time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	2.5073	1.1511	2.0394	2.1202	1.7632	0.3153	-1.4713	0.2978	-0.9176	-1.6812	-1.2905	-0.9806	-1.8356	-1.1865	1.096	2.0828	1.3462	0.3353	0.7668	2.3387	0.3463	-0.3733	-0.8704	-2.269	-2.679	-2.3219	-2.4679	-1.5291	1.5533	0.6907
-195.3125	2.585	1.4534	2.1898	2.4546	1.8248	0.8884	-1.0409	0.147	-0.8794	-1.3669	-1.4567	-1.0732	-1.1278	-0.5729	1.2166	2.4558	1.5322	0.5287	1.0929	2.7361	0.9038	-0.0065	-0.3411	-1.5293	-2.1179	-1.9814	-1.96	-1.3341	1.6485	0.9555
-191.4062	2.6723	1.7369	2.3324	2.7757	1.913	1.417	-0.5936	0.0357	-0.7862	-1.0109	-1.5155	-1.0813	-0.4219	0.032	1.3326	2.8188	1.7124	0.7351	1.4153	3.1357	1.455	0.3737	0.1838	-0.7849	-1.5583	-1.6125	-1.4152	-1.0837	1.7494	1.21
-187.5	2.7583	1.9681	2.4447	3.0526	2.0318	1.8468	-0.1326	-0.0124	-0.6115	-0.5972	-1.4021	-0.9584	0.2596	0.6021	1.4149	3.141	1.8665	0.9434	1.7152	3.5155	1.9735	0.7622	0.6857	-0.0523	-1.011	-1.207	-0.8249	-0.7551	1.842	1.4296
-183.5938	2.8214	2.1098	2.4998	3.2534	2.1741	2.1365	0.3279	0.0122	-0.3501	-0.1279	-1.0903	-0.6882	0.8869	1.1052	1.4348	3.3878	1.973	1.1372	1.9707	3.8433	2.4256	1.1457	1.141	0.6432	-0.4905	-0.7677	-0.1998	-0.3456	1.9074	1.5891
-179.6875	2.8318	2.1254	2.4702	3.3474	2.3207	2.2627	0.7629	0.1021	-0.0205	0.3735	-0.5982	-0.2895	1.4236	1.5057	1.3701	3.523	2.0119	1.2962	2.1586	4.0788	2.7731	1.5023	1.5221	1.267	-0.0155	-0.3109	0.4278	0.1239	1.9234	1.6653
-175.7812	2.7584	1.9863	2.3329	3.3087	2.4432	2.2208	1.1392	0.2343	0.3376	0.866	0.0151	0.1875	1.832	1.77	1.2108	3.5159	1.9678	1.3998	2.2581	4.1808	2.9794	1.8047	1.801	1.7789	0.3927	0.1341	1.0075	0.6105	1.8685	1.6413
-171.875	2.5774	1.681	2.0753	3.1211	2.5087	2.0236	1.4219	0.3749	0.6716	1.298	0.6626	0.6726	2.0804	1.8742	0.9635	3.3478	1.8341	1.4316	2.2546	4.1161	3.0174	2.0248	1.9546	2.1395	0.7137	0.529	1.4803	1.0563	1.7271	1.5103
-167.9688	2.2803	1.2216	1.7005	2.7824	2.4869	1.6981	1.5819	0.4876	0.9273	1.6185	1.2481	1.0904	2.1504	1.8109	0.6512	3.018	1.615	1.3826	2.1434	3.8692	2.878	2.1398	1.9705	2.3185	0.932	0.8337	1.7909	1.3997	1.4936	1.2785
-164.0625	1.8769	0.6453	1.2282	2.307	2.3566	1.281	1.6029	0.5412	1.0609	1.7881	1.6855	1.3756	2.0424	1.5935	0.3087	2.5468	1.3263	1.2525	1.9322	3.4484	2.5743	2.1369	1.8511	2.3027	1.0409	1.0149	1.9009	1.5878	1.1746	0.965
