time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	4.6013	5.9398	3.1083	3.702	1.3567	1.6484	0.9462	0.7718	1.9884	1.6392	2.088	1.2703	3.0873	3.6704	3.7458	4.331	3.8329	1.3826	2.5302	5.2917	5.1711	3.1734	1.0973	4.1214	2.9987	3.6452	3.9087	3.835	1.4979	-0.0743
-195.3125	5.2799	6.3048	4.0597	4.4269	2.2779	2.3677	1.673	1.2847	2.1743	1.9657	2.2032	1.1374	3.763	4.7814	4.4345	4.7885	4.4568	1.7454	3.7096	5.9535	6.2859	4.033	1.7622	4.2108	2.4438	2.8425	3.4068	3.1355	2.0595	0.7444
-191.4062	5.874	6.5891	4.8811	5.0592	3.1157	2.9881	2.3135	1.7201	2.3159	2.2408	2.2902	0.998	4.3543	5.7779	5.0697	5.232	5.0278	2.1271	4.787	6.5783	7.3077	4.8365	2.3988	4.2795	1.9398	2.0932	2.9295	2.4825	2.5577	1.5119
-187.5	6.295	6.7157	5.4481	5.5091	3.7815	3.4225	2.7865	2.015	2.3775	2.4181	2.3302	0.8525	4.7752	6.543	5.5846	5.6245	5.4811	2.5222	5.6619	7.1089	8.1327	5.5239	2.9746	4.3028	1.5331	1.4501	2.4997	1.919	2.9321	2.1721
-183.5938	6.474	6.6282	5.6695	5.7102	4.21	3.6121	3.034	2.1255	2.3305	2.4652	2.307	0.6974	4.9585	6.9868	5.9213	5.9241	5.7602	2.9071	6.256	7.4901	8.6777	6.0424	3.4582	4.2551	1.2535	0.9493	2.1292	1.4689	3.1373	2.6759
-179.6875	6.3703	6.2988	5.5003	5.6276	4.3662	3.5346	3.0283	2.0337	2.1587	2.3676	2.2096	0.5268	4.8637	7.0553	6.0369	6.0867	5.8245	3.2411	6.5214	7.6728	8.8867	6.3501	3.8226	4.113	1.1104	0.6065	1.8178	1.135	3.1478	2.9871
-175.7812	5.9775	5.7331	4.9498	5.2631	4.2474	3.2063	2.7746	1.7502	1.862	2.1305	2.0351	0.3361	4.4814	6.7346	5.9094	6.0719	5.6578	3.4727	6.4475	7.618	8.7334	6.421	4.049	3.8592	1.0943	0.4197	1.5569	0.9028	2.9622	3.0878
-171.875	5.325	4.9706	4.0817	4.6529	3.8796	2.6786	2.3083	1.3123	1.4588	1.7757	1.7915	0.1271	3.8341	6.0493	5.5413	5.8506	5.2735	3.5524	6.0614	7.3019	8.2203	6.2473	4.1303	3.4877	1.1801	0.3729	1.335	0.7484	2.6032	2.9825
-167.9688	4.4729	4.0766	3.0053	3.8613	3.3117	2.0274	1.6878	0.7774	0.9842	1.3369	1.4973	-0.0903	2.9725	5.0559	4.9601	5.4115	4.7127	3.4459	5.4216	6.72	7.3752	5.8394	4.0707	3.0062	1.3336	0.4417	1.1417	0.647	2.1146	2.6987
-164.0625	3.501	3.1295	1.8565	2.9688	2.6067	1.3393	0.9834	0.2118	0.4834	0.852	1.1783	-0.2989	1.9682	3.8335	4.214	4.7644	4.0348	3.1455	4.6049	5.8886	6.2453	5.2223	3.8831	2.4365	1.5175	0.5973	0.9708	0.5784	1.5538	2.2845
