time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	0.4612	-0.1223	-0.2072	0.2075	-0.1167	-0.6596	-0.2323	-1.4529	-0.145	-0.1081	0.0072	0.7135	0.8655	1.9368	1.6891	1.7806	1.9129	1.7499	2.9184	1.9275	2.3946	3.147	3.2477	2.1454	2.4336	2.4223	1.0803	1.6872	2.2853	-0.6758
-195.3125	0.0548	-0.3786	-0.567	-0.066	-0.3393	-0.6767	-0.5873	-1.518	-0.2679	-0.5182	-0.4141	0.3045	0.3388	1.4254	0.9395	1.1854	1.4511	1.4662	2.3588	1.3978	1.8241	2.6528	2.8146	1.6211	1.9643	1.9165	0.6801	1.1769	1.5792	-0.7362
-191.4062	-0.3157	-0.6166	-0.8772	-0.3197	-0.5531	-0.6893	-0.9162	-1.5671	-0.3655	-0.8934	-0.7964	-0.0778	-0.1788	0.914	0.2496	0.6254	0.9926	1.1703	1.8005	0.8866	1.266	2.146	2.3466	1.1111	1.4964	1.4188	0.2946	0.6896	0.9127	-0.7889
-187.5	-0.6195	-0.816	-1.0929	-0.5342	-0.7462	-0.6902	-1.1919	-1.582	-0.4166	-1.1984	-1.1021	-0.4077	-0.6693	0.411	-0.3341	0.1334	0.5466	0.8592	1.2512	0.414	0.7345	1.6254	1.8284	0.6329	1.0343	0.9393	-0.0596	0.2477	0.3191	-0.8214
-183.5938	-0.8369	-0.9637	-1.1916	-0.6986	-0.9076	-0.6723	-1.3906	-1.5451	-0.4057	-1.404	-1.2998	-0.6638	-1.1102	-0.0698	-0.7834	-0.269	0.1238	0.5352	0.7188	-0.0055	0.2427	1.0958	1.2589	0.2009	0.5845	0.4871	-0.3686	-0.1312	-0.1715	-0.8246
-179.6875	-0.9596	-1.0545	-1.1738	-0.8111	-1.0269	-0.6299	-1.4945	-1.441	-0.3253	-1.4899	-1.3692	-0.8313	-1.4752	-0.509	-1.09	-0.5728	-0.2634	0.208	0.2129	-0.3627	-0.1967	0.5692	0.6546	-0.1741	0.1564	0.0707	-0.6226	-0.4362	-0.5357	-0.7934
-175.7812	-0.99	-1.0899	-1.0584	-0.8761	-1.0955	-0.5589	-1.4941	-1.26	-0.1786	-1.4481	-1.3041	-0.9043	-1.7376	-0.8835	-1.2612	-0.7786	-0.5996	-0.1051	-0.2529	-0.6521	-0.5713	0.066	0.0478	-0.4848	-0.2387	-0.3031	-0.8163	-0.6631	-0.7607	-0.7252
-171.875	-0.9365	-1.0731	-0.8722	-0.8991	-1.1073	-0.4578	-1.3898	-1.0009	0.0201	-1.2849	-1.1149	-0.8871	-1.8746	-1.1702	-1.3145	-0.8929	-0.867	-0.3815	-0.6604	-0.8684	-0.8687	-0.3878	-0.5175	-0.7277	-0.5885	-0.6286	-0.9489	-0.8141	-0.8473	-0.6186
-167.9688	-0.8101	-1.005	-0.6397	-0.8819	-1.0584	-0.326	-1.1933	-0.6735	0.2475	-1.0211	-0.8274	-0.7931	-1.8732	-1.3498	-1.2706	-0.923	-1.0474	-0.5969	-0.9872	-1.0047	-1.0765	-0.7631	-0.9936	-0.902	-0.8815	-0.901	-1.0243	-0.8963	-0.8111	-0.4711
-164.0625	-0.6199	-0.8811	-0.3763	-0.8197	-0.9488	-0.165	-0.9267	-0.2991	0.474	-0.6897	-0.4797	-0.6433	-1.7342	-1.4108	-1.1483	-0.8738	-1.1256	-0.7296	-1.2104	-1.0521	-1.184	-1.0337	-1.3374	-1.0097	-1.1084	-1.1164	-1.0501	-0.9197	-0.6788	-0.2797
-160.1562	-0.3721	-0.6927	-0.0863	-0.7016	-0.7824	0.0224	-0.6203	0.0909	0.6689	-0.3323	-0.117	-0.4626	-1.4739	-1.352	-0.9606	-0.7466	-1.0921	-0.7632	-1.3107	-1.0014	-1.1834	-1.1802	-1.518	-1.0546	-1.263	-1.2713	-1.0374	-0.8958	-0.4818	-0.0424
-156.25	-0.0701	-0.4313	0.2332	-0.515	-0.5683	0.2303	-0.3098	0.4588	0.8039	0.0069	0.2155	-0.2765	-1.1233	-1.1836	-0.7128	-0.5408	-0.9464	-0.6902	-1.2772	-0.8465	-1.0727	-1.1946	-1.5235	-1.0425	-1.3425	-1.3627	-0.999	-0.836	-0.2491	0.2396
-152.3438	0.2821	-0.0952	0.5853	-0.2525	-0.3208	0.4492	-0.0306	0.7656	0.8581	0.2865	0.4784	-0.1072	-0.7235	-0.9262	-0.4051	-0.2576	-0.6978	-0.5124	-1.1108	-0.5885	-0.8578	-1.082	-1.3628	-0.9802	-1.3474	-1.3885	-0.9475	-0.7507	-0.0013	0.5586
-148.4375	0.6763	0.3049	0.9664	0.0824	-0.0586	0.6661	0.1864	0.9776	0.8207	0.4744	0.6435	0.0288	-0.3197	-0.6089	-0.0357	0.0959	-0.3656	-0.2414	-0.8255	-0.2393	-0.5538	-0.8601	-1.0644	-0.8754	-1.2807	-1.3484	-0.8931	-0.6491	0.2509	0.9003
-144.5312	1.0973	0.7438	1.3623	0.4717	0.1966	0.8656	0.3198	1.0718	0.6931	0.5518	0.6971	0.1215	0.0455	-0.2659	0.3936	0.5031	0.0229	0.1027	-0.4482	0.1775	-0.1857	-0.5577	-0.6715	-0.7363	-1.1478	-1.2447	-0.8418	-0.5387	0.5052	1.2438
-140.625	1.5213	1.184	1.7485	0.8832	0.4228	1.0317	0.3598	1.0399	0.4887	0.5155	0.6406	0.168	0.3373	0.0676	0.8721	0.9368	0.4343	0.493	-0.0161	0.6266	0.2134	-0.2101	-0.2344	-0.5711	-0.9567	-1.0828	-0.7945	-0.4262	0.7623	1.565
-136.7188	1.9176	1.5813	2.0943	1.2748	0.5999	1.1501	0.3092	0.8898	0.2305	0.3773	0.4894	0.1716	0.5333	0.3588	1.3773	1.3604	0.8325	0.8984	0.4266	1.0649	0.604	0.1442	0.1972	-0.3878	-0.7181	-0.8715	-0.747	-0.3169	1.021	1.8392
-132.8125	2.252	1.8932	2.3686	1.6016	0.7125	1.2101	0.1822	0.6453	-0.0526	0.1613	0.2696	0.1408	0.6241	0.5804	1.8743	1.7319	1.1812	1.2859	0.8337	1.4461	0.9448	0.4678	0.5802	-0.1954	-0.4468	-0.6236	-0.6927	-0.2153	1.2735	2.0452
-128.9062	2.4921	2.0865	2.5462	1.8237	0.7516	1.2059	0.002	0.3427	-0.3308	-0.1002	0.0133	0.0872	0.6137	0.7137	2.3189	2.0099	1.4483	1.622	1.1616	1.7272	1.1973	0.7274	0.8821	-0.0044	-0.1618	-0.3555	-0.6244	-0.1249	1.5034	2.1674
-125	2.6118	2.1432	2.6118	1.913	0.7157	1.1369	-0.2037	0.0255	-0.5781	-0.3724	-0.2462	0.0227	0.5167	0.7495	2.6641	2.1605	1.6084	1.8752	1.3746	1.8748	1.3318	0.8964	1.0815	0.1726	0.1127	-0.088	-0.5386	-0.0493	1.6857	2.1969
-121.0938	2.5961	2.0622	2.5607	1.8581	0.6113	1.0075	-0.4061	-0.2622	-0.7754	-0.6226	-0.4785	-0.0429	0.3549	0.6896	2.8672	2.163	1.6462	2.0177	1.4498	1.8709	1.3329	0.9578	1.1676	0.3206	0.3494	0.1542	-0.437	0.007	1.7914	2.1318
