time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	1.4026	-0.9789	1.2774	-0.7258	0.6284	0.3141	0.4907	1.8966	0.3963	0.7352	-0.6491	-0.2577	0.6538	1.5045	1.1291	-0.0046	0.4376	-0.2834	-0.849	0.6086	1.6083	0.5548	0.9367	0.3581	-0.3029	-2.7505	-0.7969	-2.3313	1.5601	0.6679
-195.3125	0.2275	-1.7241	0.341	-1.5461	-0.4513	-0.5017	-0.346	0.7091	-0.2629	0.0542	-0.9889	-0.4681	-0.0314	0.643	0.0833	-1.007	-0.3866	-0.6134	-1.6207	-0.3419	0.6874	0.0528	0.6861	-0.2	-0.9031	-2.5981	-1.193	-2.4783	0.5703	-0.0248
-191.4062	-0.8078	-2.3749	-0.5187	-2.2578	-1.4209	-1.2571	-1.0789	-0.3405	-0.8142	-0.5264	-1.2355	-0.5886	-0.6103	-0.108	-0.8379	-1.8739	-1.1288	-0.9104	-2.3203	-1.1636	-0.1171	-0.3986	0.4753	-0.6554	-1.3696	-2.3463	-1.4737	-2.5097	-0.3257	-0.6491
-187.5	-1.5975	-2.8531	-1.2397	-2.7736	-2.1832	-1.8862	-1.6215	-1.1424	-1.1766	-0.93	-1.3231	-0.5596	-0.9989	-0.6591	-1.5328	-2.4974	-1.7205	-1.1469	-2.8868	-1.755	-0.714	-0.7536	0.3369	-0.9267	-1.6027	-1.9201	-1.55	-2.338	-1.0509	-1.1509
-183.5938	-2.0853	-3.115	-1.7884	-3.0414	-2.6725	-2.3427	-1.9209	-1.6355	-1.3073	-1.1154	-1.2192	-0.355	-1.1504	-0.9578	-1.9436	-2.8137	-2.1164	-1.3079	-3.2758	-2.0566	-1.0515	-0.9779	0.2881	-0.9668	-1.5522	-1.2837	-1.3743	-1.9165	-1.5612	-1.5035
-179.6875	-2.271	-3.1561	-2.1617	-3.0497	-2.8622	-2.6043	-1.9634	-1.8153	-1.2074	-1.0815	-0.9306	0.013	-1.0608	-0.9945	-2.0637	-2.8109	-2.2988	-1.3917	-3.4639	-2.0588	-1.1234	-1.0534	0.3268	-0.7705	-1.2248	-0.4493	-0.9476	-1.2481	-1.8517	-1.7089
-175.7812	-2.2045	-3.0047	-2.3819	-2.8253	-2.7636	-2.6719	-1.7722	-1.7271	-0.9173	-0.8634	-0.4982	0.4989	-0.7656	-0.7991	-1.9338	-2.5256	-2.276	-1.4072	-3.4493	-1.7981	-0.9646	-0.9796	0.433	-0.3713	-0.68	0.5252	-0.317	-0.3827	-1.9535	-1.7913
-171.875	-1.9699	-2.7107	-2.4851	-2.4234	-2.4193	-2.5652	-1.3983	-1.4495	-0.5043	-0.5204	0.014	1.0346	-0.3276	-0.4299	-1.6286	-2.0312	-2.0767	-1.3694	-3.2503	-1.3448	-0.6386	-0.7733	0.5736	0.1674	-0.0132	1.5479	0.4367	0.5944	-1.923	-1.7851
-167.9688	-1.6649	-2.3307	-2.5092	-1.915	-1.8928	-2.3159	-0.9068	-1.0729	-0.0452	-0.1209	0.535	1.5457	0.178	0.041	-1.2379	-1.4202	-1.7427	-1.2943	-2.9003	-0.7868	-0.2214	-0.4649	0.7106	0.7669	0.6661	2.5109	1.2165	1.5795	-1.8266	-1.7237
-164.0625	-1.3795	-1.9172	-2.4849	-1.3735	-1.2583	-1.9606	-0.3637	-0.6785	0.3894	0.2728	1.0018	1.966	0.6794	0.5414	-0.848	-0.7873	-1.3213	-1.195	-2.4431	-0.2122	0.2136	-0.0936	0.8102	1.3478	1.2568	3.3107	1.927	2.4701	-1.7254	-1.633
