time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	0.0645	0.7984	-0.0033	0.675	1.6184	0.5209	0.1285	-0.2275	-0.1467	0.7843	1.1469	1.0019	1.8074	1.0377	-0.8258	1.365	0.1044	-0.1762	1.6836	1.2161	1.639	2.1963	2.0068	2.1706	1.2875	0.6943	1.3044	-0.0761	-1.6433	-1.3599
-195.3125	-0.0815	0.8108	-0.1148	0.8456	1.6746	0.7784	0.666	0.1055	0.2146	0.9743	1.1271	1.3054	2.1178	1.5231	-0.4936	1.2278	0.3899	-0.0035	1.8346	1.3776	1.8884	2.3083	1.8947	2.3791	1.2244	0.907	1.4278	0.2501	-1.5862	-1.2183
-191.4062	-0.1754	0.8641	-0.191	1.0364	1.7614	1.0417	1.2086	0.4309	0.5637	1.1736	1.1297	1.6081	2.4356	2.01	-0.1671	1.1593	0.6949	0.1826	2.0163	1.5708	2.1582	2.4472	1.8217	2.5858	1.1868	1.1362	1.5807	0.5956	-1.5092	-1.0648
-187.5	-0.1867	0.9788	-0.2092	1.2533	1.896	1.3075	1.7415	0.7366	0.8844	1.3825	1.1651	1.8989	2.7522	2.4833	0.1438	1.1964	1.0191	0.3831	2.2366	1.8082	2.4522	2.6188	1.8079	2.7738	1.1839	1.3819	1.771	0.96	-1.4006	-0.8983
-183.5938	-0.1042	1.158	-0.1587	1.4928	2.0813	1.5679	2.2425	1.0083	1.1637	1.594	1.2346	2.1626	3.0492	2.9201	0.4221	1.3466	1.3519	0.5915	2.4876	2.086	2.7611	2.8158	1.8596	2.9222	1.2164	1.6348	1.9924	1.3344	-1.2589	-0.7199
-179.6875	0.062	1.3868	-0.0426	1.7414	2.3048	1.8101	2.6821	1.2299	1.3913	1.7931	1.327	2.3792	3.298	3.2898	0.6461	1.5856	1.6719	0.7927	2.7446	2.3825	3.0616	3.016	1.9676	3.0058	1.2755	1.8751	2.2219	1.6976	-1.0922	-0.5336
-175.7812	0.2837	1.6344	0.1232	1.9769	2.5406	2.0158	3.0256	1.3843	1.5579	1.9568	1.418	2.5253	3.4625	3.5573	0.7964	1.8642	1.9494	0.9645	2.97	2.6633	3.3194	3.1856	2.1075	2.9981	1.3422	2.0731	2.4216	2.0166	-0.9153	-0.3473
-171.875	0.5218	1.8618	0.3138	2.1726	2.7542	2.1633	3.2378	1.4569	1.6549	2.0574	1.4737	2.5755	3.5049	3.6891	0.8625	2.1208	2.1503	1.0811	3.1206	2.8892	3.4952	3.2853	2.2441	2.8754	1.3903	2.1927	2.5447	2.2487	-0.7439	-0.1728
-167.9688	0.7345	2.0297	0.5005	2.3022	2.9096	2.2321	3.289	1.4384	1.6741	2.067	1.4573	2.506	3.3933	3.66	0.8469	2.2963	2.2427	1.1172	3.156	3.0243	3.5525	3.2775	2.3368	2.6217	1.3894	2.1975	2.5442	2.3486	-0.59	-0.0243
-164.0625	0.8857	2.107	0.6557	2.3454	2.9751	2.2066	3.1611	1.3282	1.6091	1.9633	1.3368	2.297	3.108	3.4585	0.7648	2.3479	2.203	1.0537	3.0476	3.0436	3.4647	3.1342	2.3454	2.2341	1.3108	2.0578	2.3833	2.2766	-0.4587	0.0838
-160.1562	0.9503	2.0767	0.7574	2.2917	2.9287	2.081	2.8535	1.1364	1.4575	1.7343	1.0933	1.9365	2.6474	3.0901	0.6393	2.2578	2.022	0.8825	2.7854	2.9376	3.2206	2.8426	2.2371	1.7254	1.133	1.7574	2.0439	2.0086	-0.3489	0.1408
-156.25	0.9186	1.9386	0.7921	2.1427	2.7616	1.8608	2.386	0.8828	1.2237	1.3829	0.7263	1.4252	2.0298	2.5782	0.4965	2.0363	1.7092	0.6099	2.382	2.7133	2.8272	2.41	1.9932	1.1258	0.8484	1.3003	1.5338	1.5443	-0.2552	0.1429
-152.3438	0.797	1.7092	0.7561	1.912	2.4787	1.5638	1.7988	0.5939	0.9202	0.9287	0.2571	0.7819	1.2942	1.9623	0.36	1.7181	1.2932	0.2584	1.872	2.393	2.3104	1.8645	1.615	0.4805	0.4681	0.7142	0.8889	0.9127	-0.1709	0.0964
-148.4375	0.6067	1.418	0.6556	1.6233	2.0989	1.2169	1.1486	0.2995	0.5688	0.4074	-0.2721	0.0473	0.4967	1.2939	0.2466	1.3543	0.8175	-0.1352	1.3068	2.0107	1.7118	1.2524	1.127	-0.1547	0.0235	0.0498	0.1709	0.1728	-0.0896	0.0176
