time,FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-199.2188,-0.0069,0.4555,0.1005,0.3618,0.6028,0.2385,0.5014,0.1877,1.0741,0.6021,0.669,0.6735,0.576,0.5212,0.1363,0.3046,-0.0722,0.1876,0.0025,0.1754,0.3549,0.2666,0.3155,0.7608,0.2413,0.3024,0.9228,0.6079,-0.3896,0.239
-195.3125,-0.0212,0.3635,0.0399,0.1953,0.4298,0.142,0.3625,0.0574,0.9021,0.4083,0.4816,0.5436,0.3462,0.3098,0.0218,0.1422,-0.1772,0.0947,-0.0975,0.0691,0.2088,0.1577,0.1663,0.5548,0.1632,0.181,0.7177,0.4547,-0.3775,0.1262
-191.4062,-0.0274,0.2849,-0.0134,0.0478,0.2724,0.0601,0.2327,-0.0595,0.7529,0.2281,0.3123,0.4251,0.1448,0.1188,-0.0772,0.0013,-0.2791,0.013,-0.1842,-0.0258,0.08,0.0573,0.0309,0.3664,0.0936,0.0685,0.5282,0.3147,-0.3645,0.0218
-187.5,-0.0193,0.2291,-0.0546,-0.0651,0.1431,0.0028,0.1184,-0.1523,0.6427,0.072,0.1733,0.326,-0.0083,-0.0366,-0.1513,-0.1022,-0.3735,-0.0493,-0.2479,-0.1006,-0.0185,-0.028,-0.0807,0.2081,0.0385,-0.0288,0.3649,0.197,-0.3488,-0.0665
-183.5938,0.0055,0.2013,-0.0812,-0.133,0.0504,-0.0233,0.0243,-0.2151,0.5828,-0.0531,0.0709,0.2516,-0.1025,-0.1458,-0.1969,-0.1583,-0.4541,-0.086,-0.2823,-0.1488,-0.0781,-0.0933,-0.1608,0.0873,0.0015,-0.1067,0.2344,0.1065,-0.3283,-0.132
-179.6875,0.0449,0.2017,-0.0933,-0.1526,-0.003,-0.0166,-0.0477,-0.2472,0.5769,-0.1443,0.0044,0.2029,-0.138,-0.2046,-0.2169,-0.1648,-0.513,-0.094,-0.2849,-0.1673,-0.0955,-0.1357,-0.2055,0.0048,-0.017,-0.1637,0.1375,0.0438,-0.3006,-0.17
-175.7812,0.0931,0.2254,-0.0937,-0.1285,-0.0195,0.0192,-0.0983,-0.2531,0.6204,-0.2037,-0.0332,0.1768,-0.1258,-0.2156,-0.2194,-0.1272,-0.5429,-0.0744,-0.2578,-0.1567,-0.0742,-0.1552,-0.2152,-0.0443,-0.0195,-0.2009,0.07,0.005,-0.2637,-0.1783
-171.875,0.142,0.2639,-0.0869,-0.0727,-0.0068,0.0753,-0.131,-0.2404,0.701,-0.2373,-0.0536,0.1667,-0.0849,-0.1873,-0.216,-0.0576,-0.5387,-0.0327,-0.207,-0.1223,-0.0227,-0.1543,-0.1946,-0.0691,-0.0104,-0.2215,0.0234,-0.0169,-0.2169,-0.158
-167.9688,0.1835,0.3065,-0.0786,-0.0017,0.0246,0.1392,-0.1506,-0.2185,0.8002,-0.2537,-0.0696,0.1641,-0.0372,-0.1325,-0.2179,0.0284,-0.4996,0.0218,-0.1411,-0.0724,0.0464,-0.138,-0.1519,-0.0805,0.0046,-0.2301,-0.0132,-0.0302,-0.1603,-0.1129
-164.0625,0.2118,0.3429,-0.0741,0.0665,0.0623,0.1969,-0.163,-0.196,0.8968,-0.2618,-0.092,0.1602,-0.0027,-0.0658,-0.2331,0.1147,-0.4298,0.0776,-0.0698,-0.0171,0.1192,-0.1126,-0.0974,-0.0885,0.0205,-0.2315,-0.0503,-0.0425,-0.0956,-0.0497
