time,FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-199.2188,0.2988,-2.9357,-1.3176,-1.614,-1.4264,-1.4263,-0.7778,-0.2356,-0.3064,-0.5106,-0.0855,-0.0207,-1.1904,-1.6472,-1.8198,-2.4764,-2.3834,-2.0737,-2.6122,-2.1511,-1.8013,-1.6444,-1.4104,-0.7348,-0.2185,-0.0705,-0.4851,-0.4885,-0.9942,-1.2005
-195.3125,-0.3111,-2.4085,-1.2606,-1.3426,-1.158,-1.1795,-0.4051,-0.0525,0.0304,-0.1114,0.1698,0.1961,-0.7676,-1.4012,-1.7636,-2.1628,-1.9972,-1.8414,-2.283,-1.9125,-1.5703,-1.4431,-1.2598,-0.545,-0.2208,0.0427,-0.2677,-0.2524,-0.9823,-1.1257
-191.4062,-0.8467,-1.9132,-1.1941,-1.0873,-0.9011,-0.9406,-0.0603,0.1211,0.3351,0.2505,0.4006,0.3868,-0.3704,-1.1566,-1.6969,-1.8636,-1.6465,-1.6275,-1.9797,-1.6836,-1.3481,-1.2582,-1.1248,-0.3717,-0.2333,0.1313,-0.0738,-0.0449,-0.9559,-1.0421
-187.5,-1.2507,-1.474,-1.1102,-0.8598,-0.6677,-0.7174,0.2306,0.2739,0.5778,0.5413,0.5839,0.5282,-0.0211,-0.9137,-1.6043,-1.5879,-1.3551,-1.4431,-1.717,-1.4684,-1.1402,-1.0972,-1.0122,-0.2279,-0.2615,0.1763,0.0772,0.1109,-0.9,-0.9404
-183.5938,-1.4816,-1.1069,-1.0002,-0.6669,-0.4661,-0.5158,0.4489,0.3958,0.737,0.7374,0.7032,0.6047,0.2634,-0.674,-1.4717,-1.3402,-1.1339,-1.2897,-1.4989,-1.2671,-0.9488,-0.9614,-0.9211,-0.1208,-0.3047,0.1682,0.173,0.2018,-0.8029,-0.813
-179.6875,-1.5207,-0.8183,-0.8564,-0.5097,-0.3008,-0.3394,0.5843,0.4782,0.8024,0.8278,0.7502,0.6102,0.4732,-0.4408,-1.2891,-1.1201,-0.9791,-1.1598,-1.3186,-1.0767,-0.7734,-0.846,-0.8432,-0.0516,-0.3563,0.1087,0.2095,0.2254,-0.6585,-0.6559
-175.7812,-1.3754,-0.6045,-0.6753,-0.3854,-0.1734,-0.1901,0.6349,0.5152,0.7751,0.8141,0.7245,0.5474,0.6041,-0.2204,-1.0537,-0.9238,-0.8744,-1.0405,-1.1614,-0.8927,-0.6125,-0.7421,-0.7652,-0.0162,-0.405,0.0091,0.1907,0.1892,-0.4687,-0.4707
-171.875,-1.0792,-0.4546,-0.4615,-0.2891,-0.0842,-0.0694,0.6061,0.5043,0.6664,0.7083,0.6329,0.4263,0.6561,-0.0217,-0.7731,-0.7466,-0.797,-0.9181,-1.0106,-0.7121,-0.4664,-0.6401,-0.6736,-0.008,-0.4391,-0.113,0.1265,0.1071,-0.2446,-0.2659
-167.9688,-0.6863,-0.3541,-0.229,-0.2165,-0.0333,0.0205,0.5087,0.4467,0.4948,0.5295,0.4873,0.2614,0.6326,0.1439,-0.4656,-0.586,-0.7247,-0.7832,-0.8533,-0.5357,-0.3384,-0.5336,-0.56,-0.0206,-0.449,-0.2386,0.03,-0.0039,-0.0063,-0.0567
-164.0625,-0.2629,-0.2899,-0.0005,-0.1659,-0.0216,0.0768,0.3569,0.3476,0.2825,0.3012,0.3027,0.0691,0.5397,0.2635,-0.1587,-0.4434,-0.6423,-0.6338,-0.6847,-0.3702,-0.2357,-0.4221,-0.4247,-0.049,-0.431,-0.3511,-0.0844,-0.1276,0.2199,0.1368
-160.1562,0.1244,-0.2523,0.1968,-0.138,-0.0496,0.0964,0.167,0.2157,0.053,0.0479,0.0961,-0.1334,0.3861,0.3253,0.1159,-0.3251,-0.5455,-0.4763,-0.5103,-0.2268,-0.1674,-0.3119,-0.2779,-0.091,-0.3875,-0.4391,-0.2035,-0.2508,0.4057,0.2925
-156.25,0.419,-0.2362,0.338,-0.135,-0.1162,0.078,-0.0433,0.0628,-0.1715,-0.2067,-0.1155,-0.3299,0.1838,0.3203,0.3282,-0.2403,-0.441,-0.3235,-0.3431,-0.1195,-0.1424,-0.2141,-0.138,-0.1456,-0.3263,-0.4968,-0.3161,-0.3637,0.527,0.3919
-152.3438,0.5837,-0.2387,0.4058,-0.1581,-0.2166,0.0243,-0.2562,-0.0971,-0.3716,-0.4413,-0.3155,-0.5057,-0.052,0.2451,0.456,-0.1981,-0.3428,-0.1918,-0.2007,-0.0609,-0.1658,-0.1423,-0.027,-0.2121,-0.2583,-0.5235,-0.4132,-0.4595,0.5684,0.4238
-148.4375,0.6048,-0.2571,0.3957,-0.2056,-0.3409,-0.0577,-0.4547,-0.2489,-0.5317,-0.6384,-0.4888,-0.6481,-0.3041,0.1032,0.4891,-0.204,-0.267,-0.0968,-0.0993,-0.0591,-0.2369,-0.1083,0.0351,-0.2881,-0.1941,-0.5214,-0.4888,-0.5337,0.527,0.3875
-144.5312,0.4923,-0.2867,0.316,-0.2715,-0.4749,-0.1566,-0.6237,-0.3783,-0.6408,-0.7855,-0.6231,-0.7479,-0.5548,-0.0941,0.4305,-0.257,-0.2274,-0.0498,-0.0503,-0.1154,-0.3486,-0.1192,0.0356,-0.3697,-0.1412,-0.4944,-0.5394,-0.5833,0.4122,0.2929
-140.625,0.2761,-0.3208,0.1863,-0.3463,-0.602,-0.2582,-0.7515,-0.4732,-0.6932,-0.8759,-0.7099,-0.7995,-0.788,-0.3286,0.296,-0.3499,-0.2313,-0.0541,-0.0575,-0.2238,-0.4887,-0.1753,-0.0272,-0.4508,-0.1032,-0.4472,-0.5644,-0.606,0.2438,0.1587
-136.7188,-0.0011,-0.3516,0.0321,-0.4188,-0.7059,-0.3474,-0.8303,-0.5249,-0.6884,-0.9085,-0.7449,-0.802,-0.9905,-0.5772,0.1107,-0.4694,-0.2784,-0.1044,-0.1168,-0.3713,-0.6413,-0.2696,-0.1433,-0.5245,-0.0788,-0.3846,-0.5657,-0.6008,0.0482,0.0084
