time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.5537	-0.7141	-0.7315	-0.8337	-0.8034	-0.2897	-0.2753	0.0676	0.0387	0.0772	-0.1128	-0.06	-0.1879	-0.5028	-0.7491	-0.6564	-0.5943	-0.6465	-0.7042	-0.4869	-0.5012	-0.728	-0.6776	-0.3192	-0.1378	-0.101	-0.1362	-0.2051	-0.7988	-0.496
-195.3125	-0.564	-0.7002	-0.6665	-0.7663	-0.7386	-0.2571	-0.2455	0.1217	0.0645	0.0758	-0.0495	-0.0054	-0.139	-0.4876	-0.7208	-0.6786	-0.672	-0.7249	-0.7989	-0.547	-0.5346	-0.8363	-0.7763	-0.3363	-0.1734	-0.0789	-0.064	-0.1365	-0.7335	-0.5498
-191.4062	-0.5743	-0.6915	-0.6077	-0.7057	-0.6755	-0.2309	-0.2169	0.1668	0.0856	0.0739	0.013	0.0501	-0.0899	-0.4692	-0.6977	-0.7031	-0.7456	-0.7981	-0.8852	-0.6019	-0.5624	-0.9266	-0.8628	-0.3426	-0.1992	-0.049	0.0131	-0.0645	-0.6726	-0.599
-187.5	-0.5828	-0.6896	-0.56	-0.6555	-0.6145	-0.2152	-0.1893	0.1971	0.1002	0.0721	0.0743	0.1067	-0.0415	-0.4456	-0.6813	-0.728	-0.8077	-0.859	-0.9525	-0.6456	-0.5802	-0.9825	-0.9248	-0.3292	-0.2065	-0.0047	0.0984	0.0132	-0.6198	-0.6385
-183.5938	-0.5875	-0.6938	-0.5262	-0.6175	-0.5566	-0.2118	-0.1624	0.2107	0.1085	0.0703	0.1332	0.1629	0.0035	-0.4172	-0.6707	-0.7497	-0.8507	-0.9006	-0.9923	-0.6733	-0.5857	-0.9932	-0.9537	-0.2912	-0.1898	0.0565	0.1919	0.0958	-0.5782	-0.6649
-179.6875	-0.5859	-0.7005	-0.5074	-0.5905	-0.5031	-0.2198	-0.1364	0.2097	0.1128	0.0683	0.1885	0.2157	0.0408	-0.3862	-0.6622	-0.7623	-0.8682	-0.9174	-0.9984	-0.6817	-0.579	-0.9552	-0.945	-0.229	-0.1482	0.1325	0.29	0.18	-0.5497	-0.6771
-175.7812	-0.5757	-0.7038	-0.5018	-0.5709	-0.4549	-0.2358	-0.111	0.1995	0.1167	0.0655	0.2376	0.2608	0.0656	-0.3563	-0.6507	-0.7592	-0.8548	-0.9056	-0.9679	-0.6692	-0.5618	-0.8724	-0.8991	-0.1477	-0.0844	0.2172	0.3859	0.2598	-0.5343	-0.6757
-171.875	-0.5549	-0.6964	-0.5057	-0.5533	-0.412	-0.2546	-0.0861	0.1871	0.1233	0.0611	0.2773	0.2931	0.0739	-0.3309	-0.63	-0.7332	-0.8078	-0.8638	-0.9013	-0.6354	-0.5362	-0.7544	-0.82	-0.0557	-0.0049	0.3022	0.4714	0.3282	-0.5302	-0.6622
-167.9688	-0.5228	-0.6712	-0.5135	-0.5309	-0.3727	-0.2704	-0.0612	0.1785	0.1342	0.0546	0.3038	0.3077	0.0647	-0.3114	-0.5951	-0.6785	-0.7275	-0.7932	-0.802	-0.5808	-0.5032	-0.6143	-0.7148	0.0373	0.0823	0.3786	0.5387	0.378	-0.534	-0.6384
-164.0625	-0.4797	-0.6225	-0.5189	-0.4967	-0.3332	-0.2771	-0.0353	0.1772	0.1482	0.0454	0.3128	0.3009	0.0402	-0.2967	-0.5426	-0.5915	-0.617	-0.6971	-0.676	-0.506	-0.4618	-0.4663	-0.5924	0.1216	0.1685	0.4392	0.5818	0.4037	-0.5406	-0.6057
-160.1562	-0.4275	-0.5474	-0.5161	-0.445	-0.2881	-0.2702	-0.008	0.1829	0.1615	0.0325	0.3001	0.2706	0.006	-0.2828	-0.4718	-0.472	-0.4825	-0.5809	-0.531	-0.4115	-0.4091	-0.3229	-0.4618	0.1894	0.2459	0.4793	0.5972	0.4024	-0.5448	-0.5652
-156.25	-0.3693	-0.4467	-0.5008	-0.3722	-0.2324	-0.2468	0.0209	0.1916	0.1677	0.0146	0.2629	0.217	-0.0299	-0.2638	-0.385	-0.3238	-0.3324	-0.4511	-0.3755	-0.298	-0.341	-0.1935	-0.3318	0.2361	0.3091	0.4974	0.5847	0.374	-0.5421	-0.5173
-152.3438	-0.3094	-0.3255	-0.4715	-0.2787	-0.1631	-0.207	0.0499	0.1968	0.16	-0.0098	0.1999	0.143	-0.059	-0.2338	-0.2872	-0.1553	-0.1771	-0.3154	-0.2186	-0.1679	-0.2542	-0.0838	-0.2094	0.26	0.3551	0.4947	0.5473	0.3218	-0.5294	-0.463
-148.4375	-0.2528	-0.1931	-0.4299	-0.1699	-0.0811	-0.1538	0.0762	0.1911	0.1324	-0.042	0.1132	0.0541	-0.0741	-0.1884	-0.1862	0.021	-0.0279	-0.1818	-0.0697	-0.0257	-0.148	0.0043	-0.1001	0.2631	0.3834	0.4746	0.49	0.2518	-0.5064	-0.4033
-144.5312	-0.2051	-0.0622	-0.3809	-0.0558	0.0078	-0.0929	0.096	0.1692	0.0823	-0.0819	0.0082	-0.0417	-0.0705	-0.1265	-0.0906	0.1896	0.1041	-0.0582	0.0625	0.1208	-0.0258	0.0717	-0.0069	0.2498	0.3959	0.441	0.4194	0.1719	-0.4751	-0.3401
-140.625	-0.1711	0.0529	-0.3316	0.0497	0.0931	-0.0322	0.1054	0.1285	0.011	-0.1276	-0.1061	-0.1352	-0.0471	-0.0511	-0.0095	0.334	0.2088	0.0484	0.1704	0.2601	0.1041	0.1211	0.0692	0.2264	0.3953	0.3981	0.3427	0.0913	-0.4393	-0.2755
-136.7188	-0.1544	0.1382	-0.2895	0.1311	0.1616	0.0198	0.1014	0.0705	-0.0756	-0.1749	-0.2181	-0.2168	-0.0061	0.0309	0.0502	0.439	0.279	0.1328	0.2489	0.3784	0.2291	0.1563	0.1297	0.1994	0.3848	0.3491	0.2663	0.0183	-0.4039	-0.2109
-132.8125	-0.156	0.1828	-0.2606	0.1745	0.1998	0.0551	0.0829	0.0005	-0.1677	-0.218	-0.3154	-0.2783	0.0471	0.1098	0.0841	0.4934	0.3115	0.1925	0.2956	0.4611	0.3337	0.1811	0.1776	0.1741	0.367	0.2961	0.195	-0.0404	-0.3724	-0.1474
-128.9062	-0.1737	0.1813	-0.2473	0.1706	0.197	0.068	0.0511	-0.0743	-0.2539	-0.2503	-0.3867	-0.3147	0.1047	0.1744	0.092	0.4919	0.3075	0.2276	0.312	0.4958	0.4026	0.1989	0.2168	0.1537	0.3433	0.2397	0.1314	-0.0816	-0.3461	-0.085
-125	-0.2018	0.1351	-0.2478	0.1175	0.1484	0.0564	0.0091	-0.1458	-0.3232	-0.2663	-0.4248	-0.3245	0.1582	0.2145	0.0778	0.4367	0.273	0.2417	0.3024	0.4748	0.4235	0.2119	0.2511	0.1385	0.3141	0.1799	0.0755	-0.1054	-0.323	-0.0229
-121.0938	-0.2322	0.0531	-0.2556	0.0217	0.0562	0.0221	-0.0389	-0.2068	-0.3677	-0.2628	-0.4274	-0.3102	0.1994	0.223	0.0489	0.3376	0.2177	0.2406	0.2742	0.3976	0.39	0.221	0.283	0.1264	0.2795	0.1167	0.0254	-0.1152	-0.2979	0.0396
-117.1875	-0.2551	-0.0495	-0.2613	-0.1025	-0.0691	-0.0291	-0.0882	-0.2526	-0.3838	-0.2398	-0.3978	-0.2773	0.222	0.1973	0.0154	0.2105	0.154	0.2319	0.236	0.2723	0.304	0.226	0.3135	0.1134	0.2396	0.0507	-0.0215	-0.1161	-0.2643	0.1027
-113.2812	-0.2616	-0.154	-0.2546	-0.2355	-0.2112	-0.0885	-0.1346	-0.2805	-0.3729	-0.2003	-0.3439	-0.2324	0.2224	0.1401	-0.0121	0.0751	0.0947	0.2237	0.1969	0.1142	0.1754	0.2258	0.3415	0.0958	0.195	-0.0159	-0.0673	-0.1132	-0.2157	0.1657
-109.375	-0.2454	-0.2418	-0.2275	-0.3557	-0.35	-0.1461	-0.1749	-0.29	-0.3397	-0.1499	-0.2758	-0.1821	0.2005	0.0594	-0.0245	-0.0485	0.0509	0.2231	0.1647	-0.0561	0.0207	0.2192	0.3646	0.0705	0.1474	-0.0795	-0.1128	-0.1103	-0.1483	0.2269
-105.4688	-0.2044	-0.2975	-0.1757	-0.4438	-0.4664	-0.1931	-0.2066	-0.2822	-0.2912	-0.0951	-0.2034	-0.1315	0.1597	-0.0333	-0.016	-0.1434	0.0298	0.2344	0.1444	-0.2168	-0.1399	0.205	0.3798	0.0367	0.0991	-0.1356	-0.1567	-0.109	-0.0625	0.2841
-101.5625	-0.1415	-0.3127	-0.1004	-0.487	-0.5455	-0.2233	-0.2289	-0.2589	-0.2344	-0.0422	-0.1348	-0.0839	0.1056	-0.1252	0.0142	-0.1993	0.0333	0.2581	0.1375	-0.3493	-0.2864	0.1828	0.3846	-0.0037	0.0534	-0.1796	-0.1959	-0.1086	0.037	0.3344
-97.6562	-0.0647	-0.2867	-0.0084	-0.4805	-0.5792	-0.2349	-0.2419	-0.2231	-0.1749	0.0037	-0.0744	-0.0405	0.0459	-0.2038	0.0611	-0.2146	0.0571	0.2904	0.1417	-0.4411	-0.4027	0.1532	0.3778	-0.0461	0.0134	-0.2075	-0.2256	-0.1066	0.1416	0.375
-93.75	0.0152	-0.2268	0.0897	-0.4285	-0.5672	-0.2303	-0.2466	-0.1783	-0.1167	0.0398	-0.0235	-0.0008	-0.0116	-0.2595	0.1154	-0.1958	0.0916	0.3237	0.1508	-0.4886	-0.4787	0.1185	0.3605	-0.0834	-0.0173	-0.2167	-0.2404	-0.0992	0.2403	0.4033
-89.8438	0.086	-0.1459	0.1811	-0.3421	-0.5156	-0.2146	-0.2443	-0.1287	-0.0622	0.0657	0.0189	0.0365	-0.0595	-0.2864	0.1647	-0.1563	0.1238	0.3483	0.1567	-0.4959	-0.5114	0.082	0.3356	-0.1077	-0.0355	-0.2059	-0.2354	-0.0824	0.3226	0.4171
-85.9375	0.1371	-0.0595	0.2541	-0.2365	-0.4344	-0.1938	-0.2356	-0.0789	-0.0124	0.0827	0.0551	0.0726	-0.0923	-0.2822	0.1967	-0.1128	0.1402	0.3543	0.1511	-0.4734	-0.504	0.048	0.3075	-0.1115	-0.0391	-0.1758	-0.2073	-0.0536	0.3799	0.4152
-82.0312	0.1623	0.0181	0.3002	-0.1269	-0.3343	-0.1729	-0.2205	-0.0332	0.0317	0.0932	0.0868	0.1082	-0.1067	-0.2485	0.2027	-0.0803	0.131	0.3348	0.1282	-0.4335	-0.4637	0.0209	0.2806	-0.0903	-0.0275	-0.1295	-0.1563	-0.0124	0.4083	0.3977
-78.125	0.1608	0.0769	0.3165	-0.0252	-0.2243	-0.1534	-0.1978	0.0049	0.0693	0.1001	0.115	0.1426	-0.1026	-0.1892	0.1802	-0.0685	0.0928	0.2883	0.087	-0.3871	-0.3994	0.0047	0.2585	-0.044	-0.0029	-0.0728	-0.0868	0.0381	0.4086	0.3668
-74.2188	0.1388	0.1139	0.3065	0.0622	-0.1098	-0.1334	-0.1655	0.0333	0.0999	0.1055	0.1392	0.1737	-0.0826	-0.1102	0.1347	-0.0788	0.0308	0.2198	0.0323	-0.3402	-0.3188	0.0024	0.2432	0.0225	0.0299	-0.0134	-0.0074	0.0919	0.3867	0.3268
-70.3125	0.1074	0.1331	0.2789	0.1352	0.0072	-0.1075	-0.1221	0.0516	0.1231	0.1111	0.1585	0.199	-0.0512	-0.0176	0.0786	-0.1039	-0.0415	0.1405	-0.0252	-0.2927	-0.2272	0.0156	0.235	0.0997	0.0638	0.0393	0.0697	0.1406	0.3522	0.2843
-66.4062	0.0809	0.1438	0.2457	0.1989	0.1275	-0.0693	-0.0668	0.0605	0.1395	0.1177	0.172	0.2155	-0.0141	0.0825	0.0289	-0.1296	-0.1052	0.0663	-0.0716	-0.2396	-0.1268	0.0446	0.2328	0.1757	0.091	0.0765	0.1315	0.1754	0.3164	0.247
-62.5	0.073	0.1576	0.2191	0.2606	0.2519	-0.0132	-0.0008	0.0621	0.1501	0.1253	0.1791	0.2209	0.0235	0.1848	0.0031	-0.1396	-0.1402	0.0137	-0.0922	-0.1731	-0.0178	0.0883	0.235	0.2379	0.104	0.0911	0.1661	0.1887	0.2895	0.2225
-58.5938	0.0937	0.1849	0.2088	0.3272	0.3801	0.0628	0.0727	0.0584	0.1565	0.1331	0.1804	0.2139	0.0573	0.2849	0.0146	-0.1192	-0.1305	-0.0031	-0.0755	-0.0865	0.1004	0.1442	0.2401	0.276	0.0976	0.0793	0.1655	0.1763	0.2796	0.2169
-54.6875	0.1469	0.2319	0.2206	0.4028	0.5089	0.1563	0.1485	0.0509	0.16	0.1401	0.1769	0.1943	0.085	0.379	0.0692	-0.0607	-0.0687	0.0233	-0.0162	0.0232	0.2272	0.2092	0.2474	0.2838	0.0694	0.041	0.1272	0.1383	0.2905	0.2334
-50.7812	0.2299	0.2997	0.2557	0.4874	0.6324	0.2603	0.2205	0.0405	0.1617	0.1445	0.17	0.1634	0.1051	0.4631	0.1632	0.0355	0.0423	0.0921	0.0832	0.1532	0.3592	0.2789	0.2564	0.2598	0.0208	-0.0196	0.0545	0.0785	0.3223	0.2713
-46.875	0.3346	0.3838	0.3113	0.5769	0.7428	0.3647	0.2829	0.0272	0.1615	0.1451	0.1608	0.1229	0.117	0.5333	0.2843	0.1605	0.1888	0.1941	0.2123	0.2957	0.4904	0.3484	0.2671	0.2077	-0.0439	-0.0955	-0.0443	0.0043	0.3721	0.3258
-42.9688	0.4493	0.4767	0.3826	0.6647	0.8318	0.4586	0.3305	0.0108	0.1583	0.1404	0.1491	0.0756	0.1206	0.5855	0.4144	0.2997	0.3501	0.3127	0.3553	0.4394	0.6123	0.4128	0.2786	0.1349	-0.118	-0.1776	-0.1574	-0.0754	0.4344	0.3883
-39.0625	0.5618	0.5693	0.4634	0.7428	0.8922	0.5317	0.3606	-0.0088	0.1499	0.1298	0.1337	0.0242	0.1152	0.6155	0.5338	0.4366	0.5026	0.4284	0.4937	0.5728	0.7154	0.4676	0.2893	0.0514	-0.194	-0.2568	-0.2718	-0.1515	0.5031	0.4478
-35.1562	0.6612	0.6536	0.5473	0.8039	0.9192	0.5766	0.3718	-0.0311	0.1338	0.1126	0.112	-0.0286	0.0999	0.6196	0.6254	0.5563	0.6254	0.5222	0.6107	0.6861	0.7905	0.5093	0.297	-0.0326	-0.265	-0.325	-0.3755	-0.2162	0.5719	0.4927
-31.25	0.7396	0.7229	0.6282	0.8415	0.9103	0.5892	0.3647	-0.0552	0.1079	0.0889	0.0811	-0.0803	0.0732	0.5949	0.6786	0.648	0.7041	0.5801	0.6939	0.7729	0.8305	0.5355	0.299	-0.1084	-0.3256	-0.377	-0.4592	-0.2644	0.6355	0.5134
-27.3438	0.7923	0.7727	0.7004	0.8513	0.8656	0.5689	0.3411	-0.0796	0.0712	0.0592	0.039	-0.1289	0.0338	0.5402	0.6902	0.7063	0.7334	0.5956	0.7374	0.8299	0.8303	0.5455	0.2932	-0.17	-0.3725	-0.4102	-0.5175	-0.2934	0.689	0.5042
