time,FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-199.2188,-1.2895,-0.4561,-0.1346,0.1216,-0.341,-0.097,0.1385,-0.1506,0.0363,0.0592,0.1302,-0.1904,-0.1371,-0.3189,-0.5798,-0.6847,-0.4093,-0.1767,-0.3817,-0.5643,-0.5021,-0.2862,-0.0468,-0.1128,0.0522,0.0658,-0.1303,0.1471,-0.1848,-0.0987
-195.3125,-1.0363,-0.5498,-0.1764,-0.0059,-0.4268,-0.1716,0.0234,-0.1178,-0.005,-0.0587,0.0734,-0.2043,-0.276,-0.4895,-0.6649,-0.781,-0.4679,-0.185,-0.4278,-0.6608,-0.6184,-0.3702,-0.1219,-0.2432,-0.0609,-0.0066,-0.1139,0.063,-0.2501,-0.189
-191.4062,-0.8087,-0.6369,-0.2144,-0.1233,-0.5054,-0.2415,-0.0804,-0.0857,-0.0408,-0.1606,0.0243,-0.2116,-0.4034,-0.6484,-0.7394,-0.8695,-0.5207,-0.1903,-0.4698,-0.751,-0.7284,-0.4484,-0.1868,-0.3571,-0.1607,-0.0694,-0.098,-0.0142,-0.3057,-0.2622
-187.5,-0.6273,-0.7053,-0.2429,-0.2176,-0.5671,-0.2984,-0.1618,-0.053,-0.0648,-0.2316,-0.0096,-0.205,-0.5063,-0.7823,-0.7928,-0.9387,-0.5592,-0.1892,-0.5003,-0.8252,-0.8217,-0.5122,-0.2313,-0.4388,-0.234,-0.1134,-0.0808,-0.0768,-0.3423,-0.3025
-183.5938,-0.5052,-0.7474,-0.2589,-0.2816,-0.6075,-0.3387,-0.2162,-0.0217,-0.0759,-0.2645,-0.0247,-0.1817,-0.5763,-0.8819,-0.8173,-0.9814,-0.5789,-0.1803,-0.5159,-0.8774,-0.8913,-0.5561,-0.2507,-0.4796,-0.2735,-0.1335,-0.0609,-0.1201,-0.3543,-0.3002
-179.6875,-0.4454,-0.7615,-0.263,-0.3154,-0.6277,-0.3633,-0.2458,0.0036,-0.0774,-0.2603,-0.0224,-0.1439,-0.6109,-0.9431,-0.8089,-0.9958,-0.5803,-0.1642,-0.5172,-0.9055,-0.9341,-0.5789,-0.2467,-0.4791,-0.2791,-0.1296,-0.0376,-0.1424,-0.3408,-0.2541
-175.7812,-0.4403,-0.7514,-0.2582,-0.3249,-0.6327,-0.377,-0.2581,0.017,-0.0757,-0.2272,-0.0077,-0.097,-0.6127,-0.9662,-0.7673,-0.9848,-0.5683,-0.1438,-0.5087,-0.9116,-0.9506,-0.5831,-0.2269,-0.4444,-0.2577,-0.1068,-0.0113,-0.1445,-0.3053,-0.1712
-171.875,-0.4727,-0.7241,-0.2486,-0.3196,-0.6294,-0.3856,-0.2629,0.0132,-0.0777,-0.1769,0.0125,-0.0487,-0.5879,-0.9551,-0.696,-0.9544,-0.5499,-0.1229,-0.4966,-0.8997,-0.9439,-0.5734,-0.2019,-0.3873,-0.2201,-0.0733,0.0168,-0.1295,-0.2548,-0.0652
-167.9688,-0.5201,-0.6875,-0.2387,-0.3089,-0.6234,-0.3937,-0.2688,-0.0098,-0.0882,-0.1221,0.0317,-0.0059,-0.5439,-0.9145,-0.6019,-0.9108,-0.5314,-0.1053,-0.4857,-0.8735,-0.9175,-0.5544,-0.1818,-0.3207,-0.1784,-0.0384,0.0449,-0.1013,-0.1971,0.047
-164.0625,-0.559,-0.6463,-0.2306,-0.2991,-0.6166,-0.4021,-0.2802,-0.05,-0.1088,-0.073,0.0449,0.027,-0.4872,-0.8492,-0.4948,-0.8578,-0.515,-0.0933,-0.477,-0.8343,-0.8734,-0.5287,-0.1731,-0.2551,-0.1423,-0.0098,0.0707,-0.064,-0.1388,0.1493
-160.1562,-0.5697,-0.6008,-0.2236,-0.2909,-0.6062,-0.4079,-0.2964,-0.1013,-0.1374,-0.0358,0.0497,0.0489,-0.4225,-0.7627,-0.3856,-0.7949,-0.4977,-0.0863,-0.4663,-0.78,-0.8114,-0.4958,-0.1761,-0.1963,-0.1164,0.0079,0.0923,-0.0211,-0.0835,0.2298
-156.25,-0.5394,-0.5469,-0.2133,-0.2802,-0.5858,-0.405,-0.3119,-0.1548,-0.1693,-0.0121,0.046,0.0626,-0.3519,-0.6574,-0.2842,-0.7178,-0.472,-0.0815,-0.4453,-0.706,-0.7298,-0.4525,-0.1852,-0.1451,-0.1002,0.014,0.1086,0.0245,-0.0312,0.2834
