FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.6253,-1.0599,-0.1223,-0.5945,-0.3037,-0.1884,0.5578,0.3001,0.3832,0.9866,0.5532,0.323,0.1347,-0.4784,-0.6617,-0.9599,-1.6368,0.1156,-0.8715,-1.1017,-1.1629,-0.39,-0.5158,0.6679,0.708,0.645,1.0408,0.5955,0.7504,2.4234
-0.7244,-1.2057,-0.1455,-0.7366,-0.5024,-0.3498,0.3605,0.1945,0.2925,0.8031,0.4266,0.2392,-0.0451,-0.5953,-0.7333,-1.0444,-1.7116,0.1765,-0.8832,-1.1791,-1.269,-0.3794,-0.4275,0.614,0.6673,0.5194,0.9056,0.465,0.7064,2.4125
-0.8016,-1.3244,-0.1795,-0.8751,-0.7001,-0.5311,0.1356,0.0875,0.1945,0.5915,0.2824,0.1398,-0.2403,-0.7152,-0.7667,-1.0776,-1.6993,0.2499,-0.8367,-1.213,-1.3412,-0.3595,-0.3384,0.5208,0.6006,0.3707,0.7389,0.3135,0.6433,2.3809
-0.8374,-1.3899,-0.205,-0.9798,-0.8695,-0.7086,-0.0998,-0.012,0.0968,0.368,0.1322,0.0289,-0.4369,-0.8273,-0.7512,-1.043,-1.5879,0.3282,-0.7266,-1.1884,-1.3654,-0.3287,-0.2575,0.3877,0.5047,0.1999,0.545,0.1459,0.5712,2.3487
-0.8175,-1.382,-0.1999,-1.0251,-0.9883,-0.8583,-0.3306,-0.0991,0.0038,0.1456,-0.0153,-0.0903,-0.6247,-0.9244,-0.684,-0.9332,-1.3812,0.4018,-0.557,-1.0966,-1.3341,-0.2892,-0.1963,0.2145,0.3751,0.006,0.3261,-0.0339,0.5045,2.334
-0.7343,-1.2894,-0.144,-0.9931,-1.0409,-0.959,-0.5435,-0.1719,-0.0818,-0.0648,-0.1527,-0.2148,-0.7972,-1.0021,-0.5695,-0.7496,-1.0977,0.4621,-0.3401,-0.9368,-1.2463,-0.2463,-0.1671,0.0031,0.2079,-0.212,0.0848,-0.2222,0.4582,2.3488
-0.5873,-1.1108,-0.0226,-0.8764,-1.0204,-0.995,-0.7268,-0.2295,-0.1579,-0.2539,-0.2735,-0.3392,-0.9504,-1.0588,-0.4171,-0.5011,-0.7661,0.505,-0.0936,-0.7146,-1.1065,-0.2062,-0.1804,-0.2411,0.0014,-0.4529,-0.1744,-0.4131,0.445,2.3959
-0.3825,-0.8538,0.1702,-0.6773,-0.9273,-0.9574,-0.8695,-0.2702,-0.2212,-0.4132,-0.3718,-0.4563,-1.0821,-1.0939,-0.2377,-0.2023,-0.4177,0.5325,0.1642,-0.4411,-0.9224,-0.1741,-0.2412,-0.5076,-0.2406,-0.7111,-0.4427,-0.5998,0.4712,2.4694
-0.1312,-0.5339,0.4306,-0.407,-0.7689,-0.8452,-0.9626,-0.2914,-0.2677,-0.536,-0.4436,-0.5593,-1.1912,-1.1082,-0.042,0.1297,-0.0809,0.5527,0.417,-0.131,-0.7038,-0.1523,-0.3479,-0.7819,-0.5089,-0.9772,-0.709,-0.7754,0.5349,2.5568
0.1502,-0.1735,0.7444,-0.0844,-0.5584,-0.6663,-1.0014,-0.2903,-0.2947,-0.6202,-0.4904,-0.6461,-1.2798,-1.1047,0.1601,0.476,0.2232,0.5757,0.6521,0.1984,-0.4622,-0.1407,-0.4918,-1.0478,-0.7897,-1.2403,-0.9628,-0.9376,0.6261,2.6441
0.4404,0.1994,1.0886,0.2648,-0.3155,-0.438,-0.9904,-0.2664,-0.3032,-0.6718,-0.5229,-0.7242,-1.3555,-1.0912,0.357,0.8161,0.4811,0.6088,0.8589,0.5258,-0.2124,-0.1394,-0.6602,-1.2935,-1.0678,-1.4917,-1.1995,-1.0922,0.7282,2.7211
0.712,0.5511,1.4328,0.6083,-0.0672,-0.1871,-0.946,-0.2249,-0.3013,-0.7086,-0.5638,-0.8143,-1.435,-1.0831,0.5322,1.1253,0.6826,0.6501,1.0254,0.8254,0.0248,-0.1525,-0.8413,-1.5161,-1.3303,-1.7281,-1.4249,-1.2554,0.8224,2.7849
0.9312,0.8434,1.7409,0.9074,0.1518,0.0503,-0.8987,-0.1774,-0.3043,-0.7606,-0.647,-0.9493,-1.5453,-1.1059,0.6611,1.3738,0.8163,0.6847,1.1346,1.0643,0.2198,-0.1921,-1.0294,-1.7261,-1.5702,-1.9534,-1.6574,-1.4531,0.8915,2.8408
1.0586,1.0355,1.9738,1.1188,0.3001,0.2323,-0.8903,-0.1415,-0.3326,-0.8676,-0.8126,-1.1692,-1.7222,-1.1942,0.7109,1.5249,0.8645,0.6839,1.1616,1.2031,0.3341,-0.28,-1.2286,-1.9464,-1.7874,-2.1779,-1.9254,-1.7156,0.9238,2.9001
1.0528,1.0869,2.0917,1.1978,0.3337,0.3156,-0.9676,-0.138,-0.4065,-1.0713,-1.0975,-1.5105,-2.0049,-1.3881,0.6424,1.5379,0.8022,0.61,1.0748,1.1985,0.3235,-0.4463,-1.4538,-2.2087,-1.9885,-2.4137,-2.2611,-2.0696,0.9154,2.9757
0.8759,0.9625,2.0585,1.1045,0.2124,0.262,-1.1718,-0.1849,-0.5391,-1.4043,-1.5232,-1.9952,-2.4264,-1.7247,0.4177,1.3727,0.6004,0.4232,0.8409,1.0096,0.145,-0.7231,-1.7269,-2.5441,-2.1833,-2.6697,-2.6899,-2.5284,0.87,3.0771
0.5016,0.6386,1.8471,0.811,-0.0911,0.0459,-1.5271,-0.2923,-0.7296,-1.8791,-2.0844,-2.6196,-3.0031,-2.2282,0.0084,0.9976,0.2324,0.0916,0.4327,0.6056,-0.2335,-1.1361,-2.0704,-2.9728,-2.3805,-2.9455,-3.2204,-3.0836,0.7968,3.2072
-0.0772,0.1093,1.4447,0.3095,-0.5838,-0.3397,-2.0308,-0.4577,-0.9586,-2.4775,-2.7421,-3.3474,-3.7248,-2.8996,-0.5947,0.3982,-0.3163,-0.4002,-0.1616,-0.0243,-0.8231,-1.695,-2.4987,-3.4936,-2.5825,-3.2273,-3.8348,-3.7003,0.7078,3.3614
-0.8422,-0.6084,0.8576,-0.3827,-1.246,-0.8783,-2.6467,-0.6631,-1.1879,-3.1467,-3.422,-4.1082,-4.5487,-3.7099,-1.3751,-0.4155,-1.0403,-1.0458,-0.9307,-0.8645,-1.6061,-2.3854,-3.0097,-4.0775,-2.7814,-3.4849,-4.4847,-4.3161,0.6139,3.5286
