FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.7166,-0.825,-0.5523,-0.9622,-1.0051,-0.2154,-0.1854,-0.1398,0.1008,-0.3919,-0.4595,-0.436,-0.9144,-1.3586,-0.6759,-0.5598,-0.7069,-0.8449,-1.1833,-1.5004,-1.6507,-1.7442,-1.2996,-1.0349,-0.0698,-0.0647,-0.3765,-0.2494,-0.4297,-0.8755
-0.5925,-0.7003,-0.4418,-0.8258,-0.8654,-0.1095,-0.102,-0.054,0.1926,-0.3546,-0.4921,-0.5391,-0.9063,-1.3088,-0.6059,-0.4609,-0.5895,-0.7344,-1.1113,-1.4215,-1.569,-1.7123,-1.27,-1.0887,-0.1296,-0.1226,-0.5059,-0.3533,-0.3194,-0.8125
-0.4678,-0.5645,-0.3362,-0.705,-0.7636,-0.0441,-0.0625,-0.0062,0.2506,-0.3361,-0.5394,-0.6409,-0.9133,-1.2718,-0.5217,-0.3528,-0.4557,-0.6058,-1.0244,-1.347,-1.493,-1.6618,-1.2229,-1.135,-0.1728,-0.1645,-0.6283,-0.4385,-0.2113,-0.7457
-0.3595,-0.4309,-0.2379,-0.6136,-0.7113,-0.0216,-0.0688,0.003,0.274,-0.3327,-0.5958,-0.7321,-0.9349,-1.2558,-0.4379,-0.25,-0.323,-0.4761,-0.937,-1.2895,-1.4366,-1.6046,-1.1707,-1.1721,-0.1957,-0.1878,-0.7332,-0.4987,-0.1141,-0.681
-0.2845,-0.3154,-0.1508,-0.5632,-0.7134,-0.038,-0.1145,-0.0197,0.2693,-0.3366,-0.6526,-0.8043,-0.9674,-1.2654,-0.3705,-0.1697,-0.2104,-0.3638,-0.8654,-1.2603,-1.4111,-1.5551,-1.1282,-1.2001,-0.1992,-0.1933,-0.8128,-0.5311,-0.0358,-0.6249
-0.2557,-0.2344,-0.0803,-0.5608,-0.7677,-0.0845,-0.1866,-0.0624,0.2479,-0.3391,-0.7007,-0.8516,-1.0055,-1.3008,-0.3342,-0.1279,-0.135,-0.2853,-0.8245,-1.2677,-1.4235,-1.5272,-1.1096,-1.2206,-0.1888,-0.1856,-0.8637,-0.5373,0.0179,-0.5836
-0.2789,-0.2008,-0.0334,-0.6075,-0.865,-0.1497,-0.2683,-0.1115,0.2224,-0.3332,-0.733,-0.8722,-1.0437,-1.3582,-0.3387,-0.1365,-0.1081,-0.2512,-0.8247,-1.3148,-1.4751,-1.5311,-1.1247,-1.2365,-0.1732,-0.1718,-0.8868,-0.5239,0.0441,-0.561
-0.3509,-0.221,-0.0173,-0.6977,-0.9912,-0.2227,-0.3417,-0.1552,0.203,-0.3163,-0.7466,-0.8694,-1.0772,-1.431,-0.3861,-0.1994,-0.1328,-0.2647,-0.8687,-1.3987,-1.561,-1.5704,-1.1755,-1.2504,-0.1615,-0.1607,-0.8876,-0.5011,0.044,-0.558
-0.4592,-0.2929,-0.0382,-0.8198,-1.1301,-0.2947,-0.3926,-0.1867,0.1942,-0.291,-0.7432,-0.8505,-1.1028,-1.5105,-0.4692,-0.3116,-0.2026,-0.3196,-0.9503,-1.5105,-1.6708,-1.6405,-1.2552,-1.264,-0.1617,-0.1611,-0.8748,-0.4816,0.0222,-0.5709
-0.5842,-0.4057,-0.0982,-0.958,-1.2664,-0.3603,-0.4125,-0.2055,0.1937,-0.2647,-0.7285,-0.8261,-1.119,-1.5878,-0.5722,-0.4589,-0.3023,-0.4014,-1.0552,-1.6366,-1.791,-1.7285,-1.3485,-1.2771,-0.178,-0.1801,-0.8581,-0.4785,-0.0136,-0.5925
-0.7027,-0.5415,-0.1945,-1.0948,-1.3879,-0.4171,-0.4006,-0.2171,0.1928,-0.2471,-0.711,-0.8078,-1.1255,-1.6547,-0.6724,-0.6204,-0.4104,-0.4892,-1.1625,-1.7609,-1.9066,-1.8156,-1.4343,-1.2877,-0.2114,-0.2219,-0.8462,-0.5027,-0.0537,-0.6125
-0.7928,-0.6797,-0.3177,-1.2148,-1.4869,-0.4653,-0.3627,-0.2309,0.1797,-0.2468,-0.6991,-0.8053,-1.1229,-1.7056,-0.7451,-0.7732,-0.5033,-0.5595,-1.2496,-1.8683,-2.0046,-1.8814,-1.4895,-1.2922,-0.2585,-0.2865,-0.8447,-0.5595,-0.0879,-0.6207
-0.8398,-0.8012,-0.4538,-1.3073,-1.5605,-0.5059,-0.3089,-0.2561,0.1437,-0.2678,-0.6989,-0.8244,-1.1127,-1.7381,-0.7696,-0.8968,-0.5605,-0.5917,-1.2972,-1.9487,-2.0767,-1.9098,-1.4954,-1.287,-0.3135,-0.3682,-0.8546,-0.6462,-0.1078,-0.6089
-0.8404,-0.8939,-0.5866,-1.3699,-1.611,-0.5401,-0.2511,-0.2988,0.0795,-0.3074,-0.712,-0.8652,-1.0978,-1.7548,-0.7361,-0.9789,-0.5698,-0.5735,-1.2953,-2.0001,-2.1222,-1.8946,-1.4439,-1.2698,-0.3679,-0.4556,-0.8712,-0.75,-0.1078,-0.5748
-0.8063,-0.956,-0.7024,-1.4093,-1.6453,-0.5699,-0.1993,-0.3579,-0.0084,-0.355,-0.7353,-0.9215,-1.0825,-1.7637,-0.651,-1.0197,-0.5328,-0.5072,-1.248,-2.0303,-2.1491,-1.8436,-1.3418,-1.2411,-0.4119,-0.5315,-0.885,-0.8476,-0.0878,-0.524
-0.7642,-0.9983,-0.795,-1.4415,-1.6746,-0.5981,-0.1595,-0.4237,-0.1031,-0.3933,-0.7602,-0.9813,-1.0737,-1.7781,-0.5407,-1.0335,-0.4675,-0.4126,-1.1762,-2.0577,-2.1743,-1.7808,-1.2137,-1.2056,-0.4353,-0.574,-0.8829,-0.9074,-0.0542,-0.4711
-0.7534,-1.043,-0.8702,-1.4895,-1.714,-0.6297,-0.1315,-0.4777,-0.175,-0.401,-0.7741,-1.0285,-1.0799,-1.8156,-0.45,-1.0483,-0.4083,-0.3279,-1.1167,-2.1088,-2.2217,-1.7436,-1.0995,-1.172,-0.4279,-0.5593,-0.8504,-0.8935,-0.0199,-0.4396
-0.8202,-1.1211,-0.9467,-1.5802,-1.7807,-0.6721,-0.1085,-0.4935,-0.1845,-0.356,-0.7613,-1.0455,-1.111,-1.8949,-0.4365,-1.1028,-0.403,-0.3047,-1.1179,-2.2144,-2.3184,-1.7772,-1.0483,-1.152,-0.3811,-0.4655,-0.7747,-0.7721,-0.004,-0.4589
-1.0108,-1.2671,-1.0535,-1.7391,-1.8915,-0.7343,-0.0777,-0.4415,-0.0867,-0.2391,-0.7047,-1.0162,-1.1754,-2.0325,-0.5602,-1.2394,-0.5044,-0.3998,-1.2304,-2.4041,-2.4896,-1.9253,-1.1092,-1.1571,-0.2892,-0.2764,-0.6461,-0.5179,-0.0288,-0.5598
-1.3613,-1.5123,-1.2234,-1.9848,-2.0582,-0.8247,-0.021,-0.2933,0.1591,-0.0364,-0.5877,-0.928,-1.2771,-2.2374,-0.8694,-1.4959,-0.7598,-0.6629,-1.4964,-2.6997,-2.7518,-2.2194,-1.3197,-1.1952,-0.1503,0.0145,-0.46,-0.121,-0.1152,-0.7677
-1.8875,-1.8766,-1.4831,-2.3235,-2.2829,-0.948,0.082,-0.0286,0.5802,0.2582,-0.3967,-0.7742,-1.4119,-2.507,-1.387,-1.8957,-1.1981,-1.1231,-1.9373,-3.1079,-3.1073,-2.6679,-1.6947,-1.2654,0.0328,0.4021,-0.2172,0.4089,-0.278,-1.0957
-2.5763,-2.3606,-1.8438,-2.7448,-2.5539,-1.1024,0.2504,0.3583,1.1795,0.6416,-0.1234,-0.555,-1.5653,-2.8229,-2.0987,-2.4386,-1.818,-1.7767,-2.543,-3.6152,-3.5388,-3.2482,-2.218,-1.3556,0.2533,0.8687,0.0767,1.0412,-0.5204,-1.5383
-3.3807,-2.9398,-2.2936,-3.2194,-2.8444,-1.2776,0.4979,0.8534,1.9278,1.1009,0.2323,-0.2772,-1.7112,-3.1506,-2.9479,-3.0945,-2.5801,-2.5789,-3.2664,-4.1843,-4.0081,-3.9036,-2.8384,-1.4407,0.5013,1.3858,0.4123,1.7269,-0.8298,-2.0671
-4.2211,-3.5631,-2.7955,-3.7001,-3.1141,-1.4552,0.828,1.4202,2.7616,1.6132,0.6607,0.0468,-1.8142,-3.4417,-3.8388,-3.8024,-3.4057,-3.4434,-4.0242,-4.7558,-4.4582,-4.5479,-3.4732,-1.4859,0.7653,1.9173,0.7778,2.4036,-1.1766,-2.6312
-4.9933,-4.156,-3.2901,-4.1263,-3.3156,-1.6094,1.2313,2.0022,3.5869,2.1464,1.1421,0.4008,-1.8344,-3.6403,-4.648,-4.4751,-4.1844,-4.2503,-4.7066,-5.254,-4.8205,-5.0763,-4.0187,-1.452,1.0331,2.4224,1.1599,3.005,-1.5158,-3.1605
-5.5824,-4.6297,-3.7042,-4.4308,-3.4009,-1.7111,1.6844,2.5296,4.2915,2.6622,1.6475,0.7673,-1.734,-3.6909,-5.2425,-5.0105,-4.7887,-4.8634,-5.192,-5.5959,-5.0245,-5.3815,-4.3652,-1.3033,1.2919,2.8602,1.5439,3.4697,-1.7924,-3.5743
-5.8807,-4.8942,-3.9626,-4.5501,-3.3312,-1.7319,2.1522,2.9301,4.7629,3.1197,2.1422,1.1286,-1.4847,-3.5486,-5.5016,-5.3065,-5.0955,-5.1527,-5.3679,-5.7043,-5.009,-5.3723,-4.4166,-1.0159,1.5281,3.1929,1.9146,3.7513,-1.9495,-3.7932
-5.8054,-4.8734,-4.001,-4.4342,-3.084,-1.6497,2.593,3.1416,4.9083,3.48,2.5894,1.469,-1.074,-3.1877,-5.3389,-5.2782,-5.0081,-5.0192,-5.1504,-5.5207,-4.7334,-4.9908,-4.1082,-0.5836,1.7268,3.3902,2.2566,3.8249,-1.9383,-3.752
-5.3141,-4.5198,-3.7787,-4.0566,-2.6589,-1.4532,2.9642,3.1248,4.674,3.7116,2.9548,1.7754,-0.5105,-2.6087,-4.7184,-4.8738,-4.4761,-4.4161,-4.5015,-5.0163,-4.1865,-4.2243,-3.4202,-0.0214,1.8718,3.4333,2.5553,3.6914,-1.7282,-3.4132
-4.4136,-3.8245,-3.2871,-3.4204,-2.0793,-1.1455,3.2291,2.8712,4.0579,3.7948,3.2118,2.0378,0.176,-1.8406,-3.6634,-4.0854,-3.5076,-3.3605,-3.439,-4.2002,-3.3903,-3.1105,-2.3842,0.636,1.9481,3.3184,2.7982,3.3764,-1.3142,-2.7763
-3.1619,-2.8218,-2.5534,-2.5608,-1.3903,-0.7451,3.362,2.4053,3.1121,3.7244,3.3449,2.25,0.9364,-0.9387,-2.2539,-2.9541,-2.1705,-1.9342,-2.036,-3.1206,-2.3994,-1.7339,-1.0803,1.3379,1.9437,3.0575,2.9755,2.9257,-0.7207,-1.8814
-1.6601,-1.5865,-1.6385,-1.5416,-0.6531,-0.2847,3.3521,1.78,1.935,3.5098,3.3503,2.4083,1.709,0.0222,-0.6146,-1.5653,-0.5842,-0.2719,-0.4117,-1.8601,-1.2934,-0.2132,0.3743,2.025,1.8524,2.6774,3.0811,2.3968,0.0018,-0.8049
-0.0383,-0.2234,-0.6276,-0.4476,0.0642,0.1924,3.2039,1.0664,0.6528,3.1736,3.2356,2.5103,2.4276,0.9583,1.1048,-0.0381,1.0998,1.4611,1.2875,-0.5239,-0.1668,1.3161,1.8427,2.6372,1.6751,2.2151,3.112,1.849,0.7839,0.3525
1.5641,1.1482,0.3825,0.6283,0.6963,0.6385,2.9367,0.3397,-0.6031,2.7465,3.0159,2.5545,3.0306,1.7895,2.7522,1.4926,2.7214,3.0956,2.9096,0.7753,0.8858,2.7219,3.1889,3.1222,1.4193,1.7116,3.068,1.3339,1.5494,1.482
3.0195,2.4127,1.2996,1.5985,1.1918,1.0093,2.5813,-0.3331,-1.7189,2.263,2.7109,2.5392,3.4707,2.451,4.1947,2.8965,4.1373,4.485,4.3204,1.935,1.7831,3.8946,4.2974,3.4421,1.0971,1.2048,2.9503,0.8883,2.2289,2.4854
4.2305,3.4766,2.051,2.3955,1.5213,1.2721,2.1768,-0.9025,-2.6151,1.7579,2.3421,2.4638,3.7219,2.9036,5.336,4.0674,5.2415,5.5271,5.4221,2.8779,2.4699,4.7613,5.0885,3.5785,0.7232,0.724,2.7623,0.5311,2.7707,3.2902
