FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.5039,-0.1432,-0.4642,-0.1792,0.1678,0.0714,0.4585,0.1038,0.124,0.2079,0.0981,-0.4082,0.4675,0.5261,-0.3987,0.237,0.3165,-0.1744,0.3235,0.1832,0.5501,0.6692,0.5865,0.9424,0.3874,0.4124,0.1532,-0.1276,-0.4345,-0.2225
-0.616,-0.2218,-0.5337,-0.2589,0.0625,-0.0808,0.3008,0.0069,0.0413,0.0933,0.0349,-0.3123,0.4028,0.3667,-0.4883,0.2068,0.2834,-0.1968,0.2411,0.0227,0.3654,0.5462,0.5017,0.8026,0.3655,0.4463,0.2457,0.0798,-0.4915,-0.2914
-0.6706,-0.2569,-0.5424,-0.2929,-0.022,-0.198,0.1612,-0.055,-0.0182,0.0114,-0.0085,-0.1824,0.3258,0.2158,-0.5522,0.1832,0.2395,-0.2299,0.1394,-0.1088,0.1856,0.4071,0.3894,0.6799,0.3247,0.4579,0.3146,0.2843,-0.484,-0.3396
-0.6717,-0.255,-0.4983,-0.2867,-0.0901,-0.2764,0.0437,-0.0859,-0.0555,-0.0376,-0.0303,-0.0264,0.2383,0.0769,-0.5861,0.158,0.1866,-0.272,0.0252,-0.2097,0.0206,0.258,0.2506,0.5805,0.2734,0.4501,0.3586,0.4736,-0.4156,-0.3597
-0.6295,-0.225,-0.413,-0.2484,-0.1444,-0.3135,-0.0499,-0.0929,-0.0734,-0.0565,-0.0302,0.145,0.1485,-0.0438,-0.5858,0.1258,0.1326,-0.3175,-0.0896,-0.278,-0.1173,0.1098,0.0928,0.5096,0.2233,0.4304,0.3812,0.6393,-0.2977,-0.3484
-0.5578,-0.1767,-0.2999,-0.1878,-0.1856,-0.3086,-0.1192,-0.083,-0.0749,-0.0497,-0.0088,0.3197,0.0693,-0.1383,-0.548,0.085,0.0901,-0.3576,-0.1897,-0.3121,-0.2158,-0.0234,-0.0703,0.4706,0.186,0.4091,0.3902,0.7769,-0.1473,-0.3078
-0.4703,-0.1192,-0.1719,-0.1151,-0.2122,-0.2629,-0.1635,-0.0614,-0.0622,-0.0215,0.033,0.4857,0.0151,-0.1984,-0.4724,0.0371,0.0729,-0.3815,-0.2592,-0.3111,-0.2661,-0.1266,-0.221,0.4641,0.1706,0.396,0.3954,0.8849,0.0155,-0.2442
-0.3787,-0.0604,-0.0409,-0.0397,-0.2223,-0.1806,-0.1811,-0.0314,-0.0363,0.0239,0.093,0.6326,-0.0023,-0.2175,-0.3624,-0.0137,0.092,-0.3789,-0.285,-0.2766,-0.2659,-0.1876,-0.3412,0.4866,0.1812,0.3981,0.4062,0.9637,0.1708,-0.1669
-0.291,-0.0066,0.0829,0.0295,-0.2156,-0.0699,-0.1691,0.0054,0.002,0.082,0.1674,0.7522,0.0223,-0.1936,-0.2275,-0.0623,0.1498,-0.3427,-0.2609,-0.2141,-0.2212,-0.2004,-0.4163,0.5293,0.2148,0.4168,0.4282,1.0138,0.3011,-0.0865
-0.2115,0.0366,0.19,0.0842,-0.1956,0.056,-0.1253,0.0472,0.0505,0.1475,0.2498,0.8383,0.085,-0.1315,-0.0829,-0.1049,0.2379,-0.2727,-0.1901,-0.1346,-0.1462,-0.1677,-0.4397,0.5787,0.2622,0.4469,0.4616,1.0339,0.394,-0.0129
-0.1425,0.0641,0.2717,0.1168,-0.1703,0.1795,-0.0508,0.0907,0.104,0.2125,0.3309,0.8867,0.1719,-0.0442,0.0519,-0.1404,0.3374,-0.1761,-0.0862,-0.0533,-0.0615,-0.1018,-0.4145,0.6179,0.3087,0.4768,0.4998,1.0201,0.4433,0.0458
-0.0843,0.0718,0.3211,0.1211,-0.151,0.2802,0.0475,0.1299,0.1546,0.2669,0.3988,0.8933,0.2622,0.0491,0.1566,-0.1704,0.423,-0.0671,0.0293,0.0127,0.0102,-0.0216,-0.3526,0.6294,0.3382,0.4914,0.5305,0.9656,0.4495,0.0843
-0.0366,0.0571,0.3347,0.0938,-0.149,0.3392,0.1564,0.1571,0.1915,0.2985,0.4404,0.8544,0.3318,0.1261,0.2151,-0.198,0.4703,0.0376,0.1321,0.0485,0.0487,0.0506,-0.271,0.5978,0.3363,0.4747,0.5384,0.8623,0.4198,0.1018
0.002,0.0202,0.3132,0.0357,-0.1721,0.3429,0.2572,0.1638,0.2038,0.2957,0.4439,0.766,0.359,0.1662,0.2201,-0.2259,0.4622,0.1229,0.2009,0.0455,0.0404,0.0957,-0.1871,0.5132,0.2945,0.4142,0.509,0.704,0.3662,0.1018
0.0336,-0.0351,0.2626,-0.0476,-0.2219,0.2865,0.3288,0.1437,0.1832,0.2501,0.4006,0.6254,0.3296,0.155,0.1749,-0.2552,0.3942,0.1799,0.2226,0.0027,-0.0186,0.1013,-0.1142,0.3732,0.2117,0.3038,0.4322,0.4885,0.3027,0.0921
0.0606,-0.1027,0.1926,-0.1467,-0.2937,0.1751,0.352,0.0939,0.1264,0.159,0.3082,0.4326,0.2393,0.0876,0.0927,-0.2857,0.2746,0.2077,0.1952,-0.0731,-0.1225,0.0649,-0.0587,0.1839,0.0951,0.1456,0.3049,0.2209,0.2421,0.0818
0.0838,-0.1757,0.1145,-0.2506,-0.3781,0.0219,0.313,0.0163,0.0367,0.0272,0.1717,0.1926,0.095,-0.0315,-0.007,-0.3166,0.1213,0.2121,0.1271,-0.1705,-0.2579,-0.0071,-0.0208,-0.0411,-0.0418,-0.0501,0.1326,-0.0854,0.1922,0.0793
0.1013,-0.2485,0.038,-0.3492,-0.4634,-0.1542,0.2073,-0.0823,-0.0754,-0.1328,0.0039,-0.0826,-0.0875,-0.1889,-0.1035,-0.3483,-0.0436,0.2023,0.0336,-0.2774,-0.4069,-0.1019,0.0039,-0.2825,-0.1823,-0.2655,-0.0711,-0.4087,0.1539,0.0888
0.1084,-0.3178,-0.031,-0.4351,-0.5386,-0.3329,0.0415,-0.1916,-0.1938,-0.3022,-0.1757,-0.3734,-0.2861,-0.365,-0.1805,-0.3826,-0.1995,0.1876,-0.0677,-0.3836,-0.5502,-0.2039,0.0207,-0.519,-0.3087,-0.478,-0.2867,-0.7209,0.1217,0.1089
0.0987,-0.3822,-0.0903,-0.5037,-0.5947,-0.4949,-0.1668,-0.2984,-0.2988,-0.4587,-0.3429,-0.6527,-0.4762,-0.5371,-0.2284,-0.4214,-0.3319,0.1742,-0.1611,-0.4825,-0.6702,-0.2982,0.034,-0.7296,-0.4056,-0.6626,-0.4902,-0.9905,0.0861,0.1333
0.0673,-0.4408,-0.1403,-0.5525,-0.6249,-0.6239,-0.3904,-0.3883,-0.3706,-0.5796,-0.4723,-0.8892,-0.6338,-0.6829,-0.2455,-0.4649,-0.4335,0.1645,-0.2356,-0.5704,-0.7531,-0.3738,0.0455,-0.897,-0.4615,-0.7953,-0.6569,-1.1864,0.0382,0.1523
0.0135,-0.491,-0.1814,-0.5797,-0.6245,-0.7076,-0.5968,-0.4472,-0.3923,-0.6456,-0.541,-1.0519,-0.7392,-0.7832,-0.2359,-0.5103,-0.5039,0.1574,-0.286,-0.6446,-0.79,-0.4241,0.0544,-1.0095,-0.4697,-0.8564,-0.7641,-1.2829,-0.0264,0.1567
-0.0564,-0.5278,-0.2125,-0.5832,-0.5905,-0.7387,-0.7529,-0.4635,-0.3534,-0.6443,-0.5338,-1.1167,-0.7793,-0.8254,-0.2073,-0.5508,-0.547,0.1501,-0.3118,-0.7023,-0.7778,-0.4478,0.0581,-1.0622,-0.4301,-0.8347,-0.7949,-1.2634,-0.1054,0.1398
-0.1298,-0.5436,-0.23,-0.5599,-0.5214,-0.7148,-0.8317,-0.4304,-0.2529,-0.5725,-0.4466,-1.0711,-0.7493,-0.8048,-0.1674,-0.5766,-0.5674,0.1401,-0.3151,-0.7387,-0.7191,-0.4467,0.0537,-1.057,-0.3479,-0.7298,-0.7401,-1.1242,-0.1898,0.0997
-0.1891,-0.5293,-0.2286,-0.5059,-0.4178,-0.6387,-0.8172,-0.3481,-0.1003,-0.4375,-0.2885,-0.918,-0.6534,-0.7251,-0.1216,-0.5769,-0.5675,0.126,-0.2989,-0.7474,-0.6213,-0.4248,0.04,-1.0019,-0.2339,-0.5527,-0.6,-0.8755,-0.2661,0.0403
-0.2167,-0.4767,-0.2034,-0.4178,-0.2836,-0.5183,-0.7084,-0.2253,0.0838,-0.2572,-0.0817,-0.6758,-0.5038,-0.5976,-0.0711,-0.5424,-0.5462,0.1091,-0.2655,-0.7215,-0.496,-0.3866,0.0179,-0.9085,-0.1021,-0.3254,-0.3845,-0.5408,-0.3202,-0.0301
-0.1992,-0.3818,-0.1528,-0.2947,-0.1274,-0.3669,-0.5215,-0.079,0.2709,-0.0574,0.1424,-0.3757,-0.3198,-0.4401,-0.0143,-0.468,-0.4999,0.093,-0.2162,-0.6567,-0.3572,-0.3363,-0.0092,-0.7907,0.0317,-0.0771,-0.1137,-0.1547,-0.342,-0.0999
-0.1324,-0.248,-0.0808,-0.1421,0.0369,-0.2028,-0.288,0.067,0.4279,0.1312,0.3477,-0.0569,-0.1264,-0.2747,0.0515,-0.3564,-0.4254,0.0823,-0.1534,-0.5541,-0.2213,-0.279,-0.0378,-0.6632,0.1519,0.1599,0.1843,0.2417,-0.3283,-0.1572
-0.0228,-0.0884,0.0022,0.027,0.1898,-0.0478,-0.0503,0.1862,0.5242,0.2779,0.5001,0.2402,0.0486,-0.126,0.1261,-0.2191,-0.3245,0.0803,-0.0817,-0.4227,-0.1056,-0.2215,-0.0657,-0.5413,0.245,0.3552,0.4756,0.6053,-0.2841,-0.1933
0.1123,0.0747,0.08,0.1913,0.3091,0.0744,0.1456,0.2541,0.537,0.3568,0.5734,0.4803,0.1772,-0.0181,0.2035,-0.0767,-0.2066,0.0877,-0.0098,-0.2799,-0.0276,-0.1731,-0.0944,-0.4403,0.3001,0.4849,0.7239,0.8971,-0.2216,-0.2042
0.2484,0.2127,0.1334,0.3234,0.3729,0.142,0.2587,0.2536,0.4566,0.3514,0.5536,0.6393,0.2347,0.0277,0.271,0.0439,-0.0901,0.1013,0.0492,-0.1498,-0.0033,-0.1464,-0.1297,-0.375,0.3102,0.5342,0.8959,1.0866,-0.1571,-0.192
0.358,0.296,0.1441,0.3954,0.3635,0.1384,0.2601,0.1779,0.2886,0.2569,0.4411,0.7063,0.2037,-0.0037,0.3113,0.1145,0.0006,0.1142,0.0786,-0.0593,-0.0452,-0.1559,-0.1817,-0.3598,0.2715,0.4988,0.9659,1.156,-0.1075,-0.1641
0.4164,0.2998,0.0989,0.3842,0.2713,0.055,0.1394,0.0329,0.0523,0.0808,0.249,0.6845,0.077,-0.1187,0.3071,0.1112,0.0395,0.1167,0.0616,-0.0328,-0.1602,-0.2159,-0.2624,-0.4067,0.1841,0.3834,0.9202,1.1012,-0.0873,-0.1307
0.4065,0.2101,-0.0079,0.2773,0.0965,-0.1067,-0.0945,-0.1651,-0.2232,-0.1594,0.0007,0.5877,-0.1406,-0.3133,0.2468,0.02,0.0056,0.0991,-0.0157,-0.086,-0.3471,-0.3367,-0.3825,-0.524,0.0509,0.1999,0.7589,0.9313,-0.1057,-0.1024
0.3225,0.0278,-0.1719,0.0772,-0.1494,-0.335,-0.4146,-0.3919,-0.5054,-0.4393,-0.2761,0.4361,-0.432,-0.5729,0.1293,-0.1586,-0.1108,0.0534,-0.1595,-0.2217,-0.5948,-0.5215,-0.5474,-0.7136,-0.1224,-0.0359,0.496,0.6657,-0.1654,-0.0879
0.171,-0.23,-0.3796,-0.1972,-0.4448,-0.6091,-0.7813,-0.6212,-0.7641,-0.7318,-0.554,0.2515,-0.7697,-0.8732,-0.0337,-0.4083,-0.3043,-0.0231,-0.3653,-0.4268,-0.8824,-0.763,-0.7538,-0.9693,-0.327,-0.3065,0.1563,0.3306,-0.2618,-0.0918
-0.0292,-0.5321,-0.6093,-0.5128,-0.7604,-0.9015,-1.1493,-0.8285,-0.9763,-1.0113,-0.8096,0.0534,-1.1193,-1.1836,-0.2195,-0.6982,-0.5537,-0.1266,-0.6161,-0.6737,-1.1809,-1.0424,-0.9879,-1.2755,-0.5515,-0.594,-0.2284,-0.0452,-0.3837,-0.1134
-0.2506,-0.8375,-0.8346,-0.8274,-1.0634,-1.1816,-1.4754,-0.9952,-1.1284,-1.2565,-1.0259,-0.1432,-1.4449,-1.4713,-0.3983,-0.9877,-0.8242,-0.2465,-0.8846,-0.9246,-1.4575,-1.3312,-1.2263,-1.608,-0.7821,-0.8814,-0.6244,-0.4335,-0.5143,-0.1465
-0.4615,-1.1034,-1.0288,-1.097,-1.3224,-1.4206,-1.726,-1.1106,-1.2164,-1.4526,-1.1926,-0.3279,-1.7145,-1.7065,-0.5392,-1.2334,-1.0742,-0.3661,-1.1366,-1.1387,-1.6811,-1.5956,-1.4396,-1.9369,-1.0038,-1.1531,-1.0005,-0.8099,-0.6346,-0.1807
-0.6313,-1.2928,-1.1697,-1.2847,-1.5128,-1.5958,-1.8814,-1.1719,-1.2444,-1.5917,-1.3054,-0.494,-1.9052,-1.867,-0.6165,-1.3978,-1.2633,-0.4664,-1.3379,-1.2803,-1.8286,-1.8025,-1.5974,-2.2315,-1.2023,-1.3957,-1.332,-1.1546,-0.7263,-0.2027
-0.7357,-1.3818,-1.243,-1.3678,-1.6207,-1.6943,-1.9384,-1.1833,-1.222,-1.6722,-1.365,-0.6371,-2.0066,-1.9424,-0.6145,-1.4559,-1.3605,-0.5298,-1.4605,-1.326,-1.8886,-1.926,-1.6753,-2.4656,-1.3656,-1.5985,-1.6024,-1.4535,-0.7758,-0.1994
-0.7599,-1.3634,-1.2454,-1.3421,-1.6443,-1.7148,-1.9089,-1.154,-1.162,-1.6979,-1.3755,-0.754,-2.0217,-1.9349,-0.5315,-1.4007,-1.3494,-0.5444,-1.4887,-1.2692,-1.8642,-1.9531,-1.6601,-2.6223,-1.4865,-1.7543,-1.8043,-1.6974,-0.776,-0.1613
-0.7008,-1.2484,-1.1837,-1.222,-1.5933,-1.6668,-1.8161,-1.0959,-1.078,-1.6762,-1.3437,-0.8415,-1.9649,-1.859,-0.3802,-1.2438,-1.2313,-0.5066,-1.4217,-1.1212,-1.7716,-1.8863,-1.5545,-2.6961,-1.5632,-1.8599,-1.9377,-1.8812,-0.727,-0.0845
-0.5662,-1.0618,-1.0726,-1.0367,-1.4854,-1.5674,-1.6892,-1.0206,-0.9826,-1.6173,-1.2775,-0.8961,-1.8584,-1.7375,-0.1859,-1.0122,-1.0235,-0.4231,-1.2743,-0.9084,-1.6362,-1.7434,-1.377,-2.6935,-1.5991,-1.9155,-2.0081,-2.0021,-0.635,0.0277
-0.3739,-0.8372,-0.9313,-0.823,-1.3422,-1.4373,-1.5574,-0.9378,-0.8862,-1.5323,-1.1849,-0.9147,-1.727,-1.5977,0.0185,-0.7432,-0.7561,-0.3089,-1.0737,-0.6666,-1.4878,-1.5542,-1.1597,-2.6305,-1.6018,-1.9241,-2.0237,-2.0589,-0.5101,0.1649
-0.1494,-0.6102,-0.779,-0.6182,-1.1858,-1.2965,-1.4442,-0.8536,-0.7956,-1.4328,-1.0737,-0.895,-1.5934,-1.4662,0.2001,-0.4768,-0.4657,-0.185,-0.8544,-0.434,-1.3549,-1.3544,-0.942,-2.5281,-1.5805,-1.8899,-1.9937,-2.0511,-0.3647,0.3123
0.0777,-0.4126,-0.6325,-0.4523,-1.0351,-1.1613,-1.3648,-0.7711,-0.7147,-1.3295,-0.9511,-0.8367,-1.4753,-1.3645,0.3325,-0.2496,-0.1907,-0.0735,-0.6518,-0.2442,-1.2594,-1.1791,-0.763,-2.4076,-1.5439,-1.8174,-1.9265,-1.9789,-0.2114,0.4529
0.2774,-0.2672,-0.5042,-0.3442,-0.9039,-1.0425,-1.3245,-0.6916,-0.6447,-1.2324,-0.8235,-0.7422,-1.3832,-1.3067,0.4012,-0.0893,0.0352,0.0066,-0.4955,-0.1207,-1.2144,-1.0559,-0.6536,-2.2857,-1.4981,-1.7105,-1.829,-1.8441,-0.0621,0.5714
0.424,-0.1864,-0.4013,-0.2996,-0.8,-0.9464,-1.3202,-0.6161,-0.5853,-1.1491,-0.6969,-0.6171,-1.3209,-1.2975,0.4046,-0.0116,0.1872,0.0429,-0.404,-0.0737,-1.2222,-0.9998,-0.6304,-2.1728,-1.4463,-1.572,-1.7069,-1.6511,0.0722,0.6567
0.4996,-0.1713,-0.3273,-0.3124,-0.7257,-0.8754,-1.3436,-0.547,-0.5364,-1.0851,-0.5767,-0.4706,-1.287,-1.333,0.352,-0.0197,0.2519,0.0318,-0.3823,-0.0998,-1.2754,-1.0116,-0.6929,-2.0718,-1.3879,-1.4047,-1.5653,-1.4078,0.1824,0.7033
0.496,-0.215,-0.2843,-0.3686,-0.6795,-0.8315,-1.3846,-0.4894,-0.4989,-1.0435,-0.468,-0.3153,-1.277,-1.4035,0.259,-0.1066,0.2274,-0.0228,-0.4236,-0.1852,-1.3607,-1.0794,-0.8248,-1.9809,-1.3207,-1.2122,-1.4098,-1.1273,0.2602,0.7109
0.414,-0.3059,-0.2753,-0.4521,-0.6592,-0.8182,-1.4363,-0.4516,-0.4765,-1.0266,-0.3779,-0.1682,-1.2868,-1.497,0.1413,-0.2591,0.1214,-0.1131,-0.5134,-0.3113,-1.4633,-1.1847,-1.0007,-1.8974,-1.2424,-1.0012,-1.249,-0.8296,0.2978,0.682
0.2603,-0.4338,-0.3067,-0.5501,-0.6661,-0.843,-1.4982,-0.445,-0.4769,-1.0384,-0.316,-0.0516,-1.3172,-1.6054,0.0088,-0.4629,-0.053,-0.2315,-0.6366,-0.4611,-1.5732,-1.3094,-1.1941,-1.8225,-1.1541,-0.7841,-1.0966,-0.5431,0.2872,0.6179
0.0428,-0.594,-0.3895,-0.6589,-0.7077,-0.9182,-1.5787,-0.4833,-0.5117,-1.0871,-0.2967,0.0076,-1.3761,-1.7284,-0.1383,-0.708,-0.2827,-0.3757,-0.7841,-0.6262,-1.6901,-1.4436,-1.3869,-1.7653,-1.0619,-0.5804,-0.9727,-0.3042,0.2191,0.5153
-0.234,-0.7911,-0.5396,-0.7865,-0.7997,-1.0607,-1.6954,-0.5809,-0.5958,-1.1865,-0.3376,-0.0208,-1.4807,-1.877,-0.3116,-0.9929,-0.5589,-0.552,-0.9577,-0.8113,-1.8266,-1.5907,-1.5755,-1.7446,-0.9781,-0.4163,-0.9039,-0.1542,0.0826,0.3641
-0.5729,-1.0402,-0.7754,-0.9534,-0.9652,-1.2898,-1.8722,-0.7502,-0.7442,-1.3544,-0.4575,-0.1652,-1.6555,-2.0733,-0.5334,-1.3265,-0.8805,-0.7753,-1.1716,-1.035,-2.0078,-1.7687,-1.773,-1.7885,-0.9199,-0.3205,-0.9199,-0.1328,-0.1351,0.1478
-0.9836,-1.365,-1.1159,-1.1894,-1.2312,-1.6246,-2.1348,-0.9984,-0.9681,-1.6089,-0.6716,-0.4459,-1.9285,-2.3469,-0.8328,-1.7269,-1.2553,-1.0665,-1.4497,-1.327,-2.2675,-2.0066,-2.0052,-1.9286,-0.9057,-0.3185,-1.0471,-0.2689,-0.448,-0.1527
-1.4804,-1.7922,-1.576,-1.5274,-1.6231,-2.079,-2.5033,-1.3243,-1.27,-1.9624,-0.9864,-0.868,-2.3234,-2.7275,-1.2395,-2.2169,-1.6972,-1.4471,-1.8194,-1.7213,-2.6401,-2.3366,-2.3029,-2.1926,-0.9502,-0.4244,-1.3017,-0.571,-0.8688,-0.5541
-2.076,-2.344,-2.162,-1.9944,-2.1564,-2.6564,-2.9849,-1.7162,-1.6401,-2.4155,-1.3945,-1.4157,-2.8523,-3.2356,-1.7751,-2.816,-2.2201,-1.9319,-2.3035,-2.2458,-3.151,-2.784,-2.6911,-2.5949,-1.0592,-0.635,-1.6829,-1.0211,-1.405,-1.0637
-2.7738,-3.0284,-2.8668,-2.6024,-2.8292,-3.3449,-3.5692,-2.1516,-2.0554,-2.9524,-1.8728,-2.0515,-3.5076,-3.8733,-2.4442,-3.5315,-2.8303,-2.5211,-2.9101,-2.9125,-3.8069,-3.3568,-3.1786,-3.1286,-1.2268,-0.9268,-2.1688,-1.5736,-2.0533,-1.673
-3.5606,-3.832,-3.6661,-3.3399,-3.6163,-4.1139,-4.2255,-2.5993,-2.4824,-3.5409,-2.3824,-2.7189,-4.2589,-4.6187,-3.2269,-4.3498,-3.5178,-3.1952,-3.6257,-3.7089,-4.5887,-4.0388,-3.7518,-3.7618,-1.4348,-1.2589,-2.7177,-2.161,-2.7943,-2.3536
-4.4014,-4.7156,-4.5167,-4.169,-4.4678,-4.9152,-4.9053,-3.0236,-2.882,-4.1346,-2.8728,-3.3505,-5.0537,-5.4246,-4.0764,-5.2322,-4.252,-3.9127,-4.4115,-4.5945,-5.4498,-4.7875,-4.3729,-4.4403,-1.6557,-1.5805,-3.2731,-2.7055,-3.5895,-3.0569
-5.2399,-5.6154,-5.3587,-5.0266,-5.3139,-5.6869,-5.5484,-3.3897,-3.2164,-4.6793,-3.2889,-3.8771,-5.8239,-6.2241,-4.9217,-6.1159,-4.9814,-4.6134,-5.2057,-5.5038,-6.3207,-5.5387,-4.9853,-5.0945,-1.8581,-1.8406,-3.7728,-3.1319,-4.3818,-3.7178
-6.0041,-6.4512,-6.1218,-5.8333,-6.074,-6.3624,-6.0915,-3.6686,-3.4551,-5.1212,-3.5793,-4.2388,-6.4956,-6.9408,-5.6774,-6.9215,-5.6409,-5.227,-5.9321,-6.355,-7.1195,-6.2166,-5.5232,-5.6508,-2.0132,-1.9991,-4.1587,-3.3815,-5.1014,-4.2653
-6.6175,-7.1385,-6.7345,-6.5059,-6.6699,-6.8795,-6.4795,-3.8412,-3.5794,-5.4151,-3.7052,-4.3925,-7.0017,-7.5018,-6.2572,-7.5663,-6.162,-5.6848,-6.5128,-7.0632,-7.7648,-6.7467,-5.9245,-6.0447,-2.1005,-2.0339,-4.3872,-3.4208,-5.6749,-4.6339
-7.0121,-7.6027,-7.1351,-6.9711,-7.0386,-7.1899,-6.6746,-3.9007,-3.5844,-5.5311,-3.6471,-4.3181,-7.2928,-7.8499,-6.5895,-7.9786,-6.4868,-5.9321,-6.8814,-7.5544,-8.1898,-7.0694,-6.1415,-6.2316,-2.1117,-1.9445,-4.4355,-3.2454,-6.0374,-4.7763
-7.1395,-7.7919,-7.2815,-7.1775,-7.1429,-7.2659,-6.6625,-3.8518,-3.4794,-5.4591,-3.4083,-4.0195,-7.3443,-7.9522,-6.6292,-8.1106,-6.5775,-5.9377,-6.9945,-7.7774,-8.3523,-7.1492,-6.1494,-6.194,-2.0513,-1.7507,-4.3043,-2.8793,-6.1438,-4.6718
-6.9787,-7.6838,-7.1571,-7.1027,-6.9753,-7.1024,-6.4537,-3.7097,-3.285,-5.2096,-3.0143,-3.523,-7.1593,-7.8038,-6.3649,-7.9463,-6.4232,-5.6984,-6.8373,-7.7096,-8.2385,-6.9788,-5.9481,-5.9422,-1.9349,-1.4873,-4.0166,-2.3683,-5.9761,-4.3285
-6.5382,-7.2867,-6.7725,-6.7529,-6.556,-6.7158,-6.0795,-3.4961,-3.0302,-4.8118,-2.5091,-2.8731,-6.7656,-7.4245,-5.8189,-7.5012,-6.0391,-5.2373,-6.4231,-7.357,-7.8618,-6.5769,-5.5597,-5.5105,-1.7857,-1.1964,-3.612,-1.7723,-5.5464,-3.7806
-5.8524,-6.6346,-6.1622,-6.158,-5.9265,-6.139,-5.5853,-3.2373,-2.7481,-4.3088,-1.9479,-2.1267,-6.2096,-6.8535,-5.042,-6.8168,-5.4603,-4.5977,-5.7876,-6.749,-7.2559,-5.982,-5.0223,-4.9491,-1.6295,-0.9199,-3.1402,-1.1566,-4.8939,-3.0808
-4.9755,-5.7786,-5.3769,-5.3631,-5.14,-5.416,-5.0219,-2.9605,-2.4716,-3.7519,-1.3888,-1.3471,-5.5484,-6.1408,-4.104,-5.9498,-4.7334,-3.8343,-4.9805,-5.9299,-6.4667,-5.2436,-4.382,-4.3153,-1.4901,-0.6936,-2.653,-0.5838,-4.078,-2.2904
-3.973,-4.7778,-4.4757,-4.4202,-4.2525,-4.5954,-4.4387,-2.692,-2.2299,-3.1941,-0.8856,-0.5977,-4.8413,-5.3395,-3.0826,-4.9616,-3.9078,-3.0035,-4.0568,-4.9512,-5.5448,-4.4147,-3.6864,-3.6659,-1.3865,-0.5427,-2.197,-0.1077,-3.1687,-1.4706
