FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
6.3458,5.7881,4.4531,6.3379,7.8232,6.4571,6.977,4.3968,4.5695,5.3507,4.3695,2.3466,6.8393,7.5274,8.121,6.5223,7.1951,4.7376,7.5806,6.9022,7.5909,7.1793,4.8568,5.5948,2.5816,1.3765,4.2358,1.3158,-1.3217,-10.4443
6.5208,6.0233,4.4975,6.5246,7.9926,6.4969,7.1658,4.4286,4.6814,5.5956,4.5501,2.6208,7.2956,7.912,8.2104,6.8639,7.5261,4.8388,7.9094,7.2271,7.918,7.5426,5.1747,6.0415,2.9844,1.7883,4.6812,1.6805,-1.3466,-10.6833
6.6074,6.1647,4.449,6.6126,8.0705,6.4547,7.2764,4.4371,4.7792,5.7793,4.7016,2.8399,7.6377,8.1762,8.2013,7.0988,7.7199,4.8984,8.1239,7.4364,8.1304,7.8206,5.4343,6.3886,3.3366,2.1284,5.0396,1.9762,-1.3606,-10.8132
6.5941,6.1908,4.3122,6.5848,8.0489,6.3388,7.3012,4.42,4.8522,5.8839,4.8075,2.9828,7.8346,8.2974,8.1059,7.1943,7.751,4.9066,8.1959,7.4987,8.2047,7.9857,5.6134,6.6028,3.604,2.356,5.2787,2.172,-1.3634,-10.8385
6.4785,6.0935,4.1032,6.4377,7.9301,6.1641,7.2397,4.3774,4.892,5.8977,4.8545,3.0343,7.8665,8.2657,7.9407,7.1307,7.6107,4.8552,8.111,7.3983,8.1314,8.02,5.6955,6.6613,3.7581,2.4426,5.3744,2.2459,-1.3542,-10.7682
6.2685,5.8794,3.8471,6.1825,7.7273,5.9506,7.0985,4.3119,4.8937,5.8165,4.8341,2.9865,7.7274,8.0844,7.7239,6.906,7.3086,4.7404,7.8712,7.1383,7.916,7.9171,5.67,6.554,3.7794,2.3741,5.3128,2.1869,-1.3322,-10.613
5.9809,5.5672,3.573,5.8422,7.4617,5.7201,6.8896,4.2294,4.8573,5.645,4.7448,2.8407,7.4256,7.769,7.4711,6.5365,6.8713,4.5645,7.4949,6.7394,7.5768,7.6821,5.5318,6.2841,3.6594,2.1524,5.0921,1.9968,-1.2973,-10.3825
5.6379,5.1834,3.307,5.4465,7.1574,5.4923,6.6293,4.1371,4.7876,5.3966,4.5934,2.6087,6.9835,7.3439,7.1915,6.0527,6.3375,4.3357,7.0131,6.2345,7.1405,7.3307,5.2823,5.869,3.403,1.7957,4.7245,1.6915,-1.2505,-10.0828
5.263,4.7567,3.066,5.0253,6.837,5.2813,6.3366,4.0432,4.6939,5.0931,4.3958,2.3141,6.4359,6.8392,6.8862,5.4937,5.7513,4.0665,6.4644,5.6622,6.6375,6.8868,4.9301,5.3394,3.0303,1.3373,4.2378,1.3007,-1.1948,-9.7172
4.8768,4.3137,2.8546,4.6042,6.5178,5.0935,6.032,3.9554,4.5893,4.7638,4.1766,1.9915,5.8272,6.2884,6.5493,4.9001,5.1549,3.7709,5.888,5.0599,6.0973,6.3805,4.4923,4.7382,2.5761,0.8242,3.6752,0.8677,-1.1348,-9.2892
