FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.1152,0.0405,0.1759,0.1712,-0.5389,0.2366,-0.5044,-0.2696,-0.0084,-0.3574,-0.2649,-0.0347,-0.3677,-0.5501,0.5303,0.1232,0.162,0.1059,-0.0985,-0.2214,-0.5168,-0.0815,-0.1789,-0.3376,0.007,0.0584,0.2454,-0.0172,-0.0884,0.5363
-0.0659,0.1667,0.2723,0.3267,-0.4055,0.3431,-0.4955,-0.2245,0.0071,-0.3741,-0.327,-0.1048,-0.4441,-0.5708,0.6313,0.3072,0.1972,0.1543,-0.0586,-0.118,-0.4561,-0.0991,-0.2019,-0.4888,-0.0788,-0.0631,0.1723,-0.126,-0.0043,0.5622
-0.0189,0.272,0.3533,0.46,-0.2831,0.4449,-0.4965,-0.1897,0.0285,-0.4039,-0.4004,-0.1878,-0.5322,-0.6014,0.7233,0.4823,0.2183,0.1984,-0.0401,-0.0347,-0.4066,-0.1406,-0.2475,-0.6574,-0.1888,-0.2035,0.0807,-0.2418,0.0714,0.588
0.018,0.3434,0.4096,0.5513,-0.1881,0.5256,-0.5126,-0.1737,0.0524,-0.4451,-0.4774,-0.2765,-0.6196,-0.6369,0.8021,0.6368,0.2234,0.2324,-0.0468,0.0167,-0.3754,-0.205,-0.3104,-0.8219,-0.3088,-0.3467,-0.0162,-0.3512,0.137,0.6054
0.0396,0.3728,0.4358,0.5868,-0.1335,0.5725,-0.5468,-0.1832,0.0734,-0.4948,-0.5504,-0.3643,-0.6944,-0.6715,0.8663,0.7642,0.2131,0.2534,-0.077,0.0307,-0.3659,-0.2846,-0.3807,-0.9599,-0.4214,-0.4752,-0.105,-0.4411,0.1913,0.6069
0.0455,0.3601,0.433,0.5629,-0.1246,0.5793,-0.5978,-0.2213,0.0866,-0.5485,-0.6124,-0.4443,-0.7471,-0.698,0.9187,0.8639,0.1905,0.2631,-0.1228,0.0106,-0.3753,-0.3658,-0.4458,-1.0514,-0.5091,-0.5728,-0.1736,-0.4996,0.2348,0.5872
0.0404,0.3135,0.4088,0.4884,-0.1571,0.5481,-0.6592,-0.2862,0.0891,-0.6,-0.6575,-0.5095,-0.7708,-0.7084,0.9651,0.9417,0.1615,0.2667,-0.1713,-0.0315,-0.3949,-0.431,-0.4927,-1.0825,-0.558,-0.6272,-0.2126,-0.5182,0.2699,0.5443
0.0331,0.2486,0.3756,0.3831,-0.2174,0.4887,-0.7208,-0.3719,0.0804,-0.6426,-0.6814,-0.5535,-0.763,-0.6957,1.0127,1.0068,0.1336,0.2714,-0.208,-0.0777,-0.4124,-0.4639,-0.5112,-1.0485,-0.5607,-0.6326,-0.2174,-0.4936,0.3008,0.4804
0.0332,0.1838,0.3466,0.2725,-0.2869,0.4155,-0.7713,-0.4693,0.0621,-0.6709,-0.682,-0.5715,-0.7264,-0.6568,1.0683,1.0688,0.1138,0.2841,-0.2208,-0.1092,-0.416,-0.4536,-0.4967,-0.9562,-0.519,-0.5909,-0.1891,-0.4292,0.3325,0.4017
0.0476,0.1359,0.3323,0.1813,-0.3464,0.3431,-0.8018,-0.5672,0.0364,-0.6822,-0.6601,-0.5617,-0.6693,-0.5944,1.1359,1.1332,0.1062,0.3084,-0.204,-0.112,-0.3996,-0.3996,-0.452,-0.8229,-0.4435,-0.5124,-0.1353,-0.3356,0.3698,0.317
0.077,0.1153,0.3367,0.1267,-0.3822,0.2827,-0.8085,-0.655,0.0062,-0.6773,-0.6197,-0.5268,-0.605,-0.5188,1.215,1.1995,0.1108,0.3437,-0.1602,-0.0817,-0.3656,-0.3125,-0.387,-0.675,-0.3526,-0.4144,-0.0694,-0.2293,0.4159,0.2366
0.115,0.1232,0.3559,0.1141,-0.3887,0.2392,-0.7935,-0.7229,-0.0254,-0.661,-0.5673,-0.4737,-0.5506,-0.4472,1.2996,1.2602,0.1222,0.3841,-0.1008,-0.0246,-0.3259,-0.2136,-0.3174,-0.5431,-0.2692,-0.3186,-0.0083,-0.1307,0.4718,0.1703
0.1481,0.151,0.3792,0.1367,-0.3701,0.2109,-0.7645,-0.7639,-0.054,-0.6401,-0.5104,-0.4131,-0.5234,-0.4002,1.3786,1.3025,0.1311,0.42,-0.0435,0.0433,-0.2993,-0.1303,-0.2622,-0.4568,-0.2161,-0.2468,0.0296,-0.0605,0.5359,0.1257
0.1593,0.1828,0.3913,0.178,-0.3379,0.191,-0.7324,-0.7734,-0.0733,-0.6226,-0.4564,-0.3577,-0.5379,-0.3976,1.437,1.3116,0.1257,0.4388,-0.0088,0.1007,-0.3066,-0.0911,-0.2396,-0.4394,-0.2124,-0.2177,0.0284,-0.0365,0.6047,0.1064
0.1314,0.1995,0.3771,0.217,-0.3073,0.1703,-0.7076,-0.7493,-0.0752,-0.6144,-0.4104,-0.3198,-0.6024,-0.4532,1.4594,1.2742,0.0943,0.428,-0.0161,0.1261,-0.3648,-0.1195,-0.2648,-0.503,-0.2698,-0.2432,-0.023,-0.07,0.6734,0.1118
0.0518,0.1834,0.3251,0.2336,-0.2927,0.1406,-0.6973,-0.6921,-0.0505,-0.6182,-0.3735,-0.3091,-0.7161,-0.5711,1.4326,1.1817,0.028,0.3768,-0.0795,0.1032,-0.4827,-0.2287,-0.3466,-0.6468,-0.3903,-0.3263,-0.1287,-0.1637,0.7366,0.136
-0.0851,0.1222,0.2301,0.2136,-0.3043,0.0961,-0.7037,-0.604,0.0091,-0.6321,-0.3417,-0.3294,-0.8693,-0.7441,1.3499,1.0316,-0.0779,0.2777,-0.2059,0.024,-0.6586,-0.4184,-0.4865,-0.8567,-0.5658,-0.46,-0.2845,-0.3104,0.7892,0.1683
-0.2764,0.0108,0.0937,0.1501,-0.3463,0.0349,-0.7232,-0.4894,0.1097,-0.6489,-0.3059,-0.3774,-1.0441,-0.955,1.2122,0.8276,-0.2238,0.1273,-0.3936,-0.1105,-0.8811,-0.675,-0.6776,-1.1075,-0.7787,-0.6278,-0.4778,-0.4926,0.8273,0.1946
-0.5117,-0.1486,-0.0768,0.044,-0.4172,-0.0416,-0.7473,-0.3549,0.2539,-0.6575,-0.2522,-0.4416,-1.218,-1.1797,1.0282,0.5785,-0.4062,-0.0736,-0.6333,-0.2917,-1.1321,-0.9738,-0.9063,-1.3668,-1.0044,-0.8045,-0.6886,-0.6842,0.8492,0.2002
-0.7758,-0.3482,-0.2717,-0.0985,-0.5116,-0.1307,-0.7647,-0.209,0.4395,-0.6444,-0.1654,-0.5027,-1.3673,-1.3924,0.8121,0.2956,-0.6194,-0.3205,-0.9103,-0.5065,-1.3915,-1.2846,-1.1541,-1.6,-1.2141,-0.9591,-0.8915,-0.8531,0.8563,0.1732
-1.0515,-0.5768,-0.4817,-0.2692,-0.6229,-0.2295,-0.7644,-0.0618,0.6595,-0.596,-0.0315,-0.5361,-1.4714,-1.5704,0.5799,-0.0093,-0.8562,-0.6061,-1.2067,-0.7407,-1.641,-1.5769,-1.4012,-1.7753,-1.3788,-1.0585,-1.0584,-0.965,0.854,0.1082
-1.3224,-0.8221,-0.6991,-0.4596,-0.7455,-0.3375,-0.7378,0.0759,0.9019,-0.5017,0.1575,-0.5151,-1.5155,-1.698,0.3456,-0.3259,-1.1093,-0.9205,-1.5044,-0.981,-1.867,-1.826,-1.6292,-1.8687,-1.4729,-1.0712,-1.1621,-0.9885,0.8511,0.009
-1.5743,-1.0715,-0.9183,-0.662,-0.8748,-0.4555,-0.6804,0.1942,1.1508,-0.3556,0.4016,-0.4158,-1.492,-1.7675,0.1195,-0.6449,-1.37,-1.2516,-1.7856,-1.2152,-2.0602,-2.0152,-1.8234,-1.866,-1.4773,-0.9727,-1.1793,-0.8993,0.859,-0.1115
-1.7946,-1.3111,-1.1327,-0.868,-1.0055,-0.584,-0.5914,0.2851,1.3871,-0.1579,0.6911,-0.2209,-1.3997,-1.7775,-0.0914,-0.9559,-1.6263,-1.5839,-2.0334,-1.4306,-2.2134,-2.1357,-1.9729,-1.7635,-1.3813,-0.7493,-1.0931,-0.6845,0.8903,-0.233
-1.97,-1.5237,-1.3309,-1.0645,-1.1284,-0.7186,-0.4725,0.3438,1.5918,0.0862,1.0077,0.0769,-1.2404,-1.7293,-0.2801,-1.2441,-1.8606,-1.8971,-2.2298,-1.6111,-2.3172,-2.1834,-2.0682,-1.5656,-1.183,-0.3997,-0.8945,-0.3434,0.9567,-0.3324
-2.0831,-1.6862,-1.4937,-1.2308,-1.2267,-0.8462,-0.3249,0.3696,1.7482,0.3676,1.3277,0.4741,-1.0157,-1.6214,-0.4352,-1.4858,-2.0477,-2.1643,-2.3535,-1.7344,-2.3564,-2.1531,-2.0982,-1.2802,-0.888,0.0647,-0.5815,0.1126,1.0674,-0.3879
-2.1106,-1.7686,-1.5913,-1.3363,-1.2733,-0.9425,-0.1474,0.3659,1.8445,0.6767,1.6259,0.9573,-0.7228,-1.4451,-0.5371,-1.6472,-2.1542,-2.3516,-2.3784,-1.7707,-2.3074,-2.0341,-2.0461,-0.9138,-0.5061,0.6229,-0.1579,0.6631,1.2282,-0.3849
-2.0226,-1.735,-1.5856,-1.3414,-1.232,-0.9715,0.0656,0.3402,1.8757,1.0052,1.8803,1.505,-0.3531,-1.1827,-0.5569,-1.685,-2.1409,-2.4199,-2.2741,-1.6838,-2.1385,-1.807,-1.8881,-0.4685,-0.0491,1.2481,0.3689,1.2817,1.4402,-0.3191
-1.7854,-1.5472,-1.4341,-1.2015,-1.0604,-0.89,0.3237,0.3033,1.8441,1.348,2.0755,2.091,0.107,-0.8081,-0.458,-1.5515,-1.9666,-2.3282,-2.0082,-1.4348,-1.8135,-1.4448,-1.5946,0.0596,0.4712,1.9115,0.9885,1.94,1.7002,-0.1989
-1.367,-1.1708,-1.0976,-0.8737,-0.7171,-0.6544,0.6392,0.2688,1.7586,1.7026,2.2052,2.6866,0.6727,-0.2916,-0.202,-1.2022,-1.5947,-2.0405,-1.5517,-0.9871,-1.2969,-0.9181,-1.1353,0.6776,1.0432,2.5848,1.6876,2.6091,2.0005,-0.0446
-0.7436,-0.5813,-0.548,-0.3251,-0.169,-0.2287,1.0238,0.2517,1.6336,2.0682,2.2719,3.2628,1.3547,0.3923,0.2442,-0.6048,-0.9993,-1.5326,-0.885,-0.3136,-0.5612,-0.2031,-0.4871,1.391,1.6539,3.2409,2.4476,3.2613,2.3305,0.1145
0.0933,0.229,0.2239,0.4594,0.6001,0.4064,1.4851,0.267,1.4862,2.4432,2.2852,3.7907,2.1537,1.2574,0.8998,0.2529,-0.1715,-0.7983,-0.004,0.5969,0.4053,0.7099,0.358,2.1973,2.286,3.8531,3.2431,3.8694,2.6762,0.2458
1.1317,1.2462,1.2037,1.471,1.5831,1.2471,2.0223,0.3269,1.3336,2.8221,2.2587,4.2432,3.055,2.2976,1.7636,1.3564,0.8759,0.1463,1.0751,1.7342,1.5924,1.8091,1.3852,3.0802,2.9166,4.3938,4.0402,4.4064,3.022,0.3191
2.3359,2.4335,2.3515,2.6741,2.7468,2.2629,2.6231,0.4375,1.1897,3.1941,2.206,4.5948,4.026,3.4829,2.8097,2.6623,2.1064,1.262,2.3135,3.0632,2.9644,3.0574,2.5546,4.0078,3.5157,4.8346,4.797,4.8456,3.3502,0.3132
3.6483,3.731,3.6046,4.0069,4.0318,3.3973,3.2623,0.5961,1.0633,3.5423,2.1376,4.8238,5.0171,4.7587,3.9876,4.1005,3.4605,2.4886,3.651,4.523,4.459,4.3932,3.8029,4.9326,4.0488,5.1477,5.4667,5.1616,3.6424,0.2201
4.9933,5.0614,4.8828,5.3865,5.3574,4.5735,3.9031,0.7903,0.9571,3.8449,2.0594,4.9144,5.967,6.0504,5.2263,5.5799,4.8592,3.751,5.0106,6.0309,5.9924,5.7367,5.05,5.7967,4.4805,5.3098,6.0024,5.3329,3.8809,0.0464
6.2851,6.3366,6.0973,6.7178,6.6307,5.7026,4.5007,0.999,0.8689,4.0785,1.9731,4.8593,6.8097,7.2715,6.4411,6.9989,6.2117,4.9667,6.3054,7.4895,7.4662,6.9989,6.2094,6.5397,4.7802,5.3065,6.3636,5.3452,4.0498,-0.1883
7.4376,7.4674,7.1612,7.9039,7.7571,6.6958,5.0084,1.1958,0.7933,4.2225,1.8775,4.6629,7.4841,8.3353,7.5444,8.2566,7.4236,6.0545,7.4485,8.7974,8.7795,8.0937,7.1999,7.1075,4.9276,5.1365,6.5227,5.1947,4.1377,-0.4558
8.3739,8.3736,7.9993,8.8575,8.6525,7.4751,5.3847,1.3541,0.7245,4.2634,1.7716,4.342,7.9431,9.1662,8.4551,9.2648,8.4082,6.9432,8.3629,9.8615,9.8409,8.949,7.9554,7.4606,4.9166,4.814,6.4696,4.8907,4.1389,-0.7263
9.0352,8.9929,8.5565,9.5109,9.2542,7.9835,5.6004,1.4525,0.6581,4.1981,1.656,3.9257,8.1599,9.7102,9.1088,9.9573,9.0959,7.578,8.9898,10.6083,10.58,9.5146,8.4329,7.5794,4.7563,4.3683,6.214,4.4564,4.055,-0.9746
9.3873,9.2874,8.8032,9.824,9.5278,8.1909,5.6425,1.4782,0.5925,4.0353,1.5352,3.4524,8.1322,9.9416,9.4642,10.2964,9.4421,7.9252,9.2951,10.9932,10.9563,9.7675,8.6154,7.466,4.4696,3.8405,5.7845,3.9273,3.8949,-1.1858
9.4223,9.2471,8.7369,9.7873,9.471,8.0961,5.5165,1.4292,0.5297,3.7946,1.4169,2.9653,7.8806,9.8645,9.5072,10.2745,9.432,7.9738,9.2718,11.0046,10.963,9.7118,8.5111,7.1426,4.0886,3.2782,5.2247,3.3476,3.6743,-1.3578
9.1586,8.8897,8.3805,9.4224,9.1122,7.7241,5.244,1.3133,0.4735,3.5032,1.3114,2.5068,7.4444,9.5105,9.2509,9.9122,9.0811,7.7345,8.939,10.6641,10.6259,9.3749,8.149,6.6465,3.6495,2.7289,4.5865,2.766,3.4145,-1.5009
8.6357,8.257,7.777,8.7772,8.504,7.1214,4.8586,1.1453,0.4293,3.1914,1.2295,2.1129,6.8742,8.9323,8.7325,9.2538,8.4322,7.2368,8.3379,10.021,9.9976,8.8024,7.5732,6.0245,3.1881,2.2346,3.9244,2.2293,3.1391,-1.6332
