FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
0.0573,-0.3999,0.0301,-0.3585,-0.5349,-0.1253,0.6037,1.7171,2.2014,0.9801,1.0081,-0.5907,-0.9365,-1.4102,-0.5183,-1.2348,-1.4193,-0.4191,-1.2437,-1.1657,-1.556,-1.5571,-0.9075,-1.0361,-0.6499,0.0832,-0.4429,-0.4025,-0.1992,-0.6052
-0.3548,-0.9336,-0.4755,-0.8558,-0.9636,-0.4203,0.4748,1.8748,2.5251,1.0277,1.0694,-0.7981,-1.1945,-1.7356,-0.9008,-1.6912,-1.818,-0.6211,-1.5623,-1.6188,-1.9433,-1.7851,-1.0297,-1.034,-0.3564,0.4142,-0.3687,-0.3783,-0.6029,-0.8901
-0.9014,-1.5864,-1.1266,-1.4931,-1.5208,-0.8582,0.2529,1.9347,2.7771,1.0222,1.1171,-0.9551,-1.4958,-2.1275,-1.4366,-2.2778,-2.2589,-0.9539,-1.9391,-2.2002,-2.4245,-2.0551,-1.1601,-1.0097,0.0345,0.8379,-0.2452,-0.2886,-1.094,-1.2297
-1.5541,-2.3245,-1.8864,-2.235,-2.1751,-1.4153,-0.034,1.8826,2.9298,0.9826,1.1751,-1.001,-1.7997,-2.558,-2.0945,-2.968,-2.7153,-1.3997,-2.3529,-2.883,-2.9746,-2.3474,-1.2887,-0.9326,0.5176,1.3693,-0.0311,-0.0875,-1.6492,-1.6058
-2.2546,-3.0896,-2.6891,-3.0174,-2.8665,-2.0381,-0.3348,1.7144,2.9637,0.9433,1.2724,-0.8753,-2.0455,-2.9762,-2.8076,-3.7058,-3.1502,-1.9054,-2.7654,-3.6103,-3.5434,-2.6255,-1.3965,-0.7625,1.0802,2.0188,0.3196,0.2686,-2.2285,-1.9856
-2.9191,-3.8034,-3.4444,-3.7534,-3.5119,-2.649,-0.5829,1.4363,2.8689,0.9481,1.4361,-0.53,-2.1606,-3.3129,-3.4789,-4.4087,-3.5175,-2.391,-3.1232,-4.2985,-4.0577,-2.8392,-1.4559,-0.4571,1.7003,2.7851,0.8469,0.8105,-2.7762,-2.3228
-3.4498,-4.376,-4.0488,-4.3441,-4.0163,-3.1573,-0.7084,1.062,2.6452,1.0394,1.6832,0.0577,-2.0747,-3.4908,-3.9977,-4.9778,-3.7673,-2.7638,-3.3648,-4.8477,-4.4312,-2.9321,-1.436,0.0171,2.3459,3.6476,1.5723,1.5452,-3.2265,-2.5631
-3.7513,-4.72,-4.4032,-4.695,-4.2891,-3.4746,-0.6538,0.6112,2.3015,1.2463,2.0132,0.8752,-1.7351,-3.4395,-4.2597,-5.3142,-3.8519,-2.9378,-3.431,-5.1581,-4.5791,-2.853,-1.3092,0.6731,2.9752,4.5619,2.486,2.4474,-3.513,-2.6527
-3.7481,-4.7651,-4.4326,-4.7326,-4.2614,-3.5309,-0.3872,0.1077,1.8539,1.5746,2.4044,1.8705,-1.1218,-3.1112,-4.1903,-5.3373,-3.7344,-2.8512,-3.277,-5.1491,-4.4357,-2.568,-1.0588,1.4936,3.538,5.4588,3.5405,3.4565,-3.5801,-2.5482
-3.4005,-4.4718,-4.1028,-4.4189,-3.9003,-3.2887,0.0879,-0.422,1.3249,2.0016,2.815,2.9555,-0.2571,-2.4945,-3.7617,-5.0015,-3.3961,-2.48,-2.8836,-4.7761,-3.9697,-2.0707,-0.6851,2.4274,3.9808,6.2508,4.6509,4.4806,-3.3936,-2.2276
