FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.5817,0.6386,0.5598,0.6041,0.8581,0.7504,0.7679,0.493,0.3663,0.7303,0.4998,0.4799,1.4857,1.5017,0.0618,0.4195,0.2477,-0.3324,0.3239,0.8762,1.2709,0.7526,0.4778,1.5435,0.9953,1.2469,1.1794,0.7101,0.4582,-1.975
0.7536,0.8058,0.6465,0.7737,0.9442,0.7292,0.6286,0.3998,0.2147,0.5329,0.3419,0.3456,1.3925,1.574,0.3615,0.6379,0.5115,-0.0627,0.6447,1.1249,1.4973,1.0922,0.7442,1.4881,0.8991,1.1002,1.0086,0.6038,0.339,-1.8789
0.9579,1.0267,0.7821,0.9519,1.0138,0.7308,0.4619,0.2797,0.0502,0.3426,0.2154,0.2334,1.2167,1.5402,0.7084,0.8891,0.7614,0.2382,0.929,1.3406,1.6273,1.3512,0.9874,1.3332,0.7682,0.9167,0.7861,0.4871,0.2481,-1.8854
1.1822,1.2843,0.9593,1.1296,1.0687,0.7631,0.2938,0.1549,-0.0992,0.1841,0.1351,0.1524,0.9765,1.41,1.0764,1.1566,0.9907,0.54,1.1664,1.5117,1.6605,1.524,1.1926,1.0989,0.6193,0.7181,0.5356,0.3728,0.1875,-1.9929
1.4033,1.5461,1.156,1.2918,1.1069,0.8224,0.1451,0.0443,-0.2122,0.0728,0.1038,0.1048,0.6953,1.2031,1.4289,1.4175,1.1951,0.8112,1.3583,1.6314,1.6087,1.6203,1.3512,0.816,0.4715,0.5265,0.2843,0.272,0.1518,-2.1686
1.5907,1.771,1.3388,1.4197,1.1221,0.8938,0.0267,-0.0407,-0.2782,0.0115,0.1119,0.0851,0.3966,0.9428,1.7238,1.6443,1.3692,1.0246,1.5123,1.696,1.4902,1.6585,1.4589,0.5193,0.3421,0.3607,0.0573,0.1915,0.1305,-2.3558
1.7116,1.9187,1.4705,1.4935,1.1045,0.9541,-0.0617,-0.0979,-0.2992,-0.0104,0.1389,0.0805,0.0995,0.6512,1.9208,1.8081,1.5042,1.1618,1.6339,1.702,1.3229,1.6559,1.514,0.2404,0.2441,0.2325,-0.1265,0.1322,0.1119,-2.4896
1.7376,1.9582,1.5193,1.497,1.043,0.9776,-0.1295,-0.1326,-0.2869,-0.0132,0.1592,0.0737,-0.1831,0.3452,1.9878,1.8813,1.5851,1.2148,1.7195,1.644,1.1198,1.6214,1.5147,0.0018,0.1836,0.1451,-0.2579,0.0891,0.0874,-2.5137
1.6495,1.873,1.4655,1.4194,0.9282,0.9421,-0.1909,-0.155,-0.2586,-0.0214,0.1476,0.0464,-0.4448,0.0355,1.9066,1.8406,1.5912,1.1858,1.7524,1.5129,0.8855,1.5521,1.4576,-0.1853,0.1593,0.0937,-0.3373,0.0532,0.0543,-2.393
1.4406,1.6623,1.3061,1.2577,0.7553,0.8344,-0.2589,-0.1751,-0.2314,-0.0574,0.0866,-0.0167,-0.6831,-0.2712,1.6753,1.6693,1.4983,1.0844,1.7041,1.2971,0.6181,1.4332,1.3381,-0.3217,0.163,0.067,-0.3733,0.0137,0.0154,-2.1186
1.1171,1.3382,1.0542,1.0162,0.5266,0.6538,-0.3402,-0.1999,-0.2175,-0.1349,-0.0296,-0.124,-0.8965,-0.5696,1.3083,1.3598,1.2842,0.9251,1.5408,0.9863,0.3122,1.2443,1.1523,-0.4169,0.1813,0.0501,-0.3803,-0.0388,-0.0224,-1.7053
0.6977,0.922,0.7354,0.7066,0.2535,0.4131,-0.4319,-0.2304,-0.2211,-0.2548,-0.1935,-0.2746,-1.0822,-0.8522,0.8344,0.917,0.9357,0.7245,1.2346,0.5764,-0.0346,0.9672,0.8998,-0.4855,0.1978,0.0276,-0.374,-0.1099,-0.0518,-1.1842
0.2113,0.4413,0.3822,0.3474,-0.0432,0.1362,-0.5221,-0.2616,-0.2374,-0.4051,-0.3856,-0.4575,-1.2341,-1.107,0.2935,0.361,0.4559,0.5002,0.7757,0.0765,-0.4157,0.5951,0.5875,-0.5418,0.1964,-0.013,-0.3691,-0.2007,-0.0679,-0.5947
-0.3044,-0.0722,0.0281,-0.0369,-0.3352,-0.1447,-0.5921,-0.2842,-0.2549,-0.5623,-0.5789,-0.653,-1.3432,-1.3167,-0.267,-0.2708,-0.129,0.2692,0.1824,-0.4862,-0.8112,0.1396,0.2315,-0.596,0.1641,-0.0796,-0.376,-0.3068,-0.0701,0.0217
-0.8064,-0.5831,-0.2976,-0.4158,-0.5895,-0.3952,-0.6215,-0.2873,-0.2592,-0.6973,-0.7444,-0.8363,-1.398,-1.4601,-0.7975,-0.9239,-0.7686,0.0479,-0.4953,-1.0652,-1.1871,-0.367,-0.1426,-0.6514,0.0936,-0.1736,-0.3993,-0.4195,-0.0622,0.6247
-1.2493,-1.0532,-0.5725,-0.7554,-0.7734,-0.5838,-0.5936,-0.2619,-0.237,-0.7814,-0.8566,-0.9819,-1.3872,-1.5161,-1.2501,-1.5313,-1.3919,-0.1494,-1.1801,-1.5991,-1.4994,-0.8745,-0.5025,-0.7044,-0.0152,-0.2902,-0.4377,-0.5272,-0.0507,1.1766
-1.5904,-1.443,-0.7813,-1.0215,-0.8609,-0.6876,-0.5005,-0.2029,-0.1805,-0.793,-0.8985,-1.0691,-1.3024,-1.4684,-1.5839,-2.0224,-1.9174,-0.3108,-1.7802,-2.0205,-1.7019,-1.3229,-0.814,-0.7459,-0.1552,-0.4198,-0.4848,-0.6179,-0.0421,1.6414
-1.7946,-1.7154,-0.9154,-1.1856,-0.8387,-0.6966,-0.3455,-0.1105,-0.0888,-0.7223,-0.8637,-1.0861,-1.1414,-1.3107,-1.7694,-2.3351,-2.2683,-0.4276,-2.2075,-2.2699,-1.7573,-1.6541,-1.0473,-0.7649,-0.3138,-0.5503,-0.532,-0.6813,-0.041,1.987
-1.841,-1.8424,-0.9716,-1.2312,-0.7114,-0.6164,-0.1439,0.0101,0.0318,-0.5737,-0.7573,-1.0326,-0.9111,-1.0513,-1.7933,-2.4288,-2.3889,-0.4956,-2.3965,-2.3096,-1.6479,-1.825,-1.1831,-0.7529,-0.4758,-0.6696,-0.5706,-0.7111,-0.049,2.1891
-1.729,-1.8125,-0.9534,-1.1603,-0.5028,-0.4682,0.0788,0.1497,0.1692,-0.3652,-0.5943,-0.9193,-0.6293,-0.7151,-1.6622,-2.2953,-2.2589,-0.5154,-2.3208,-2.1349,-1.3832,-1.8175,-1.2178,-0.7075,-0.6267,-0.7678,-0.5951,-0.7056,-0.0641,2.2378
-1.4815,-1.6374,-0.8727,-0.9956,-0.254,-0.2857,0.2912,0.2957,0.3082,-0.1256,-0.3972,-0.7655,-0.324,-0.3419,-1.4036,-1.9637,-1.9011,-0.4931,-2.0012,-1.7786,-1.0019,-1.6444,-1.1641,-0.6347,-0.7548,-0.8392,-0.6041,-0.6688,-0.0828,2.1442
-1.1443,-1.3539,-0.7499,-0.7778,-0.0166,-0.1101,0.4614,0.4337,0.4329,0.1105,-0.1921,-0.5951,-0.0303,0.0187,-1.0637,-1.4976,-1.3797,-0.4394,-1.5029,-1.3067,-0.5659,-1.3473,-1.049,-0.5488,-0.8525,-0.8822,-0.6009,-0.6086,-0.1017,1.9424
-0.7785,-1.0191,-0.6131,-0.558,0.1584,0.0187,0.5627,0.5486,0.5283,0.309,-0.0057,-0.4317,0.2147,0.3157,-0.7001,-0.9826,-0.7881,-0.3688,-0.9223,-0.8055,-0.1493,-0.9889,-0.9074,-0.4686,-0.9161,-0.8987,-0.5917,-0.5359,-0.1194,1.685
-0.4492,-0.699,-0.4928,-0.3861,0.2314,0.0701,0.5788,0.626,0.5828,0.441,0.1384,-0.2949,0.3789,0.5066,-0.3708,-0.5091,-0.23,-0.2972,-0.3666,-0.3635,0.1782,-0.6396,-0.7737,-0.4135,-0.944,-0.8922,-0.5834,-0.4621,-0.137,1.4322
-0.2105,-0.4533,-0.4147,-0.298,0.1846,0.0298,0.5065,0.654,0.588,0.487,0.2227,-0.198,0.4415,0.5667,-0.122,-0.1524,0.2044,-0.238,0.0693,-0.0515,0.3655,-0.3624,-0.6741,-0.3982,-0.9365,-0.8667,-0.581,-0.3974,-0.1578,1.2374
-0.0931,-0.3197,-0.3932,-0.306,0.0265,-0.0966,0.356,0.6251,0.5406,0.4401,0.2379,-0.1461,0.3977,0.494,0.0217,0.0442,0.458,-0.1995,0.3226,0.0925,0.3927,-0.2002,-0.6209,-0.4283,-0.895,-0.8258,-0.5855,-0.3488,-0.1853,1.1347
-0.0967,-0.3039,-0.4262,-0.3952,-0.2087,-0.2847,0.1495,0.5376,0.4425,0.3062,0.184,-0.1368,0.2601,0.3111,0.0627,0.0781,0.5183,-0.1826,0.3739,0.0717,0.2748,-0.1674,-0.6107,-0.4985,-0.8218,-0.7719,-0.5935,-0.3195,-0.2221,1.1315
-0.1909,-0.3786,-0.4959,-0.5264,-0.469,-0.4976,-0.083,0.3963,0.301,0.1032,0.0706,-0.1608,0.0575,0.0606,0.0287,-0.0142,0.4175,-0.1799,0.2488,-0.0722,0.0578,-0.248,-0.6268,-0.5931,-0.7219,-0.7076,-0.5979,-0.3085,-0.2679,1.2094
-0.3241,-0.4918,-0.5744,-0.6473,-0.6968,-0.694,-0.3086,0.2129,0.1287,-0.1413,-0.0845,-0.2042,-0.1708,-0.2037,-0.0366,-0.1684,0.2205,-0.1787,0.0084,-0.2706,-0.1929,-0.4013,-0.6442,-0.6888,-0.6026,-0.6358,-0.59,-0.3112,-0.3195,1.3332
-0.4391,-0.5835,-0.6327,-0.707,-0.8426,-0.8388,-0.497,0.0044,-0.0574,-0.3946,-0.2577,-0.2513,-0.3826,-0.4279,-0.0858,-0.3114,0.0055,-0.1647,-0.268,-0.4477,-0.4088,-0.5726,-0.6375,-0.7603,-0.4742,-0.5607,-0.562,-0.3207,-0.3715,1.4643
-0.4887,-0.6035,-0.65,-0.6713,-0.8776,-0.9109,-0.6254,-0.2087,-0.2374,-0.6233,-0.4225,-0.2872,-0.5411,-0.5703,-0.0825,-0.3811,-0.157,-0.1265,-0.502,-0.5397,-0.5353,-0.7064,-0.5873,-0.7854,-0.3492,-0.4874,-0.5102,-0.3294,-0.4184,1.5743
-0.4494,-0.5276,-0.6211,-0.5322,-0.7998,-0.9075,-0.6819,-0.404,-0.3906,-0.7985,-0.554,-0.3005,-0.6227,-0.6096,-0.0113,-0.3421,-0.2206,-0.0589,-0.6344,-0.5113,-0.5446,-0.7589,-0.4853,-0.7506,-0.2404,-0.4223,-0.4359,-0.3307,-0.457,1.6527
-0.3266,-0.3635,-0.5577,-0.3112,-0.6343,-0.8436,-0.6667,-0.5606,-0.4979,-0.9,-0.6328,-0.285,-0.621,-0.5493,0.1187,-0.1932,-0.1702,0.0348,-0.6354,-0.3627,-0.4414,-0.7073,-0.3364,-0.6547,-0.1593,-0.3716,-0.3466,-0.3208,-0.4878,1.7079
-0.152,-0.1488,-0.4843,-0.0525,-0.4248,-0.7464,-0.5909,-0.6605,-0.5437,-0.9194,-0.6483,-0.241,-0.5475,-0.4155,0.2766,0.0351,-0.0199,0.1445,-0.5076,-0.1273,-0.2594,-0.553,-0.1576,-0.5095,-0.114,-0.3408,-0.2546,-0.2997,-0.5153,1.7629
0.0266,0.0615,-0.4309,0.1896,-0.2217,-0.6466,-0.4726,-0.6906,-0.5181,-0.8604,-0.601,-0.175,-0.4282,-0.2494,0.419,0.2914,0.1957,0.2549,-0.2813,0.14,-0.0515,-0.3206,0.0251,-0.3375,-0.1084,-0.3338,-0.1756,-0.2717,-0.547,1.8467
0.1588,0.211,-0.4232,0.3666,-0.067,-0.5695,-0.3317,-0.6444,-0.4181,-0.7371,-0.5016,-0.0988,-0.2961,-0.0961,0.5011,0.5179,0.4335,0.349,-0.005,0.3787,0.1256,-0.0519,0.1824,-0.1678,-0.1419,-0.3527,-0.1251,-0.2455,-0.5892,1.9853
0.2062,0.2598,-0.4745,0.4495,0.0166,-0.5281,-0.1845,-0.5222,-0.2483,-0.5701,-0.3688,-0.0274,-0.1828,0.0066,0.4879,0.6665,0.6526,0.4111,0.2668,0.5392,0.2261,0.2026,0.2857,-0.0295,-0.2099,-0.3971,-0.1152,-0.2318,-0.6437,2.1931
0.1518,0.1953,-0.5809,0.4362,0.0315,-0.5205,-0.0401,-0.3316,-0.0198,-0.3816,-0.2242,0.0246,-0.1106,0.0376,0.3632,0.7091,0.8224,0.4292,0.4849,0.5946,0.2262,0.3937,0.3131,0.0543,-0.305,-0.4641,-0.1514,-0.2412,-0.705,2.4689
0.0046,0.0365,-0.7223,0.351,0.0033,-0.5319,0.1011,-0.0869,0.2503,-0.1912,-0.0882,0.0461,-0.0873,-0.0032,0.1328,0.6438,0.9261,0.3971,0.6146,0.5461,0.1293,0.4827,0.2524,0.0707,-0.4181,-0.5487,-0.2314,-0.2816,-0.7611,2.7941
-0.2036,-0.1723,-0.8673,0.2368,-0.0288,-0.5402,0.2461,0.1918,0.5413,-0.013,0.0245,0.0326,-0.105,-0.0962,-0.1754,0.4928,0.9617,0.3156,0.6414,0.4205,-0.0371,0.4494,0.1044,0.02,-0.5399,-0.645,-0.3448,-0.3556,-0.796,3.1367
-0.4263,-0.3733,-0.9813,0.1423,-0.0239,-0.5234,0.4044,0.4809,0.8305,0.1451,0.1064,-0.0131,-0.1438,-0.2079,-0.5176,0.2954,0.9386,0.1932,0.5722,0.261,-0.229,0.2954,-0.1168,-0.0855,-0.6625,-0.7469,-0.4757,-0.4597,-0.7953,3.4585
-0.6145,-0.5115,-1.0353,0.1081,0.0477,-0.4663,0.5839,0.7552,1.0959,0.2805,0.1575,-0.082,-0.1774,-0.3004,-0.8425,0.0978,0.8735,0.0444,0.4326,0.1159,-0.3978,0.0447,-0.3854,-0.2246,-0.7804,-0.8497,-0.6061,-0.585,-0.7505,3.7237
-0.7271,-0.5473,-1.0125,0.1571,0.1969,-0.3644,0.7865,0.9917,1.3177,0.3938,0.1833,-0.1605,-0.1813,-0.3408,-1.1011,-0.0572,0.7864,-0.1123,0.2604,0.0262,-0.502,-0.2616,-0.6671,-0.372,-0.8911,-0.9509,-0.7201,-0.7191,-0.6623,3.9057
-0.7393,-0.465,-0.9109,0.2899,0.4135,-0.2243,1.0054,1.1716,1.4812,0.4868,0.193,-0.234,-0.1391,-0.3089,-1.2558,-0.1385,0.6972,-0.2571,0.0975,0.017,-0.5157,-0.5725,-0.9246,-0.5034,-0.9946,-1.0504,-0.8071,-0.849,-0.5413,3.9914
-0.6461,-0.2739,-0.7431,0.4876,0.6704,-0.0609,1.226,1.284,1.5779,0.5605,0.1971,-0.2898,-0.047,-0.2014,-1.2859,-0.1317,0.6238,-0.3717,-0.0186,0.0931,-0.4335,-0.8371,-1.123,-0.5998,-1.0926,-1.1496,-0.8636,-0.963,-0.405,3.9802
-0.4617,-0.0035,-0.5316,0.7188,0.9317,0.1072,1.429,1.3264,1.6072,0.6158,0.2063,-0.3185,0.0857,-0.032,-1.1908,-0.0395,0.5808,-0.4409,-0.0618,0.2401,-0.2705,-1.0141,-1.2359,-0.6507,-1.1867,-1.25,-0.8927,-1.0534,-0.2742,3.8819
-0.2151,0.3049,-0.3047,0.9491,1.1623,0.2627,1.5949,1.3055,1.5763,0.6533,0.2303,-0.3159,0.2394,0.1728,-0.9894,0.1198,0.5765,-0.4554,-0.0224,0.4281,-0.0577,-1.0792,-1.2499,-0.655,-1.2774,-1.3524,-0.9015,-1.1163,-0.168,3.7132
0.0555,0.6075,-0.0917,1.1489,1.3354,0.3929,1.709,1.2362,1.4994,0.6752,0.2767,-0.2828,0.3889,0.3792,-0.7171,0.3162,0.6115,-0.413,0.0913,0.6193,0.1646,-1.0296,-1.1679,-0.6194,-1.3626,-1.4547,-0.8977,-1.1517,-0.0998,3.4971
0.3086,0.8654,0.0796,1.2979,1.4366,0.4901,1.7652,1.1388,1.3963,0.6853,0.3499,-0.2241,0.5099,0.5533,-0.4211,0.514,0.6766,-0.32,0.2548,0.7759,0.3552,-0.884,-1.009,-0.5559,-1.4366,-1.5501,-0.8855,-1.161,-0.0757,3.2626
0.5056,1.0489,0.1853,1.3863,1.4642,0.5506,1.7675,1.0366,1.2897,0.6893,0.4498,-0.1484,0.5835,0.6674,-0.1532,0.6769,0.7534,-0.1915,0.4332,0.8669,0.4795,-0.6778,-0.8051,-0.4775,-1.4893,-1.625,-0.8619,-1.1448,-0.0945,3.0458
0.6148,1.1397,0.207,1.4129,1.4263,0.5726,1.7284,0.9523,1.2023,0.6932,0.5696,-0.0667,0.5999,0.7043,0.036,0.7745,0.8176,-0.0507,0.5876,0.8736,0.5153,-0.456,-0.5948,-0.3941,-1.506,-1.6583,-0.8157,-1.1,-0.15,2.8891
0.6141,1.1292,0.1319,1.3812,1.3362,0.5542,1.6652,0.905,1.154,0.7014,0.695,0.0079,0.5581,0.6585,0.104,0.7857,0.8432,0.0743,0.6833,0.7913,0.4553,-0.2641,-0.4168,-0.3103,-1.4682,-1.6217,-0.7283,-1.0192,-0.2341,2.8395
0.4919,1.0168,-0.0462,1.2962,1.2074,0.4925,1.5952,0.9079,1.1596,0.7143,0.805,0.0605,0.4641,0.5346,0.0198,0.7006,0.8077,0.1534,0.6944,0.6274,0.3058,-0.1405,-0.3035,-0.2248,-1.3557,-1.483,-0.5779,-0.8916,-0.338,2.9435
0.2461,0.8065,-0.3272,1.1622,1.0509,0.3849,1.5309,0.9666,1.2268,0.7279,0.8743,0.0749,0.327,0.3441,-0.2335,0.5193,0.6964,0.158,0.6069,0.3964,0.0825,-0.1118,-0.2779,-0.1335,-1.1513,-1.2131,-0.3465,-0.7061,-0.4536,3.241
-0.1178,0.5044,-0.7047,0.9814,0.873,0.2302,1.4775,1.0794,1.3566,0.7346,0.8792,0.0361,0.1556,0.1007,-0.6591,0.2494,0.5041,0.0649,0.4177,0.1145,-0.1959,-0.1915,-0.3521,-0.0334,-0.846,-0.794,-0.0262,-0.4558,-0.5735,3.7575
-0.5882,0.1174,-1.1667,0.7542,0.676,0.0308,1.4334,1.2383,1.5446,0.7271,0.8046,-0.0667,-0.0435,-0.1824,-1.2465,-0.0982,0.2352,-0.1413,0.1325,-0.2061,-0.5124,-0.3808,-0.5282,0.0732,-0.4442,-0.2259,0.3752,-0.1413,-0.6908,4.4962
-1.1486,-0.3474,-1.696,0.48,0.4602,-0.2071,1.394,1.431,1.7827,0.7036,0.6521,-0.2344,-0.2657,-0.4936,-1.9733,-0.5115,-0.0988,-0.4654,-0.2366,-0.5592,-0.8549,-0.671,-0.7999,0.1775,0.0342,0.4684,0.8348,0.2276,-0.7986,5.4327
-1.7776,-0.8815,-2.2714,0.1585,0.225,-0.4741,1.3565,1.643,2.0609,0.6734,0.4449,-0.4536,-0.5043,-0.822,-2.8071,-0.979,-0.4822,-0.8994,-0.6737,-0.9441,-1.2156,-1.0451,-1.154,0.2664,0.5542,1.2452,1.3193,0.6339,-0.8906,6.5143
-2.4489,-1.4731,-2.8691,-0.2092,-0.0284,-0.7603,1.3241,1.8585,2.3682,0.6597,0.2293,-0.693,-0.7466,-1.154,-3.7066,-1.4891,-0.8989,-1.4222,-1.1597,-1.3616,-1.5881,-1.479,-1.5714,0.3282,1.0715,2.046,1.7942,1.0584,-0.9617,7.6637
-3.1301,-2.1046,-3.4638,-0.6182,-0.297,-1.0567,1.309,2.0609,2.6924,0.6987,0.069,-0.9038,-0.9701,-1.4703,-4.6237,-2.0275,-1.3324,-2.0002,-1.6717,-1.8084,-1.9624,-1.9418,-2.0266,0.3598,1.5403,2.809,2.2336,1.4848,-1.0092,8.7892
-3.7828,-2.7508,-4.0304,-1.0583,-0.5735,-1.3573,1.3316,2.2331,3.0198,0.8346,0.0366,-1.025,-1.141,-1.7443,-5.5048,-2.5741,-1.7651,-2.5912,-2.1808,-2.272,-2.3212,-2.3959,-2.4877,0.3719,1.9225,3.479,2.6272,1.9042,-1.0336,9.7966
-4.3632,-3.3779,-4.5442,-1.5115,-0.8468,-1.6579,1.4163,2.3582,3.3348,1.1107,0.1997,-0.9928,-1.2168,-1.9429,-6.2937,-3.1015,-2.1754,-3.1494,-2.6519,-2.7275,-2.638,-2.7985,-2.9172,0.3905,2.1937,4.0162,2.9824,2.3164,-1.0393,10.6033
-4.8255,-3.9452,-4.9824,-1.9512,-1.1002,-1.9534,1.5869,2.4213,3.6203,1.5591,0.6075,-0.752,-1.1526,-2.0298,-6.9349,-3.5745,-2.5353,-3.6313,-3.0444,-3.1389,-2.8788,-3.1044,-3.2751,0.4526,2.3455,4.3986,3.3194,2.7275,-1.0334,11.1502
-5.127,-4.4092,-5.3246,-2.3438,-1.3125,-2.2353,1.8594,2.4118,3.8595,2.1911,1.2787,-0.2686,-0.9091,-1.9724,-7.3798,-3.9536,-2.8121,-4.0014,-3.3163,-3.4633,-3.0066,-3.2724,-3.5237,0.5975,2.3825,4.6189,3.662,3.144,-1.0236,11.4103
-5.2345,-4.7304,-5.5546,-2.652,-1.4597,-2.4892,2.2374,2.327,4.0371,2.9916,2.1955,0.4609,-0.4624,-1.7478,-7.592,-4.2001,-2.9716,-4.2359,-3.4309,-3.6588,-2.9898,-3.2715,-3.6353,0.8567,2.3161,4.6791,4.0267,3.5669,-1.0158,11.392
-5.1316,-4.8806,-5.662,-2.8406,-1.5186,-2.6949,2.7086,2.1742,4.1421,3.9176,3.3023,1.4056,0.1887,-1.3505,-7.5545,-4.284,-2.9862,-4.3242,-3.3651,-3.6934,-2.8098,-3.088,-3.5975,1.2428,2.1574,4.5836,4.4143,3.9864,-1.012,11.1365
-4.8238,-4.8494,-5.6441,-2.8841,-1.4728,-2.83,3.2445,1.9724,4.1697,4.9032,4.5138,2.5033,1.018,-0.7965,-7.273,-4.1903,-2.8421,-4.2679,-3.1161,-3.5533,-2.4681,-2.7306,-3.4179,1.7436,1.9133,4.336,4.8059,4.3816,-1.0097,10.7088
-4.3399,-4.6472,-5.5073,-2.7729,-1.317,-2.8748,3.8036,1.7507,4.1243,5.8686,5.7267,3.6685,1.9731,-0.1242,-6.7772,-3.9243,-2.5453,-4.0795,-2.7049,-3.2482,-1.9902,-2.2316,-3.1235,2.3207,1.5858,3.9399,5.1654,4.7226,-1.0032,10.184
-3.7293,-4.3043,-5.2671,-2.5175,-1.0621,-2.8184,4.3369,1.5453,4.0193,6.7315,6.8352,4.8053,2.9799,0.6084,-6.1184,-3.5129,-2.1223,-3.7803,-2.175,-2.8117,-1.4237,-1.6442,-2.7576,2.9136,1.1752,3.402,5.4462,4.9772,-0.9856,9.6319
-3.0565,-3.8663,-4.947,-2.148,-0.7348,-2.6637,4.7947,1.393,3.8765,7.4192,7.7453,5.8199,3.9527,1.3309,-5.3635,-3.0022,-1.6161,-3.3997,-1.5857,-2.2979,-0.8331,-1.0364,-2.3731,3.4498,0.6853,2.7368,5.6017,5.117,-0.9519,9.1038
-2.3917,-3.3865,-4.577,-1.7105,-0.3755,-2.4287,5.1335,1.325,3.7219,7.8774,8.3859,6.6316,4.8042,1.9698,-4.5876,-2.4516,-1.0801,-2.9738,-1.0037,-1.7729,-0.2898,-0.4819,-2.0256,3.8558,0.1273,1.9704,5.5943,5.1235,-0.8995,8.6261
-1.8016,-2.9168,-4.1913,-1.259,-0.0312,-2.1449,5.3218,1.3594,3.5808,8.0753,8.7153,7.1807,5.4577,2.4581,-3.8655,-1.926,-0.5694,-2.5445,-0.4923,-1.3044,0.1388,-0.05,-1.7662,4.0693,-0.4768,1.1416,5.4031,4.9914,-0.8286,8.2015
-1.3412,-2.5001,-3.8253,-0.8455,0.2528,-1.8521,5.3432,1.4976,3.4722,8.0074,8.7217,7.4329,5.855,2.7449,-3.2626,-1.4863,-0.1329,-2.157,-0.1028,-0.9515,0.4001,0.2038,-1.6347,4.0486,-1.0942,0.3007,5.0277,4.7303,-0.741,7.819
-1.0466,-2.1649,-3.5114,-0.5103,0.4424,-1.5905,5.1975,1.7223,3.4047,7.6905,8.4208,7.3797,5.9626,2.8015,-2.8273,-1.1803,0.1933,-1.8539,0.1326,-0.7548,0.4645,0.246,-1.6547,3.7781,-1.6844,-0.495,4.4872,4.3619,-0.6401,7.4657
