FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.0222,-0.0447,0.0213,-0.4828,-0.8322,-0.4606,-1.2273,-0.9019,-1.3094,-1.4692,-1.6312,-1.1829,-1.268,-0.8403,0.2171,0.1703,0.0034,-0.1439,-0.3409,-0.1528,-0.6572,-0.4513,-0.3779,-0.6154,-0.378,-0.0656,-0.8215,-0.7648,-0.1853,-0.0664
0.0021,-0.0112,-0.026,-0.5038,-0.871,-0.4788,-1.3345,-0.8974,-1.3291,-1.6904,-1.883,-1.4325,-1.4616,-1.022,0.2151,0.1765,-0.0188,-0.2043,-0.3477,-0.2097,-0.7205,-0.6417,-0.4597,-0.802,-0.3906,-0.2359,-1.0771,-1.0599,-0.1439,-0.1198
-0.0169,-0.0144,-0.122,-0.538,-0.8942,-0.5213,-1.4032,-0.886,-1.3242,-1.8545,-2.072,-1.6524,-1.6048,-1.1722,0.1744,0.1718,-0.0454,-0.2409,-0.3432,-0.2536,-0.7524,-0.8096,-0.5447,-0.9762,-0.416,-0.4379,-1.3204,-1.3496,-0.1153,-0.1595
-0.0588,-0.032,-0.2411,-0.5606,-0.8852,-0.5702,-1.418,-0.864,-1.286,-1.9393,-2.1763,-1.8209,-1.6779,-1.2699,0.1208,0.1796,-0.0517,-0.2406,-0.3083,-0.2596,-0.735,-0.9255,-0.6109,-1.1223,-0.4521,-0.6611,-1.5284,-1.6091,-0.1005,-0.1922
-0.0994,-0.0394,-0.3526,-0.5474,-0.8289,-0.604,-1.3645,-0.8255,-1.2032,-1.926,-2.1772,-1.9146,-1.6645,-1.2971,0.0805,0.2201,-0.0179,-0.199,-0.2289,-0.2085,-0.6561,-0.9667,-0.6385,-1.223,-0.4932,-0.8881,-1.6754,-1.8097,-0.0976,-0.2261
-0.1178,-0.0181,-0.4287,-0.483,-0.7176,-0.6041,-1.2344,-0.7662,-1.0671,-1.8054,-2.0646,-1.9139,-1.5569,-1.2448,0.0718,0.3022,0.0647,-0.121,-0.1013,-0.0934,-0.5146,-0.9225,-0.6145,-1.2632,-0.5305,-1.0961,-1.7384,-1.9241,-0.1026,-0.2681
-0.1029,0.0383,-0.452,-0.3655,-0.5549,-0.5608,-1.0297,-0.6861,-0.8769,-1.5823,-1.8402,-1.8084,-1.3593,-1.1157,0.1005,0.4204,0.1899,-0.0201,0.0656,0.0759,-0.3239,-0.7969,-0.5364,-1.2336,-0.5539,-1.2595,-1.7021,-1.9314,-0.1109,-0.321
-0.0567,0.122,-0.4194,-0.2085,-0.3568,-0.4762,-0.7639,-0.5912,-0.6406,-1.2762,-1.5186,-1.5997,-1.0882,-0.9247,0.1579,0.5548,0.3384,0.0841,0.2516,0.2743,-0.1098,-0.6079,-0.4131,-1.1328,-0.5539,-1.3533,-1.5628,-1.8216,-0.1187,-0.3825
0.0064,0.2132,-0.3421,-0.0378,-0.1486,-0.364,-0.4611,-0.4915,-0.3752,-0.919,-1.1255,-1.3025,-0.7709,-0.6966,0.2242,0.6759,0.4818,0.1696,0.4295,0.4652,0.0939,-0.3841,-0.2632,-0.9688,-0.5237,-1.3576,-1.3298,-1.5979,-0.1233,-0.4462
0.0636,0.2857,-0.2431,0.1144,0.039,-0.2462,-0.1524,-0.3986,-0.1031,-0.5495,-0.6948,-0.9429,-0.4408,-0.4616,0.2734,0.7506,0.589,0.2161,0.5709,0.6083,0.2522,-0.1589,-0.1107,-0.7579,-0.4613,-1.2623,-1.0246,-1.2778,-0.1231,-0.5032
0.0912,0.3138,-0.1505,0.2171,0.1769,-0.1473,0.129,-0.3227,0.1513,-0.2073,-0.2644,-0.5556,-0.1323,-0.2499,0.2804,0.75,0.6329,0.2086,0.6515,0.6678,0.3367,0.0345,0.0195,-0.5231,-0.3701,-1.0706,-0.6784,-0.8915,-0.1175,-0.5436
0.0711,0.2784,-0.0906,0.247,0.2427,-0.0884,0.3534,-0.2695,0.3659,0.0732,0.1284,-0.179,0.1249,-0.0864,0.2283,0.6555,0.5966,0.1407,0.6564,0.6198,0.3315,0.1694,0.1073,-0.2902,-0.2581,-0.801,-0.327,-0.4788,-0.1077,-0.5573
-0.0033,0.1727,-0.081,0.1939,0.2264,-0.0819,0.4997,-0.2395,0.5238,0.2686,0.4514,0.1504,0.3101,0.0132,0.113,0.4635,0.477,0.0172,0.5833,0.4581,0.2369,0.2301,0.1423,-0.0841,-0.1355,-0.4853,-0.0062,-0.0834,-0.0959,-0.5355
-0.125,0.0027,-0.1262,0.0628,0.1314,-0.1288,0.5583,-0.2282,0.6155,0.368,0.6816,0.4025,0.4139,0.045,-0.0544,0.1862,0.2855,-0.1462,0.4423,0.1954,0.0688,0.214,0.1261,0.0757,-0.0119,-0.1627,0.2541,0.2533,-0.0858,-0.471
-0.276,-0.214,-0.2172,-0.1284,-0.0258,-0.2192,0.5325,-0.2273,0.6395,0.3738,0.8082,0.5578,0.4387,0.0154,-0.2502,-0.1499,0.0457,-0.3244,0.254,-0.1385,-0.1451,0.131,0.0712,0.1775,0.1058,0.1273,0.4341,0.4995,-0.0814,-0.36
-0.4325,-0.453,-0.3348,-0.3526,-0.2202,-0.3348,0.4361,-0.2275,0.6017,0.2992,0.8336,0.6104,0.3957,-0.0618,-0.4441,-0.5101,-0.2124,-0.4886,0.0443,-0.5037,-0.3723,0.0001,-0.0026,0.2189,0.2135,0.3533,0.5266,0.6377,-0.0857,-0.2037
-0.5711,-0.6885,-0.4553,-0.5802,-0.4237,-0.4544,0.2893,-0.2208,0.5137,0.1648,0.7723,0.5679,0.3013,-0.1699,-0.6067,-0.8578,-0.4589,-0.6124,-0.1615,-0.8578,-0.5827,-0.1566,-0.0749,0.205,0.3092,0.4981,0.5368,0.6683,-0.0994,-0.0089
-0.6742,-0.8987,-0.5566,-0.7838,-0.6109,-0.5583,0.1144,-0.2028,0.3896,-0.0063,0.6478,0.4501,0.1727,-0.2939,-0.717,-1.1615,-0.6696,-0.6787,-0.344,-1.1644,-0.7546,-0.3189,-0.1306,0.1463,0.3912,0.5608,0.4797,0.6079,-0.1196,0.2109
-0.7335,-1.0687,-0.6231,-0.9435,-0.7636,-0.6325,-0.0694,-0.1742,0.2438,-0.1922,0.4872,0.2841,0.0246,-0.4232,-0.7665,-1.3996,-0.8301,-0.6835,-0.4926,-1.3987,-0.8779,-0.4724,-0.1636,0.0551,0.4568,0.5555,0.3757,0.4854,-0.1403,0.4369
-0.7497,-1.1913,-0.648,-1.0479,-0.8728,-0.6705,-0.2488,-0.1404,0.0888,-0.3763,0.316,0.0995,-0.1332,-0.5533,-0.7595,-1.563,-0.9365,-0.6371,-0.6057,-1.5504,-0.9545,-0.6108,-0.1781,-0.0576,0.5014,0.5047,0.2452,0.3341,-0.1529,0.6467
-0.7302,-1.2659,-0.6326,-1.0946,-0.9388,-0.6739,-0.4179,-0.1101,-0.0661,-0.5489,0.1532,-0.0777,-0.2963,-0.6853,-0.7092,-1.6534,-0.9929,-0.5605,-0.6888,-1.6228,-0.9954,-0.734,-0.1862,-0.1846,0.5191,0.4325,0.1035,0.1841,-0.1483,0.8179
-0.685,-1.2954,-0.5844,-1.0879,-0.9693,-0.65,-0.5781,-0.0933,-0.2148,-0.7076,0.0085,-0.2297,-0.4655,-0.8239,-0.632,-1.6806,-1.0082,-0.4781,-0.75,-1.629,-1.0169,-0.8463,-0.2035,-0.3234,0.5037,0.3573,-0.0422,0.0554,-0.119,0.9325
-0.623,-1.2836,-0.5132,-1.037,-0.9768,-0.6102,-0.7356,-0.0981,-0.3546,-0.8567,-0.1187,-0.3497,-0.6441,-0.9755,-0.5416,-1.6575,-0.9915,-0.4113,-0.7964,-1.5875,-1.036,-0.9523,-0.2439,-0.4759,0.4506,0.2871,-0.1933,-0.0455,-0.0615,0.9807
