time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	0.7356	-0.5166	-1.2305	0.0253	-0.0788	-0.2912	0.5054	0.3963	0.4221	1.0098	1.1336	0.9672	0.8056	0.1705	-0.5675	-0.1766	-0.1944	-0.4035	-0.4774	0.0383	-0.0061	-0.2051	-0.2688	0.5856	0.3754	0.7691	1.0108	1.1599	-0.2362	-0.7391
-195.3125	0.5253	-0.1624	-0.7494	0.2758	0.2247	0.0955	0.7592	0.5898	0.567	1.1782	1.1398	0.937	0.9305	0.3457	-0.4821	-0.0313	-0.1491	-0.356	-0.3489	0.1991	0.1688	-0.1232	-0.2034	0.5823	0.2946	0.6392	0.9986	0.9928	-0.1607	-0.5435
-191.4062	0.3319	0.1424	-0.309	0.4978	0.4991	0.4436	0.9805	0.7599	0.6902	1.3144	1.1327	0.8934	1.0334	0.4995	-0.3888	0.0979	-0.1189	-0.3165	-0.2316	0.3403	0.3244	-0.0447	-0.147	0.5727	0.21	0.5139	0.977	0.8322	-0.0966	-0.3657
-187.5	0.1662	0.3642	0.051	0.6691	0.72	0.7221	1.1423	0.8858	0.7763	1.3926	1.1011	0.8255	1.0977	0.6159	-0.2882	0.1994	-0.1104	-0.2877	-0.1335	0.4467	0.4455	0.0283	-0.1052	0.5547	0.1211	0.3983	0.9408	0.6823	-0.053	-0.2166
-183.5938	0.039	0.4842	0.3077	0.7755	0.8709	0.9105	1.2267	0.9545	0.8163	1.3981	1.0393	0.7285	1.1142	0.6863	-0.1835	0.267	-0.1245	-0.2673	-0.0611	0.51	0.5239	0.0942	-0.0803	0.5289	0.0307	0.2982	0.8888	0.5468	-0.0336	-0.102
-179.6875	-0.0402	0.502	0.4572	0.8125	0.945	1.0003	1.2274	0.9615	0.8083	1.3288	0.9479	0.6051	1.0819	0.7094	-0.0805	0.3002	-0.1552	-0.2492	-0.018	0.5295	0.5587	0.1517	-0.0715	0.4987	-0.0547	0.2191	0.8248	0.4282	-0.0357	-0.022
-175.7812	-0.0662	0.4337	0.5125	0.7856	0.9448	0.996	1.149	0.9106	0.7565	1.1941	0.8323	0.4648	1.007	0.6903	0.0133	0.3033	-0.1911	-0.226	-0.0038	0.5111	0.555	0.2001	-0.0748	0.4696	-0.1257	0.1654	0.7559	0.3284	-0.0519	0.0273
-171.875	-0.0413	0.3075	0.4974	0.7084	0.8806	0.9126	1.0052	0.8123	0.6691	1.0118	0.7009	0.3208	0.9004	0.6377	0.0897	0.2836	-0.2182	-0.1923	-0.0133	0.465	0.5213	0.2393	-0.084	0.4469	-0.1721	0.1389	0.6907	0.2487	-0.0733	0.0526
-167.9688	0.0218	0.1573	0.439	0.5994	0.7674	0.7721	0.8154	0.6805	0.5563	0.8034	0.5625	0.1874	0.7747	0.5611	0.1408	0.2492	-0.2239	-0.1479	-0.0379	0.4021	0.466	0.269	-0.0926	0.4341	-0.186	0.1385	0.6364	0.1891	-0.0926	0.061
-164.0625	0.1006	0.0155	0.3601	0.4773	0.6218	0.5986	0.601	0.5305	0.4292	0.59	0.4251	0.0772	0.6411	0.468	0.1608	0.2066	-0.201	-0.0979	-0.0669	0.3318	0.3953	0.2886	-0.0954	0.4313	-0.1646	0.1592	0.5959	0.1492	-0.1057	0.0585
