time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-136.7188	0.2158	-0.0094	-0.3541	-0.3811	-0.3982	-0.5104	-0.4163	-0.4904	-0.4392	-0.3278	0.0631	0.4481	-0.3274	-0.4004	-0.0594	0.0593	0.0807	-0.0019	-0.0019	-0.2114	-0.2283	0.3794	0.3373	0.2231	0.0477	0.5459	0.57	0.4085	-0.2082	-0.0247
-132.8125	0.3128	0.1149	-0.3694	-0.2742	-0.2455	-0.3643	-0.3987	-0.4474	-0.4635	-0.3717	0.0129	0.3445	-0.3132	-0.275	0.0641	0.1512	0.1423	0.0768	0.0202	-0.1032	-0.0643	0.4627	0.3282	0.127	-0.2134	0.3677	0.4173	0.252	-0.1225	0.0479
-128.9062	0.3653	0.2124	-0.358	-0.1493	-0.0686	-0.1866	-0.3131	-0.3524	-0.4204	-0.3486	0.0049	0.2493	-0.2676	-0.1328	0.1772	0.2272	0.1736	0.1522	0.0384	0.0062	0.108	0.5254	0.3127	0.0346	-0.4355	0.1849	0.2634	0.0951	-0.0245	0.109
-125	0.3681	0.2764	-0.3255	-0.0198	0.1133	-0.0007	-0.1724	-0.2157	-0.3182	-0.2668	0.034	0.1623	-0.1968	0.0121	0.2605	0.283	0.1696	0.2081	0.0509	0.1101	0.2731	0.552	0.2714	-0.0474	-0.5916	0.0092	0.1209	-0.0552	0.0668	0.1452
-121.0938	0.3246	0.3078	-0.2792	0.1018	0.2822	0.171	0.002	-0.0526	-0.1749	-0.1444	0.0862	0.0797	-0.1121	0.1448	0.2972	0.3175	0.1317	0.2323	0.0555	0.2025	0.4169	0.5323	0.189	-0.1162	-0.6675	-0.151	-0.0037	-0.1938	0.132	0.1454
-117.1875	0.2435	0.3125	-0.2269	0.2056	0.4235	0.3098	0.1839	0.1182	-0.0146	-0.0054	0.1424	-0.0028	-0.0266	0.2524	0.2763	0.3317	0.0683	0.2204	0.0518	0.2793	0.528	0.4645	0.06	-0.1722	-0.6631	-0.2898	-0.1089	-0.3154	0.1556	0.1036
-113.2812	0.1361	0.2987	-0.1774	0.2834	0.5262	0.4033	0.3467	0.2767	0.1382	0.1259	0.1842	-0.0867	0.0481	0.3262	0.1965	0.3278	-0.0077	0.1757	0.0406	0.337	0.5984	0.3563	-0.1093	-0.2171	-0.5916	-0.4027	-0.1957	-0.4141	0.1298	0.0214
-109.375	0.0136	0.2731	-0.1393	0.3295	0.5839	0.4459	0.4683	0.4045	0.2627	0.2295	0.198	-0.1699	0.1052	0.3631	0.0669	0.3078	-0.0816	0.1077	0.0248	0.3731	0.6245	0.2234	-0.3014	-0.252	-0.4744	-0.4855	-0.2651	-0.483	0.0558	-0.0917
-105.4688	-0.1133	0.2398	-0.1205	0.3404	0.5942	0.4384	0.5344	0.487	0.3453	0.2932	0.1786	-0.2461	0.1441	0.366	-0.093	0.2731	-0.1405	0.029	0.0081	0.3852	0.6072	0.0861	-0.4927	-0.276	-0.3357	-0.5339	-0.3162	-0.5151	-0.0564	-0.2196
-101.5625	-0.234	0.1996	-0.126	0.3159	0.5589	0.3874	0.5402	0.5153	0.381	0.3135	0.1291	-0.3069	0.1694	0.3428	-0.2566	0.2242	-0.1758	-0.0471	-0.0053	0.372	0.5515	-0.0348	-0.6591	-0.2851	-0.1962	-0.5437	-0.3452	-0.5049	-0.1899	-0.342
-97.6562	-0.3376	0.1521	-0.1564	0.2599	0.4841	0.3041	0.4902	0.4876	0.372	0.2941	0.0591	-0.3435	0.1897	0.3045	-0.3951	0.1623	-0.1848	-0.1091	-0.0115	0.3334	0.4658	-0.122	-0.7817	-0.2732	-0.0691	-0.5113	-0.3459	-0.4497	-0.3238	-0.4384
-93.75	-0.4127	0.0974	-0.2064	0.1814	0.3797	0.2028	0.3959	0.4088	0.3253	0.2435	-0.0186	-0.3495	0.214	0.2628	-0.483	0.0902	-0.1704	-0.1478	-0.0071	0.2721	0.3607	-0.1649	-0.8499	-0.2338	0.0402	-0.4351	-0.3114	-0.351	-0.437	-0.4917
-89.8438	-0.4482	0.038	-0.2646	0.0934	0.259	0.0989	0.2735	0.2899	0.251	0.1725	-0.0918	-0.3228	0.2489	0.2278	-0.5033	0.0129	-0.1394	-0.1579	0.0101	0.1933	0.2479	-0.1617	-0.8635	-0.163	0.1326	-0.3174	-0.2366	-0.2148	-0.5117	-0.4914
-85.9375	-0.4358	-0.0208	-0.3159	0.0108	0.1362	0.0069	0.1397	0.1467	0.1595	0.0915	-0.1517	-0.2665	0.2965	0.2055	-0.4514	-0.0628	-0.1001	-0.1385	0.041	0.1053	0.1383	-0.1191	-0.8307	-0.0617	0.2105	-0.1654	-0.1208	-0.0518	-0.5368	-0.4357
-82.0312	-0.3731	-0.0728	-0.3457	-0.053	0.0238	-0.0624	0.0091	-0.003	0.0608	0.0096	-0.1938	-0.189	0.3537	0.1968	-0.3363	-0.1297	-0.0605	-0.0945	0.0842	0.017	0.0404	-0.0516	-0.7668	0.0627	0.2747	0.0078	0.0294	0.1231	-0.5104	-0.3325
-78.125	-0.2669	-0.1132	-0.3444	-0.0898	-0.0694	-0.104	-0.1078	-0.1416	-0.0368	-0.0666	-0.218	-0.1025	0.4119	0.1976	-0.1786	-0.1825	-0.0265	-0.0364	0.1351	-0.0634	-0.0408	0.0219	-0.6905	0.1959	0.3219	0.1835	0.2002	0.2926	-0.4398	-0.1981
