time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.2368	-0.1549	0.4821	-0.9575	-0.7304	-0.2573	-0.6591	-0.632	-0.8074	-0.05	-0.2772	-0.4241	-0.2337	-0.5096	-0.3225	-0.9726	-0.3732	-0.2145	0.166	-0.7953	-0.69	0.0419	0.1034	-0.2115	-0.1472	-0.3313	0.0199	-0.0492	0.2454	-0.6023
-195.3125	-0.0522	0.0229	0.6377	-0.629	-0.4754	-0.0438	-0.4122	-0.678	-0.6657	0.1528	-0.1219	-0.3832	0.0638	-0.2199	-0.0142	-0.5732	-0.1439	-0.0035	0.3222	-0.3947	-0.2937	0.0984	0.1801	-0.1619	-0.1463	-0.5557	-0.0424	-0.1269	0.3999	-0.4164
-191.4062	0.1059	0.1781	0.7556	-0.3394	-0.2465	0.1456	-0.1819	-0.719	-0.5316	0.3379	0.0236	-0.3382	0.3481	0.0506	0.236	-0.2189	0.0533	0.1753	0.4435	-0.0425	0.0536	0.146	0.2402	-0.1031	-0.1276	-0.7479	-0.086	-0.1817	0.5283	-0.2536
-187.5	0.2197	0.2983	0.8086	-0.1144	-0.0635	0.2901	0.0173	-0.7497	-0.4124	0.4901	0.1507	-0.2854	0.6062	0.2862	0.3923	0.0619	0.2023	0.3037	0.5108	0.2296	0.3179	0.182	0.2752	-0.0285	-0.0769	-0.8786	-0.0936	-0.1931	0.6136	-0.1291
-183.5938	0.2788	0.3769	0.78	0.031	0.0594	0.3745	0.1721	-0.768	-0.3157	0.5952	0.2504	-0.2245	0.8244	0.4735	0.4381	0.2523	0.2947	0.3722	0.5142	0.4031	0.479	0.2033	0.28	0.0627	0.0123	-0.9294	-0.0558	-0.1504	0.6454	-0.0513
-179.6875	0.2816	0.4136	0.668	0.095	0.1166	0.3918	0.2721	-0.7747	-0.2491	0.642	0.3145	-0.1597	0.9892	0.6031	0.3802	0.3507	0.3318	0.3819	0.4554	0.4772	0.534	0.2083	0.2538	0.1649	0.1377	-0.8949	0.027	-0.0547	0.6216	-0.0191
-175.7812	0.2363	0.4147	0.4885	0.0887	0.112	0.3446	0.3113	-0.7732	-0.2188	0.6245	0.3362	-0.0983	1.0895	0.6722	0.2463	0.3711	0.3253	0.3448	0.3487	0.4681	0.4974	0.198	0.2022	0.2677	0.2895	-0.7826	0.1449	0.0811	0.5493	-0.0227
-171.875	0.1599	0.3916	0.2731	0.0335	0.0586	0.2451	0.2916	-0.7673	-0.2278	0.5439	0.3123	-0.0492	1.1191	0.6855	0.0785	0.34	0.295	0.2809	0.2194	0.4061	0.3983	0.1779	0.1363	0.3579	0.4521	-0.6109	0.2809	0.2356	0.444	-0.0452
-167.9688	0.0746	0.3584	0.0634	-0.0442	-0.0227	0.1138	0.2226	-0.7593	-0.2744	0.4101	0.2449	-0.0208	1.0789	0.6546	-0.0763	0.2911	0.2643	0.214	0.0987	0.3282	0.2743	0.1569	0.0718	0.4235	0.6077	-0.405	0.4141	0.3825	0.3264	-0.0663
-164.0625	0.0031	0.3282	-0.0988	-0.1175	-0.1071	-0.0243	0.1218	-0.7488	-0.3509	0.241	0.1419	-0.0182	0.9774	0.5956	-0.1773	0.2571	0.254	0.1664	0.0171	0.2699	0.163	0.1456	0.0252	0.4549	0.7393	-0.1931	0.5229	0.4959	0.218	-0.0671
-160.1562	-0.0371	0.3107	-0.1818	-0.1652	-0.1704	-0.1439	0.0115	-0.7322	-0.4442	0.0601	0.0162	-0.0429	0.8297	0.526	-0.1987	0.2623	0.276	0.1534	-0.0024	0.2568	0.0939	0.153	0.0102	0.4464	0.8331	-0.0023	0.5884	0.5541	0.1357	-0.0357
