time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-1.6065	-0.2083	-0.8211	1.2936	1.3044	0.3454	2.1867	0.8898	2.5054	2.7152	2.0656	1.7429	2.3799	2.7038	-0.958	0.4248	-0.1555	-0.368	0.6553	1.8709	2.9591	1.675	0.95	2.3875	1.1446	2.1232	2.6172	2.0766	-1.2837	-1.4051
-195.3125	-1.5551	-0.2932	-0.7752	1.0503	1.0017	0.3918	1.7435	0.8929	2.1536	2.2045	1.7627	1.5969	1.8102	2.182	-0.8342	0.376	0.0339	-0.1904	0.7734	1.6707	2.5653	1.5603	0.9621	2.025	1.0686	1.9567	2.2234	1.863	-1.1349	-1.1018
-191.4062	-1.5001	-0.3654	-0.7282	0.8289	0.7137	0.4288	1.2741	0.8518	1.7488	1.6461	1.4201	1.4114	1.2415	1.6779	-0.7069	0.335	0.2063	-0.0134	0.8757	1.4876	2.1916	1.4426	0.9681	1.6525	0.97	1.7432	1.7976	1.6092	-0.9904	-0.8187
-187.5	-1.4319	-0.4134	-0.6732	0.6444	0.4547	0.4487	0.7672	0.7331	1.2562	1.0124	1.0138	1.1611	0.6851	1.2118	-0.5702	0.3134	0.3531	0.1584	0.9539	1.3398	1.8596	1.3233	0.9639	1.2688	0.833	1.4486	1.3223	1.2882	-0.8478	-0.5701
-183.5938	-1.3383	-0.423	-0.6003	0.5107	0.2407	0.4513	0.2311	0.5205	0.6673	0.3034	0.5385	0.8392	0.1635	0.8075	-0.4176	0.3244	0.473	0.3205	1.0083	1.2449	1.5907	1.2098	0.951	0.885	0.6549	1.0613	0.7999	0.8927	-0.7037	-0.3616
-179.6875	-1.2053	-0.3792	-0.4984	0.4388	0.0882	0.4438	-0.3059	0.2191	0.0044	-0.4501	0.0111	0.4601	-0.2903	0.4907	-0.2424	0.382	0.5732	0.4688	1.048	1.2168	1.4035	1.115	0.936	0.5246	0.4472	0.5953	0.2546	0.4378	-0.5536	-0.1897
-175.7812	-1.0204	-0.2697	-0.3576	0.4345	0.0107	0.4381	-0.7999	-0.1454	-0.6843	-1.1921	-0.5329	0.0566	-0.6385	0.2838	-0.0393	0.4976	0.6669	0.6009	1.0881	1.2639	1.3104	1.0549	0.9288	0.2188	0.2329	0.0866	-0.2716	-0.0425	-0.3931	-0.043
-171.875	-0.7765	-0.0892	-0.1736	0.4968	0.0148	0.446	-1.202	-0.5326	-1.3346	-1.8526	-1.0457	-0.3281	-0.8474	0.1999	0.1934	0.6765	0.7693	0.7162	1.1449	1.3858	1.3147	1.0437	0.9391	-0.0008	0.0401	-0.415	-0.7285	-0.5034	-0.2194	0.0934
-167.9688	-0.4752	0.1569	0.0496	0.6167	0.0979	0.475	-1.4693	-0.8953	-1.8799	-2.3629	-1.4772	-0.6488	-0.8969	0.2386	0.452	0.9147	0.8928	0.8158	1.2309	1.5719	1.4082	1.0895	0.9724	-0.1105	-0.1048	-0.8569	-1.0691	-0.8984	-0.0328	0.2333
-164.0625	-0.1288	0.4516	0.2982	0.7779	0.2474	0.5249	-1.5746	-1.1892	-2.2638	-2.6686	-1.784	-0.8685	-0.7865	0.3843	0.7265	1.1975	1.0428	0.9017	1.3503	1.8023	1.5713	1.1909	1.0286	-0.1002	-0.1832	-1.1929	-1.2595	-1.1883	0.1635	0.384
-160.1562	0.2404	0.7678	0.5507	0.9592	0.4427	0.5888	-1.5116	-1.3809	-2.4487	-2.7393	-1.9369	-0.9642	-0.5372	0.6085	1.0004	1.5002	1.2153	0.9754	1.4976	2.0501	1.7762	1.3361	1.1013	0.0236	-0.1878	-1.3911	-1.2864	-1.3474	0.3624	0.5441
-156.25	0.6027	1.0724	0.781	1.1374	0.6586	0.655	-1.2959	-1.4522	-2.4209	-2.5728	-1.9248	-0.9309	-0.1885	0.8753	1.2531	1.7915	1.3967	1.0379	1.6581	2.2852	1.9901	1.5047	1.1792	0.2393	-0.1235	-1.4367	-1.1583	-1.3666	0.5544	0.703
-152.3438	0.926	1.3323	0.9644	1.2909	0.8696	0.7115	-0.9609	-1.4016	-2.1909	-2.1942	-1.7565	-0.7817	0.2091	1.1472	1.4625	2.0382	1.566	1.0882	1.81	2.4779	2.1808	1.6708	1.248	0.5141	-0.0056	-1.333	-0.9039	-1.2536	0.7278	0.8435
-148.4375	1.1801	1.5196	1.0822	1.4013	1.0536	0.7496	-0.5511	-1.2414	-1.7898	-1.6502	-1.4581	-0.5441	0.6022	1.3908	1.6077	2.2096	1.6981	1.1229	1.9283	2.603	2.3199	1.807	1.2932	0.8093	0.1435	-1.1	-0.5654	-1.0305	0.8701	0.946
-144.5312	1.3422	1.6153	1.1257	1.4547	1.1939	0.7655	-0.114	-0.9935	-1.2641	-1.001	-1.0685	-0.2546	0.9442	1.5805	1.6726	2.2819	1.7685	1.1356	1.9884	2.641	2.3864	1.8882	1.302	1.0863	0.2985	-0.7701	-0.1903	-0.7298	0.9691	0.9927
-140.625	1.3996	1.6112	1.0972	1.4424	1.28	0.7611	0.3076	-0.6848	-0.6687	-0.3106	-0.6328	0.0478	1.2015	1.7	1.648	2.2419	1.7574	1.1176	1.9704	2.5807	2.3678	1.8953	1.2649	1.3115	0.435	-0.3835	0.1762	-0.3884	1.0155	0.9722
-136.7188	1.3524	1.5103	1.0092	1.3606	1.3078	0.7412	0.6808	-0.344	-0.0605	0.361	-0.1956	0.3287	1.3572	1.7424	1.533	2.0882	1.6536	1.0592	1.8621	2.4191	2.2607	1.817	1.177	1.4604	0.5339	0.0173	0.4989	-0.0417	1.0039	0.8819
-132.8125	1.2135	1.3252	0.88	1.2121	1.2781	0.711	0.9844	0.0011	0.5076	0.9639	0.2049	0.5621	1.4108	1.7086	1.3358	1.8315	1.4573	0.9529	1.6613	2.1624	2.0698	1.6515	1.0389	1.5196	0.583	0.3926	0.7559	0.2804	0.9353	0.7284
-128.9062	1.0064	1.0764	0.7305	1.0065	1.1957	0.6735	1.2082	0.3245	0.9914	1.4612	0.5399	0.733	1.3746	1.6053	1.0733	1.493	1.1801	0.7957	1.3769	1.8249	1.8063	1.406	0.8566	1.4871	0.5784	0.7101	0.9388	0.5568	0.8166	0.5265
-125	0.7615	0.7897	0.5796	0.7611	1.0688	0.6288	1.3497	0.6033	1.3579	1.8286	0.7913	0.8365	1.2688	1.4428	0.7686	1.1019	0.844	0.5924	1.0275	1.4278	1.486	1.0963	0.641	1.3712	0.524	0.9467	1.0497	0.7753	0.6602	0.2968
-121.0938	0.5117	0.4939	0.4422	0.499	0.9073	0.5746	1.4109	0.8198	1.5874	2.0536	0.9506	0.8757	1.1155	1.2335	0.4491	0.6914	0.4776	0.3556	0.6392	0.9975	1.1275	0.7441	0.4066	1.1877	0.4299	1.0904	1.0976	0.9312	0.4822	0.0627
-117.1875	0.2873	0.2173	0.328	0.2465	0.7228	0.5084	1.3951	0.9628	1.6736	2.1326	1.0167	0.8586	0.9339	0.9906	0.1424	0.2947	0.1129	0.1055	0.2425	0.5625	0.7503	0.3749	0.1696	0.9571	0.3099	1.1394	1.093	1.0253	0.3003	-0.153
-113.2812	0.1116	-0.0155	0.2416	0.0282	0.5272	0.4282	1.3056	1.0291	1.6219	2.0692	0.9939	0.795	0.7378	0.7276	-0.1268	-0.0594	-0.2203	-0.1342	-0.1323	0.1508	0.374	0.0151	-0.0536	0.7015	0.179	1.101	1.0453	1.0612	0.1319	-0.33
-109.375	-0.0026	-0.1881	0.1821	-0.1382	0.3313	0.3337	1.1461	1.0222	1.4476	1.8732	0.8897	0.6943	0.5353	0.4575	-0.3408	-0.35	-0.4984	-0.3398	-0.4585	-0.2144	0.0161	-0.3117	-0.249	0.4412	0.0509	0.9893	0.9606	1.0438	-0.0089	-0.4538
-105.4688	-0.0551	-0.2949	0.1439	-0.2457	0.1434	0.2249	0.9214	0.9503	1.1731	1.5592	0.7142	0.5644	0.3297	0.1914	-0.4907	-0.5673	-0.7075	-0.4935	-0.7173	-0.5172	-0.3093	-0.5874	-0.4076	0.1924	-0.0639	0.8219	0.8421	0.9775	-0.1132	-0.5172
-101.5625	-0.0568	-0.3422	0.1177	-0.299	-0.0315	0.1025	0.6391	0.823	0.8249	1.1465	0.4795	0.4114	0.122	-0.0616	-0.5772	-0.7129	-0.8445	-0.5867	-0.8995	-0.751	-0.5929	-0.8017	-0.526	-0.0348	-0.1597	0.6171	0.6911	0.8663	-0.1789	-0.5212
