time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.7841	-1.0911	-1.0302	-1.3282	-1.4494	-1.3056	-0.7455	-0.3217	0.0142	-0.2196	0.337	0.7899	-0.0826	-0.8344	-0.9325	-1.4145	-0.9451	-1.1521	-1.1504	-1.2754	-1.216	-0.9774	-1.1728	0.2038	0.273	0.8939	0.7937	0.8835	-1.2637	-1.0773
-195.3125	-0.7022	-0.9935	-0.9869	-1.2306	-1.323	-1.2446	-0.7358	-0.3292	-0.149	-0.4153	0.0946	0.4734	-0.1515	-0.6995	-0.836	-1.1916	-0.7896	-1.0044	-0.9192	-1.0445	-0.9818	-0.751	-0.9266	0.055	0.1929	0.5195	0.3334	0.5369	-1.1195	-0.9014
-191.4062	-0.6205	-0.8991	-0.9415	-1.1303	-1.2029	-1.1885	-0.7324	-0.3493	-0.3051	-0.5989	-0.135	0.1728	-0.2348	-0.5876	-0.7385	-0.978	-0.6343	-0.856	-0.7025	-0.8269	-0.7703	-0.5466	-0.694	-0.0971	0.1122	0.1693	-0.0951	0.2089	-0.9911	-0.7418
-187.5	-0.5448	-0.8094	-0.8896	-1.0226	-1.0892	-1.1351	-0.7323	-0.3831	-0.4398	-0.7511	-0.3328	-0.0926	-0.3358	-0.5113	-0.6419	-0.782	-0.4832	-0.7089	-0.5133	-0.6333	-0.5966	-0.3799	-0.4862	-0.2495	0.0328	-0.133	-0.4609	-0.0803	-0.8887	-0.6137
-183.5938	-0.4813	-0.7269	-0.8275	-0.9056	-0.9798	-1.0792	-0.7274	-0.4241	-0.5358	-0.8523	-0.479	-0.3041	-0.4502	-0.4761	-0.5526	-0.6144	-0.3483	-0.5701	-0.3656	-0.4751	-0.4714	-0.2635	-0.3154	-0.3971	-0.0438	-0.37	-0.7407	-0.3123	-0.816	-0.5277
-179.6875	-0.4359	-0.6545	-0.7528	-0.7807	-0.8707	-1.0133	-0.7052	-0.4583	-0.5754	-0.885	-0.5555	-0.4457	-0.5652	-0.4786	-0.4802	-0.4868	-0.2486	-0.4509	-0.2728	-0.3632	-0.3989	-0.2051	-0.1928	-0.5318	-0.1157	-0.5321	-0.921	-0.4734	-0.7697	-0.4884
-175.7812	-0.4137	-0.5951	-0.6651	-0.6528	-0.7573	-0.9295	-0.652	-0.4679	-0.5447	-0.8373	-0.5503	-0.5074	-0.6617	-0.5069	-0.4352	-0.4089	-0.2043	-0.3634	-0.2435	-0.3048	-0.3757	-0.2046	-0.1257	-0.643	-0.1807	-0.6177	-0.9993	-0.5563	-0.741	-0.4941
-171.875	-0.4178	-0.5509	-0.5663	-0.529	-0.6362	-0.8216	-0.5562	-0.4362	-0.4386	-0.7063	-0.4608	-0.4878	-0.7183	-0.5426	-0.4251	-0.3856	-0.2289	-0.3164	-0.2777	-0.3004	-0.3903	-0.2522	-0.1134	-0.7179	-0.2347	-0.6323	-0.9827	-0.5615	-0.719	-0.5372
-167.9688	-0.4491	-0.5227	-0.461	-0.4169	-0.5062	-0.6869	-0.4125	-0.3531	-0.2641	-0.5008	-0.2966	-0.3955	-0.716	-0.5643	-0.451	-0.4141	-0.3227	-0.3115	-0.364	-0.3421	-0.4249	-0.3293	-0.1463	-0.7439	-0.2723	-0.5859	-0.886	-0.4976	-0.6942	-0.6064
-164.0625	-0.5062	-0.5108	-0.3567	-0.3236	-0.3693	-0.528	-0.2246	-0.2185	-0.0407	-0.2411	-0.0793	-0.2487	-0.6437	-0.5531	-0.5067	-0.4837	-0.4697	-0.3413	-0.481	-0.4145	-0.4589	-0.4112	-0.2061	-0.711	-0.2872	-0.4914	-0.7283	-0.38	-0.6617	-0.689
-160.1562	-0.585	-0.515	-0.263	-0.2551	-0.231	-0.353	-0.0059	-0.044	0.2017	0.0431	0.1601	-0.0723	-0.5011	-0.496	-0.5791	-0.5775	-0.6403	-0.3919	-0.6011	-0.4975	-0.4734	-0.4727	-0.2702	-0.6149	-0.2733	-0.362	-0.5301	-0.2286	-0.6226	-0.7734
-156.25	-0.68	-0.5355	-0.1915	-0.216	-0.0994	-0.1751	0.222	0.1491	0.4282	0.3166	0.3859	0.1058	-0.3003	-0.3904	-0.6523	-0.6761	-0.7982	-0.4463	-0.6972	-0.5712	-0.4555	-0.4938	-0.3174	-0.4591	-0.2268	-0.2104	-0.3104	-0.0646	-0.5844	-0.8512
-152.3438	-0.7839	-0.5731	-0.1533	-0.2097	0.0153	-0.0105	0.4326	0.3334	0.6053	0.5449	0.5641	0.2597	-0.0641	-0.2442	-0.7113	-0.7618	-0.91	-0.4903	-0.7493	-0.6206	-0.4016	-0.4656	-0.3329	-0.256	-0.1479	-0.0484	-0.0856	0.0924	-0.5582	-0.9178
-148.4375	-0.8884	-0.6278	-0.1567	-0.2378	0.1031	0.1235	0.5998	0.4817	0.7071	0.6996	0.6693	0.3695	0.1772	-0.0752	-0.7461	-0.8223	-0.9542	-0.5156	-0.7495	-0.6386	-0.3183	-0.3919	-0.3128	-0.026	-0.0419	0.113	0.1309	0.2269	-0.5546	-0.972
-144.5312	-0.9847	-0.6971	-0.2037	-0.2986	0.1555	0.2127	0.703	0.5734	0.721	0.764	0.6888	0.4245	0.3918	0.0935	-0.7535	-0.8519	-0.9259	-0.522	-0.7032	-0.6263	-0.2194	-0.2885	-0.264	0.206	0.0809	0.2632	0.3285	0.3295	-0.5794	-1.014
-140.625	-1.0631	-0.7746	-0.2878	-0.3858	0.1687	0.2492	0.7312	0.5985	0.6495	0.736	0.6264	0.425	0.5525	0.2383	-0.7364	-0.8501	-0.8365	-0.5157	-0.6264	-0.5905	-0.122	-0.1784	-0.2022	0.414	0.2063	0.3931	0.4989	0.3973	-0.6303	-1.044
-136.7188	-1.1146	-0.8481	-0.3935	-0.4872	0.1447	0.234	0.6858	0.5607	0.5099	0.6286	0.5003	0.3806	0.6414	0.3412	-0.7015	-0.8193	-0.7086	-0.5061	-0.5397	-0.5397	-0.0413	-0.0852	-0.1461	0.5761	0.3188	0.4946	0.6355	0.433	-0.6959	-1.0613
-132.8125	-1.1307	-0.9014	-0.4981	-0.5851	0.0921	0.178	0.5796	0.4754	0.3303	0.4667	0.3392	0.3077	0.6532	0.393	-0.6557	-0.7616	-0.5679	-0.5015	-0.4619	-0.48	0.0141	-0.0271	-0.1123	0.6771	0.404	0.562	0.7329	0.4432	-0.7582	-1.0633
-128.9062	-1.1044	-0.9158	-0.576	-0.6581	0.0253	0.0995	0.4336	0.3657	0.1426	0.2812	0.1745	0.2243	0.5952	0.3952	-0.6036	-0.6779	-0.4359	-0.5054	-0.4039	-0.4126	0.0439	-0.0123	-0.1101	0.7108	0.4512	0.5914	0.7866	0.435	-0.7964	-1.0463
-125	-1.0309	-0.8752	-0.604	-0.6855	-0.0385	0.0214	0.2721	0.2554	-0.0244	0.1025	0.0333	0.1454	0.484	0.3578	-0.5456	-0.5678	-0.3255	-0.5148	-0.3668	-0.3344	0.0558	-0.0378	-0.1399	0.6793	0.4543	0.5811	0.7929	0.4136	-0.7917	-1.0051
-121.0938	-0.9082	-0.7705	-0.5669	-0.652	-0.0825	-0.0347	0.1175	0.1639	-0.1512	-0.0464	-0.0681	0.0798	0.3415	0.2966	-0.479	-0.4318	-0.2397	-0.5202	-0.3427	-0.2402	0.0618	-0.092	-0.1938	0.5912	0.4126	0.5311	0.7497	0.3805	-0.7316	-0.9342
-117.1875	-0.7388	-0.603	-0.461	-0.5516	-0.0941	-0.0521	-0.0132	0.102	-0.2299	-0.1524	-0.1257	0.0292	0.1903	0.2287	-0.3997	-0.2733	-0.1745	-0.5089	-0.3187	-0.1259	0.0747	-0.1581	-0.2585	0.4591	0.3295	0.4434	0.6573	0.3343	-0.6117	-0.8286
-113.2812	-0.5308	-0.3855	-0.2954	-0.3897	-0.0668	-0.0234	-0.1108	0.0706	-0.2641	-0.2136	-0.1465	-0.0103	0.0496	0.1685	-0.3046	-0.1	-0.1227	-0.4684	-0.2818	0.0082	0.1036	-0.2191	-0.3192	0.2975	0.2125	0.3222	0.5204	0.2719	-0.4366	-0.6854
-109.375	-0.2976	-0.1409	-0.0905	-0.1837	-0.0027	0.0486	-0.1735	0.0627	-0.2655	-0.2368	-0.1443	-0.0453	-0.0674	0.125	-0.194	0.0764	-0.0765	-0.3901	-0.2232	0.1556	0.1513	-0.2611	-0.3624	0.121	0.071	0.1737	0.3481	0.1915	-0.2195	-0.506
-105.4688	-0.0574	0.1017	0.126	0.0403	0.0885	0.1508	-0.2063	0.0658	-0.2497	-0.2345	-0.135	-0.0823	-0.1548	0.0998	-0.0717	0.242	-0.0299	-0.2725	-0.1406	0.3035	0.2131	-0.2759	-0.3778	-0.0572	-0.0838	0.0062	0.154	0.0936	0.0196	-0.2966
