time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.2433	-0.1025	0.1701	0.2349	0.7274	0.1478	0.7713	0.0924	-0.0151	0.6048	0.2815	0.8274	2.0291	1.8175	0.1045	-0.2787	0.0359	0.41	0.1334	0.4486	1.2894	0.5791	0.2027	1.7845	0.7965	1.7353	1.7085	1.2466	-0.9137	-0.6572
-195.3125	-0.255	-0.1231	0.1416	0.2711	0.6753	0.1165	0.8023	0.239	0.0643	0.6022	0.3137	0.675	1.8531	1.6476	0.1112	-0.2585	-0.0854	0.3451	0.0858	0.4268	1.1418	0.5433	0.212	1.5901	0.6863	1.5348	1.4904	0.9996	-0.9208	-0.7246
-191.4062	-0.2601	-0.1423	0.1204	0.3058	0.6373	0.0933	0.8396	0.3783	0.1453	0.6079	0.3534	0.5459	1.6977	1.4989	0.113	-0.234	-0.1905	0.2875	0.054	0.4143	1.0104	0.5148	0.2215	1.4124	0.5848	1.353	1.2917	0.7754	-0.9244	-0.7891
-187.5	-0.2553	-0.1574	0.1117	0.3376	0.6223	0.0848	0.8846	0.5022	0.2264	0.626	0.4037	0.4579	1.5778	1.3853	0.1046	-0.2025	-0.2642	0.2432	0.0489	0.4171	0.9066	0.4987	0.2309	1.2647	0.4999	1.2038	1.1281	0.5933	-0.924	-0.8485
-183.5938	-0.2389	-0.1657	0.119	0.3659	0.634	0.0944	0.936	0.6048	0.3056	0.6576	0.4653	0.4214	1.5017	1.3131	0.0826	-0.1617	-0.2956	0.2157	0.0775	0.4382	0.8362	0.4984	0.2393	1.1549	0.4356	1.0966	1.0101	0.4658	-0.9188	-0.8995
-179.6875	-0.2112	-0.1639	0.1431	0.3911	0.6705	0.1222	0.9891	0.6832	0.3806	0.7006	0.5361	0.4372	1.4692	1.2795	0.047	-0.1115	-0.28	0.2056	0.1405	0.4764	0.7984	0.5145	0.2446	1.0849	0.3917	1.0336	0.9411	0.3965	-0.9074	-0.9375
-175.7812	-0.1749	-0.1492	0.1821	0.4135	0.7236	0.1645	1.0364	0.7372	0.4477	0.7493	0.6101	0.497	1.4718	1.273	0.0002	-0.0541	-0.2204	0.2102	0.2307	0.5259	0.7857	0.5434	0.2434	1.0495	0.3649	1.0105	0.9171	0.3807	-0.8884	-0.9574
-171.875	-0.1344	-0.1206	0.231	0.4325	0.7807	0.2154	1.0688	0.7686	0.5026	0.7956	0.6785	0.5846	1.494	1.2759	-0.0534	0.0051	-0.1273	0.2233	0.333	0.5766	0.7852	0.577	0.2314	1.0377	0.3496	1.016	0.9273	0.4056	-0.861	-0.9547
-167.9688	-0.0957	-0.0793	0.2826	0.4463	0.8268	0.2671	1.0776	0.7798	0.5405	0.8303	0.731	0.6795	1.5163	1.2679	-0.1091	0.0577	-0.0178	0.2358	0.4267	0.6159	0.7812	0.6041	0.2037	1.0346	0.34	1.0341	0.9559	0.4535	-0.8256	-0.9275
-164.0625	-0.0653	-0.0299	0.3279	0.451	0.8476	0.3114	1.0562	0.7736	0.5571	0.8447	0.758	0.7601	1.5186	1.2302	-0.1625	0.0934	0.0867	0.2376	0.489	0.6302	0.7586	0.6114	0.1566	1.0239	0.3309	1.0454	0.984	0.5042	-0.7842	-0.8773
-160.1562	-0.0486	0.02	0.358	0.4424	0.8323	0.3415	1.0015	0.7525	0.5497	0.8324	0.7529	0.8076	1.4839	1.1495	-0.2104	0.1019	0.1645	0.2195	0.4996	0.608	0.7056	0.5863	0.088	0.9907	0.318	1.0311	0.9933	0.539	-0.7399	-0.809
-156.25	-0.0486	0.0608	0.366	0.4171	0.7768	0.3532	0.9152	0.719	0.5186	0.7908	0.7134	0.8096	1.4012	1.0206	-0.2507	0.0754	0.1976	0.1752	0.4457	0.5428	0.6167	0.5198	-0.0009	0.9238	0.2979	0.9763	0.9688	0.543	-0.6957	-0.7302
-152.3438	-0.065	0.0828	0.3482	0.3734	0.6844	0.3467	0.8036	0.6759	0.4675	0.7217	0.6426	0.7617	1.2673	0.8476	-0.2821	0.0107	0.1754	0.1029	0.3248	0.4342	0.4932	0.4085	-0.1055	0.8179	0.2688	0.8732	0.9012	0.5081	-0.6529	-0.6489
-148.4375	-0.0939	0.0785	0.3053	0.3123	0.5648	0.3251	0.6765	0.6266	0.403	0.6307	0.548	0.668	1.0868	0.6424	-0.3048	-0.0887	0.0975	0.006	0.146	0.289	0.3433	0.256	-0.218	0.6739	0.2297	0.7234	0.7889	0.4336	-0.6109	-0.572
-144.5312	-0.1292	0.0446	0.2417	0.2362	0.432	0.2939	0.5453	0.5746	0.334	0.5263	0.44	0.5401	0.8709	0.4222	-0.3204	-0.2132	-0.0252	-0.1074	-0.0712	0.1195	0.1795	0.0725	-0.329	0.4989	0.1807	0.5375	0.6377	0.3256	-0.5671	-0.5044
-140.625	-0.1643	-0.0172	0.1643	0.1483	0.2999	0.2579	0.4208	0.5233	0.2691	0.418	0.3298	0.3943	0.6354	0.2056	-0.3326	-0.348	-0.1729	-0.2261	-0.3003	-0.058	0.0158	-0.1263	-0.4283	0.3046	0.1237	0.3336	0.4597	0.196	-0.5189	-0.4487
-136.7188	-0.1945	-0.1	0.0805	0.0514	0.1794	0.22	0.311	0.4746	0.2148	0.3142	0.2265	0.2483	0.3971	0.009	-0.3457	-0.4755	-0.3202	-0.3376	-0.5125	-0.2267	-0.1349	-0.3216	-0.5068	0.1061	0.0619	0.1338	0.2709	0.0595	-0.4646	-0.4058
-132.8125	-0.218	-0.1934	-0.0033	-0.0524	0.0762	0.1797	0.2197	0.4293	0.1742	0.2208	0.1359	0.1179	0.172	-0.1558	-0.3636	-0.5789	-0.4423	-0.4299	-0.6819	-0.3713	-0.2631	-0.4945	-0.557	-0.0809	0.0006	-0.04	0.0883	-0.0687	-0.4055	-0.3757
