time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-1.3215	-1.0566	-1.1317	-0.8998	-0.6151	-0.6623	-0.1223	-0.1619	-0.3339	-0.0986	-0.0645	0.4759	-0.186	-0.4511	-1.2962	-1.1073	-1.2999	-0.8461	-0.8932	-0.9767	-0.8624	-0.4745	-0.2517	0.032	-0.3789	0.3401	0.2752	0.117	-1.2275	-0.9584
-195.3125	-1.1714	-0.9577	-1.014	-0.7223	-0.4319	-0.5101	-0.1831	-0.1344	-0.3793	-0.2401	-0.2454	0.1597	-0.3012	-0.4092	-1.134	-0.949	-1.1283	-0.8134	-0.833	-0.8269	-0.7219	-0.5757	-0.4114	-0.1287	-0.4872	0.0034	0.0109	-0.2427	-1.0988	-0.9022
-191.4062	-1.031	-0.8621	-0.8976	-0.559	-0.2675	-0.3711	-0.242	-0.1137	-0.4253	-0.3755	-0.4193	-0.135	-0.4069	-0.3662	-0.9765	-0.7972	-0.9699	-0.7784	-0.7789	-0.6804	-0.5863	-0.6713	-0.5588	-0.2766	-0.5843	-0.3056	-0.2314	-0.5729	-0.9751	-0.8429
-187.5	-0.9096	-0.7728	-0.7836	-0.4222	-0.1395	-0.2579	-0.2977	-0.1045	-0.4692	-0.4977	-0.5762	-0.388	-0.4966	-0.3239	-0.8285	-0.6602	-0.8374	-0.7394	-0.7378	-0.5432	-0.463	-0.7575	-0.6862	-0.4022	-0.6617	-0.5645	-0.4341	-0.8475	-0.8583	-0.7763
-183.5938	-0.8134	-0.6935	-0.6758	-0.3217	-0.0605	-0.1803	-0.3493	-0.11	-0.5084	-0.6012	-0.707	-0.5838	-0.5668	-0.2873	-0.6963	-0.5466	-0.7413	-0.697	-0.7153	-0.4235	-0.3608	-0.8313	-0.7884	-0.4993	-0.7132	-0.7565	-0.5843	-1.0468	-0.7505	-0.7006
-179.6875	-0.7445	-0.6288	-0.5796	-0.2633	-0.0371	-0.1444	-0.3963	-0.1312	-0.5398	-0.682	-0.8036	-0.713	-0.618	-0.2633	-0.5873	-0.4648	-0.6876	-0.6541	-0.7154	-0.3309	-0.2888	-0.8915	-0.8639	-0.5654	-0.7364	-0.8729	-0.6758	-1.1597	-0.6541	-0.6173
-175.7812	-0.7008	-0.5825	-0.5014	-0.2487	-0.0697	-0.1514	-0.4384	-0.1667	-0.5599	-0.738	-0.86	-0.7727	-0.6536	-0.2604	-0.5082	-0.4215	-0.6775	-0.6156	-0.7392	-0.2753	-0.2553	-0.9382	-0.9144	-0.6023	-0.7322	-0.9136	-0.7096	-1.1848	-0.5707	-0.5308
-171.875	-0.6776	-0.5574	-0.4464	-0.2751	-0.1521	-0.1979	-0.4753	-0.2127	-0.5655	-0.768	-0.8726	-0.7669	-0.6795	-0.2861	-0.4632	-0.4205	-0.7069	-0.5866	-0.785	-0.2639	-0.2656	-0.9723	-0.9442	-0.6151	-0.7048	-0.8875	-0.693	-1.1304	-0.5007	-0.4473
-167.9688	-0.669	-0.5542	-0.4168	-0.3357	-0.2734	-0.2762	-0.5064	-0.263	-0.5535	-0.7723	-0.8412	-0.7052	-0.7019	-0.3445	-0.4524	-0.4614	-0.7671	-0.5713	-0.8473	-0.2997	-0.3205	-0.9952	-0.9588	-0.611	-0.6607	-0.8108	-0.6382	-1.013	-0.4424	-0.3736
-164.0625	-0.6691	-0.5712	-0.4111	-0.421	-0.4198	-0.3759	-0.5309	-0.3104	-0.5216	-0.7519	-0.7691	-0.6016	-0.7252	-0.4344	-0.4709	-0.5389	-0.8458	-0.5711	-0.918	-0.3794	-0.4149	-1.0081	-0.9633	-0.5974	-0.6073	-0.7044	-0.5599	-0.8546	-0.3927	-0.3151
-160.1562	-0.6731	-0.6046	-0.4239	-0.5205	-0.5762	-0.4857	-0.5478	-0.3479	-0.4699	-0.7091	-0.6636	-0.4727	-0.7513	-0.5487	-0.5094	-0.6432	-0.9292	-0.584	-0.9871	-0.4935	-0.5384	-1.0113	-0.9609	-0.5802	-0.5519	-0.5901	-0.4727	-0.6797	-0.347	-0.2751
-156.25	-0.6767	-0.6495	-0.4476	-0.6238	-0.7288	-0.5949	-0.5566	-0.3706	-0.4008	-0.6476	-0.5356	-0.3352	-0.7785	-0.6748	-0.5562	-0.7609	-1.0039	-0.6049	-1.0442	-0.6279	-0.6763	-1.0044	-0.9515	-0.5629	-0.5002	-0.4866	-0.3887	-0.5113	-0.3009	-0.2533
-152.3438	-0.6763	-0.7001	-0.4737	-0.7222	-0.8661	-0.6946	-0.5571	-0.3769	-0.3202	-0.5724	-0.3987	-0.205	-0.8024	-0.7971	-0.5995	-0.8773	-1.0586	-0.6259	-1.0804	-0.7663	-0.8121	-0.986	-0.932	-0.5456	-0.4558	-0.4065	-0.316	-0.3677	-0.2511	-0.2469
-148.4375	-0.6682	-0.7508	-0.4949	-0.8089	-0.9796	-0.7778	-0.5497	-0.369	-0.2363	-0.4899	-0.2679	-0.0946	-0.817	-0.9	-0.6294	-0.9787	-1.0848	-0.6387	-1.0887	-0.8928	-0.9303	-0.9545	-0.8971	-0.526	-0.4199	-0.3548	-0.2585	-0.2611	-0.1966	-0.2506
-144.5312	-0.6489	-0.7963	-0.5062	-0.8791	-1.0632	-0.8394	-0.5356	-0.3523	-0.159	-0.4072	-0.1574	-0.0132	-0.8168	-0.9709	-0.6394	-1.0538	-1.0778	-0.6359	-1.0655	-0.9944	-1.019	-0.9087	-0.8415	-0.501	-0.3916	-0.3293	-0.2164	-0.1965	-0.1397	-0.2584
-140.625	-0.6162	-0.8315	-0.5053	-0.9291	-1.1135	-0.8755	-0.5164	-0.3343	-0.0982	-0.3319	-0.0792	0.0342	-0.7983	-1.0026	-0.627	-1.0958	-1.0369	-0.6125	-1.0107	-1.0632	-1.0712	-0.8486	-0.7621	-0.4684	-0.3693	-0.3235	-0.1884	-0.173	-0.0845	-0.2639
-136.7188	-0.5699	-0.8517	-0.4917	-0.9564	-1.1288	-0.8839	-0.4948	-0.3225	-0.0616	-0.271	-0.0409	0.0465	-0.7611	-0.9943	-0.5929	-1.1026	-0.965	-0.5674	-0.9281	-1.0961	-1.0861	-0.7766	-0.6606	-0.4283	-0.3512	-0.3289	-0.1728	-0.1859	-0.0368	-0.2616
-132.8125	-0.5121	-0.8527	-0.466	-0.9591	-1.109	-0.8635	-0.4738	-0.3227	-0.0542	-0.2304	-0.0456	0.0252	-0.708	-0.9512	-0.5411	-1.0765	-0.8687	-0.5025	-0.8248	-1.0949	-1.0675	-0.6974	-0.5439	-0.3843	-0.3368	-0.3385	-0.1692	-0.2278	-0.0016	-0.2475
-128.9062	-0.4467	-0.8314	-0.4289	-0.9358	-1.0556	-0.8153	-0.457	-0.3377	-0.0772	-0.2138	-0.0911	-0.0257	-0.6451	-0.8829	-0.4771	-1.0226	-0.7566	-0.4232	-0.7103	-1.0643	-1.0226	-0.6182	-0.4238	-0.3433	-0.3264	-0.3481	-0.1788	-0.2905	0.0182	-0.2196
-125	-0.3784	-0.7859	-0.3811	-0.8867	-0.9722	-0.7424	-0.4474	-0.3667	-0.128	-0.2224	-0.1707	-0.1	-0.5797	-0.8009	-0.4069	-0.9476	-0.6386	-0.3359	-0.5954	-1.0104	-0.9599	-0.5473	-0.3148	-0.3134	-0.3209	-0.3567	-0.2034	-0.3653	0.023	-0.1774
-121.0938	-0.311	-0.7165	-0.323	-0.8132	-0.8648	-0.6503	-0.4468	-0.4053	-0.2006	-0.254	-0.2739	-0.1903	-0.519	-0.716	-0.3362	-0.8576	-0.5237	-0.2474	-0.4899	-0.9395	-0.8871	-0.492	-0.231	-0.3018	-0.3206	-0.3648	-0.2441	-0.4432	0.0167	-0.1226
-117.1875	-0.2468	-0.6259	-0.2555	-0.7194	-0.7416	-0.5464	-0.4549	-0.4466	-0.2858	-0.3031	-0.3877	-0.2873	-0.4682	-0.6366	-0.2689	-0.7577	-0.4185	-0.1631	-0.4008	-0.8571	-0.8096	-0.4565	-0.1822	-0.3122	-0.3237	-0.3725	-0.2992	-0.515	0.006	-0.0575
-113.2812	-0.1864	-0.5196	-0.1804	-0.6115	-0.6127	-0.4393	-0.469	-0.4827	-0.3726	-0.3614	-0.4979	-0.3808	-0.4295	-0.5672	-0.2073	-0.6523	-0.3269	-0.086	-0.3307	-0.7676	-0.7309	-0.44	-0.1709	-0.3427	-0.3264	-0.3785	-0.3638	-0.5711	-0.0009	0.0144
-109.375	-0.1296	-0.4051	-0.1012	-0.4977	-0.4883	-0.3379	-0.4846	-0.5058	-0.4492	-0.4187	-0.5911	-0.4605	-0.4007	-0.5085	-0.1515	-0.5447	-0.2493	-0.0167	-0.2777	-0.6751	-0.6521	-0.4361	-0.1916	-0.3857	-0.3228	-0.3787	-0.4287	-0.6024	0.004	0.0891
-105.4688	-0.0765	-0.2913	-0.0225	-0.3866	-0.3774	-0.2497	-0.4953	-0.5099	-0.5044	-0.464	-0.6559	-0.5162	-0.3763	-0.4577	-0.1006	-0.4386	-0.184	0.046	-0.2357	-0.583	-0.5731	-0.434	-0.2312	-0.4284	-0.3064	-0.3668	-0.4821	-0.6013	0.0256	0.1618
-101.5625	-0.0274	-0.1868	0.0494	-0.2856	-0.285	-0.1793	-0.4938	-0.4916	-0.529	-0.4872	-0.6839	-0.5396	-0.3474	-0.4093	-0.0527	-0.3376	-0.1276	0.1042	-0.1963	-0.4943	-0.4925	-0.4205	-0.2715	-0.4556	-0.2718	-0.3356	-0.5106	-0.5624	0.0647	0.2273
