FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.1671,-0.2295,-0.2538,-0.5322,-0.4692,0.095,0.0415,0.5257,0.0678,-0.2567,-0.1408,-0.2166,-0.3739,-0.7789,-0.2993,-0.4028,-0.366,-0.3897,-0.6988,-0.7748,-1.0538,-0.9274,-0.62,-0.42,-0.2366,-0.1165,-0.2029,-0.0698,-0.3509,-0.4344
-0.1943,-0.3374,-0.324,-0.6528,-0.5907,0.0564,0.097,0.6073,0.1251,-0.1818,-0.0666,-0.2131,-0.4278,-0.8403,-0.3859,-0.5371,-0.4474,-0.4586,-0.7081,-0.9132,-1.193,-0.8849,-0.671,-0.499,-0.3261,-0.208,-0.2655,-0.121,-0.3788,-0.4264
-0.2028,-0.3958,-0.3744,-0.7068,-0.645,0.0282,0.1612,0.6382,0.1625,-0.0893,0.0166,-0.1845,-0.415,-0.8197,-0.4504,-0.6044,-0.4957,-0.5062,-0.6639,-0.9519,-1.2254,-0.7679,-0.6665,-0.5052,-0.3558,-0.2475,-0.2543,-0.1303,-0.3994,-0.3962
-0.1889,-0.3946,-0.3965,-0.6827,-0.6212,0.0161,0.2287,0.6206,0.1798,0.0091,0.0996,-0.1354,-0.3382,-0.7199,-0.4805,-0.593,-0.5043,-0.5289,-0.5702,-0.8799,-1.1441,-0.5859,-0.6077,-0.4424,-0.3286,-0.2395,-0.1775,-0.1036,-0.4068,-0.3492
-0.154,-0.3361,-0.3882,-0.5828,-0.5202,0.0224,0.2945,0.5642,0.1817,0.1023,0.1742,-0.0744,-0.2093,-0.5545,-0.471,-0.5074,-0.4744,-0.5271,-0.4397,-0.7074,-0.96,-0.3588,-0.5048,-0.3257,-0.2582,-0.1977,-0.0565,-0.0543,-0.3962,-0.2927
-0.1042,-0.2351,-0.3538,-0.4226,-0.3553,0.0452,0.3539,0.4827,0.1748,0.1797,0.2335,-0.013,-0.0474,-0.3449,-0.4249,-0.3661,-0.414,-0.5035,-0.2908,-0.4634,-0.6994,-0.1139,-0.3735,-0.1782,-0.1653,-0.1417,0.0789,-0.0005,-0.3654,-0.2333
-0.049,-0.1147,-0.3027,-0.2279,-0.1504,0.0785,0.4024,0.391,0.1649,0.2332,0.2712,0.0374,0.1244,-0.1176,-0.3525,-0.1982,-0.3356,-0.4629,-0.1447,-0.1897,-0.3996,0.1187,-0.2322,-0.0267,-0.0732,-0.0923,0.197,0.0388,-0.3147,-0.1758
0.0004,-0.0008,-0.2464,-0.0296,0.0645,0.1143,0.4359,0.3017,0.1553,0.2577,0.2825,0.0669,0.2831,0.1004,-0.2686,-0.0365,-0.2538,-0.411,-0.0213,0.0684,-0.1017,0.3112,-0.0985,0.1032,-0.0026,-0.0673,0.2703,0.0474,-0.2482,-0.1221
0.0342,0.0841,-0.195,0.143,0.2581,0.1444,0.4509,0.2236,0.1459,0.2515,0.2643,0.0697,0.4085,0.2856,-0.1896,0.0898,-0.1828,-0.3545,0.0636,0.2712,0.1567,0.4427,0.0131,0.1908,0.0318,-0.0777,0.2805,0.0156,-0.1725,-0.0731
0.0462,0.1262,-0.154,0.2679,0.4038,0.163,0.4447,0.1613,0.1339,0.2166,0.2161,0.0446,0.4858,0.4203,-0.1296,0.1605,-0.1344,-0.3008,0.1003,0.3928,0.3481,0.5014,0.092,0.2231,0.0234,-0.126,0.2212,-0.0587,-0.0959,-0.0293
0.0357,0.1242,-0.1227,0.3356,0.4843,0.1686,0.4162,0.1157,0.1154,0.158,0.1407,-0.0045,0.5068,0.4948,-0.0975,0.1682,-0.1166,-0.2578,0.0859,0.4253,0.459,0.4854,0.1317,0.1957,-0.0262,-0.2066,0.0981,-0.1685,-0.0259,0.0072
0.0079,0.0888,-0.094,0.3498,0.4955,0.1646,0.3666,0.0851,0.0874,0.0828,0.0447,-0.0699,0.4708,0.5081,-0.0953,0.1194,-0.1315,-0.2323,0.0246,0.3787,0.4912,0.4022,0.1302,0.1131,-0.1088,-0.3068,-0.0725,-0.2996,0.0326,0.0328
-0.0262,0.0403,-0.0569,0.3266,0.4471,0.159,0.2995,0.067,0.0494,-0.0011,-0.0618,-0.1414,0.3845,0.467,-0.1175,0.0325,-0.175,-0.2274,-0.0726,0.2779,0.4599,0.2678,0.0906,-0.0115,-0.2111,-0.4095,-0.2668,-0.4321,0.0791,0.0434
-0.0526,0.0028,0.0006,0.2894,0.3605,0.1616,0.2219,0.0586,0.004,-0.085,-0.1663,-0.208,0.2608,0.3851,-0.1521,-0.0672,-0.236,-0.2407,-0.1885,0.156,0.3894,0.1042,0.0214,-0.1583,-0.3168,-0.4965,-0.4571,-0.5448,0.1179,0.0369
-0.0575,-0.0021,0.087,0.2625,0.2636,0.1814,0.1422,0.0579,-0.0429,-0.1607,-0.2556,-0.2598,0.1167,0.2799,-0.1833,-0.1531,-0.2977,-0.2632,-0.3015,0.0469,0.3067,-0.0626,-0.0635,-0.3035,-0.4099,-0.5522,-0.6167,-0.6185,0.1564,0.0143
-0.0315,0.0382,0.2037,0.2638,0.1832,0.2229,0.0696,0.0635,-0.0832,-0.2209,-0.3177,-0.2894,-0.029,0.1692,-0.1957,-0.2042,-0.3415,-0.2805,-0.3885,-0.0229,0.2357,-0.2062,-0.1461,-0.4228,-0.4759,-0.5659,-0.7234,-0.6406,0.2028,-0.0186
0.0269,0.1226,0.3428,0.2995,0.1376,0.2835,0.0116,0.074,-0.109,-0.2595,-0.344,-0.2929,-0.159,0.0682,-0.178,-0.2099,-0.3504,-0.2761,-0.4295,-0.0401,0.1912,-0.3038,-0.2071,-0.496,-0.5049,-0.5338,-0.763,-0.6071,0.2624,-0.0522
0.1094,0.2351,0.487,0.3613,0.1313,0.3527,-0.0276,0.0871,-0.1153,-0.2733,-0.3315,-0.2703,-0.2601,-0.0132,-0.1264,-0.1722,-0.314,-0.2368,-0.4113,-0.0067,0.1772,-0.3399,-0.2302,-0.51,-0.492,-0.4596,-0.7313,-0.5236,0.3347,-0.0757
0.1987,0.3478,0.6121,0.4282,0.1536,0.4133,-0.0481,0.0992,-0.1022,-0.2625,-0.2843,-0.2253,-0.3251,-0.0721,-0.0453,-0.1043,-0.2305,-0.1558,-0.3301,0.0614,0.1862,-0.3087,-0.2053,-0.4617,-0.4389,-0.3528,-0.6342,-0.4042,0.412,-0.0797
0.2726,0.4276,0.6923,0.4717,0.1813,0.4444,-0.0542,0.1053,-0.0752,-0.2306,-0.2125,-0.1651,-0.3536,-0.1118,0.0541,-0.0263,-0.1074,-0.0354,-0.1924,0.1402,0.203,-0.2151,-0.1311,-0.3585,-0.3529,-0.2272,-0.4869,-0.2682,0.4806,-0.0586
0.309,0.4448,0.7064,0.4641,0.186,0.427,-0.0535,0.0999,-0.0444,-0.1849,-0.1314,-0.0982,-0.3518,-0.1403,0.1572,0.0412,0.0413,0.1139,-0.0132,0.2046,0.2092,-0.0732,-0.0154,-0.2171,-0.2451,-0.098,-0.3106,-0.1361,0.5235,-0.0121
0.2928,0.3815,0.643,0.386,0.142,0.3485,-0.0554,0.0776,-0.0213,-0.1341,-0.0572,-0.0337,-0.3301,-0.1679,0.2496,0.0827,0.1987,0.2755,0.1871,0.235,0.1882,0.0965,0.1267,-0.0603,-0.1284,0.0209,-0.1288,-0.0256,0.5254,0.0554
0.2197,0.2367,0.5045,0.2326,0.0334,0.2065,-0.0697,0.0349,-0.0161,-0.0879,-0.0044,0.0208,-0.3018,-0.2045,0.321,0.0915,0.3482,0.4312,0.3857,0.2213,0.1291,0.2706,0.2764,0.0877,-0.015,0.119,0.0365,0.0515,0.4764,0.1357
0.0978,0.0277,0.3074,0.016,-0.1412,0.01,-0.1051,-0.0297,-0.0349,-0.0547,0.0175,0.0602,-0.2798,-0.2573,0.3658,0.0699,0.4758,0.5636,0.5611,0.1638,0.0285,0.4267,0.414,0.2056,0.0861,0.1905,0.1686,0.0912,0.3759,0.2189
-0.0542,-0.2141,0.0792,-0.2373,-0.3684,-0.2218,-0.1673,-0.1146,-0.0787,-0.0399,0.0052,0.0824,-0.2744,-0.3286,0.3839,0.0272,0.5714,0.6594,0.6948,0.0714,-0.1088,0.5455,0.5226,0.2791,0.1697,0.2348,0.258,0.097,0.2334,0.2951
-0.2117,-0.4498,-0.147,-0.4917,-0.6222,-0.4631,-0.2576,-0.2153,-0.1427,-0.0453,-0.0375,0.0885,-0.2909,-0.4148,0.3785,-0.0242,0.6285,0.71,0.7736,-0.0416,-0.2703,0.6133,0.5901,0.3033,0.2347,0.2553,0.3031,0.0782,0.0675,0.3555
-0.3489,-0.6414,-0.3387,-0.7097,-0.8692,-0.6863,-0.371,-0.3245,-0.2174,-0.0674,-0.1006,0.0826,-0.3283,-0.5061,0.3552,-0.0719,0.6445,0.7129,0.7914,-0.1585,-0.4373,0.624,0.6105,0.2828,0.2822,0.258,0.309,0.0475,-0.0974,0.3939
-0.4437,-0.7588,-0.47,-0.8589,-1.0743,-0.8658,-0.4966,-0.4327,-0.2902,-0.0989,-0.1695,0.0707,-0.3787,-0.5868,0.3206,-0.1053,0.6209,0.6714,0.7503,-0.2616,-0.5857,0.5797,0.5847,0.2299,0.3147,0.2494,0.2847,0.0171,-0.2347,0.4069
-0.4802,-0.784,-0.5252,-0.9169,-1.2058,-0.9825,-0.6187,-0.5301,-0.348,-0.1301,-0.2288,0.0595,-0.4286,-0.6373,0.2829,-0.1156,0.5651,0.596,0.6625,-0.3333,-0.6885,0.492,0.5209,0.1613,0.3338,0.2343,0.2405,-0.0036,-0.3212,0.3952
-0.4504,-0.7129,-0.5002,-0.8739,-1.2406,-1.0253,-0.7202,-0.6079,-0.3804,-0.1519,-0.2651,0.0543,-0.462,-0.6377,0.2516,-0.0951,0.4909,0.5032,0.5494,-0.3566,-0.7193,0.3807,0.4333,0.0938,0.3394,0.2142,0.1844,-0.0104,-0.3402,0.3641
-0.3536,-0.5537,-0.4025,-0.7331,-1.1675,-0.9922,-0.7866,-0.6602,-0.3821,-0.1586,-0.2705,0.058,-0.4639,-0.5728,0.2381,-0.0365,0.418,0.4147,0.4392,-0.317,-0.6578,0.2709,0.3403,0.0395,0.3291,0.1863,0.1205,-0.0049,-0.2853,0.3236
-0.196,-0.324,-0.2489,-0.5091,-0.9885,-0.8896,-0.8093,-0.6851,-0.3539,-0.1499,-0.244,0.0702,-0.4252,-0.436,0.2544,0.066,0.3687,0.3535,0.3613,-0.2047,-0.4948,0.1876,0.2605,0.0034,0.299,0.1446,0.0487,0.0061,-0.161,0.2867
0.0097,-0.0475,-0.0613,-0.2248,-0.7187,-0.7302,-0.788,-0.6842,-0.3014,-0.1304,-0.1908,0.0873,-0.3453,-0.2333,0.3106,0.2145,0.3631,0.3393,0.3396,-0.0187,-0.2364,0.1505,0.2087,-0.0178,0.2443,0.0814,-0.0344,0.0126,0.0179,0.2678
0.2455,0.2496,0.1369,0.0925,-0.3832,-0.5302,-0.7304,-0.6617,-0.2331,-0.108,-0.121,0.1038,-0.2333,0.0167,0.4118,0.4046,0.4129,0.3828,0.3856,0.2307,0.0945,0.1685,0.1925,-0.0337,0.1617,-0.0104,-0.1328,0.004,0.2291,0.2787
0.4901,0.5423,0.3252,0.4152,-0.0133,-0.3064,-0.6503,-0.6225,-0.1578,-0.0913,-0.0457,0.1141,-0.1063,0.2848,0.5556,0.6233,0.5169,0.4826,0.4941,0.5213,0.4613,0.2374,0.2095,-0.0576,0.0503,-0.1344,-0.2484,-0.0278,0.4473,0.3263
0.7208,0.8088,0.4894,0.7187,0.358,-0.0743,-0.565,-0.571,-0.083,-0.0872,0.0246,0.1139,0.0135,0.536,0.7306,0.8497,0.66,0.6233,0.643,0.8212,0.819,0.3396,0.2483,-0.1019,-0.0875,-0.2891,-0.3796,-0.0867,0.6487,0.4098
0.9162,1.0321,0.6224,0.9834,0.6992,0.1532,-0.4921,-0.5112,-0.0149,-0.0999,0.0815,0.1005,0.1031,0.7348,0.9171,1.0566,0.8143,0.7786,0.7975,1.0925,1.1211,0.4478,0.2906,-0.1749,-0.2455,-0.4675,-0.5207,-0.171,0.8151,0.5201
1.0593,1.1997,0.7243,1.1947,0.9824,0.3648,-0.4467,-0.4471,0.0411,-0.1318,0.1188,0.073,0.1414,0.8502,1.0902,1.2153,0.9462,0.9164,0.9178,1.2977,1.3275,0.5304,0.3155,-0.2791,-0.4149,-0.6573,-0.6629,-0.2746,0.9361,0.6419
1.1392,1.3041,0.7996,1.3427,1.1847,0.5507,-0.44,-0.3838,0.0801,-0.1835,0.1321,0.032,0.1135,0.8602,1.2242,1.3,1.0231,1.0062,0.9683,1.4054,1.4095,0.5583,0.3049,-0.4105,-0.5848,-0.8431,-0.7961,-0.3877,1.0102,0.7562
1.1534,1.3416,0.8552,1.4211,1.2888,0.7016,-0.4769,-0.3277,0.0974,-0.2553,0.1182,-0.0212,0.0123,0.755,1.2977,1.2932,1.0216,1.0263,0.9264,1.395,1.3534,0.5119,0.2478,-0.559,-0.7435,-1.0091,-0.9105,-0.4991,1.0425,0.8451
1.1075,1.3134,0.8978,1.4274,1.284,0.8086,-0.5559,-0.2865,0.0895,-0.3462,0.0763,-0.0843,-0.1592,0.5382,1.298,1.189,0.9333,0.9693,0.7878,1.261,1.1619,0.3858,0.1439,-0.7108,-0.88,-1.1414,-0.998,-0.5983,1.0431,0.896
1.0144,1.2253,0.9324,1.3631,1.1691,0.8648,-0.6683,-0.2674,0.0551,-0.4535,0.0081,-0.1541,-0.3874,0.2273,1.2243,0.9952,0.7673,0.8437,0.5685,1.0138,0.8535,0.191,0.0043,-0.8499,-0.985,-1.2303,-1.0526,-0.6764,1.024,0.9043
0.893,1.0886,0.9619,1.2362,0.9541,0.8672,-0.7991,-0.2755,-0.004,-0.5717,-0.0812,-0.2262,-0.6496,-0.1476,1.0878,0.7338,0.5485,0.6727,0.3018,0.6799,0.46,-0.0463,-0.1497,-0.9613,-1.0519,-1.2717,-1.0714,-0.7281,0.9969,0.8747
0.7653,0.9211,0.9878,1.062,0.6621,0.8185,-0.9287,-0.3119,-0.0823,-0.692,-0.1829,-0.2956,-0.9162,-0.5472,0.9109,0.439,0.3136,0.4894,0.0323,0.2995,0.0243,-0.2884,-0.2908,-1.0329,-1.0779,-1.2679,-1.0546,-0.7513,0.972,0.8205
0.6535,0.7463,1.0114,0.8644,0.3297,0.7291,-1.0357,-0.3727,-0.1715,-0.8025,-0.2853,-0.357,-1.1551,-0.9269,0.7235,0.1535,0.1041,0.3305,-0.1922,-0.0773,-0.4042,-0.4931,-0.3902,-1.0578,-1.0642,-1.2263,-1.006,-0.7482,0.9577,0.7605
0.5778,0.5921,1.0347,0.6743,0.0035,0.6169,-1.0995,-0.449,-0.2607,-0.8899,-0.3759,-0.4057,-1.3359,-1.2425,0.559,-0.0772,-0.0404,0.2295,-0.3292,-0.3967,-0.7748,-0.6207,-0.4233,-1.0347,-1.0166,-1.1587,-0.9323,-0.7238,0.9602,0.7152
0.5535,0.4881,1.0616,0.5266,-0.2653,0.5055,-1.1037,-0.5284,-0.3381,-0.9412,-0.4423,-0.4379,-1.4343,-1.4555,0.4493,-0.2108,-0.0889,0.211,-0.3484,-0.6083,-1.0412,-0.6414,-0.3742,-0.9676,-0.9437,-1.0785,-0.8431,-0.6854,0.9836,0.7021
0.5895,0.4603,1.0966,0.4542,-0.4298,0.4206,-1.0391,-0.5975,-0.3922,-0.9456,-0.4747,-0.451,-1.4357,-1.5388,0.4196,-0.2163,-0.0241,0.2869,-0.237,-0.6732,-1.1674,-0.54,-0.2391,-0.8648,-0.8559,-0.9981,-0.748,-0.6404,1.0296,0.7323
0.6861,0.5259,1.1432,0.4814,-0.4563,0.3844,-0.9053,-0.6444,-0.414,-0.8974,-0.4677,-0.4434,-1.3363,-1.4798,0.4841,-0.0796,0.1553,0.4546,-0.0008,-0.5708,-1.1334,-0.3193,-0.0268,-0.7366,-0.7631,-0.9264,-0.6557,-0.5949,1.0964,0.8077
0.835,0.6883,1.2009,0.6172,-0.3323,0.4107,-0.7118,-0.6617,-0.3985,-0.7972,-0.4208,-0.4141,-1.1439,-1.2825,0.643,0.1924,0.434,0.6979,0.3366,-0.3038,-0.9389,0.0003,0.2422,-0.5939,-0.6739,-0.8676,-0.5715,-0.552,1.1781,0.9207
1.0195,0.9336,1.264,0.8518,-0.0705,0.5007,-0.4764,-0.647,-0.3459,-0.6529,-0.339,-0.3628,-0.876,-0.9675,0.8808,0.5712,0.7823,0.9899,0.7384,0.101,-0.6041,0.3841,0.5388,-0.4461,-0.5937,-0.8211,-0.4971,-0.5121,1.2645,1.0555
1.216,1.2306,1.3206,1.156,0.2919,0.642,-0.2229,-0.6033,-0.2611,-0.4787,-0.2312,-0.2896,-0.558,-0.569,1.1677,1.0096,1.1597,1.2963,1.1592,0.5953,-0.1681,0.788,0.83,-0.3017,-0.5258,-0.7831,-0.4313,-0.4732,1.3426,1.1915
1.3965,1.534,1.3542,1.4846,0.6991,0.8101,0.0225,-0.5371,-0.1527,-0.2937,-0.1092,-0.1965,-0.2201,-0.1311,1.4629,1.4476,1.5193,1.5791,1.5507,1.1153,0.3161,1.1648,1.0824,-0.1679,-0.4712,-0.7487,-0.372,-0.4333,1.398,1.3074
1.5312,1.7908,1.3467,1.7836,1.0865,0.9732,0.2352,-0.4566,-0.0309,-0.1187,0.0147,-0.0874,0.1053,0.2974,1.7194,1.8202,1.8121,1.8003,1.8663,1.5906,0.7877,1.4697,1.2666,-0.0518,-0.4301,-0.7148,-0.3179,-0.3919,1.4185,1.3848
1.5921,1.9486,1.2819,1.9989,1.3921,1.0975,0.3955,-0.3694,0.094,0.0268,0.1291,0.0308,0.3869,0.6689,1.8905,2.0664,1.9922,1.925,2.0645,1.9533,1.1862,1.6654,1.3603,0.0389,-0.4025,-0.681,-0.2709,-0.3512,1.3956,1.4105
1.5561,1.9638,1.1479,2.0858,1.5671,1.1534,0.4912,-0.2815,0.2122,0.1276,0.2243,0.1485,0.5976,0.9422,1.937,2.1376,2.0217,1.9245,2.1127,2.147,1.4585,1.7259,1.3495,0.0963,-0.3884,-0.65,-0.2352,-0.316,1.326,1.3778
1.4083,1.8091,0.9397,2.0153,1.583,1.1206,0.5183,-0.1971,0.3157,0.1747,0.2931,0.2544,0.7175,1.0876,1.834,2.0054,1.8762,1.7806,1.9909,2.1347,1.5658,1.639,1.2309,0.1136,-0.388,-0.6267,-0.217,-0.2922,1.2115,1.2861
1.1446,1.4784,0.6593,1.779,1.4355,0.9907,0.4807,-0.1196,0.3972,0.1663,0.3312,0.3376,0.7366,1.0909,1.5757,1.666,1.5501,1.4894,1.6949,1.9038,1.4891,1.408,1.0115,0.0869,-0.4003,-0.6152,-0.2214,-0.2841,1.0573,1.14
0.7736,0.9877,0.3152,1.3891,1.1425,0.7679,0.3884,-0.0527,0.4507,0.1075,0.337,0.3898,0.6561,0.9548,1.1783,1.1422,1.0599,1.0644,1.2398,1.4681,1.2315,1.0519,0.7096,0.0171,-0.4227,-0.6173,-0.2506,-0.2933,0.8705,0.9486
0.3163,0.3728,-0.0786,0.8757,0.7392,0.4668,0.2548,-0.0013,0.4721,0.0093,0.3126,0.4067,0.4885,0.6977,0.6779,0.4803,0.4443,0.537,0.6603,0.8662,0.8181,0.6038,0.3524,-0.0889,-0.4503,-0.6307,-0.3014,-0.317,0.6581,0.7243
-0.1952,-0.3159,-0.5041,0.2819,0.2701,0.1096,0.0939,0.0283,0.459,-0.1138,0.2629,0.3889,0.2552,0.3504,0.1252,-0.256,-0.2395,-0.046,0.0086,0.1566,0.2924,0.1076,-0.0253,-0.219,-0.4758,-0.6489,-0.3658,-0.3487,0.4262,0.4826
-0.7215,-1.0199,-0.9408,-0.3431,-0.2192,-0.2787,-0.0824,0.029,0.4119,-0.2472,0.1948,0.3413,-0.0175,-0.0497,-0.4222,-0.9944,-0.9225,-0.628,-0.6513,-0.5903,-0.2905,-0.3877,-0.3863,-0.3573,-0.4907,-0.6624,-0.4322,-0.3807,0.1806,0.2409
-1.2204,-1.6804,-1.3668,-0.95,-0.6898,-0.6737,-0.2667,-0.0055,0.334,-0.3796,0.1156,0.2718,-0.3036,-0.4653,-0.909,-1.6635,-1.5341,-1.1504,-1.2516,-1.3003,-0.8721,-0.8344,-0.6951,-0.4881,-0.4871,-0.6612,-0.4885,-0.4055,-0.0728,0.0176
-1.652,-2.2447,-1.76,-1.4947,-1.1134,-1.0548,-0.4567,-0.0792,0.2308,-0.5047,0.0314,0.189,-0.5817,-0.8647,-1.2895,-2.2022,-2.0123,-1.5616,-1.7312,-1.9053,-1.399,-1.1929,-0.9239,-0.598,-0.4595,-0.6375,-0.5248,-0.4184,-0.3265,-0.1707
-1.9844,-2.6725,-2.0999,-1.9426,-1.4743,-1.4073,-0.6546,-0.1924,0.1102,-0.6226,-0.0532,0.1015,-0.8377,-1.226,-1.5346,-2.567,-2.3131,-1.825,-2.0458,-2.3521,-1.8307,-1.4374,-1.0575,-0.6793,-0.4066,-0.5879,-0.5363,-0.4183,-0.571,-0.3112
-2.1976,-2.9395,-2.3698,-2.2716,-1.7683,-1.7224,-0.8648,-0.3405,-0.0189,-0.738,-0.1353,0.0166,-1.0651,-1.5385,-1.6343,-2.737,-2.4183,-1.9256,-2.1754,-2.6091,-2.1449,-1.5593,-1.0965,-0.7303,-0.3323,-0.5145,-0.5234,-0.4068,-0.795,-0.3974
-2.2866,-3.0399,-2.559,-2.4732,-1.9996,-1.9969,-1.0897,-0.5143,-0.1467,-0.8567,-0.2125,-0.059,-1.2632,-1.8009,-1.5985,-2.7169,-2.3382,-1.8722,-2.1293,-2.6714,-2.3394,-1.5688,-1.0574,-0.755,-0.2456,-0.4244,-0.4912,-0.3867,-0.9866,-0.4308
-2.2613,-2.9869,-2.6649,-2.5532,-2.1771,-2.2319,-1.3261,-0.7007,-0.2638,-0.9823,-0.2818,-0.1191,-1.4338,-2.0192,-1.4544,-2.5352,-2.1102,-1.6966,-1.9441,-2.5617,-2.4306,-1.4922,-0.9704,-0.7614,-0.1592,-0.3282,-0.4474,-0.3606,-1.1356,-0.4209
-2.1453,-2.8097,-2.6949,-2.5298,-2.3109,-2.4315,-1.5635,-0.8848,-0.362,-1.1131,-0.3394,-0.1579,-1.5782,-2.2016,-1.2421,-2.2394,-1.7921,-1.4474,-1.6776,-2.3259,-2.4478,-1.3667,-0.8737,-0.7585,-0.0866,-0.2371,-0.3998,-0.3285,-1.2366,-0.3834
-1.9715,-2.5496,-2.6659,-2.43,-2.4093,-2.6008,-1.7841,-1.0516,-0.4352,-1.241,-0.3806,-0.1698,-1.6948,-2.3552,-1.0071,-1.8885,-1.4516,-1.1814,-1.3974,-2.0247,-2.4258,-1.2335,-0.8062,-0.7541,-0.0398,-0.1604,-0.3538,-0.2885,-1.2905,-0.3379
-1.7773,-2.2531,-2.6021,-2.2858,-2.4769,-2.7449,-1.9661,-1.1884,-0.4798,-1.353,-0.4002,-0.1501,-1.7792,-2.4829,-0.7936,-1.5426,-1.1545,-0.9529,-1.1673,-1.7217,-2.3962,-1.1299,-0.7997,-0.7522,-0.026,-0.1028,-0.3114,-0.2364,-1.3049,-0.3033
-1.5986,-1.9656,-2.5303,-2.1285,-2.5147,-2.867,-2.0885,-1.2867,-0.495,-1.4344,-0.394,-0.0965,-1.8254,-2.5829,-0.6382,-1.2534,-0.9532,-0.8038,-1.036,-1.4713,-2.3811,-1.0825,-0.8727,-0.7527,-0.046,-0.0639,-0.2711,-0.168,-1.2934,-0.2945
-1.465,-1.7256,-2.475,-1.9847,-2.522,-2.9683,-2.1364,-1.3428,-0.4829,-1.4731,-0.3593,-0.0103,-1.829,-2.6502,-0.5655,-1.058,-0.8794,-0.758,-1.0291,-1.3094,-2.3903,-1.1046,-1.0277,-0.7534,-0.0941,-0.0388,-0.2301,-0.0816,-1.2724,-0.3193
