FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
0.1647,0.4266,0.1266,0.4799,0.4458,0.3138,0.6168,0.3016,0.664,0.6333,0.6094,0.5828,0.6795,0.7522,0.1003,0.3103,0.2182,0.0917,0.234,0.4917,0.6799,0.2645,0.0743,0.4797,0.1104,0.3439,0.6757,0.5666,-0.1899,-0.1941
0.3824,0.7431,0.4211,0.7793,0.6802,0.5566,0.7448,0.4023,0.725,0.691,0.6424,0.5709,0.7939,0.8926,0.284,0.597,0.4442,0.1537,0.4057,0.7558,0.8965,0.3656,0.0816,0.4807,0.0501,0.2871,0.6443,0.5376,-0.0759,0.0378
0.6091,1.0468,0.7195,1.0684,0.8853,0.7853,0.8253,0.4779,0.7474,0.6908,0.6279,0.5157,0.83,0.9542,0.4787,0.8609,0.647,0.2178,0.5494,0.9828,1.0534,0.4286,0.0806,0.4257,-0.0211,0.2116,0.5513,0.4675,0.0548,0.2883
0.8385,1.3186,1.0069,1.3269,1.0412,0.9803,0.8463,0.5215,0.7285,0.6309,0.5645,0.4227,0.781,0.9324,0.679,1.0877,0.817,0.2905,0.6557,1.1598,1.1402,0.4475,0.0728,0.3172,-0.0961,0.1215,0.4025,0.3612,0.209,0.5484
1.0616,1.5425,1.2681,1.5375,1.1341,1.1249,0.8022,0.5301,0.67,0.5165,0.4569,0.3013,0.6504,0.8322,0.8749,1.267,0.9472,0.3735,0.7183,1.2802,1.1545,0.4215,0.0586,0.1641,-0.1682,0.0219,0.2102,0.2273,0.3877,0.8056
1.2685,1.7084,1.4896,1.6897,1.1597,1.2097,0.6971,0.505,0.5794,0.3606,0.3164,0.165,0.4538,0.6696,1.0545,1.3942,1.0353,0.4646,0.7368,1.3444,1.1041,0.357,0.0391,-0.0179,-0.2314,-0.0809,-0.0067,0.0783,0.5849,1.0462
1.4505,1.8139,1.6614,1.7814,1.1248,1.2337,0.5451,0.4525,0.469,0.183,0.1603,0.0297,0.218,0.4701,1.2069,1.4716,1.0842,0.5587,0.7175,1.3607,1.006,0.267,0.0167,-0.2069,-0.2806,-0.1789,-0.2244,-0.0708,0.7886,1.2562
1.6015,1.8646,1.7777,1.8192,1.0463,1.2045,0.3689,0.3823,0.354,0.0079,0.0093,-0.0879,-0.0222,0.2649,1.3249,1.5076,1.1021,0.6497,0.6734,1.3433,0.8846,0.1698,-0.0037,-0.3787,-0.3114,-0.2636,-0.4176,-0.2038,0.9814,1.4231
1.7187,1.872,1.8375,1.8161,0.9477,1.1361,0.1963,0.306,0.2502,-0.1399,-0.1159,-0.173,-0.2299,0.0864,1.4059,1.5145,1.1009,0.7322,0.6216,1.3098,0.7669,0.0858,-0.0152,-0.5096,-0.3208,-0.3267,-0.5631,-0.3063,1.1441,1.5375
1.8029,1.8517,1.8448,1.789,0.8541,1.0458,0.0548,0.2348,0.1706,-0.2389,-0.1977,-0.2146,-0.3722,-0.038,1.4527,1.5061,1.0939,0.8023,0.5805,1.2776,0.6782,0.0335,-0.0107,-0.5812,-0.3078,-0.3616,-0.6438,-0.3677,1.2591,1.5943
1.8575,1.82,1.8079,1.7548,0.7873,0.9511,-0.0331,0.1782,0.1239,-0.2741,-0.2249,-0.207,-0.4256,-0.0896,1.4716,1.4953,1.0933,0.8582,0.5659,1.2612,0.6374,0.0263,0.0161,-0.5834,-0.2732,-0.3643,-0.651,-0.3823,1.314,1.594
1.8874,1.7908,1.7377,1.7273,0.7615,0.8665,-0.0543,0.1423,0.1135,-0.2397,-0.1938,-0.1501,-0.3805,-0.0622,1.471,1.4915,1.108,0.8994,0.5874,1.2701,0.6538,0.0696,0.068,-0.5158,-0.2201,-0.3337,-0.5858,-0.3496,1.304,1.5421
1.8974,1.7729,1.6462,1.7148,0.7812,0.8014,-0.0064,0.13,0.1377,-0.1393,-0.109,-0.0496,-0.2416,0.0379,1.4581,1.4993,1.1408,0.9263,0.6462,1.3069,0.7258,0.1596,0.1429,-0.3879,-0.1533,-0.2721,-0.4584,-0.2742,1.2324,1.4484
1.8901,1.7684,1.5436,1.7192,0.841,0.7597,0.1016,0.1413,0.1905,0.0141,0.0175,0.0842,-0.027,0.1934,1.4371,1.5179,1.1883,0.9386,0.7341,1.3681,0.8422,0.284,0.2327,-0.2169,-0.0793,-0.1844,-0.286,-0.1648,1.1093,1.3246
1.8652,1.7734,1.437,1.7361,0.9279,0.7401,0.252,0.1734,0.2634,0.2007,0.169,0.2367,0.2348,0.3794,1.4079,1.5418,1.241,0.9346,0.8356,1.4443,0.9844,0.424,0.3243,-0.0251,-0.0054,-0.0786,-0.0902,-0.0337,0.9479,1.1821
1.82,1.7794,1.3303,1.7575,1.0243,0.7374,0.4214,0.2219,0.3466,0.3962,0.3255,0.3906,0.51,0.5682,1.3669,1.5628,1.2862,0.9112,0.9309,1.5238,1.1307,0.5582,0.4018,0.1631,0.0608,0.0349,0.1056,0.104,0.7622,1.0306
1.7515,1.7771,1.2254,1.7745,1.1131,0.7455,0.5856,0.2814,0.4301,0.5759,0.4674,0.528,0.7645,0.7339,1.3098,1.5731,1.3119,0.8651,1.0016,1.595,1.2613,0.6669,0.4504,0.3254,0.1122,0.1442,0.2798,0.2324,0.5648,0.878
1.6598,1.7606,1.1251,1.7815,1.1818,0.7595,0.7238,0.3462,0.5051,0.7185,0.5781,0.6328,0.9696,0.8573,1.235,1.5688,1.3113,0.7947,1.0359,1.6506,1.3623,0.737,0.4604,0.4446,0.1438,0.2376,0.4154,0.3368,0.367,0.7315
1.5513,1.7308,1.0349,1.7786,1.2259,0.7782,0.822,0.4113,0.5653,0.8102,0.6469,0.6945,1.1067,0.9295,1.1478,1.553,1.2862,0.7034,1.0329,1.6901,1.4292,0.7654,0.4314,0.512,0.1535,0.3057,0.5025,0.4069,0.1794,0.5989
1.4398,1.6969,0.9648,1.7734,1.2499,0.8046,0.8756,0.4727,0.607,0.8468,0.6703,0.7098,1.1701,0.9527,1.061,1.5363,1.2482,0.6006,1.0038,1.7209,1.4676,0.7598,0.3726,0.5284,0.1429,0.3436,0.5396,0.4385,0.0132,0.49
1.3457,1.675,0.928,1.7793,1.2658,0.8446,0.8891,0.5277,0.6294,0.8338,0.6521,0.6839,1.1668,0.9393,0.9946,1.5357,1.2173,0.5025,0.9703,1.7567,1.4913,0.7368,0.3019,0.5035,0.1174,0.3519,0.5336,0.4353,-0.1193,0.4161
1.2929,1.6854,0.9385,1.813,1.2903,0.9059,0.8737,0.5746,0.634,0.7847,0.6025,0.6287,1.1145,0.9083,0.9721,1.5713,1.2178,0.43,0.9594,1.8147,1.5193,0.7182,0.2417,0.4535,0.0847,0.3363,0.4971,0.4072,-0.2059,0.3883
1.3042,1.7481,1.0071,1.8908,1.3405,0.9943,0.8449,0.6121,0.6242,0.717,0.5352,0.5601,1.0371,0.8813,1.0159,1.6615,1.2734,0.4052,0.998,1.9117,1.5711,0.7261,0.2142,0.3976,0.0532,0.3058,0.4458,0.3681,-0.2361,0.4157
1.396,1.8779,1.1385,2.0246,1.4303,1.1127,0.8182,0.6397,0.6035,0.6485,0.4642,0.4937,0.96,0.8786,1.1415,1.8201,1.4029,0.4477,1.1073,2.0609,1.6635,0.7789,0.2375,0.354,0.0305,0.2699,0.3944,0.3321,-0.2044,0.5025
1.5746,2.0813,1.3287,2.2194,1.5675,1.2593,0.8068,0.6568,0.5757,0.5936,0.4012,0.4417,0.9055,0.9157,1.354,2.0525,1.6161,0.5705,1.2986,2.2687,1.8074,0.8885,0.3227,0.3374,0.0215,0.2363,0.3546,0.3099,-0.1125,0.6465
1.8328,2.3536,1.5647,2.4716,1.7525,1.4281,0.8194,0.6636,0.5442,0.5613,0.3537,0.4099,0.8895,1.0015,1.6447,2.3534,1.9102,0.7753,1.5701,2.5331,2.006,1.058,0.4715,0.3561,0.0283,0.2086,0.3324,0.306,0.0296,0.8381
2.1495,2.6773,1.8248,2.7669,1.977,1.6087,0.8589,0.6614,0.512,0.5545,0.324,0.3975,0.9189,1.1362,1.9909,2.7053,2.268,1.0505,1.9053,2.8411,2.2524,1.2803,0.676,0.4111,0.0493,0.1864,0.3284,0.3184,0.203,1.0601
2.4908,3.0224,2.0809,3.0815,2.2243,1.788,0.9231,0.6527,0.4817,0.5707,0.3101,0.3979,0.991,1.3106,2.3569,3.078,2.6572,1.3698,2.2726,3.1682,2.5288,1.5374,0.9176,0.4957,0.0803,0.1655,0.3378,0.3391,0.3829,1.2885
2.8133,3.3494,2.302,3.3827,2.4703,1.9504,1.0045,0.6417,0.4559,0.6033,0.3065,0.4008,1.094,1.5063,2.6978,3.43,3.032,1.6939,2.6278,3.4791,2.807,1.8009,1.1689,0.5968,0.1148,0.1401,0.3525,0.3567,0.5413,1.4954
3.0703,3.6135,2.4577,3.6331,2.6862,2.08,1.0918,0.6338,0.4367,0.6435,0.3065,0.3953,1.2092,1.6973,2.9648,3.7131,3.3391,1.9756,2.9197,3.7315,3.0505,2.0352,1.3964,0.6965,0.1453,0.104,0.3622,0.3595,0.6513,1.652
