FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.2084,-0.6184,-0.95,-0.3589,-0.2743,-0.0125,0.2323,0.2089,0.2817,0.3689,-0.0163,-0.0713,-0.1688,-0.7294,0.3569,-1.2419,-1.5124,-0.8607,-1.2032,-1.0151,-0.6458,-0.82,-0.922,-0.3284,0.1155,-0.005,-0.1756,-0.1081,-0.0882,-0.4528
-0.1582,-0.6953,-0.8678,-0.3611,-0.2021,0.0017,0.3756,0.2284,0.3334,0.4071,0.0645,-0.0791,-0.0662,-0.558,0.0944,-1.2815,-1.4868,-0.7728,-1.2467,-0.9785,-0.5953,-0.8234,-0.9116,-0.2766,0.042,-0.0719,-0.1566,-0.0912,-0.043,-0.4087
-0.1291,-0.7653,-0.7878,-0.3649,-0.1471,0.0137,0.5007,0.2579,0.3904,0.4349,0.139,-0.0942,0.0123,-0.4205,-0.1414,-1.3203,-1.4674,-0.6961,-1.2947,-0.9541,-0.5703,-0.8376,-0.907,-0.239,-0.0342,-0.146,-0.1546,-0.0901,0.0116,-0.3739
-0.1364,-0.8209,-0.712,-0.3727,-0.1258,0.0185,0.5879,0.3003,0.4517,0.4413,0.1994,-0.1227,0.0448,-0.3445,-0.3323,-1.3561,-1.4552,-0.637,-1.3485,-0.9507,-0.5893,-0.8698,-0.9121,-0.2269,-0.1155,-0.2309,-0.1831,-0.1164,0.0782,-0.3486
-0.1845,-0.8607,-0.6439,-0.3897,-0.1526,0.0082,0.6191,0.3512,0.5101,0.4145,0.2369,-0.1701,0.015,-0.3478,-0.474,-1.3885,-1.4503,-0.601,-1.4089,-0.9737,-0.662,-0.9237,-0.9296,-0.2485,-0.2049,-0.329,-0.2515,-0.1775,0.1579,-0.3249
-0.2655,-0.8888,-0.5876,-0.4229,-0.2371,-0.0269,0.5799,0.3983,0.5523,0.3435,0.2419,-0.2402,-0.0859,-0.4351,-0.5767,-1.418,-1.4508,-0.5909,-1.4744,-1.0234,-0.7867,-0.9985,-0.9609,-0.3074,-0.3044,-0.4396,-0.3628,-0.2752,0.2493,-0.2874
-0.362,-0.9121,-0.5469,-0.4785,-0.3822,-0.0953,0.4623,0.4245,0.5617,0.2207,0.2064,-0.3334,-0.2565,-0.5966,-0.6594,-1.4445,-1.4514,-0.6058,-1.54,-1.0937,-0.9499,-1.0882,-1.004,-0.4022,-0.4137,-0.5579,-0.5127,-0.4041,0.3471,-0.2185
-0.4509,-0.9364,-0.5238,-0.5587,-0.5817,-0.2012,0.2673,0.4115,0.5224,0.0448,0.126,-0.4459,-0.4852,-0.8096,-0.7414,-1.4647,-1.4437,-0.64,-1.5974,-1.1727,-1.1282,-1.1821,-1.0536,-0.5256,-0.5288,-0.6747,-0.6895,-0.5524,0.4418,-0.1041
-0.5098,-0.9626,-0.5172,-0.6586,-0.8196,-0.3412,0.0061,0.3459,0.4245,-0.1774,0.0021,-0.5691,-0.751,-1.0424,-0.8337,-1.4718,-1.4167,-0.6828,-1.6349,-1.2432,-1.2922,-1.2661,-1.1011,-0.6656,-0.6413,-0.7774,-0.8757,-0.7035,0.5204,0.0594
-0.5223,-0.9844,-0.5221,-0.7658,-1.0707,-0.5025,-0.2994,0.2233,0.2679,-0.4298,-0.1564,-0.6903,-1.0262,-1.2594,-0.9341,-1.4551,-1.3595,-0.7194,-1.6393,-1.2854,-1.412,-1.3255,-1.1352,-0.8068,-0.7398,-0.8524,-1.0512,-0.8385,0.5687,0.2627
-0.4828,-0.9886,-0.5291,-0.8611,-1.3032,-0.6644,-0.6193,0.0505,0.0638,-0.6887,-0.3333,-0.7952,-1.2804,-1.4266,-1.0267,-1.4023,-1.2638,-0.733,-1.598,-1.2801,-1.4625,-1.3464,-1.1442,-0.9328,-0.8122,-0.8888,-1.1966,-0.9403,0.5753,0.4832
-0.3974,-0.9597,-0.5266,-0.9233,-1.4843,-0.8013,-0.9198,-0.1547,-0.1663,-0.9262,-0.5074,-0.8702,-1.4854,-1.5181,-1.088,-1.3027,-1.1272,-0.709,-1.5024,-1.2131,-1.4285,-1.3196,-1.118,-1.0288,-0.8479,-0.8809,-1.297,-0.9966,0.5362,0.6897
