FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.5904,-2.0147,-1.465,-1.8715,-1.5347,-1.5697,-1.5599,-0.7797,-1.0038,-1.3909,-1.0317,-0.725,-1.6438,-1.9561,-1.0353,-2.1979,-1.9755,-1.3598,-1.6138,-2.0413,-1.7355,-1.1567,-1.3385,-1.1325,-0.9119,-0.8322,-0.7466,-0.8337,-0.0726,-0.138
-0.2811,-1.6319,-1.2963,-1.5668,-1.319,-1.4022,-1.5133,-0.8081,-0.9981,-1.3679,-0.9844,-0.6584,-1.6074,-1.8443,-0.7797,-1.7624,-1.6153,-1.2276,-1.3457,-1.6545,-1.5041,-0.9903,-1.2017,-1.0854,-0.9189,-0.7779,-0.704,-0.7511,-0.0507,-0.1598
0.0091,-1.2867,-1.137,-1.298,-1.1188,-1.2533,-1.4803,-0.8445,-0.9926,-1.354,-0.9471,-0.6045,-1.5917,-1.7614,-0.5444,-1.3634,-1.2859,-1.1155,-1.1128,-1.3137,-1.3095,-0.8742,-1.1015,-1.0722,-0.9298,-0.7183,-0.6763,-0.6761,-0.0383,-0.1723
0.2673,-0.9846,-0.9882,-1.0741,-0.9459,-1.1282,-1.4608,-0.8834,-0.9847,-1.3496,-0.9219,-0.5662,-1.5941,-1.7069,-0.333,-1.0143,-0.9955,-1.0244,-0.917,-1.026,-1.1502,-0.8076,-1.0382,-1.0912,-0.9463,-0.6568,-0.6633,-0.6115,-0.0332,-0.176
0.4883,-0.7236,-0.8474,-0.8964,-0.8089,-1.0283,-1.4525,-0.9192,-0.9731,-1.3528,-0.9107,-0.5463,-1.607,-1.6743,-0.144,-0.7199,-0.7448,-0.9496,-0.7538,-0.7891,-1.0179,-0.7808,-1.0059,-1.1357,-0.9706,-0.5993,-0.6642,-0.5616,-0.0316,-0.1739
0.6733,-0.498,-0.7109,-0.7606,-0.7118,-0.9522,-1.451,-0.9474,-0.9581,-1.3602,-0.9132,-0.5467,-1.6191,-1.6533,0.0267,-0.4782,-0.5291,-0.8826,-0.6142,-0.5934,-0.901,-0.7777,-0.9936,-1.1951,-1.005,-0.5536,-0.6773,-0.5315,-0.0291,-0.1703
0.8281,-0.3008,-0.5754,-0.658,-0.6536,-0.896,-1.4507,-0.9645,-0.9403,-1.367,-0.9268,-0.567,-1.6175,-1.6309,0.1833,-0.2822,-0.3398,-0.8127,-0.4872,-0.4258,-0.787,-0.7782,-0.9876,-1.2567,-1.0505,-0.5269,-0.6991,-0.5256,-0.0219,-0.1698
0.9598,-0.126,-0.4397,-0.5786,-0.6277,-0.8536,-1.4455,-0.9683,-0.9203,-1.3677,-0.9462,-0.6043,-1.5895,-1.5938,0.3294,-0.1214,-0.1677,-0.7301,-0.3626,-0.273,-0.6648,-0.7633,-0.9737,-1.3069,-1.1057,-0.5246,-0.7242,-0.546,-0.0072,-0.1762
1.076,0.0315,-0.3047,-0.5117,-0.6225,-0.8174,-1.4292,-0.957,-0.8981,-1.3569,-0.9642,-0.6528,-1.5253,-1.5303,0.4671,0.0155,-0.0044,-0.6281,-0.2323,-0.1238,-0.526,-0.7178,-0.9397,-1.3337,-1.1664,-0.5479,-0.746,-0.5911,0.0156,-0.1925
1.1827,0.175,-0.173,-0.4482,-0.6234,-0.7791,-1.3966,-0.9295,-0.8728,-1.3303,-0.9735,-0.7043,-1.4203,-1.432,0.5977,0.1391,0.1551,-0.5054,-0.0922,0.0286,-0.3666,-0.6341,-0.8785,-1.3285,-1.2255,-0.5937,-0.7576,-0.6549,0.0451,-0.22
1.2843,0.3063,-0.0477,-0.3812,-0.6154,-0.7315,-1.3439,-0.8859,-0.8436,-1.2853,-0.9684,-0.7505,-1.2758,-1.2956,0.722,0.2573,0.312,-0.3663,0.0568,0.1856,-0.1874,-0.513,-0.789,-1.2875,-1.2749,-0.655,-0.7535,-0.728,0.0783,-0.2589
1.3827,0.4249,0.0674,-0.3074,-0.5861,-0.6695,-1.2704,-0.8276,-0.8098,-1.2223,-0.946,-0.7833,-1.0995,-1.1242,0.8396,0.3738,0.4633,-0.22,0.2098,0.3433,0.0054,-0.3628,-0.6757,-1.2125,-1.307,-0.723,-0.7307,-0.7992,0.1113,-0.3079
1.4766,0.5286,0.1683,-0.2275,-0.5284,-0.5921,-1.1779,-0.7575,-0.7714,-1.1441,-0.9067,-0.797,-0.9043,-0.9267,0.9488,0.4872,0.6029,-0.078,0.3584,0.4932,0.2011,-0.1975,-0.5479,-1.1104,-1.3158,-0.7883,-0.6896,-0.857,0.1405,-0.3643
1.5608,0.6127,0.2504,-0.1466,-0.4422,-0.5024,-1.072,-0.6807,-0.7294,-1.0566,-0.8538,-0.7884,-0.7068,-0.7176,1.0454,0.5912,0.7226,0.0479,0.4928,0.6236,0.3852,-0.0324,-0.4167,-0.9917,-1.2987,-0.8436,-0.634,-0.8924,0.1633,-0.4238
1.6266,0.6704,0.3087,-0.0736,-0.3345,-0.4079,-0.9611,-0.6032,-0.6862,-0.9678,-0.7933,-0.7579,-0.5245,-0.5151,1.1224,0.6756,0.8144,0.1475,0.6037,0.7217,0.5415,0.118,-0.2934,-0.8694,-1.2565,-0.8844,-0.5707,-0.9005,0.1788,-0.4808
1.6624,0.6938,0.3388,-0.02,-0.2183,-0.3193,-0.8563,-0.5313,-0.6461,-0.887,-0.7322,-0.7097,-0.3743,-0.3383,1.1705,0.7284,0.8709,0.2137,0.6834,0.7756,0.6548,0.2431,-0.1875,-0.7567,-1.1938,-0.9102,-0.5089,-0.8821,0.1875,-0.5286
1.6563,0.6743,0.3381,0.002,-0.1099,-0.2482,-0.7703,-0.4711,-0.6145,-0.8243,-0.6783,-0.6518,-0.2701,-0.2046,1.1796,0.7385,0.8865,0.2431,0.7264,0.7768,0.7134,0.3359,-0.1063,-0.6657,-1.1183,-0.924,-0.4584,-0.8437,0.1908,-0.561
1.5973,0.6046,0.3066,-0.0175,-0.0254,-0.2052,-0.7148,-0.4271,-0.5978,-0.7885,-0.6394,-0.5952,-0.2215,-0.127,1.1402,0.6972,0.8579,0.236,0.73,0.7213,0.711,0.3934,-0.0546,-0.6059,-1.0392,-0.931,-0.4285,-0.7969,0.1901,-0.5727
1.4777,0.4805,0.2479,-0.084,0.0221,-0.1973,-0.6991,-0.4016,-0.6018,-0.7865,-0.6222,-0.5528,-0.2328,-0.112,1.0464,0.6009,0.7844,0.196,0.6935,0.6117,0.6486,0.4152,-0.0346,-0.583,-0.9662,-0.9372,-0.4267,-0.7559,0.1865,-0.5606
1.2953,0.3026,0.1687,-0.1963,0.026,-0.2264,-0.7281,-0.3946,-0.6303,-0.8216,-0.6324,-0.5378,-0.3028,-0.1584,0.897,0.452,0.6684,0.1299,0.6186,0.4563,0.5342,0.4031,-0.0464,-0.5986,-0.9072,-0.9479,-0.4569,-0.7348,0.1801,-0.5242
1.0548,0.0785,0.0778,-0.3466,-0.013,-0.2888,-0.8007,-0.4036,-0.6841,-0.8932,-0.6734,-0.5609,-0.425,-0.2583,0.6969,0.2593,0.5154,0.0458,0.5094,0.2685,0.3814,0.3604,-0.0877,-0.6504,-0.8676,-0.9667,-0.5197,-0.7448,0.1706,-0.4658
0.7682,-0.1782,-0.0149,-0.5209,-0.0876,-0.3761,-0.9106,-0.4247,-0.7599,-0.9968,-0.7459,-0.6284,-0.5893,-0.399,0.4567,0.0363,0.3336,-0.0477,0.3714,0.0642,0.2063,0.2912,-0.1547,-0.733,-0.8493,-0.9941,-0.6119,-0.792,0.1568,-0.3894
0.4532,-0.4487,-0.101,-0.7025,-0.187,-0.4779,-1.0474,-0.4543,-0.8513,-1.1244,-0.8477,-0.7406,-0.7838,-0.5663,0.1907,-0.2013,0.1325,-0.144,0.2111,-0.1416,0.0238,0.2,-0.2426,-0.8399,-0.8501,-1.0284,-0.7276,-0.876,0.1378,-0.3
0.1311,-0.7136,-0.1754,-0.8751,-0.3,-0.5847,-1.1993,-0.4907,-0.9495,-1.2664,-0.973,-0.8911,-0.9964,-0.7481,-0.0853,-0.4386,-0.0782,-0.239,0.0351,-0.3378,-0.1561,0.0911,-0.3464,-0.9645,-0.865,-1.0659,-0.859,-0.9907,0.1127,-0.2025
-0.1774,-0.9566,-0.2376,-1.0263,-0.419,-0.6906,-1.3559,-0.5353,-1.0459,-1.4129,-1.1139,-1.0681,-1.2172,-0.9362,-0.357,-0.6648,-0.2902,-0.3323,-0.1507,-0.5197,-0.3301,-0.0315,-0.4609,-1.1011,-0.887,-1.1021,-0.9977,-1.1254,0.0815,-0.1013
-0.4548,-1.1674,-0.2924,-1.1503,-0.5411,-0.7951,-1.5094,-0.5927,-1.1329,-1.5552,-1.2603,-1.2557,-1.4382,-1.127,-0.613,-0.8739,-0.4971,-0.426,-0.3414,-0.6885,-0.5009,-0.1637,-0.5815,-1.2455,-0.9089,-1.1333,-1.1357,-1.2675,0.045,-0.0002
