FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
3.8531,3.7629,3.2321,3.4394,3.7282,2.444,3.6176,1.4321,1.5558,2.9244,1.6986,1.3167,3.0259,3.9802,3.502,4.4216,4.2198,5.5437,4.0622,4.679,4.3132,4.496,3.4471,3.0489,1.654,2.3111,3.2931,1.6411,0.1959,-1.8101
3.7578,3.5066,3.0541,3.1737,3.5739,2.2073,3.6229,1.3238,1.6237,2.9926,1.7921,1.4517,3.1169,4.0062,3.4472,4.2646,4.1714,5.5463,4.0175,4.5306,4.2447,4.4124,3.4755,3.1951,1.7944,2.4773,3.4551,1.8167,0.1577,-1.7631
3.6346,3.2613,2.8788,2.9346,3.4351,1.9867,3.632,1.2054,1.6787,3.0585,1.8854,1.5897,3.1928,4.0344,3.3784,4.1116,4.1167,5.5144,3.975,4.3918,4.1856,4.3449,3.5054,3.3335,1.9452,2.6339,3.607,1.9835,0.1112,-1.7171
3.5108,3.0666,2.7357,2.755,3.3348,1.805,3.659,1.0934,1.7268,3.1334,1.9877,1.7339,3.2661,4.0783,3.3169,3.9956,4.0814,5.4581,3.957,4.2902,4.16,4.3109,3.5461,3.4665,2.0983,2.7721,3.7488,2.1382,0.0637,-1.6839
3.4121,2.9523,2.6475,2.6575,3.2892,1.6778,3.7162,1.0051,1.7752,3.2266,2.1073,1.8854,3.3476,4.1476,3.2814,3.9415,4.0854,5.3912,3.9778,4.2458,4.1858,4.318,3.6009,3.5935,2.2413,2.8822,3.8786,2.2769,0.0245,-1.6723
3.3572,2.9326,2.626,2.6502,3.3041,1.6116,3.8095,0.9552,1.8297,3.3425,2.2474,2.0407,3.442,4.2444,3.2829,3.9608,4.1377,5.3271,4.0399,4.2661,4.2692,4.3621,3.6654,3.7082,2.3586,2.9538,3.9912,2.3933,0.0029,-1.6864
3.354,3.0034,2.6697,2.7251,3.3738,1.6034,3.9361,0.9532,1.8928,3.4776,2.4041,2.1909,3.5464,4.3629,3.3226,4.0479,4.2334,5.2756,4.1328,4.3444,4.4033,4.428,3.7277,3.7996,2.4338,2.9768,4.0772,2.4789,0.006,-1.7245
3.3987,3.1447,2.7656,2.8613,3.4826,1.6442,4.0842,1.0018,1.9622,3.621,2.5661,2.3223,3.6499,4.4893,3.3914,4.1824,4.3548,5.2403,4.2355,4.4612,4.5693,4.4923,3.7705,3.8532,2.4526,2.9428,4.1243,2.5235,0.037,-1.7792
3.4768,3.3242,2.8918,3.0299,3.6086,1.7215,4.2352,1.0954,2.0313,3.7557,2.7155,2.4183,3.7362,4.6056,3.4729,4.333,4.4753,5.2183,4.3207,4.5878,4.7404,4.5287,3.7755,3.8542,2.4058,2.8471,4.1195,2.5174,0.0941,-1.8393
3.5673,3.5052,3.023,3.1994,3.7284,1.8223,4.3673,1.2215,2.0901,3.8613,2.8309,2.4624,3.7868,4.6925,3.5478,4.4648,4.565,5.2012,4.3612,4.6926,4.8872,4.5137,3.728,3.7913,2.2919,2.6906,4.0518,2.4534,0.1709,-1.8925
3.6476,3.6529,3.1343,3.3412,3.8205,1.9335,4.4597,1.3622,2.1277,3.9188,2.892,2.4416,3.7856,4.7332,3.5982,4.5465,4.5973,5.1784,4.3358,4.7464,4.9831,4.4313,3.6203,3.6592,2.1179,2.4801,3.9155,2.3292,0.2575,-1.9281
3.7,3.7414,3.2064,3.4336,3.8682,2.0429,4.4972,1.4979,2.1353,3.9136,2.8836,2.3495,3.7221,4.7168,3.6119,4.5569,4.5545,5.1392,4.2335,4.7289,5.0095,4.2764,3.4543,3.4606,1.8984,2.2288,3.7119,2.1488,0.3434,-1.9391
3.7145,3.7568,3.2279,3.4637,3.862,2.1391,4.4724,1.6103,2.1084,3.8393,2.8001,2.189,3.5943,4.6394,3.5843,4.4878,4.4313,5.0758,4.0561,4.6319,4.9583,4.0556,3.2416,3.207,1.6539,1.9548,3.4507,1.9233,0.4189,-1.9236
3.6907,3.6979,3.1963,3.4282,3.7997,2.2117,4.3871,1.6859,2.0482,3.6988,2.6471,1.9726,3.4091,4.5051,3.5191,4.3454,4.2349,4.9841,3.8174,4.4606,4.8326,3.7865,3.0008,2.9171,1.4066,1.679,3.1492,1.67,0.4775,-1.8847
