FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.8983,-0.1178,-0.6211,0.4983,2.0477,0.7739,1.6902,0.7085,1.2994,1.5804,0.8916,0.2189,1.6901,1.9031,-0.7014,0.3846,0.2498,-0.2995,0.8044,1.139,1.8254,2.1501,0.9677,1.2181,0.2686,0.2034,0.8361,0.486,0.8614,-0.9925
-0.9974,-0.5455,-0.9483,0.0352,1.4969,0.1648,1.5266,0.5117,1.1648,1.3485,0.7914,0.2175,1.6483,1.77,-0.7913,0.1908,0.1432,-0.4211,0.77,0.8909,1.5562,2.2444,1.0563,1.3725,0.464,0.4823,1.1674,0.624,0.8924,-0.8757
-1.012,-0.8974,-1.2246,-0.4251,0.8667,-0.4501,1.3251,0.2847,0.9831,1.1048,0.6475,0.191,1.5903,1.6307,-0.795,0.0948,0.1326,-0.4938,0.7665,0.7311,1.298,2.2378,1.0671,1.4698,0.5957,0.7069,1.4509,0.7153,0.9291,-0.7892
-0.9744,-1.1637,-1.4534,-0.8485,0.224,-1.0205,1.1113,0.0594,0.7857,0.8877,0.4952,0.1506,1.5227,1.4884,-0.7443,0.0822,0.1864,-0.5433,0.7583,0.6598,1.0528,2.0998,0.9734,1.4957,0.6517,0.8735,1.6737,0.7625,0.9712,-0.7447
-0.9224,-1.3494,-1.6382,-1.2088,-0.3689,-1.505,0.9101,-0.1374,0.6061,0.7325,0.3753,0.1105,1.4469,1.3398,-0.6803,0.1147,0.2557,-0.6011,0.7016,0.6468,0.8062,1.8128,0.76,1.441,0.6295,0.9817,1.8274,0.7716,1.0173,-0.7401
-0.8886,-1.4695,-1.7774,-1.4879,-0.8622,-1.874,0.7411,-0.2869,0.4742,0.6624,0.3243,0.0842,1.361,1.1786,-0.6422,0.1404,0.2871,-0.695,0.556,0.6409,0.5356,1.3782,0.4273,1.3033,0.5359,1.0325,1.9065,0.749,1.0643,-0.7594
-0.8916,-1.5425,-1.8625,-1.6756,-1.2221,-2.1106,0.616,-0.3804,0.4108,0.6819,0.3651,0.081,1.2628,1.0015,-0.6567,0.1091,0.2372,-0.8404,0.2967,0.5847,0.2215,0.8206,-0.0056,1.0881,0.3855,1.0267,1.9082,0.6991,1.1078,-0.7763
-0.9319,-1.5834,-1.8796,-1.7679,-1.4327,-2.2101,0.5385,-0.4193,0.4229,0.7741,0.5018,0.1038,1.154,0.8127,-0.731,-0.0138,0.0849,-1.0346,-0.0762,0.4344,-0.1411,0.1872,-0.5013,0.8114,0.1994,0.9656,1.8329,0.6239,1.1436,-0.7617
-0.9922,-1.5995,-1.814,-1.7655,-1.4946,-2.179,0.5062,-0.4133,0.5028,0.9048,0.7186,0.1489,1.0422,0.6281,-0.851,-0.2348,-0.1613,-1.2555,-0.5334,0.1747,-0.5349,-0.4574,-1.0082,0.4993,0.0017,0.8526,1.687,0.5243,1.1687,-0.693
-1.0425,-1.5872,-1.6545,-1.6735,-1.4216,-2.0332,0.512,-0.3785,0.6291,1.0301,0.9835,0.2073,0.9413,0.4735,-0.9837,-0.5281,-0.4636,-1.4652,-1.0192,-0.1726,-0.9205,-1.0403,-1.4676,0.1862,-0.1831,0.6944,1.4837,0.4019,1.1832,-0.562
-1.0474,-1.5336,-1.3991,-1.5005,-1.2383,-1.796,0.5458,-0.3338,0.7711,1.1056,1.2553,0.266,0.8672,0.3795,-1.0853,-0.8395,-0.7612,-1.6176,-1.4612,-0.552,-1.2435,-1.4924,-1.8236,-0.0907,-0.3349,0.5016,1.2429,0.2607,1.1912,-0.3789
-0.9753,-1.4208,-1.0571,-1.2596,-0.9758,-1.4961,0.5957,-0.2979,0.8948,1.0958,1.4917,0.3103,0.8325,0.3725,-1.1107,-1.0979,-0.9843,-1.6687,-1.7848,-0.8869,-1.4482,-1.7618,-2.0336,-0.2992,-0.4402,0.2883,0.9886,0.1073,1.1997,-0.1714
-0.806,-1.2321,-0.6508,-0.9682,-0.6689,-1.1668,0.6482,-0.2861,0.9701,0.9802,1.6561,0.3254,0.8407,0.4658,-1.0247,-1.233,-1.0694,-1.5862,-1.9295,-1.0992,-1.4915,-1.8237,-2.0765,-0.4194,-0.4949,0.0706,0.7448,-0.0497,1.2162,0.0213
-0.5367,-0.9592,-0.213,-0.648,-0.3532,-0.8433,0.6905,-0.306,0.9763,0.7566,1.7235,0.2992,0.8829,0.6541,-0.8101,-1.192,-0.9745,-1.358,-1.8621,-1.1294,-1.3554,-1.685,-1.9565,-0.448,-0.5031,-0.135,0.5312,-0.2003,1.2461,0.159
