FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
1.5258,-0.0363,-0.1484,-0.9784,-1.3636,-0.921,-1.2126,-0.864,-1.3827,-1.0897,-0.7856,-1.2605,-1.6076,-2.0606,1.8917,-0.2553,0.63,1.2058,-0.3469,-0.9709,-1.4044,-1.0412,-0.8241,-2.3519,-2.0759,-3.3025,-3.3059,-2.7426,-3.2143,1.1653
1.5075,-0.0611,-0.0812,-1.0144,-1.2272,-0.7767,-1.0941,-0.9228,-1.4003,-0.8656,-0.6286,-0.9239,-1.152,-1.8198,2.1779,-0.264,0.6765,1.4224,-0.373,-0.9596,-1.2923,-1.0578,-0.8084,-2.0139,-1.802,-2.9197,-2.7458,-2.2848,-3.5028,1.123
1.4682,-0.0555,0.0194,-1.0399,-1.1022,-0.5717,-0.9615,-0.9617,-1.3881,-0.6251,-0.4654,-0.5641,-0.7168,-1.6016,2.394,-0.2986,0.7139,1.5745,-0.3822,-0.9691,-1.2151,-1.0635,-0.7729,-1.6929,-1.4866,-2.4524,-2.1425,-1.7636,-3.7023,1.0838
1.4174,0.0094,0.1374,-1.0308,-0.9937,-0.3202,-0.8167,-0.9766,-1.3496,-0.3801,-0.3025,-0.1964,-0.3083,-1.4033,2.4969,-0.3412,0.7626,1.6499,-0.3585,-0.9785,-1.1603,-1.0444,-0.7047,-1.39,-1.1456,-1.9183,-1.5176,-1.2081,-3.8273,1.0687
1.3614,0.1467,0.2511,-0.9752,-0.9053,-0.0504,-0.6672,-0.9677,-1.2916,-0.1456,-0.1487,0.1568,0.0601,-1.2266,2.461,-0.3785,0.8291,1.6391,-0.3013,-0.9736,-1.1183,-0.9986,-0.6001,-1.1123,-0.8013,-1.3498,-0.9048,-0.657,-3.9005,1.0892
1.304,0.3498,0.339,-0.8766,-0.8405,0.1985,-0.5272,-0.94,-1.2236,0.0602,-0.0151,0.4677,0.3642,-1.0823,2.2849,-0.4049,0.9037,1.5398,-0.2258,-0.952,-1.0873,-0.9384,-0.4678,-0.876,-0.481,-0.7909,-0.3483,-0.1545,-3.9461,1.146
1.247,0.5943,0.3849,-0.7512,-0.8029,0.3827,-0.4169,-0.9015,-1.1567,0.2166,0.0849,0.7059,0.5699,-0.9914,1.9926,-0.423,0.9643,1.3612,-0.1594,-0.9249,-1.0761,-0.8884,-0.3295,-0.7053,-0.2134,-0.2915,0.1019,0.2556,-3.9843,1.2303
1.1914,0.8456,0.3814,-0.623,-0.7974,0.4632,-0.3601,-0.8624,-1.1032,0.3019,0.1372,0.8437,0.6377,-0.9831,1.6291,-0.4427,0.9828,1.1245,-0.135,-0.9147,-1.1034,-0.8806,-0.2167,-0.6284,-0.0255,0.1007,0.3983,0.5373,-4.0271,1.3277
1.1381,1.0663,0.3313,-0.5196,-0.8307,0.4159,-0.3807,-0.8322,-1.0751,0.2966,0.1292,0.8612,0.5304,-1.0899,1.2508,-0.4786,0.9327,0.8602,-0.1834,-0.9507,-1.1943,-0.9484,-0.1651,-0.6722,0.0612,0.3483,0.5037,0.668,-4.078,1.4222
1.0883,1.2227,0.2456,-0.4689,-0.9121,0.2386,-0.4983,-0.8183,-1.083,0.1861,0.0527,0.7505,0.2219,-1.34,0.9129,-0.5473,0.796,0.5996,-0.3267,-1.0628,-1.3747,-1.1185,-0.2061,-0.8559,0.0333,0.4305,0.3995,0.6412,-4.1342,1.5019
