FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-1.4377,-2.34,-0.5846,-0.9272,-1.1655,-0.7648,-0.0383,0.1159,0.272,-0.1278,0.47,0.6178,-0.358,-0.7328,-1.3569,-1.535,-1.3529,-1.149,-1.4996,-1.6401,-1.3219,-2.0959,-1.8454,-1.3625,-0.7721,0.1631,-0.7409,0.3862,-0.5079,-0.6327
-1.9864,-2.8311,-1.0747,-1.6317,-1.8633,-1.3553,-0.884,-0.44,-0.2439,-0.8608,0.0003,0.2363,-1.1077,-1.416,-1.9191,-2.0058,-1.9104,-1.5736,-1.9466,-2.272,-1.9908,-2.4533,-1.8889,-1.7252,-0.7683,0.0023,-1.0974,0.0535,-0.8662,-0.7361
-2.443,-3.2421,-1.5169,-2.2765,-2.4496,-1.8769,-1.6008,-0.9539,-0.7128,-1.4594,-0.4062,-0.0965,-1.6823,-1.9156,-2.3978,-2.385,-2.3953,-1.9718,-2.2831,-2.7665,-2.5192,-2.6739,-1.8659,-1.9399,-0.7105,-0.1092,-1.3385,-0.2018,-1.1782,-0.8228
-2.7634,-3.5327,-1.8587,-2.7904,-2.8635,-2.2738,-2.1311,-1.3816,-1.0903,-1.8793,-0.7092,-0.3522,-2.0381,-2.1849,-2.7489,-2.6369,-2.7616,-2.3035,-2.4773,-3.0737,-2.8535,-2.7277,-1.7676,-1.9961,-0.6082,-0.1702,-1.4545,-0.3644,-1.4191,-0.883
-2.919,-3.672,-2.0645,-3.1157,-3.0625,-2.5009,-2.4383,-1.6874,-1.3446,-2.0966,-0.8834,-0.5119,-2.16,-2.2096,-2.9419,-2.7388,-2.9747,-2.5358,-2.5147,-3.1656,-2.9619,-2.6072,-1.595,-1.9013,-0.4725,-0.1821,-1.4477,-0.4294,-1.5754,-0.9095
-2.9046,-3.6453,-2.1248,-3.2214,-3.0333,-2.5357,-2.5139,-1.851,-1.4612,-2.1112,-0.9226,-0.5696,-2.0669,-2.0145,-2.9671,-2.6891,-3.0207,-2.6489,-2.4038,-3.0454,-2.8455,-2.3328,-1.3625,-1.6822,-0.3164,-0.1504,-1.3343,-0.4046,-1.6479,-0.9024
-2.7412,-3.4601,-2.0591,-3.1119,-2.7977,-2.3855,-2.3808,-1.8706,-1.4457,-1.9484,-0.8403,-0.5342,-1.8109,-1.6629,-2.8395,-2.5104,-2.9119,-2.64,-2.1779,-2.7515,-2.5433,-1.9528,-1.098,-1.383,-0.1569,-0.0875,-1.1434,-0.3105,-1.6508,-0.8719
-2.474,-3.1467,-1.9106,-2.8271,-2.4108,-2.0884,-2.0908,-1.7642,-1.3223,-1.6554,-0.6677,-0.4289,-1.47,-1.2477,-2.5976,-2.2477,-2.6857,-2.5246,-1.891,-2.3526,-2.1289,-1.5365,-0.8395,-1.0596,-0.0153,-0.0146,-0.9157,-0.1798,-1.6076,-0.8365
-2.163,-2.7547,-1.7352,-2.4353,-1.9513,-1.7077,-1.7156,-1.5657,-1.1289,-1.2943,-0.4476,-0.2875,-1.1353,-0.875,-2.2965,-1.9608,-2.3973,-2.3332,-1.6074,-1.9359,-1.6977,-1.1611,-0.627,-0.7709,0.0839,0.0395,-0.6982,-0.0532,-1.5445,-0.8163
-1.8708,-2.3429,-1.5868,-2.0187,-1.5055,-1.3195,-1.334,-1.3185,-0.9097,-0.9321,-0.2267,-0.1492,-0.8935,-0.6428,-1.9963,-1.711,-2.1067,-2.1047,-1.3874,-1.5883,-1.3476,-0.8953,-0.4932,-0.5691,0.1171,0.0415,-0.5369,0.0261,-1.4838,-0.826
-1.6479,-1.9674,-1.5026,-1.6551,-1.1492,-0.9968,-1.017,-1.0672,-0.7068,-0.6296,-0.047,-0.0508,-0.8093,-0.6204,-1.7487,-1.5464,-1.8644,-1.8768,-1.2722,-1.3773,-1.1563,-0.7831,-0.4545,-0.4887,0.0669,-0.0389,-0.4686,0.0199,-1.4383,-0.8667
-1.5203,-1.668,-1.4925,-1.4009,-0.9319,-0.7937,-0.8148,-0.8502,-0.5533,-0.4314,0.0601,-0.0194,-0.9117,-0.8315,-1.5839,-1.4892,-1.6978,-1.6755,-1.272,-1.3339,-1.1622,-0.833,-0.5048,-0.5396,-0.0716,-0.2206,-0.5128,-0.0962,-1.409,-0.9229
-1.4822,-1.4579,-1.5357,-1.278,-0.8663,-0.7333,-0.7485,-0.6932,-0.4692,-0.3585,0.0786,-0.0675,-1.1862,-1.2468,-1.5021,-1.5272,-1.6042,-1.506,-1.3614,-1.4437,-1.353,-1.0133,-0.6141,-0.7028,-0.2863,-0.5033,-0.6646,-0.3257,-1.3859,-0.9642
-1.4951,-1.3191,-1.5845,-1.2687,-0.9266,-0.8029,-0.8071,-0.6075,-0.46,-0.4057,0.0086,-0.1896,-1.5764,-1.7875,-1.4711,-1.6138,-1.5495,-1.3485,-1.4817,-1.6466,-1.6659,-1.2575,-0.7337,-0.9328,-0.5465,-0.8623,-0.8934,-0.6471,-1.351,-0.9512
-1.4959,-1.2046,-1.5753,-1.3197,-1.0545,-0.9563,-0.9517,-0.589,-0.5177,-0.5438,-0.1343,-0.3622,-1.9942,-2.3386,-1.4325,-1.6759,-1.4751,-1.1615,-1.5523,-1.8486,-1.9995,-1.476,-0.8044,-1.1632,-0.8058,-1.2487,-1.144,-1.0131,-1.2822,-0.8448
-1.41,-1.0495,-1.4439,-1.3544,-1.1725,-1.125,-1.1232,-0.621,-0.6229,-0.7244,-0.3216,-0.5474,-2.3356,-2.7721,-1.3139,-1.6293,-1.3116,-0.8917,-1.4868,-1.9412,-2.2351,-1.5737,-0.7687,-1.3181,-1.0085,-1.5944,-1.3448,-1.3569,-1.158,-0.6155
-1.1699,-0.7878,-1.1436,-1.292,-1.2015,-1.2335,-1.2547,-0.6783,-0.7472,-0.8891,-0.5162,-0.6984,-2.5012,-2.9719,-1.0472,-1.3979,-0.9969,-0.4899,-1.2141,-1.8268,-2.2638,-1.47,-0.5821,-1.325,-1.0983,-1.8228,-1.4191,-1.6011,-0.9607,-0.2516
-0.7339,-0.3716,-0.6597,-1.0688,-1.0796,-1.2174,-1.2849,-0.7326,-0.8578,-0.9799,-0.6773,-0.7674,-2.4155,-2.8583,-0.5879,-0.9349,-0.4937,0.072,-0.6964,-1.4427,-2.0116,-1.1159,-0.2231,-1.1285,-1.0297,-1.8618,-1.2989,-1.6716,-0.681,0.2357
-0.0999,0.2122,-0.0176,-0.6562,-0.7769,-1.0388,-1.1702,-0.7573,-0.9219,-0.9494,-0.7662,-0.7145,-2.0424,-2.4051,0.0699,-0.2377,0.1958,0.7869,0.0572,-0.7803,-1.4587,-0.5065,0.3014,-0.7023,-0.7767,-1.6585,-0.9397,-1.5121,-0.3219,0.8114
0.6889,0.9326,0.719,-0.072,-0.3048,-0.696,-0.8945,-0.7331,-0.9118,-0.7711,-0.7533,-0.5168,-1.3941,-1.646,0.886,0.6439,1.0249,1.6065,0.9869,0.1077,-0.646,0.3151,0.9548,-0.0561,-0.3411,-1.1926,-0.3322,-1.0975,0.0989,1.4193
1.5496,1.7176,1.4603,0.6215,0.2858,-0.2238,-0.4723,-0.6511,-0.8103,-0.4451,-0.6233,-0.175,-0.5301,-0.669,1.7775,1.6134,1.9074,2.4458,1.9897,1.115,0.3313,1.2638,1.675,0.7625,0.2457,-0.4841,0.4919,-0.4428,0.5485,1.989
2.3748,2.4683,2.1089,1.3298,0.9144,0.3136,0.0529,-0.5135,-0.6143,0.0006,-0.3797,0.2838,0.4523,0.4006,2.6334,2.5438,2.7326,3.1977,2.9373,2.1019,1.3428,2.2266,2.3835,1.6733,0.9245,0.4045,1.4603,0.3947,0.9818,2.4468
3.0548,3.0816,2.5805,1.9485,1.4888,0.8379,0.6176,-0.3328,-0.336,0.5145,-0.045,0.8085,1.4346,1.4236,3.3367,3.3033,3.3876,3.754,3.7007,2.9245,2.2499,3.0837,2.9985,2.5752,1.6176,1.3751,2.469,1.3217,1.3493,2.7276
3.5005,3.4752,2.8199,2.3881,1.9253,1.2741,1.1506,-0.128,-0.0012,1.0307,0.3417,1.3317,2.2987,2.2739,3.7891,3.7832,3.7811,4.0294,4.1749,3.4657,2.9335,3.7307,3.4489,3.3621,2.2409,2.3079,3.3974,2.2221,1.606,2.7878
3.6608,3.6075,2.8086,2.5942,2.1668,1.5658,1.5856,0.0801,0.3555,1.481,0.7319,1.7808,2.946,2.8593,3.9314,3.9207,3.8615,3.9814,4.2987,3.6584,3.3164,4.0969,3.6867,3.9395,2.7173,3.0801,4.1267,2.9749,1.7222,2.6144
3.5304,3.4857,2.5641,2.5581,2.1935,1.686,1.8718,0.2731,0.6958,1.8061,1.0749,2.0897,3.3119,3.1346,3.7543,3.7106,3.6267,3.6209,4.0636,3.4976,3.3746,4.1559,3.6944,4.238,2.9895,3.586,4.5579,3.4732,1.6904,2.2278
3.1466,3.1609,2.1317,2.3143,2.0236,1.6388,1.9793,0.4374,0.9839,1.9634,1.3257,2.2089,3.3714,3.1024,3.2983,3.2032,3.1212,3.0099,3.5123,3.0365,3.1357,3.9259,3.4851,4.2216,3.0264,3.7532,4.6256,3.6402,1.5272,1.6783
2.5766,2.711,1.5722,1.9271,1.7056,1.4543,1.8994,0.5647,1.1902,1.9304,1.4502,2.1115,3.1363,2.804,2.6403,2.4902,2.4246,2.2471,2.7261,2.3699,2.6666,3.4606,3.0967,3.8899,2.826,3.5523,4.306,3.4392,1.2687,1.036
1.9015,2.2192,0.9516,1.4715,1.3032,1.1781,1.6411,0.6506,1.2942,1.7042,1.428,1.7948,2.6466,2.3045,1.8757,1.6818,1.634,1.4451,1.8081,1.6109,2.0541,2.8344,2.5813,3.2732,2.4113,2.9999,3.6179,2.8772,0.9626,0.3771
1.1999,1.754,0.3317,1.0157,0.8795,0.8592,1.2257,0.6925,1.2848,1.2991,1.2531,1.2788,1.9589,1.6763,1.0981,0.8848,0.8452,0.7071,0.8642,0.8661,1.3856,2.1263,1.9932,2.4257,1.8246,2.1536,2.6182,2.0026,0.6562,-0.2291
0.5368,1.3586,-0.2339,0.6085,0.4844,0.5399,0.683,0.6881,1.1612,0.7434,0.9336,0.602,1.1361,0.9869,0.3845,0.1841,0.1392,0.108,-0.0119,0.2182,0.7342,1.4071,1.3803,1.4169,1.1196,1.1016,1.3937,0.8973,0.3871,-0.7311
-0.0404,1.0505,-0.7031,0.2765,0.1484,0.2504,0.049,0.6355,0.9326,0.0768,0.491,-0.1833,0.2405,0.2916,-0.2128,-0.3658,-0.427,-0.3134,-0.7484,-0.2838,0.1508,0.7317,0.7797,0.3241,0.3545,-0.0503,0.0509,-0.3341,0.1775,-1.1003
-0.5016,0.8289,-1.0449,0.0277,-0.1162,0.0087,-0.6337,0.5354,0.6178,-0.6511,-0.0413,-1.0161,-0.6687,-0.3673,-0.6655,-0.7417,-0.8216,-0.5541,-1.2995,-0.6231,-0.3361,0.1378,0.2184,-0.7731,-0.4127,-1.1926,-1.2953,-1.5763,0.0328,-1.3312
-0.8288,0.6876,-1.2403,-0.1394,-0.3084,-0.1757,-1.3159,0.3927,0.2447,-1.3834,-0.62,-1.8315,-1.5356,-0.9572,-0.9649,-0.9441,-1.0347,-0.637,-1.6445,-0.8074,-0.7144,-0.3514,-0.283,-1.7969,-1.1283,-2.2246,-2.5326,-2.7171,-0.053,-1.4367
-1.0114,0.625,-1.2824,-0.226,-0.4295,-0.2948,-1.9425,0.219,-0.1514,-2.0584,-1.1952,-2.566,-2.3061,-1.45,-1.1129,-0.9873,-1.0719,-0.5989,-1.7833,-0.8566,-0.9798,-0.7218,-0.705,-2.6748,-1.7455,-3.0647,-3.5614,-3.6587,-0.0899,-1.4394
-1.0418,0.6508,-1.1768,-0.2258,-0.4748,-0.337,-2.4549,0.0331,-0.5305,-2.6138,-1.7141,-3.1618,-2.9266,-1.8173,-1.1146,-0.8877,-0.9461,-0.4765,-1.7297,-0.7907,-1.1268,-0.9628,-1.0263,-3.3432,-2.2261,-3.6562,-4.3025,-4.3273,-0.0829,-1.3622
-0.9142,0.7852,-0.9395,-0.1233,-0.4297,-0.2842,-2.796,-0.1397,-0.8523,-2.9927,-2.1264,-3.5712,-3.3453,-2.0287,-0.9725,-0.6567,-0.6712,-0.2958,-1.5042,-0.6215,-1.1427,-1.0632,-1.2223,-3.7511,-2.5416,-3.9699,-4.7036,-4.6785,-0.0267,-1.2206
-0.6248,1.0527,-0.5948,0.1022,-0.2705,-0.1141,-2.9164,-0.27,-1.0799,-3.1492,-2.3893,-3.7602,-3.5155,-2.0528,-0.6849,-0.298,-0.2592,-0.0662,-1.1296,-0.3492,-1.0068,-1.0094,-1.2676,-3.8643,-2.6744,-4.0022,-4.7409,-4.6986,0.0944,-1.0193
-0.176,1.4712,-0.171,0.4679,0.0289,0.1939,-2.7821,-0.3286,-1.1849,-3.0549,-2.4718,-3.7114,-3.4026,-1.8628,-0.2497,0.1886,0.2785,0.2192,-0.6279,0.0343,-0.6955,-0.7877,-1.1404,-3.6684,-2.6181,-3.7713,-4.4205,-4.4022,0.3004,-0.7549
0.4192,2.0417,0.3027,0.977,0.4871,0.6494,-2.3817,-0.2918,-1.1512,-2.7038,-2.3597,-3.4265,-2.9924,-1.445,0.3298,0.7998,0.9267,0.5762,-0.0216,0.5365,-0.1922,-0.39,-0.8304,-3.1721,-2.3787,-3.3116,-3.7762,-3.8269,0.6059,-0.4231
1.1332,2.7401,0.7988,1.6106,1.1056,1.2431,-1.7311,-0.1461,-0.9777,-2.1158,-2.0577,-2.9277,-2.2988,-0.8078,1.0368,1.5194,1.6604,1.0181,0.6626,1.1545,0.5003,0.1789,-0.3448,-2.4083,-1.9748,-2.6688,-2.8665,-3.0275,1.0107,-0.0272
1.9215,3.516,1.2923,2.3252,1.8608,1.9421,-0.8752,0.1073,-0.679,-1.3365,-1.5905,-2.257,-1.3687,0.0119,1.8355,2.3123,2.4409,1.5442,1.391,1.8664,1.3505,0.8943,0.2863,-1.4333,-1.4384,-1.8961,-1.7707,-2.0709,1.4941,0.414
2.7256,4.2987,1.7598,3.0565,2.7028,2.6914,0.1153,0.452,-0.2844,-0.4331,-1.0007,-1.473,-0.2804,0.9474,2.6707,3.1234,3.2165,2.1323,2.1209,2.6277,2.2953,1.7093,1.0102,-0.3242,-0.8137,-1.0506,-0.5823,-1.0305,2.0142,0.8639
3.4788,5.0091,2.1787,3.7298,3.5606,3.4218,1.1526,0.8584,0.167,0.5139,-0.343,-0.6452,0.8654,1.9095,3.4728,3.8833,3.9271,2.7376,2.8032,3.3763,3.2466,2.5578,1.7569,0.8286,-0.1541,-0.1916,0.5985,0.018,2.5136,1.2714
4.116,5.5748,2.5268,4.2732,4.3531,4.062,2.1435,1.2884,0.6321,1.422,0.3238,0.1551,1.9608,2.7996,4.1684,4.5198,4.5124,3.2983,3.3875,4.0419,4.1054,3.3634,2.4498,1.9307,0.4822,0.6218,1.6748,1.0017,2.9298,1.5795
4.5833,5.9437,2.782,4.6305,5.0031,4.5521,3.0032,1.7027,1.072,2.219,0.9462,0.864,2.9085,3.5273,4.6911,4.9709,4.9217,3.7458,3.8292,4.5592,4.7801,4.0521,3.0184,2.896,1.0394,1.3343,2.5628,1.8553,3.207,1.7363
4.8458,6.0918,2.9243,4.7703,5.4505,4.8542,3.6673,2.0673,1.4578,2.8536,1.4843,1.4343,3.6384,4.0273,4.9932,5.1958,5.1208,4.0181,4.0963,4.8798,5.204,4.5653,3.4121,3.6586,1.4714,1.8979,3.2022,2.5277,3.3072,1.7069
4.892,6.0238,2.9381,4.6885,5.6617,4.9576,4.1002,2.359,1.7746,3.3016,1.9169,1.842,4.1184,4.2715,5.0532,5.1822,5.0982,4.0723,4.1749,4.9802,5.3467,4.8703,3.6088,4.1819,1.7497,2.278,3.5637,2.9872,3.217,1.4811
4.7341,5.7679,2.8164,4.4059,5.6325,4.8767,4.2978,2.5668,2.0208,3.5659,2.2424,2.0882,4.3569,4.2729,4.879,4.9471,4.8659,3.8957,4.0714,4.864,5.2173,4.965,3.6192,4.464,1.8679,2.4575,3.6525,3.2251,2.9499,1.0763
4.404,5.3658,2.5632,3.9612,5.3846,4.6435,4.2835,2.6909,2.2043,3.6712,2.4737,2.1955,4.3963,4.0797,4.5059,4.5319,4.4583,3.5103,3.8116,4.559,4.8595,4.8763,3.4821,4.534,1.8422,2.4404,3.5057,3.256,2.5413,0.5352
3.9464,4.8633,2.1945,3.4015,4.9574,4.2973,4.0983,2.7377,2.3344,3.6529,2.6293,2.199,4.2984,3.7614,3.9895,3.9931,3.9262,2.97,3.4361,4.1097,4.3394,4.6512,3.254,4.4442,1.7082,2.2508,3.1846,3.1135,2.0409,-0.0832
3.4104,4.3016,1.7363,2.7727,4.397,3.8727,3.7882,2.7137,2.4147,3.5445,2.7227,2.1347,4.1265,3.3899,3.3946,3.3915,3.3289,2.3487,2.9935,3.5672,3.7294,4.3445,2.9943,4.255,1.5126,1.9292,2.7608,2.843,1.5007,-0.7156
2.8404,3.7114,1.2205,2.1126,3.7455,3.3929,3.3904,2.6206,2.4379,3.3661,2.7538,2.027,3.9271,3.0208,2.7819,2.7811,2.7227,1.7235,2.531,2.9792,3.0935,4.0043,2.7495,4.0201,1.3027,1.5249,2.3021,2.4911,0.9651,-1.3067
2.2684,3.111,0.6786,1.4453,3.0334,2.8649,2.9237,2.4526,2.3848,3.1175,2.7059,1.881,3.7176,2.6796,2.1959,2.2001,2.1513,1.1566,2.0855,2.381,2.4744,3.6607,2.5417,3.7719,1.1168,1.0872,1.8574,2.0967,0.4609,-1.8209
1.7093,2.5062,0.1356,0.7802,2.2767,2.2821,2.3856,2.1988,2.2299,2.7787,2.5482,1.6804,3.4814,2.3563,1.6569,1.6653,1.6374,0.6816,1.6761,1.7904,1.8877,3.3193,2.3624,3.5144,0.9759,0.657,1.4477,1.6837,-0.0059,-2.2476
1.1593,1.893,-0.3962,0.1136,1.4776,1.6296,1.7558,1.8484,1.9501,2.3161,2.2458,1.3928,3.173,2.0096,1.159,1.1707,1.1796,0.2991,1.301,1.2062,1.3221,2.9622,2.176,3.2231,0.88,0.2607,1.0631,1.2588,-0.449,-2.6011
0.5985,1.2607,-0.92,-0.5672,0.6311,0.8928,1.0073,1.3973,1.5347,1.6954,1.7725,0.9811,2.7312,1.5799,0.674,0.6908,0.7539,-0.0191,0.9387,0.6116,0.7467,2.5546,1.93,2.8537,0.8103,-0.091,0.669,0.8138,-0.894,-2.9136
-0.0016,0.5979,-1.4526,-1.2762,-0.2675,0.0666,0.1205,0.8546,0.9937,0.8957,1.1233,0.418,2.0978,1.008,0.1625,0.1885,0.3216,-0.3176,0.5544,-0.0192,0.123,2.0576,1.571,2.3573,0.7361,-0.4,0.2187,0.3338,-1.3664,-3.2249
-0.667,-0.1018,-2.0165,-2.0211,-1.2137,-0.8371,-0.9029,0.2451,0.3617,-0.0772,0.3242,-0.3,1.2375,0.2538,-0.4128,-0.3733,-0.1587,-0.6411,0.1107,-0.7107,-0.5804,1.4423,1.0617,1.6986,0.6248,-0.6734,-0.3283,-0.1928,-1.8796,-3.5696
-1.4084,-0.832,-2.6268,-2.7952,-2.1871,-1.7848,-2.0312,-0.3914,-0.304,-1.1825,-0.5654,-1.1423,0.1541,-0.6873,-1.0711,-1.0181,-0.7162,-1.0184,-0.4197,-1.4746,-1.3748,0.7019,0.395,0.8716,0.4535,-0.9147,-0.9887,-0.7623,-2.4265,-3.9659
-2.209,-1.5678,-3.2773,-3.5708,-3.1478,-2.722,-3.1996,-1.0049,-0.9306,-2.343,-1.4563,-2.0402,-1.101,-1.7763,-1.8017,-1.743,-1.3535,-1.4507,-1.0415,-2.2997,-2.2409,-0.1387,-0.3982,-0.0887,0.2186,-1.115,-1.7411,-1.3459,-2.9763,-4.4086
-3.0183,-2.2617,-3.9318,-4.2972,-4.0375,-3.5778,-4.3156,-1.5418,-1.4402,-3.4508,-2.2388,-2.8906,-2.4302,-2.9304,-2.5575,-2.5107,-2.0364,-1.9067,-1.7276,-3.1451,-3.1255,-1.0214,-1.2492,-1.1049,-0.0578,-1.2476,-2.5202,-1.8846,-3.4782,-4.8666
-3.7539,-2.8458,-4.5237,-4.904,-4.785,-4.2736,-5.2719,-1.9533,-1.762,-4.3814,-2.7977,-3.568,-3.7013,-4.033,-3.2569,-3.2496,-2.6924,-2.3261,-2.4173,-3.9404,-3.9453,-1.86,-2.0605,-2.0644,-0.3279,-1.2672,-3.2216,-2.2913,-3.869,-5.2862
-4.3125,-3.2396,-4.967,-5.3108,-5.316,-4.736,-5.9625,-2.2024,-1.844,-5.0119,-3.0292,-3.9431,-4.7678,-4.9513,-3.7954,-3.8623,-3.219,-2.6302,-3.0217,-4.5938,-4.599,-2.5514,-2.7208,-2.8362,-0.5239,-1.1156,-3.7173,-2.4612,-4.0853,-5.599
-4.5896,-3.3642,-5.1744,-5.4419,-5.5658,-4.9089,-6.3015,-2.2704,-1.6623,-5.2423,-2.8582,-3.9054,-5.4936,-5.5581,-4.0646,-4.2432,-3.5014,-2.737,-3.4381,-5.0066,-4.9845,-2.9934,-3.1235,-3.2933,-0.5705,-0.7334,-3.8796,-2.2901,-4.074,-5.7327
-4.5014,-3.1602,-5.0789,-5.2429,-5.4908,-4.765,-6.2388,-2.1599,-1.2267,-5.0148,-2.2529,-3.3854,-5.7769,-5.7558,-3.9744,-4.2997,-3.4369,-2.5779,-3.5689,-5.0928,-5.0185,-3.1017,-3.1861,-3.3368,-0.4004,-0.0746,-3.608,-1.6966,-3.8024,-5.6232
-4.0047,-2.602,-4.6502,-4.6942,-5.0785,-4.3116,-5.771,-1.8954,-0.5803,-4.3268,-1.234,-2.3719,-5.5698,-5.4938,-3.4729,-3.9722,-2.9585,-2.1115,-3.3425,-4.7972,-4.6537,-2.8269,-2.8638,-2.9158,0.0291,0.8779,-2.8534,-0.6441,-3.2638,-5.2262
-3.1086,-1.7078,-3.9033,-3.8187,-4.3508,-3.5903,-4.9439,-1.5189,0.2063,-3.2349,0.1252,-0.9193,-4.887,-4.78,-2.5595,-3.2482,-2.0532,-1.3321,-2.7288,-4.1082,-3.8895,-2.1639,-2.1589,-2.0396,0.7239,2.1012,-1.6321,0.8445,-2.4788,-4.5261
-1.8754,-0.5393,-2.8958,-2.6803,-3.3619,-2.6706,-3.8461,-1.0832,1.0455,-1.8483,1.7063,0.8564,-3.8036,-3.6796,-1.289,-2.1671,-0.7689,-0.2727,-1.7483,-3.0626,-2.7736,-1.1544,-1.1205,-0.7774,1.6476,3.5284,-0.0289,2.6819,-1.4932,-3.5426
-0.4109,0.8065,-1.7157,-1.3747,-2.1905,-1.6381,-2.5953,-0.6422,1.8471,-0.3122,3.3627,2.7933,-2.4416,-2.3043,0.2361,-0.815,0.7897,0.9981,-0.4715,-1.741,-1.3954,0.1191,0.1619,0.7516,2.7244,5.0534,1.8154,4.7242,-0.3722,-2.3334
1.1523,2.2118,-0.4657,-0.0146,-0.9276,-0.5804,-1.3183,-0.2417,2.5318,1.2158,4.9407,4.7069,-0.9476,-0.7929,1.8801,0.6884,2.478,2.3836,0.9916,-0.2555,0.1279,1.5456,1.571,2.3979,3.8504,6.5448,3.7255,6.7899,0.8067,-0.9917
2.6759,3.5568,0.7526,1.2877,0.3353,0.425,-0.1309,0.0884,3.0439,2.5909,6.3026,6.419,0.5329,0.7126,3.4952,2.2076,4.1333,3.7706,2.5077,1.2677,1.6697,3.0022,2.9773,4.0058,4.9108,7.8666,5.5204,8.6872,1.9618,0.3624
4.0355,4.7375,1.8506,2.4368,1.5183,1.3205,0.8801,0.3383,3.3586,3.7038,7.3466,7.7833,1.8782,2.0896,4.9417,3.6109,5.6003,5.0425,3.9391,2.7059,3.1122,4.3696,4.2563,5.4363,5.7985,8.8994,7.0416,10.2429,3.0132,1.5962
5.1359,5.6791,2.7598,3.3653,2.5605,2.0723,1.668,0.518,3.4845,4.4954,8.0196,8.7062,3.0065,3.252,6.1073,4.7876,6.7522,6.0928,5.1627,3.9555,4.3612,5.5468,5.3028,6.586,6.4316,9.5603,8.1758,11.3278,3.8895,2.5821
5.9199,6.3438,3.435,4.0405,3.4245,2.67,2.2284,0.6536,3.4596,4.9609,8.3211,9.1561,3.8818,4.1576,6.9184,5.6603,7.5059,6.8377,6.0838,4.942,5.3557,6.4596,6.042,7.3973,6.764,9.8143,8.8672,11.8735,4.5329,3.2164
