FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.3391,-0.2716,0.5883,0.1227,-1.0606,-1.0716,-0.5778,-0.9455,-0.7702,-0.4676,-0.8824,-0.9344,-0.9855,-0.274,-0.2751,0.6853,-0.1531,-0.5804,-0.7327,0.3906,-0.5183,-1.0224,-0.8689,-1.3172,-0.2896,-0.665,-1.5384,-1.2665,-0.4649,-0.2022
-0.8816,-0.9154,0.0907,-0.5205,-1.4392,-1.5587,-0.7372,-0.7945,-0.7204,-0.7039,-0.872,-1.0261,-1.5511,-0.8761,-0.9016,-0.2222,-0.9587,-1.1687,-1.3744,-0.503,-1.3608,-1.6469,-1.2868,-1.6347,-0.3729,-0.6864,-1.6781,-1.2525,-0.8712,-0.7611
-1.4024,-1.5527,-0.4611,-1.1857,-1.7705,-1.9733,-0.8722,-0.6593,-0.68,-0.95,-0.8694,-1.1327,-2.1021,-1.4863,-1.5884,-1.1638,-1.7542,-1.7727,-2.0076,-1.4276,-2.1853,-2.24,-1.7299,-1.91,-0.4515,-0.686,-1.7848,-1.2404,-1.2354,-1.2863
-1.8674,-2.1452,-1.0196,-1.8322,-2.0446,-2.2982,-0.9972,-0.5674,-0.6748,-1.2016,-0.8868,-1.2447,-2.6013,-2.0705,-2.2621,-2.0735,-2.454,-2.3301,-2.5929,-2.3314,-2.9478,-2.7466,-2.1506,-2.1114,-0.4981,-0.6378,-1.8307,-1.2183,-1.5322,-1.7195
-2.2437,-2.6472,-1.5299,-2.4059,-2.2487,-2.5188,-1.1183,-0.5321,-0.7189,-1.4433,-0.9249,-1.3413,-3.0069,-2.5867,-2.8308,-2.879,-2.9817,-2.773,-3.0861,-3.1539,-3.597,-3.1129,-2.4929,-2.2084,-0.4929,-0.5255,-1.7864,-1.1691,-1.7413,-2.0135
-2.5048,-3.0169,-1.9385,-2.8505,-2.3711,-2.6282,-1.234,-0.5524,-0.814,-1.6552,-0.9746,-1.3971,-3.2811,-2.993,-3.2058,-3.5144,-3.2859,-3.043,-3.4454,-3.8358,-4.0825,-3.2972,-2.7054,-2.18,-0.4322,-0.3481,-1.6287,-1.0769,-1.8502,-2.1411
-2.635,-3.2268,-2.2034,-3.1207,-2.407,-2.63,-1.3381,-0.6161,-0.9518,-1.8201,-1.021,-1.3893,-3.398,-3.2561,-3.3252,-3.9323,-3.3509,-3.1059,-3.6389,-4.329,-4.3659,-3.2801,-2.7533,-2.022,-0.3319,-0.1216,-1.3491,-0.9334,-1.8561,-2.0992
-2.6322,-3.2702,-2.302,-3.1924,-2.3611,-2.5387,-1.4233,-0.7047,-1.1184,-1.9289,-1.0483,-1.3045,-3.3486,-3.3581,-3.1734,-4.1126,-3.1992,-2.9614,-3.6505,-4.6052,-4.4286,-3.0684,-2.6272,-1.7492,-0.2225,0.1239,-0.9576,-0.7409,-1.7665,-1.9085
-2.5066,-3.162,-2.2358,-3.0677,-2.2464,-2.3767,-1.4838,-0.797,-1.2986,-1.9834,-1.044,-1.1417,-3.1429,-3.2987,-2.7866,-4.0646,-2.8835,-2.6432,-3.4826,-4.6599,-4.2753,-2.6941,-2.3455,-1.3929,-0.1396,0.3504,-0.4823,-0.5128,-1.5978,-1.6072
-2.2778,-2.9329,-2.0282,-2.7734,-2.081,-2.1694,-1.5159,-0.8719,-1.4788,-1.9939,-1.0013,-0.9112,-2.807,-3.0939,-2.2452,-3.823,-2.4732,-2.2108,-3.155,-4.5114,-3.933,-2.2071,-1.9496,-0.9942,-0.1122,0.5206,0.0358,-0.2699,-1.3716,-1.2416
-1.97,-2.6209,-1.7187,-2.3546,-1.8813,-1.9383,-1.5166,-0.909,-1.6469,-1.9728,-0.9196,-0.6323,-2.3778,-2.7716,-1.6537,-3.4377,-2.0365,-1.7348,-2.7003,-4.1948,-3.4449,-1.664,-1.4942,-0.5952,-0.1537,0.6061,0.55,-0.0353,-1.1104,-0.8559
-1.6079,-2.2614,-1.3529,-1.8648,-1.657,-1.6968,-1.4807,-0.8892,-1.7912,-1.9281,-0.8021,-0.3276,-1.8954,-2.3653,-1.116,-2.964,-1.6254,-1.2809,-2.1585,-3.7542,-2.8626,-1.1177,-1.0358,-0.2315,-0.2574,0.594,1.0173,0.1704,-0.8342,-0.4851
-1.2144,-1.8807,-0.974,-1.3556,-1.4081,-1.4473,-1.3984,-0.7947,-1.8974,-1.8567,-0.6525,-0.0187,-1.396,-1.9082,-0.7127,-2.4528,-1.2679,-0.8973,-1.5727,-3.2338,-2.2369,-0.6091,-0.6219,0.0734,-0.3997,0.4897,1.4047,0.3333,-0.5594,-0.1512
-0.8097,-1.4932,-0.6157,-0.8683,-1.1261,-1.1836,-1.2554,-0.6107,-1.9485,-1.7439,-0.4722,0.2767,-0.907,-1.4289,-0.4854,-1.9448,-0.9674,-0.6077,-0.9861,-2.672,-1.6113,-0.1641,-0.2845,0.3095,-0.5472,0.3149,1.6935,0.4474,-0.2987,0.1369
-0.4137,-1.1039,-0.2998,-0.4298,-0.8002,-0.8962,-1.0373,-0.3292,-1.9262,-1.5685,-0.2593,0.5457,-0.4454,-0.9499,-0.4308,-1.4692,-0.7091,-0.4112,-0.4396,-2.0986,-1.0179,0.205,-0.0388,0.4782,-0.6661,0.1022,1.8792,0.5143,-0.0644,0.3795
-0.0468,-0.7149,-0.0367,-0.0531,-0.4254,-0.5802,-0.7364,0.0459,-1.8167,-1.312,-0.0117,0.7784,-0.0209,-0.4876,-0.5065,-1.0449,-0.4714,-0.2887,0.0301,-1.5359,-0.4776,0.4946,0.1141,0.5867,-0.7315,-0.1128,1.9678,0.5403,0.1304,0.5814
0.268,-0.3326,0.1704,0.2578,-0.0112,-0.2425,-0.3592,0.4955,-1.6158,-0.97,0.269,0.9645,0.3595,-0.0564,-0.6463,-0.6844,-0.2374,-0.2134,0.392,-1.0029,-0.0029,0.7033,0.1811,0.642,-0.7329,-0.2994,1.9709,0.5331,0.2704,0.7453
0.5064,0.0269,0.3201,0.5019,0.414,0.0952,0.0688,0.985,-1.3339,-0.5591,0.5724,1.0907,0.6854,0.3291,-0.7818,-0.3967,-0.0034,-0.1623,0.6232,-0.5191,0.3968,0.8273,0.1712,0.6465,-0.6766,-0.4377,1.9009,0.4985,0.34,0.8678
0.6461,0.3374,0.409,0.6773,0.8044,0.3973,0.5038,1.4684,-0.996,-0.1176,0.8774,1.1386,0.94,0.6501,-0.8624,-0.1889,0.2173,-0.1242,0.7106,-0.1068,0.7115,0.8576,0.0907,0.5958,-0.5845,-0.5207,1.7681,0.4388,0.3262,0.9384
