FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
1.5211,0.7007,2.9532,1.2362,1.4739,0.4062,0.3834,-0.0638,0.3906,1.0989,0.3356,0.3691,0.4817,1.2134,0.7576,0.9112,1.2656,1.947,1.4287,2.064,2.1316,2.7941,2.5193,1.5397,0.839,1.8289,0.6177,1.4739,-0.1709,0.1165
1.502,0.5629,2.9135,1.015,1.3303,0.1741,0.3251,-0.113,0.3347,1.0746,0.3474,0.404,0.3314,1.0868,0.6395,0.9532,1.307,1.8362,1.3878,1.983,1.9261,2.6714,2.3885,1.3925,0.6988,1.8121,0.5131,1.483,-0.1463,0.1537
1.4411,0.3702,2.7674,0.7415,1.1364,-0.1198,0.2557,-0.1416,0.3427,1.0817,0.3818,0.5085,0.1871,0.9267,0.4943,0.9659,1.3088,1.6617,1.2843,1.8417,1.6471,2.4807,2.1872,1.2273,0.5514,1.7869,0.4089,1.4956,-0.1086,0.1762
1.3557,0.169,2.5464,0.4662,0.9371,-0.4261,0.2061,-0.1306,0.4371,1.1383,0.4449,0.6761,0.0855,0.7731,0.3489,0.9674,1.2848,1.4488,1.1426,1.6788,1.3487,2.2605,1.9482,1.0796,0.4177,1.769,0.3241,1.5198,-0.0558,0.1729
1.255,-0.0059,2.2848,0.2274,0.7697,-0.6998,0.1998,-0.0675,0.6254,1.2513,0.5396,0.8886,0.0479,0.6519,0.2193,0.9695,1.2414,1.2195,0.983,1.5206,1.0709,2.0396,1.7014,0.9712,0.3127,1.7664,0.269,1.5549,0.0118,0.1422
1.1379,-0.1389,2.0134,0.0445,0.6554,-0.9079,0.2465,0.0506,0.8963,1.4134,0.6633,1.119,0.074,0.5678,0.1068,0.9736,1.1766,0.9882,0.816,1.3749,0.831,1.8298,1.467,0.9037,0.2414,1.7759,0.2418,1.5897,0.0907,0.094
0.9938,-0.2357,1.7541,-0.0849,0.5954,-1.0341,0.3391,0.2164,1.2201,1.603,0.8072,1.3349,0.1406,0.5041,-0.0024,0.9702,1.0802,0.7595,0.6403,1.2299,0.6222,1.6235,1.2513,0.8581,0.1974,1.7837,0.2278,1.6039,0.1743,0.048
0.8067,-0.3199,1.5176,-0.1813,0.5728,-1.0801,0.4554,0.4131,1.5545,1.7879,0.9572,1.5051,0.2076,0.4275,-0.1321,0.9411,0.9382,0.5294,0.4441,1.0594,0.4176,1.3974,1.0467,0.8005,0.1638,1.7693,0.2028,1.5733,0.2535,0.0291
0.5619,-0.4242,1.3048,-0.2756,0.5584,-1.0623,0.5637,0.6183,1.854,1.9322,1.0965,1.6066,0.2284,0.2991,-0.3091,0.8646,0.7379,0.2882,0.2103,0.8332,0.1813,1.1219,0.8367,0.6923,0.1192,1.7128,0.1399,1.4782,0.3179,0.0609
0.2517,-0.5804,1.11,-0.4002,0.5198,-1.0065,0.6307,0.8082,2.0795,2.0061,1.2102,1.6319,0.1635,0.086,-0.5547,0.7217,0.4728,0.0258,-0.0764,0.5272,-0.1196,0.7728,0.6029,0.5037,0.0442,1.6037,0.0194,1.3123,0.3582,0.1599
-0.12,-0.8095,0.925,-0.58,0.4293,-0.9415,0.6298,0.9622,2.2061,1.9927,1.2888,1.5926,-0.0079,-0.2287,-0.8772,0.5018,0.146,-0.2638,-0.4224,0.1326,-0.5034,0.3417,0.3333,0.2244,-0.0706,1.4474,-0.1631,1.089,0.3686,0.3307
-0.5366,-1.1162,0.7428,-0.8265,0.27,-0.8929,0.5473,1.0654,2.2268,1.8932,1.3317,1.5178,-0.2802,-0.6396,-1.2687,0.2062,-0.2288,-0.5792,-0.8208,-0.3398,-0.9669,-0.1569,0.0274,-0.1306,-0.2197,1.2678,-0.3921,0.8419,0.3482,0.5641
-0.9708,-1.4865,0.5602,-1.1359,0.0402,-0.8795,0.3857,1.1103,2.1514,1.7268,1.3465,1.4488,-0.6212,-1.1182,-1.7047,-0.1508,-0.6285,-0.911,-1.2499,-0.86,-1.4839,-0.686,-0.3005,-0.5206,-0.3811,1.1043,-0.6322,0.6203,0.3014,0.839
-1.388,-1.8902,0.3794,-1.4887,-0.246,-0.9101,0.1637,1.0969,2.0033,1.5264,1.3478,1.4293,-0.9769,-1.6169,-2.1473,-0.5427,-1.0231,-1.2419,-1.6749,-1.3833,-2.0085,-1.1907,-0.6223,-0.8862,-0.5195,1.0056,-0.8334,0.479,0.2366,1.1256
-1.7508,-2.2845,0.2094,-1.853,-0.559,-0.9809,-0.0863,1.0323,1.8138,1.3328,1.3532,1.4968,-1.2809,-2.0747,-2.5507,-0.9336,-1.3773,-1.5487,-2.0521,-1.8576,-2.482,-1.6066,-0.8984,-1.1587,-0.592,1.0201,-0.9399,0.468,0.165,1.3916
-2.0214,-2.6201,0.0665,-2.1874,-0.8561,-1.0743,-0.3214,0.9293,1.6169,1.1877,1.3797,1.6759,-1.4651,-2.4253,-2.8664,-1.2812,-1.6526,-1.8033,-2.3328,-2.2296,-2.8413,-1.8707,-1.0819,-1.272,-0.5554,1.1872,-0.8993,0.6228,0.099,1.6075
-2.1643,-2.8472,-0.0254,-2.446,-1.0857,-1.1589,-0.4947,0.8054,1.4437,1.1274,1.4396,1.9751,-1.4708,-2.6057,-3.0479,-1.5408,-1.8086,-1.9743,-2.4689,-2.4518,-3.0274,-1.9298,-1.1249,-1.1734,-0.3749,1.53,-0.6721,0.9584,0.0508,1.7512
-2.1479,-2.9214,-0.0369,-2.583,-1.1941,-1.1934,-0.5613,0.6798,1.3177,1.1779,1.5375,2.3863,-1.257,-2.5638,-3.0556,-1.6691,-1.8059,-2.0291,-2.4184,-2.4869,-2.9929,-1.7491,-0.9838,-0.8324,-0.0302,2.0504,-0.2387,1.4675,0.0315,1.8104
-1.9475,-2.808,0.0635,-2.558,-1.1327,-1.1328,-0.4856,0.5712,1.2516,1.3512,1.6686,2.8865,-0.8069,-2.2656,-2.8605,-1.6285,-1.6102,-1.9371,-2.1507,-2.3106,-2.7074,-1.316,-0.627,-0.246,0.4794,2.727,0.3961,2.1214,0.0502,1.7837
-1.5481,-2.4867,0.3047,-2.3409,-0.8662,-0.9365,-0.2472,0.4943,1.2467,1.6438,1.8191,3.4415,-0.1303,-1.7005,-2.4487,-1.3909,-1.1974,-1.6739,-1.6521,-1.9128,-2.1611,-0.6418,-0.041,0.56,1.1336,3.5167,1.2016,2.8741,0.1132,1.68
-0.9484,-1.9526,0.7075,-1.9156,-0.379,-0.5768,0.155,0.4579,1.2942,2.0371,1.9679,4.009,0.7373,-0.8843,-1.8244,-0.9406,-0.5601,-1.226,-0.9295,-1.2983,-1.3664,0.2399,0.7645,1.5339,1.8929,4.3589,2.124,3.6675,0.2234,1.5174
-0.1628,-1.2175,1.2796,-1.2824,0.3203,-0.0455,0.7016,0.464,1.3793,2.4994,2.09,4.5441,1.7386,0.1411,-1.0113,-0.2771,0.2889,-0.5955,-0.0112,-0.4859,-0.3566,1.2779,1.7546,2.6045,2.7028,5.1815,3.0935,4.4389,0.3786,1.321
0.7777,-0.309,2.0126,-0.4599,1.1995,0.6434,1.3543,0.508,1.4855,2.99,2.1612,5.0041,2.8022,1.3126,-0.0506,0.584,1.3144,0.1975,1.0555,0.4918,0.8164,2.4093,2.8708,3.6911,3.501,5.9101,4.0334,5.1273,0.5715,1.1193
1.828,0.7313,2.8807,0.5162,2.2057,1.4553,2.0613,0.581,1.5983,3.4655,2.1634,5.3538,3.8515,2.5526,1.0029,1.6108,2.4617,1.1158,2.21,1.59,2.0877,3.5667,4.0382,4.7137,4.2249,6.4775,4.8715,5.6806,0.7891,0.9392
2.9332,1.8509,3.8433,1.5951,3.2725,2.3406,2.7644,0.6721,1.7063,3.886,2.0883,5.5703,4.8151,3.7798,2.0877,2.7565,3.6623,2.1085,3.3862,2.7545,3.3859,4.6857,5.1746,5.6041,4.82,6.8331,5.5504,6.0612,1.0137,0.8003
4.0342,2.9899,4.848,2.7148,4.3289,3.243,3.4071,0.7708,1.8013,4.2209,1.9398,5.6455,5.6354,4.9186,3.1422,3.962,4.8422,3.1174,4.5196,3.9244,4.6396,5.7109,6.2031,6.314,5.2461,6.9507,6.0345,6.2489,1.2251,0.711
5.0731,4.0856,5.8356,3.807,5.3078,4.1071,3.9418,0.869,1.8769,4.4522,1.7335,5.5871,6.2746,5.9073,4.1102,5.1589,5.931,4.083,5.5534,5.0363,5.7844,6.6008,7.0618,6.8195,5.4823,6.8321,6.3135,6.2417,1.4026,0.6666
5.997,5.076,6.7449,4.8029,6.1532,4.8847,4.3354,0.9613,1.9271,4.5756,1.4938,5.416,6.7161,6.7025,4.9443,6.2748,6.8681,4.9502,6.4408,6.0291,6.7665,7.3279,7.7109,7.1198,5.5277,6.5061,6.4,6.0542,1.5285,0.6507
6.761,5.9049,7.5182,5.6397,6.8246,5.5386,4.5723,1.0447,1.9471,4.5988,1.2486,5.1625,6.9623,7.2797,5.6079,7.2384,7.607,5.672,7.1459,6.8478,7.5461,7.8774,8.1335,7.2328,5.3988,6.0226,6.3237,5.7138,1.5901,0.6402
7.3306,6.5263,8.1064,6.2669,7.2992,6.0437,4.6543,1.1172,1.9347,4.5382,1.0242,4.8613,7.0292,7.6322,6.0753,7.9867,8.1173,6.2122,7.6423,7.4495,8.0981,8.2434,8.3334,7.1873,5.1256,5.4438,6.1241,5.2573,1.5825,0.6116
7.6836,6.9097,8.4746,6.6531,7.572,6.3864,4.5983,1.1771,1.8922,4.4156,0.8415,4.5465,6.9404,7.7672,6.3322,8.4728,8.3844,6.547,7.9137,7.8075,8.4129,8.4261,8.3285,7.0143,4.7456,4.834,5.8423,4.7267,1.5097,0.5475
7.8115,7.0437,8.6065,6.7889,7.6538,6.5627,4.4328,1.222,1.8277,4.2546,0.7132,4.2483,6.7226,7.7026,6.3757,8.6715,8.4087,6.6666,7.9535,7.9144,8.4954,8.4286,8.1445,6.7418,4.2977,4.2509,5.5152,4.1667,1.3839,0.4417
7.7202,6.9383,8.5062,6.6877,7.5676,6.5771,4.1926,1.2491,1.7536,4.0779,0.644,3.9902,6.4022,7.4637,6.2148,8.5835,8.2036,6.5753,7.7659,7.7833,8.3631,8.2564,7.8087,6.3909,3.8187,3.7392,5.1719,3.6214,1.2247,0.3004
7.4289,6.6234,8.1979,6.3822,7.3443,6.4416,3.9142,1.2557,1.6835,3.9058,0.6317,3.7886,6.0046,7.0801,5.8697,8.2345,7.7944,6.2907,7.3666,7.4451,8.0432,7.918,7.3467,5.9767,3.3392,3.3283,4.8331,3.1318,1.0557,0.14
6.9686,6.1448,7.7218,5.9183,7.0179,6.1749,3.6313,1.24,1.6284,3.755,0.6695,3.6533,5.5546,6.5853,5.3713,7.6719,7.2157,5.8407,6.7833,6.9438,7.5701,7.4269,6.7818,5.5116,2.8836,3.0328,4.5118,2.733,0.9023,-0.0177
6.3797,5.5579,7.1282,5.3484,6.6226,5.8037,3.3717,1.2023,1.5931,3.6379,0.7475,3.5885,5.0781,6.0158,4.7586,6.958,6.5108,5.2608,6.0553,6.3307,6.9823,6.8044,6.1366,5.01,2.4697,2.8551,4.2166,2.4515,0.7883,-0.1528
5.7087,4.9199,6.471,4.7243,6.1901,5.361,3.1558,1.1454,1.5749,3.5628,0.8557,3.5953,4.6033,5.4112,4.0769,6.1621,5.7292,4.5896,5.2316,5.6583,6.3209,6.0814,5.4358,4.4925,2.1101,2.789,3.9543,2.3027,0.7334,-0.252
5.0054,4.2827,5.8011,4.0923,5.7486,4.8846,2.9959,1.0751,1.5662,3.5343,0.9854,3.6723,4.1612,4.8134,3.3733,5.3522,4.9245,3.8656,4.3674,4.9747,5.628,5.2988,4.7082,3.9874,1.8126,2.8232,3.7327,2.2899,0.7517,-0.3131
4.3191,3.6876,5.1611,3.4907,5.322,4.413,2.8965,1.0003,1.5581,3.5537,1.1316,3.8169,3.7834,4.2646,2.694,4.5888,4.1508,3.125,3.5192,4.3209,4.9445,4.5055,3.987,3.5291,1.5817,2.9434,3.5617,2.4037,0.8498,-0.3442
3.6952,3.1628,4.5821,2.9489,4.9296,3.981,2.8554,0.9318,1.5456,3.6194,1.2925,4.024,3.4993,3.8043,2.0808,3.9203,3.4588,2.4006,2.7392,3.7297,4.3096,3.7545,3.3079,3.1539,1.4183,3.1341,3.4531,2.6236,1.0259,-0.3619
3.1725,2.7247,4.0838,2.4885,4.5866,3.6157,2.8649,0.8805,1.5315,3.7272,1.4694,4.286,3.3315,3.4652,1.569,3.3812,2.8916,1.7229,2.0706,3.226,3.7583,3.0979,2.7061,2.8944,1.3212,3.3792,3.4191,2.9208,1.2692,-0.3849
2.7807,2.3805,3.6762,2.1256,4.3034,3.3337,2.9139,0.8552,1.5267,3.871,1.664,4.591,3.2917,3.2694,1.1861,2.9921,2.4815,1.1217,1.5446,2.8291,3.3204,2.5813,2.213,2.7735,1.2873,3.6626,3.4694,3.2626,1.5603,-0.4278
2.5391,2.133,3.3628,1.8714,4.0862,3.1408,2.9901,0.8612,1.5476,4.0427,1.8768,4.9231,3.378,3.2245,0.9509,2.7604,2.2482,0.6265,1.1797,2.5539,3.0182,2.2385,1.8524,2.7999,1.3133,3.9684,3.6088,3.6169,1.8727,-0.4946
2.4551,1.9837,3.143,1.7331,3.9371,3.0332,3.0819,0.8988,1.6107,4.2333,2.1048,5.2624,3.5747,3.3229,0.8729,2.6827,2.1987,0.2661,0.9816,2.4112,2.8643,2.0874,1.6388,2.9662,1.3955,4.2809,3.8348,3.9564,2.1753,-0.5759
2.5244,1.9343,3.0134,1.7124,3.8541,3.0002,3.1805,0.964,1.7268,4.4325,2.3411,5.5863,3.8551,3.5423,0.9516,2.7461,2.3279,0.0652,0.9449,2.4065,2.8592,2.1273,1.5749,3.2492,1.5293,4.585,4.1366,4.2609,2.4374,-0.6494
2.7314,1.986,2.9677,1.805,3.8319,3.0276,3.2804,1.0484,1.8961,4.6297,2.5748,5.8715,4.185,3.8494,1.1757,2.9308,2.6196,0.0391,1.0535,2.5372,2.99,2.3387,1.6519,3.6135,1.7082,4.8654,4.4962,4.5179,2.6335,-0.6859
3.0499,2.1361,2.9951,1.9982,3.862,3.0996,3.3794,1.1401,2.1059,4.8142,2.7929,6.0966,4.5279,4.2042,1.5221,3.2122,3.0464,0.1889,1.2816,2.7896,3.2301,2.6852,1.8493,4.0164,1.9225,5.1075,4.89,4.7214,2.748,-0.6554
3.4446,2.3741,3.0797,2.2698,3.9328,3.2005,3.4776,1.2256,2.3323,4.9757,2.9818,6.245,4.8502,4.5649,1.9551,3.562,3.5701,0.497,1.595,3.1359,3.5403,3.1176,2.1373,4.4141,2.1587,5.2978,5.2919,4.871,2.7786,-0.5346
3.8731,2.6779,3.2003,2.5879,4.0292,3.3139,3.5754,1.2917,2.5445,5.1054,3.1298,6.3081,5.1246,4.8924,2.4274,3.9483,4.1423,0.9266,1.9529,3.5347,3.8719,3.5799,2.4799,4.7686,2.401,5.4253,5.6762,4.9692,2.7365,-0.3114
4.2885,3.0133,3.3302,2.9119,4.1324,3.4216,3.672,1.3279,2.7126,5.1971,3.229,6.2867,5.3329,5.1538,2.883,4.3357,4.7066,1.4255,2.3114,3.9326,4.1715,4.0166,2.839,5.0523,2.633,5.484,6.0212,5.0213,2.6436,0.012
4.6442,3.3366,3.4408,3.1969,4.2208,3.5038,3.7634,1.3282,2.8147,5.2488,3.2774,6.1915,5.4672,5.3244,3.2632,4.6863,5.2039,1.9328,2.6279,4.2711,4.3875,4.3793,3.179,5.2516,2.8399,5.4741,6.3113,5.0335,2.5267,0.4194
4.8991,3.601,3.504,3.3995,4.2715,3.54,3.8428,1.2927,2.8425,5.2634,3.279,6.0421,5.5294,5.3906,3.5161,4.9619,5.5803,2.3895,2.8666,4.4946,4.4775,4.6334,3.4711,5.3673,3.0113,5.4037,6.5394,5.0131,2.4108,0.8823
5.0251,3.766,3.4978,3.4856,4.2646,3.5122,3.9022,1.2273,2.8035,5.2495,3.244,5.8648,5.5304,5.3514,3.6058,5.1298,5.7957,2.7482,3.0041,4.5605,4.4157,4.7623,3.6972,5.4133,3.1418,5.2886,6.7078,4.9679,2.3129,1.3626
5.0123,3.8054,3.41,3.4373,4.1882,3.4102,3.9351,1.1429,2.719,5.2205,3.1873,5.6883,5.4885,5.2196,3.5208,5.1677,5.832,2.9813,3.0328,4.4472,4.1986,4.7697,3.8513,5.4125,3.232,5.1511,6.8272,4.9065,2.238,1.8176
4.8724,3.7132,3.2409,3.2574,4.0416,3.2351,3.9396,1.0539,2.6186,5.1932,3.1271,5.5396,5.4268,5.021,3.2781,5.0682,5.6968,3.0842,2.9626,4.159,3.8459,4.6787,3.9394,5.3921,3.2872,5.0165,6.9143,4.8371,2.1798,2.2045
4.6367,3.5037,3.0038,2.9688,3.8375,3.0013,3.9204,0.9767,2.5333,5.184,3.0806,5.4396,5.37,4.791,2.9194,4.84,5.4217,3.0732,2.818,3.7261,3.3977,4.5264,3.9766,5.3785,3.315,4.9086,6.9878,4.7671,2.1226,2.4856
4.3501,3.207,2.722,2.6099,3.6006,2.7355,3.8886,0.9271,2.4883,5.2061,3.062,5.399,5.3393,4.5696,2.5034,4.506,5.0549,2.9783,2.6325,3.1984,2.9073,4.3566,3.9822,5.392,3.3234,4.8446,7.0638,4.7025,2.0474,2.6326
4.0613,2.8607,2.4246,2.2272,3.3624,2.4709,3.8593,0.9181,2.4989,5.2668,3.0787,5.4166,5.3492,4.3932,2.0928,4.0979,4.65,2.8335,2.4414,2.6356,2.4315,4.2116,3.9744,5.4439,3.3183,4.8321,7.152,4.6477,1.9374,2.6299
3.8116,2.5005,2.1401,1.8652,3.1553,2.2406,3.8485,0.9574,2.569,5.3653,3.1305,5.4793,5.4039,4.2885,1.7404,3.6491,4.2545,2.6684,2.2744,2.0962,2.0204,4.1231,3.966,5.5345,3.3024,4.8669,7.2538,4.6057,1.7835,2.4748
3.6258,2.1517,1.8897,1.5583,3.0049,2.0695,3.8687,1.0465,2.6934,5.4938,3.2102,5.5658,5.4969,4.2668,1.4796,3.1879,3.9013,2.501,2.1496,1.6262,1.7096,4.1079,3.962,5.6544,3.2759,4.9354,7.3627,4.5787,1.5882,2.1769
3.5076,1.8262,1.6829,1.3253,2.9256,1.9692,3.9268,1.1798,2.8607,5.6396,3.3055,5.6512,5.6145,4.3234,1.3184,2.7327,3.6041,2.3359,2.0718,1.2526,1.5157,4.166,3.9598,5.787,3.2376,5.0181,7.4674,4.5688,1.3664,1.7544
3.4408,1.523,1.5152,1.1686,2.9176,1.9355,4.0232,1.3459,3.0576,5.7886,3.4028,5.714,5.7406,4.4411,1.2418,2.291,3.3601,2.166,2.0338,0.9815,1.4367,4.2835,3.9529,5.9139,3.1877,5.0958,7.556,4.5781,1.1441,1.2296
3.3967,1.2342,1.3709,1.0779,2.9702,1.9519,4.1542,1.5306,3.2716,5.9308,3.4911,5.7417,5.8647,4.5978,1.2186,1.8635,3.1551,1.9778,2.0211,0.8025,1.4574,4.439,3.9354,6.0209,3.1296,5.1553,7.622,4.6086,0.9549,0.6244
3.3447,0.9532,1.2287,1.0372,3.0662,1.9952,4.3153,1.72,3.4919,6.0631,3.5653,5.7344,5.9869,4.7753,1.2128,1.451,2.9729,1.7574,2.019,0.6973,1.5571,4.6118,3.906,6.1034,3.0718,5.1934,7.6687,4.6624,0.8339,-0.0434
3.2625,0.6812,1.0694,1.0316,3.1886,2.0429,4.5033,1.9033,3.7094,6.1914,3.627,5.7052,6.12,4.9663,1.1937,1.0613,2.8021,1.4969,2.0182,0.6485,1.7182,4.788,3.8709,6.1693,3.0275,5.2179,7.7097,4.7406,0.812,-0.7623
3.1431,0.4307,0.8826,1.0532,3.3242,2.08,4.7174,2.073,3.9138,6.3271,3.6828,5.6764,6.2861,5.176,1.1434,0.7139,2.6401,1.197,2.018,0.6469,1.9311,4.9641,3.8421,6.2376,3.0128,5.2444,7.7664,4.8422,0.9094,-1.5257
2.9949,0.2228,0.6693,1.1012,3.4651,2.1012,4.9561,2.224,4.0917,6.4815,3.7392,5.671,6.5075,5.418,1.0585,0.4383,2.4928,0.8674,2.0251,0.694,2.1949,5.1444,3.8337,6.3321,3.0423,5.2909,7.8609,4.9623,1.1315,-2.3296
2.8369,0.0805,0.4404,1.1788,3.6065,2.1106,5.2129,2.35,4.2243,6.6583,3.7971,5.7036,6.7965,5.7056,0.946,0.2666,2.3693,0.5229,2.0491,0.7982,2.5136,5.3365,3.8565,6.4729,3.1246,5.3696,8.0072,5.0902,1.4658,-3.1677
2.6907,0.0204,0.2124,1.2885,3.7427,2.117,5.4732,2.4409,4.2886,6.8478,3.8474,5.7724,7.1467,6.0433,0.8172,0.2233,2.2765,0.179,2.097,0.97,2.8893,5.5447,3.9129,6.6683,3.2581,5.4816,8.2042,5.2085,1.8821,-4.0283
2.5734,0.0474,0.0018,1.4279,3.8658,2.1306,5.7137,2.4832,4.2614,7.0261,3.8697,5.8563,7.5304,6.4202,0.6816,0.3169,2.2152,-0.1519,2.1699,1.2165,3.3177,5.7663,3.9957,6.9089,3.4292,5.6136,8.433,5.2937,2.3366,-4.8928
2.4938,0.1536,-0.1776,1.5902,3.9667,2.1593,5.9061,2.462,4.1252,7.1594,3.8367,5.9179,7.904,6.8117,0.545,0.5368,2.1809,-0.461,2.2634,1.5389,3.7864,5.9926,4.0911,7.1697,3.614,5.74,8.6593,5.3197,2.7781,-5.7373
2.4537,0.3242,-0.3149,1.7676,4.0392,2.2093,6.0249,2.3675,3.8743,7.2124,3.7213,5.9119,8.2176,7.1853,0.4116,0.8577,2.1679,-0.7406,2.3723,1.9336,4.2783,6.2135,4.1843,7.4152,3.7833,5.8288,8.8416,5.2625,3.1581,-6.5355
2.4508,0.5451,-0.4002,1.9573,4.0854,2.286,6.0553,2.1999,3.52,7.1589,3.5053,5.7959,8.4283,7.5108,0.2877,1.2476,2.1759,-0.9802,2.4965,2.3958,4.7764,6.4228,4.2659,7.6101,3.909,5.8494,8.9402,5.105,3.4396,-7.262
2.4827,0.809,-0.4234,2.1646,4.1182,2.3964,5.9989,1.9739,3.0909,6.9892,3.1865,5.5413,8.5099,7.7685,0.1841,1.677,2.2123,-1.1654,2.6442,2.9205,5.2682,6.6217,4.3351,7.7274,3.9708,5.7805,8.9273,4.8421,3.6046,-7.8952
2.5474,1.1167,-0.375,2.402,4.1595,2.5487,5.8741,1.7182,2.63,6.7134,2.7815,5.1409,8.4579,7.9536,0.1147,2.1237,2.2912,-1.2799,2.8296,3.5017,5.7466,6.8179,4.3985,7.7551,3.9604,5.6153,8.7922,4.4826,3.6564,-8.4188
2.6419,1.4738,-0.2499,2.6837,4.2345,2.7504,5.7123,1.4698,2.1869,6.3587,2.3232,4.6119,8.2889,8.0746,0.0909,2.5741,2.4281,-1.3117,3.0665,4.129,6.2077,7.0205,4.465,7.6973,3.8826,5.3643,8.5447,4.0498,3.6189,-8.8223
2.759,1.883,-0.0522,3.0178,4.3637,3.0044,5.5491,1.2668,1.8095,5.9637,1.8551,3.9947,8.0352,8.149,0.1147,3.0208,2.6324,-1.2607,3.3599,4.7838,6.6468,7.2339,4.5403,7.5725,3.7544,5.0539,8.2127,3.5796,3.5304,-9.1023
2.8863,2.3379,0.202,3.4008,4.5562,3.3048,5.4163,1.1385,1.5348,5.5703,1.423,3.3475,7.738,8.197,0.1746,3.4593,2.9021,-1.1433,3.7002,5.4388,7.0564,7.4543,4.6228,7.4092,3.6011,4.723,7.8386,3.1169,3.4364,-9.2638
3.0059,2.8194,0.4849,3.8148,4.8065,3.6357,5.3352,1.0997,1.3837,5.2175,1.0669,2.7373,7.4402,8.2369,0.2456,3.8846,3.2215,-0.9935,4.0622,6.0603,7.4255,7.6695,4.703,7.2412,3.4516,4.4161,7.4722,2.7105,3.3809,-9.3217
3.0972,3.2961,0.7607,4.2297,5.0953,3.9714,5.314,1.1485,1.3593,4.9363,0.8155,2.2304,7.1812,8.2817,0.2943,4.289,3.5631,-0.8575,4.4094,6.6135,7.7414,7.863,4.7671,7.1021,3.3341,4.1765,7.1637,2.4062,3.3992,-9.3017
3.141,3.7292,0.9921,4.609,5.3933,4.28,5.3487,1.2681,1.4482,4.748,0.683,1.8824,6.9928,8.3382,0.2873,4.6603,3.8909,-0.7844,4.7017,7.0684,7.9922,8.0199,4.8021,7.0218,3.272,4.0385,6.9558,2.2412,3.5119,-9.2385
