FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
0.7634,0.6623,0.615,0.6961,0.9696,1.2713,0.3504,0.242,0.184,0.675,0.7467,0.8369,0.3424,0.8282,0.8447,0.6454,0.6641,0.8881,0.6051,0.9564,1.2617,0.7838,0.5284,-0.1105,0.05,-0.3649,-0.011,0.1476,0.3557,0.7402
1.0289,0.7989,0.8715,0.7824,0.8884,1.2097,0.1989,0.1762,0.0719,0.5388,0.5048,0.5812,0.2122,0.7679,0.9785,0.7232,0.6323,1.056,0.5502,0.9844,1.2223,0.719,0.4975,-0.1823,-0.0026,-0.373,-0.2224,-0.13,0.4818,0.8282
1.2326,0.8853,1.0418,0.8182,0.7642,1.0589,0.0828,0.1202,-0.0222,0.3992,0.2443,0.3219,0.0679,0.6926,1.1353,0.7466,0.5501,1.1552,0.4698,0.9695,1.1575,0.6411,0.4663,-0.2089,-0.0066,-0.3573,-0.3824,-0.36,0.551,0.8851
1.3347,0.8867,1.1054,0.7773,0.5925,0.8189,0,0.0672,-0.093,0.2645,-0.0016,0.0884,-0.0813,0.5931,1.2722,0.6795,0.4016,1.1461,0.341,0.8805,1.0461,0.5278,0.4173,-0.2035,0.0234,-0.3228,-0.479,-0.5221,0.5487,0.8942
1.3084,0.7825,1.0563,0.6482,0.3768,0.5009,-0.0562,0.011,-0.1386,0.1413,-0.2027,-0.0937,-0.2208,0.4691,1.3403,0.5073,0.1837,1.0078,0.1561,0.7049,0.879,0.3714,0.3418,-0.176,0.073,-0.2683,-0.5038,-0.5987,0.4667,0.8448
1.1489,0.5754,0.9024,0.4408,0.1322,0.1299,-0.0941,-0.0518,-0.1614,0.0342,-0.3391,-0.2076,-0.3329,0.3305,1.3,0.2433,-0.0894,0.7448,-0.0732,0.454,0.6621,0.1811,0.2429,-0.1311,0.1313,-0.1875,-0.4533,-0.5792,0.307,0.7348
0.8758,0.2927,0.6635,0.186,-0.1141,-0.2553,-0.12,-0.1194,-0.1661,-0.0538,-0.4038,-0.2477,-0.4005,0.1946,1.1338,-0.0744,-0.3883,0.3861,-0.3188,0.1596,0.4151,-0.0196,0.1335,-0.0681,0.1907,-0.0737,-0.3306,-0.4629,0.0842,0.5723
0.5284,-0.0198,0.3681,-0.0715,-0.3287,-0.6069,-0.1355,-0.1842,-0.1576,-0.1192,-0.4017,-0.2189,-0.4118,0.0798,0.8495,-0.3928,-0.6762,-0.0223,-0.545,-0.1356,0.1648,-0.2016,0.0303,0.0156,0.2455,0.0755,-0.1467,-0.2613,-0.1754,0.3738
0.1548,-0.3105,0.0499,-0.2851,-0.4793,-0.8763,-0.1382,-0.2345,-0.1383,-0.1576,-0.3449,-0.1342,-0.3637,-0.0008,0.4773,-0.6602,-0.9196,-0.4291,-0.7199,-0.3905,-0.0633,-0.3407,-0.0525,0.1205,0.2894,0.2537,0.0794,0.0024,-0.4378,0.1608
-0.1995,-0.5362,-0.2553,-0.4197,-0.5444,-1.0247,-0.1228,-0.2567,-0.1064,-0.1631,-0.2488,-0.0119,-0.2637,-0.0448,0.0589,-0.8396,-1.0964,-0.7886,-0.825,-0.5774,-0.2526,-0.425,-0.1093,0.2411,0.3135,0.4436,0.3213,0.294,-0.666,-0.0447
-0.4995,-0.6724,-0.5141,-0.4598,-0.5184,-1.0319,-0.0841,-0.2387,-0.0567,-0.1297,-0.1278,0.1271,-0.1283,-0.0606,-0.3612,-0.9175,-1.1997,-1.0686,-0.859,-0.688,-0.3984,-0.4581,-0.1442,0.3645,0.3072,0.6186,0.5472,0.5719,-0.8273,-0.2241
-0.7228,-0.7165,-0.699,-0.411,-0.4126,-0.9006,-0.0194,-0.1732,0.0173,-0.0543,0.0071,0.2622,0.0208,-0.0641,-0.7433,-0.903,-1.2343,-1.2514,-0.8347,-0.7318,-0.5054,-0.4552,-0.1676,0.4724,0.2603,0.748,0.7245,0.7936,-0.8973,-0.3639
-0.8568,-0.6817,-0.792,-0.294,-0.2499,-0.6552,0.07,-0.0598,0.1206,0.0615,0.1486,0.376,0.1622,-0.0709,-1.0553,-0.8194,-1.2091,-1.3311,-0.7714,-0.7284,-0.5818,-0.4355,-0.19,0.5456,0.1673,0.8053,0.8255,0.9238,-0.8639,-0.4571
-0.8941,-0.5878,-0.7857,-0.1353,-0.0568,-0.3353,0.1788,0.0937,0.2524,0.2086,0.2917,0.4564,0.2795,-0.0904,-1.2731,-0.6932,-1.13,-1.3091,-0.6855,-0.6975,-0.6325,-0.4136,-0.2151,0.5698,0.0311,0.7752,0.833,0.9423,-0.7283,-0.5022
-0.8287,-0.4509,-0.6829,0.0427,0.1438,0.0126,0.2979,0.2727,0.4048,0.3704,0.4308,0.4967,0.3639,-0.1212,-1.3813,-0.5441,-0.9963,-1.1907,-0.5855,-0.6512,-0.6556,-0.3945,-0.2371,0.5389,-0.1356,0.6586,0.7436,0.8486,-0.5048,-0.5018
-0.6577,-0.279,-0.4944,0.2265,0.3372,0.3442,0.4161,0.4579,0.5619,0.5244,0.5569,0.4945,0.414,-0.1517,-1.3747,-0.3807,-0.8024,-0.9838,-0.4703,-0.5907,-0.6427,-0.3723,-0.2417,0.4568,-0.3118,0.4716,0.5684,0.6608,-0.219,-0.4608
-0.3857,-0.0732,-0.2355,0.4111,0.5165,0.6238,0.5221,0.629,0.7033,0.6463,0.6572,0.451,0.4349,-0.1653,-1.2581,-0.2029,-0.5439,-0.6996,-0.3336,-0.5095,-0.5835,-0.3351,-0.2118,0.3355,-0.4727,0.2424,0.3305,0.411,0.0963,-0.3851
-0.0303,0.1665,0.0757,0.5964,0.6798,0.8286,0.6065,0.7684,0.8078,0.7157,0.7168,0.3697,0.4351,-0.146,-1.0457,-0.0077,-0.224,-0.3545,-0.1693,-0.3988,-0.472,-0.2709,-0.1342,0.1928,-0.594,0.0055,0.0614,0.1383,0.4066,-0.2809
0.3745,0.4345,0.4193,0.7813,0.8257,0.9497,0.6629,0.8631,0.8592,0.7209,0.7234,0.2575,0.4252,-0.0841,-0.7582,0.2051,0.1425,0.0292,0.0229,-0.255,-0.3114,-0.1734,-0.0058,0.0491,-0.6573,-0.2033,-0.2034,-0.1171,0.6812,-0.1542
0.7818,0.7161,0.7729,0.9599,0.9493,0.9914,0.689,0.9053,0.849,0.6618,0.6719,0.1254,0.4153,0.0195,-0.4188,0.4285,0.5294,0.4232,0.2348,-0.0833,-0.1164,-0.0456,0.1643,-0.0751,-0.6526,-0.3505,-0.4284,-0.3185,0.8995,-0.0111
1.1399,0.9878,1.1107,1.12,1.0412,0.9682,0.6852,0.8915,0.7777,0.5499,0.5666,-0.0117,0.4136,0.1528,-0.0511,0.6481,0.9028,0.7943,0.4499,0.1013,0.0878,0.0996,0.3551,-0.1629,-0.5804,-0.4105,-0.5835,-0.4375,1.0535,0.141
1.4026,1.2206,1.4042,1.2443,1.0877,0.8997,0.6528,0.8203,0.6528,0.4036,0.4203,-0.1386,0.4235,0.2938,0.3202,0.8442,1.2263,1.1076,0.6462,0.2761,0.2694,0.2416,0.5375,-0.2039,-0.4524,-0.3702,-0.6495,-0.4599,1.1472,0.2933
1.5388,1.3858,1.6244,1.3129,1.0729,0.8047,0.5907,0.6913,0.4851,0.2416,0.2479,-0.2453,0.4416,0.4135,0.6674,0.9951,1.4668,1.3293,0.7987,0.4147,0.3944,0.3551,0.679,-0.1982,-0.29,-0.2349,-0.6245,-0.3918,1.1918,0.4343
1.5363,1.4597,1.7454,1.3063,0.9818,0.6955,0.4939,0.5053,0.2846,0.0759,0.0612,-0.3322,0.4561,0.4802,0.9585,1.0802,1.5981,1.4317,0.8841,0.4912,0.4327,0.4146,0.7495,-0.158,-0.1213,-0.0306,-0.5256,-0.263,1.1999,0.55
1.402,1.4281,1.7491,1.2101,0.8047,0.5754,0.3533,0.2652,0.0595,-0.0907,-0.1351,-0.4115,0.4489,0.4659,1.1594,1.0835,1.6039,1.3985,0.8838,0.4854,0.3637,0.3998,0.727,-0.1052,0.0231,0.1994,-0.3872,-0.1233,1.1794,0.6246
1.1569,1.2898,1.6285,1.0186,0.5407,0.44,0.1599,-0.0211,-0.1833,-0.2625,-0.3412,-0.502,0.3996,0.3521,1.2393,0.9972,1.4805,1.2292,0.789,0.3865,0.181,0.3001,0.6022,-0.0662,0.1167,0.4036,-0.2522,-0.0307,1.1319,0.644
0.8314,1.0572,1.3916,0.738,0.2007,0.2808,-0.0907,-0.3386,-0.4365,-0.4461,-0.5575,-0.6212,0.2921,0.1353,1.1777,0.8238,1.2392,0.9414,0.6036,0.197,-0.1047,0.1184,0.3817,-0.0646,0.1423,0.5358,-0.1603,-0.0336,1.0542,0.5993
0.4599,0.7558,1.0626,0.3882,-0.192,0.0913,-0.393,-0.6649,-0.6894,-0.6437,-0.7786,-0.7764,0.1205,-0.1696,0.9713,0.5783,0.9064,0.5711,0.346,-0.0668,-0.4659,-0.128,0.0869,-0.114,0.096,0.5683,-0.1372,-0.1548,0.9438,0.4908
0.0786,0.4202,0.6799,0,-0.6045,-0.1289,-0.7291,-0.9719,-0.9279,-0.849,-0.9915,-0.9604,-0.1073,-0.5316,0.6379,0.2867,0.5213,0.1674,0.0468,-0.3755,-0.8619,-0.4095,-0.2487,-0.2147,-0.0121,0.4996,-0.1878,-0.3822,0.8031,0.3303
-0.2777,0.088,0.2917,-0.389,-0.9992,-0.3718,-1.0705,-1.2303,-1.1351,-1.0476,-1.1769,-1.1525,-0.3709,-0.9088,0.2177,-0.0177,0.1303,-0.2141,-0.2563,-0.6918,-1.2465,-0.6908,-0.5868,-0.3553,-0.1611,0.3537,-0.2979,-0.6731,0.6423,0.1399
-0.578,-0.2081,-0.0524,-0.7422,-1.3414,-0.6228,-1.3841,-1.4153,-1.2942,-1.2211,-1.3141,-1.3251,-0.6423,-1.2582,-0.2314,-0.3016,-0.2222,-0.5215,-0.5274,-0.9783,-1.5774,-0.9386,-0.8912,-0.5178,-0.3246,0.171,-0.4416,-0.9678,0.4779,-0.0512
-0.7977,-0.4469,-0.3107,-1.0319,-1.6058,-0.8641,-1.6401,-1.5122,-1.3915,-1.3528,-1.387,-1.4518,-0.8934,-1.546,-0.6442,-0.5399,-0.5022,-0.7156,-0.74,-1.2062,-1.8256,-1.1293,-1.1348,-0.6851,-0.4773,-0.0055,-0.5916,-1.2086,0.3289,-0.2126
-0.9212,-0.6225,-0.4574,-1.2449,-1.7824,-1.0798,-1.8194,-1.5191,-1.4196,-1.4327,-1.3879,-1.5147,-1.1033,-1.7556,-0.9598,-0.7214,-0.6924,-0.777,-0.8832,-1.3625,-1.9813,-1.2542,-1.3037,-0.8465,-0.6006,-0.1437,-0.7286,-1.3564,0.2115,-0.3192
-0.9418,-0.7423,-0.4878,-1.3832,-1.8767,-1.2585,-1.9174,-1.4472,-1.3788,-1.4603,-1.3195,-1.5084,-1.2625,-1.8891,-1.134,-0.8507,-0.7928,-0.707,-0.9617,-1.4525,-2.0555,-1.3193,-1.3968,-1.0001,-0.685,-0.2315,-0.8461,-1.3993,0.135,-0.3547
-0.8614,-0.821,-0.4181,-1.4611,-1.9076,-1.3952,-1.944,-1.3171,-1.2787,-1.4436,-1.1935,-1.4402,-1.3727,-1.9647,-1.1454,-0.9447,-0.8178,-0.5261,-0.9926,-1.4974,-2.0749,-1.3414,-1.423,-1.1507,-0.7298,-0.2789,-0.9487,-1.3528,0.1002,-0.3144
-0.6885,-0.8725,-0.2808,-1.4985,-1.9003,-1.4898,-1.9189,-1.1544,-1.1361,-1.396,-1.0284,-1.3277,-1.4439,-2.0086,-0.9986,-1.0259,-0.7896,-0.2683,-0.9988,-1.5271,-2.0735,-1.3418,-1.3968,-1.3047,-0.7402,-0.3119,-1.047,-1.2505,0.1001,-0.2042
-0.4389,-0.9042,-0.1152,-1.5147,-1.8799,-1.5453,-1.8652,-0.9839,-0.9731,-1.3323,-0.8464,-1.1938,-1.489,-2.0457,-0.7228,-1.1159,-0.7326,0.0251,-1.0025,-1.5716,-2.083,-1.3392,-1.3338,-1.4637,-0.7238,-0.3615,-1.1492,-1.1313,0.1238,-0.0388
-0.1376,-0.9169,0.0412,-1.5239,-1.8651,-1.5655,-1.8039,-0.8261,-0.813,-1.2657,-0.671,-1.0619,-1.5193,-2.0925,-0.3692,-1.2304,-0.67,0.3102,-1.021,-1.654,-2.125,-1.3463,-1.2488,-1.6207,-0.6868,-0.4526,-1.2555,-1.0274,0.1601,0.1598
0.1789,-0.909,0.1587,-1.5354,-1.8664,-1.5555,-1.75,-0.6958,-0.6773,-1.2065,-0.5254,-0.9521,-1.542,-2.155,-0.0069,-1.3792,-0.6226,0.545,-1.066,-1.787,-2.2079,-1.3695,-1.1561,-1.7599,-0.634,-0.5953,-1.3561,-0.9558,0.1998,0.3652
0.4623,-0.8844,0.2174,-1.5558,-1.8881,-1.5231,-1.7128,-0.6024,-0.5829,-1.163,-0.43,-0.8785,-1.561,-2.2308,0.2846,-1.5681,-0.6097,0.6923,-1.1449,-1.9746,-2.3301,-1.4113,-1.0712,-1.8608,-0.5688,-0.7824,-1.4337,-0.9174,0.2354,0.548
0.6575,-0.8571,0.2057,-1.5928,-1.9309,-1.4807,-1.6975,-0.5519,-0.5407,-1.1427,-0.4006,-0.8493,-1.5786,-2.3143,0.4268,-1.8016,-0.6494,0.7231,-1.2629,-2.2155,-2.4854,-1.4744,-1.0122,-1.9047,-0.4952,-0.9924,-1.4694,-0.9008,0.26,0.6793
0.7116,-0.8514,0.118,-1.6565,-1.9961,-1.4452,-1.7077,-0.5472,-0.5547,-1.1528,-0.4457,-0.866,-1.5973,-2.4016,0.3565,-2.0836,-0.7565,0.621,-1.4238,-2.5057,-2.6684,-1.5633,-0.9979,-1.8804,-0.4197,-1.197,-1.4495,-0.8893,0.2653,0.7346
0.5883,-0.8959,-0.0452,-1.7579,-2.0857,-1.4351,-1.7461,-0.5886,-0.6217,-1.1994,-0.5643,-0.9244,-1.6202,-2.4919,0.0415,-2.4147,-0.9378,0.3864,-1.6278,-2.84,-2.8768,-1.6829,-1.0438,-1.7883,-0.3504,-1.3698,-1.3703,-0.8681,0.2438,0.6998
0.2792,-1.0134,-0.2755,-1.9049,-2.2018,-1.4656,-1.8144,-0.6733,-0.7319,-1.2861,-0.7456,-1.0152,-1.6487,-2.5862,-0.5074,-2.7877,-1.1878,0.0396,-1.8681,-3.2092,-3.1094,-1.834,-1.1558,-1.6402,-0.2968,-1.4937,-1.24,-0.829,0.191,0.5762
-0.1893,-1.2113,-0.5548,-2.0979,-2.3431,-1.5439,-1.9111,-0.7943,-0.8708,-1.4117,-0.969,-1.1249,-1.6805,-2.683,-1.2322,-3.184,-1.485,-0.3783,-2.128,-3.5977,-3.3617,-2.0086,-1.3246,-1.4565,-0.2659,-1.5648,-1.0763,-0.7723,0.1089,0.3829
-0.7588,-1.4751,-0.8545,-2.3265,-2.5035,-1.6658,-2.0311,-0.9408,-1.0209,-1.5683,-1.2067,-1.2365,-1.7084,-2.7759,-2.034,-3.5719,-1.7921,-0.8087,-2.3798,-3.9816,-3.6224,-2.188,-1.5249,-1.2606,-0.2603,-1.5914,-0.9019,-0.7041,0.0077,0.1554
-1.3495,-1.7689,-1.1393,-2.5695,-2.6713,-1.8166,-2.1645,-1.0983,-1.1645,-1.7409,-1.4266,-1.3305,-1.7211,-2.8529,-2.7894,-3.9098,-2.0609,-1.1822,-2.5882,-4.3303,-3.8724,-2.3439,-1.7184,-1.0746,-0.2757,-1.5897,-0.7388,-0.6326,-0.0958,-0.061
-1.8773,-2.0426,-1.3749,-2.7982,-2.831,-1.9744,-2.2978,-1.2503,-1.286,-1.9092,-1.5979,-1.3879,-1.7066,-2.8996,-3.3753,-4.154,-2.2407,-1.4295,-2.7166,-4.6116,-4.0882,-2.4448,-1.8623,-0.9151,-0.301,-1.5774,-0.6036,-0.5647,-0.1827,-0.2198
-2.271,-2.2443,-1.5359,-2.9835,-2.9673,-2.1162,-2.4157,-1.3809,-1.3727,-2.0496,-1.6951,-1.3922,-1.6557,-2.9045,-3.6967,-4.2679,-2.2887,-1.4944,-2.7353,-4.7977,-4.2477,-2.4637,-1.9186,-0.7912,-0.3195,-1.5676,-0.5046,-0.5033,-0.2372,-0.2846
-2.488,-2.335,-1.6135,-3.1034,-3.0685,-2.2239,-2.5036,-1.4777,-1.4164,-2.1397,-1.7034,-1.3338,-1.566,-2.8639,-3.7098,-4.2327,-2.1803,-1.3466,-2.6298,-4.8731,-4.3374,-2.3856,-1.8637,-0.7042,-0.3118,-1.5641,-0.4405,-0.4475,-0.251,-0.2373
-2.5234,-2.3013,-1.6187,-3.1502,-3.131,-2.2889,-2.5497,-1.5346,-1.4128,-2.1617,-1.6216,-1.2118,-1.4436,-2.7861,-3.4336,-4.0536,-1.9171,-0.9914,-2.4076,-4.8397,-4.3582,-2.214,-1.695,-0.6483,-0.2585,-1.5598,-0.4022,-0.3938,-0.2262,-0.0843
-2.4112,-2.1622,-1.5812,-3.1343,-3.1611,-2.3156,-2.5478,-1.5535,-1.3629,-2.1063,-1.4631,-1.0367,-1.3036,-2.6909,-2.9478,-3.7632,-1.5302,-0.4733,-2.1001,-4.7191,-4.3277,-1.972,-1.4322,-0.613,-0.1438,-1.5382,-0.3749,-0.338,-0.1756,0.1436
-2.2176,-1.9668,-1.5429,-3.0843,-3.1758,-2.3215,-2.4987,-1.5441,-1.2724,-1.9749,-1.2552,-0.8297,-1.1679,-2.608,-2.3754,-3.4174,-1.0779,0.1284,-1.7603,-4.5508,-4.2783,-1.7006,-1.1151,-0.5859,0.0409,-1.4776,-0.3424,-0.2769,-0.1202,0.397
-2.026,-1.7838,-1.5483,-3.0405,-3.1989,-2.333,-2.4098,-1.5205,-1.1512,-1.7794,-1.0346,-0.62,-1.0611,-2.5701,-1.8573,-3.0863,-0.6365,0.7125,-1.4537,-4.3852,-4.2514,-1.4511,-0.7958,-0.5551,0.2949,-1.3571,-0.2896,-0.2095,-0.0857,0.6175
-1.9188,-1.6824,-1.6322,-3.0432,-3.2549,-2.378,-2.2932,-1.4967,-1.0115,-1.5401,-0.8408,-0.4397,-1.0046,-2.6052,-1.5217,-2.8392,-0.286,1.175,-1.2456,-4.2722,-4.2865,-1.2748,-0.528,-0.5114,0.6058,-1.1631,-0.2061,-0.137,-0.0964,0.7511
-1.9576,-1.7131,-1.8096,-3.1196,-3.3595,-2.4763,-2.1613,-1.4813,-0.8645,-1.2815,-0.7075,-0.3168,-1.0107,-2.7271,-1.4558,-2.7276,-0.0929,1.4318,-1.1846,-4.2485,-4.409,-1.2104,-0.3554,-0.4479,0.9489,-0.8962,-0.0885,-0.0635,-0.169,0.7615
-2.1666,-1.8889,-2.0681,-3.2705,-3.5097,-2.6288,-2.0225,-1.4744,-0.7186,-1.0272,-0.6552,-0.269,-1.0759,-2.9271,-1.6851,-2.77,-0.092,1.439,-1.2876,-4.3246,-4.619,-1.2722,-0.301,-0.3604,1.2882,-0.5759,0.0579,0.0033,-0.3052,0.6396
-2.5235,-2.1763,-2.3649,-3.463,-3.6778,-2.811,-1.8767,-1.4665,-0.5784,-0.7964,-0.6867,-0.2999,-1.1784,-3.1703,-2.1642,-2.9417,-0.2736,1.2065,-1.53,-4.4759,-4.8838,-1.4422,-0.3596,-0.2462,1.579,-0.2428,0.2185,0.0509,-0.4873,0.4092
-2.9588,-2.4962,-2.6311,-3.6318,-3.8098,-2.9715,-1.7151,-1.4419,-0.4468,-0.6011,-0.7874,-0.398,-1.2782,-3.3962,-2.783,-3.1737,-0.5788,0.8009,-1.8441,-4.6421,-5.1378,-1.669,-0.4962,-0.104,1.7732,0.0441,0.3699,0.0625,-0.676,0.1247
-3.3665,-2.7359,-2.7811,-3.6885,-3.8324,-3.039,-1.5216,-1.3841,-0.3272,-0.4464,-0.9293,-0.5389,-1.3226,-3.5276,-3.3879,-3.3614,-0.9061,0.3351,-2.1274,-4.7332,-5.2911,-1.8738,-0.6507,0.0663,1.8254,0.2157,0.484,0.0206,-0.8134,-0.1365
-3.623,-2.7712,-2.7278,-3.5382,-3.6653,-2.9358,-1.2779,-1.2828,-0.2268,-0.3319,-1.0784,-0.6895,-1.2555,-3.4825,-3.8132,-3.3828,-1.1283,-0.0519,-2.2608,-4.645,-5.2439,-1.9643,-0.7488,0.2638,1.7017,0.2063,0.5334,-0.0875,-0.832,-0.2879
-3.6107,-2.4926,-2.3984,-3.1006,-3.2392,-2.5951,-0.9703,-1.1397,-0.1587,-0.2543,-1.2023,-0.8136,-1.0285,-3.1907,-3.9162,-3.1222,-1.1173,-0.2238,-2.1314,-4.2793,-4.9071,-1.8521,-0.7161,0.4863,1.3878,-0.0296,0.4995,-0.2631,-0.6664,-0.2494
-3.2432,-1.8311,-1.7511,-2.3288,-2.5131,-1.9793,-0.5952,-0.9709,-0.1402,-0.2093,-1.2756,-0.8769,-0.6129,-2.6095,-3.6068,-2.4963,-0.7727,-0.0759,-1.6579,-3.5661,-4.2216,-1.4714,-0.4946,0.7302,0.8951,-0.5036,0.3781,-0.4911,-0.2685,0.036
-2.4837,-0.7772,-0.7851,-1.2246,-1.4887,-1.0922,-0.1647,-0.8056,-0.1894,-0.1936,-1.2836,-0.8534,-0.009,-1.7363,-2.8651,-1.4749,-0.0471,0.4416,-0.8111,-2.4823,-3.1754,-0.7958,-0.0562,0.9885,0.2622,-1.1867,0.1817,-0.7411,0.3804,0.5902
-1.3539,0.611,0.4545,0.156,-0.2179,0.0153,0.2919,-0.6796,-0.3204,-0.2059,-1.2241,-0.7311,0.7485,-0.6156,-1.7417,-0.0933,1.0384,1.3109,0.3744,-1.0637,-1.8123,0.1526,0.5882,1.2479,-0.4504,-2.0134,-0.0648,-0.974,1.2614,1.3921
0.0685,2.2158,1.8809,1.7077,1.2007,1.25,0.7291,-0.6283,-0.5395,-0.2488,-1.1079,-0.5165,1.5918,0.6636,-0.3428,1.5495,2.3925,2.4501,1.8021,0.5956,-0.2303,1.3022,1.3878,1.4866,-1.1703,-2.8946,-0.3315,-1.1523,2.3182,2.3797
1.6644,3.8803,3.3781,3.2916,2.635,2.4911,1.0906,-0.6785,-0.8431,-0.3289,-0.9578,-0.2354,2.4287,1.9792,1.1956,3.3064,3.8684,3.7294,3.3286,2.3559,1.4314,2.5425,2.2598,1.6744,-1.8265,-3.7358,-0.5921,-1.2507,3.4647,3.4595
3.2944,5.4381,4.8189,4.7574,3.941,3.6116,1.3193,-0.8429,-1.2174,-0.4556,-0.8045,0.0709,3.1569,3.195,2.7353,5.0077,5.292,4.9981,4.7895,4.055,3.0148,3.7419,3.1037,1.7761,-2.3605,-4.4536,-0.8308,-1.2617,4.5994,4.5232
4.8229,6.7433,6.0858,5.9694,4.9879,4.5004,1.3686,-1.1164,-1.6399,-0.6371,-0.6804,0.353,3.6827,4.1843,4.1573,6.4914,6.4961,6.1137,6.0296,5.5364,4.3693,4.7713,3.8202,1.7585,-2.7353,-4.9895,-1.0438,-1.1962,5.6227,5.4668
6.1387,7.6951,7.0887,6.828,5.6805,5.0826,1.2142,-1.4758,-2.0805,-0.8763,-0.6119,0.5646,3.9373,4.8509,5.3756,7.6308,7.3531,6.966,6.93,6.6759,5.3774,5.5255,4.3281,1.5982,-2.9392,-5.3167,-1.2377,-1.0792,6.4537,6.2076
7.1701,8.2495,7.7767,7.2845,5.9746,5.3306,0.862,-1.8822,-2.5037,-1.166,-0.6127,0.6722,3.8894,5.1443,6.3401,8.3535,7.7965,7.4925,7.4258,7.4005,5.9721,5.9392,4.5774,1.2879,-2.9853,-5.4396,-1.4249,-0.9415,7.0423,6.696
