FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
1.6129,1.4822,0.7626,0.6955,-0.3316,-0.6108,-1.5743,-1.3782,-2.304,-1.4758,-0.8377,-0.2829,1.1185,0.317,2.1343,0.8253,1.7169,2.4057,1.7263,0.6279,1.3016,1.5814,1.5824,0.8742,-0.3321,-1.0219,-0.3003,-0.2382,1.7589,0.588
0.4793,0.3804,-0.1204,-0.2928,-1.3666,-1.3784,-2.2992,-1.3638,-1.9259,-2.201,-1.2079,-0.9184,-0.1547,-1.0036,0.8054,-0.4113,0.4873,1.2608,0.5698,-0.6002,0.061,0.5644,0.7232,0.2929,-0.181,-0.5808,-0.7805,-0.5851,1.5798,1.058
-0.4476,-0.4837,-0.8009,-1.0526,-2.1413,-1.9371,-2.7793,-1.2587,-1.4733,-2.7368,-1.49,-1.4523,-1.1834,-2.0615,-0.2504,-1.393,-0.5026,0.3358,-0.338,-1.566,-0.926,-0.2235,0.103,-0.098,0.069,-0.0735,-1.09,-0.8239,1.3975,1.4337
-1.1128,-1.0584,-1.2598,-1.5483,-2.623,-2.2763,-3.0108,-1.0727,-0.9735,-3.0734,-1.679,-1.8725,-1.942,-2.8181,-0.9618,-2.0625,-1.1911,-0.3102,-0.9396,-2.2181,-1.6136,-0.7372,-0.2481,-0.2885,0.4009,0.4745,-1.2261,-0.9491,1.246,1.6978
-1.5028,-1.3365,-1.5116,-1.7851,-2.8247,-2.4175,-3.0184,-0.824,-0.4542,-3.2192,-1.7729,-2.1711,-2.438,-3.2794,-1.3147,-2.4144,-1.5692,-0.6703,-1.2287,-2.5589,-2.0059,-0.9726,-0.3461,-0.2929,0.7869,1.036,-1.2009,-0.9623,1.147,1.8514
-1.6401,-1.3499,-1.5955,-1.8012,-2.7955,-2.4039,-2.8456,-0.5366,0.0584,-3.194,-1.77,-2.3416,-2.7006,-3.485,-1.3468,-2.4878,-1.6735,-0.7816,-1.2432,-2.6355,-2.1469,-0.9596,-0.2412,-0.1408,1.1954,1.5871,-1.0333,-0.8688,1.1052,1.9099
-1.5731,-1.1578,-1.5625,-1.6553,-2.6067,-2.2884,-2.5439,-0.2376,0.5399,-3.0211,-1.6679,-2.3771,-2.7673,-3.4927,-1.1322,-2.3516,-1.5717,-0.7093,-1.0507,-2.5226,-2.1047,-0.7509,-0.0008,0.1325,1.5987,2.1104,-0.7418,-0.6745,1.1066,1.8974
-1.3622,-0.8332,-1.4638,-1.4137,-2.3348,-2.1224,-2.1618,0.0454,0.9681,-2.722,-1.4643,-2.2707,-2.6723,-3.3619,-0.763,-2.0875,-1.3437,-0.5282,-0.7324,-2.3034,-1.9528,-0.409,0.3077,0.4955,1.9785,2.5975,-0.3408,-0.3843,1.1237,1.8401
-1.0675,-0.4497,-1.3417,-1.1376,-2.0463,-1.9481,-1.7368,0.2876,1.323,-2.3124,-1.1593,-2.0172,-2.4378,-3.1399,-0.3288,-1.7725,-1.0648,-0.3052,-0.3654,-2.0514,-1.7531,0.0062,0.6306,0.9252,2.3283,3.0491,0.1622,-0.0021,1.1252,1.7614
-0.7379,-0.07,-1.2234,-0.8746,-1.7864,-1.7933,-1.2912,0.4697,1.5879,-1.8021,-0.7576,-1.6158,-2.0714,-2.8534,0.1008,-1.4661,-0.791,-0.0871,-0.0098,-1.818,-1.5439,0.4468,0.9356,1.4094,2.6528,3.4718,0.7638,0.4685,1.087,1.6781
-0.4048,0.2619,-1.1199,-0.6526,-1.5731,-1.669,-0.8308,0.5821,1.7524,-1.1971,-0.27,-1.0733,-1.5687,-2.507,0.4874,-1.2021,-0.5522,0.1057,0.2996,-1.6258,-1.3357,0.8834,1.2146,1.9448,2.9627,3.8748,1.461,1.0212,0.9999,1.5982
-0.0798,0.5245,-1.0275,-0.4783,-1.3983,-1.5704,-0.3488,0.6271,1.8155,-0.5038,0.2859,-0.4066,-0.9202,-2.0878,0.8271,-0.9878,-0.3507,0.2785,0.5553,-1.4702,-1.1134,1.3065,1.4804,2.5319,3.269,4.2638,2.2451,1.6436,0.8735,1.5218
0.2418,0.7177,-0.9321,-0.3405,-1.2339,-1.48,0.1685,0.6193,1.7873,0.2657,0.885,0.3552,-0.1207,-1.5745,1.1451,-0.8087,-0.167,0.456,0.7744,-1.3266,-0.8457,1.7248,1.7599,3.1701,3.5782,4.638,3.0966,2.3139,0.7332,1.4438
0.5739,0.8571,-0.8151,-0.2173,-1.0435,-1.3737,0.733,0.5821,1.6871,1.0888,1.4951,1.1696,0.8217,-0.9491,1.4825,-0.6382,0.0308,0.6717,0.9899,-1.1622,-0.4977,2.1595,2.0851,3.8526,3.8894,4.9882,3.9826,3.0003,0.614,1.3589
0.9301,0.9661,-0.6608,-0.0851,-0.7947,-1.2287,1.3468,0.5421,1.5395,1.9293,2.078,1.9835,1.8793,-0.2069,1.8803,-0.4492,0.2748,0.9567,1.2403,-0.948,-0.0445,2.636,2.4828,4.5637,4.1948,5.2985,4.8576,3.6626,0.5512,1.2653
1.3151,1.0667,-0.4609,0.0727,-0.4701,-1.0296,1.9966,0.5222,1.3685,2.7397,2.594,2.7376,3.0038,0.6369,2.3625,-0.2246,0.5866,1.3302,1.5573,-0.6692,0.5186,3.1747,2.9669,5.2791,4.482,5.5499,5.6682,4.257,0.5708,1.1684
1.7187,1.1726,-0.2176,0.2598,-0.0726,-0.7732,2.6533,0.5366,1.1932,3.4661,3.0071,3.3748,4.1304,1.5472,2.9254,0.0362,0.9697,1.794,1.9567,-0.3306,1.1725,3.7835,3.5337,5.9685,4.7373,5.7251,6.3611,4.7423,0.6819,1.0803
2.1164,1.2856,0.0563,0.4659,0.375,-0.4684,3.2762,0.5888,1.0247,4.0587,3.292,3.8491,5.1874,2.4738,3.5354,0.3156,1.4069,2.3308,2.4331,0.0441,1.8766,4.4538,4.1614,6.6002,4.9477,5.8123,6.8931,5.0873,0.8725,1.0164
2.4734,1.3966,0.3403,0.6699,0.8358,-0.1344,3.8219,0.6716,0.8674,4.4813,3.4398,4.134,6.1079,3.3606,4.1347,0.5827,1.8638,2.907,2.9606,0.4186,2.5785,5.1608,4.8141,7.1469,5.1031,5.8071,7.239,5.2761,1.111,0.9911
2.7537,1.4902,0.61,0.8473,1.2682,0.2036,4.2548,0.7718,0.7226,4.7209,3.4608,4.2282,6.8418,4.1564,4.6554,0.8009,2.2955,3.478,3.4985,0.7523,3.2244,5.8672,5.4481,7.5894,5.1963,5.7132,7.3968,5.311,1.3527,1.012
2.9297,1.5514,0.8425,0.9774,1.6369,0.5195,4.5555,0.8746,0.5938,4.7915,3.3839,4.1559,7.3647,4.824,5.0363,0.9384,2.657,3.9954,4.0011,1.0116,3.771,6.5304,6.0195,7.9197,5.2239,5.5411,7.3879,5.2119,1.5496,1.0771
2.9911,1.5714,1.0208,1.0502,1.92,0.79,4.7273,0.9693,0.4911,4.7339,3.2524,3.9635,7.6822,5.3461,5.2386,0.977,2.9134,4.4161,4.4278,1.1769,4.1937,7.1104,6.4924,8.1411,5.1868,5.3069,7.2535,5.0127,1.6625,1.1744
2.9474,1.5508,1.1372,1.0692,2.1134,0.9995,4.7955,1.0531,0.4324,4.6087,3.1174,3.7106,7.8285,5.7269,5.2547,0.9166,3.0462,4.7094,4.7516,1.2469,4.49,7.5768,6.8439,8.2673,5.0915,5.03,7.0468,4.7553,1.671,1.2843
