FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.4464,1.2303,-0.084,0.5071,1.2391,1.0491,-0.8484,-1.4803,-2.0667,-2.1341,-0.9052,-0.0992,0.7263,2.7749,0.4356,1.8979,1.0671,-0.1529,1.4504,3.0009,3.4575,2.5384,1.5052,1.3725,0.6512,0.4911,0.7111,0.4138,0.1443,-1.0508
0.4233,1.1236,-0.2277,0.5741,1.1134,0.8955,-0.5076,-1.4338,-1.6868,-1.8254,-0.829,-0.2408,0.8305,2.661,0.3342,1.7301,0.9865,-0.2572,1.3462,2.8448,3.2561,2.4329,1.5051,1.2609,0.6054,0.1504,0.3459,0.0529,0.1782,-0.96
0.5171,1.1896,-0.2175,0.8454,1.1141,0.8454,-0.064,-1.3273,-1.221,-1.4021,-0.6442,-0.3202,0.9968,2.547,0.3244,1.6589,0.9957,-0.2387,1.3284,2.7357,3.0586,2.3436,1.5596,1.2148,0.5368,-0.1942,0.0783,-0.2456,0.1831,-0.8764
0.6906,1.3804,-0.0935,1.267,1.2235,0.8837,0.417,-1.1729,-0.7147,-0.9258,-0.4117,-0.3723,1.1726,2.4148,0.3917,1.6657,1.0744,-0.1037,1.3846,2.6595,2.8611,2.2577,1.6539,1.2043,0.4352,-0.5485,-0.1099,-0.5061,0.1319,-0.8134
0.8798,1.6088,0.077,1.7428,1.3948,0.9701,0.8646,-0.9883,-0.2198,-0.4598,-0.1979,-0.4345,1.3008,2.2409,0.499,1.7047,1.1794,0.111,1.4767,2.5826,2.6485,2.1483,1.7554,1.1901,0.2977,-0.9069,-0.2479,-0.7534,0.0046,-0.7777
1.0087,1.7716,0.2173,2.1593,1.5646,1.0511,1.2167,-0.7916,0.2167,-0.0542,-0.0564,-0.534,1.3329,2.0022,0.5941,1.7156,1.2544,0.3468,1.551,2.4607,2.4003,1.9821,1.8214,1.134,0.1312,-1.248,-0.3638,-1.0008,-0.2031,-0.7673
1.008,1.7772,0.2595,2.4126,1.6687,1.0739,1.4318,-0.5977,0.5622,0.2622,-0.0148,-0.6792,1.2406,1.6837,0.6218,1.6388,1.2443,0.5374,1.5516,2.2519,2.0978,1.7303,1.8101,1.0094,-0.0485,-1.5366,-0.4755,-1.2429,-0.4756,-0.7715
0.8324,1.5686,0.1585,2.431,1.6572,0.9994,1.4947,-0.4159,0.8034,0.4846,-0.0696,-0.8574,1.0208,1.2841,0.5362,1.4311,1.1081,0.6251,1.4341,1.9289,1.7311,1.3771,1.6905,0.8074,-0.2199,-1.731,-0.5866,-1.4553,-0.7787,-0.7735
0.4705,1.136,-0.0996,2.1865,1.5036,0.8105,1.4163,-0.2495,0.9458,0.6283,-0.1898,-1.0384,0.6966,0.8188,0.3117,1.0755,0.8279,0.5738,1.176,1.4866,1.3034,0.9255,1.4507,0.5377,-0.3609,-1.7936,-0.6863,-1.6013,-1.0659,-0.7538
-0.0514,0.5167,-0.4963,1.6974,1.209,0.5157,1.2276,-0.0979,1.0075,0.7197,-0.3287,-1.1832,0.3119,0.3185,-0.0502,0.585,0.4127,0.3765,0.7813,0.9436,0.8316,0.3987,1.101,0.2267,-0.4537,-1.7003,-0.7541,-1.6417,-1.2897,-0.6947
-0.6749,-0.2155,-0.9839,1.0222,0.8005,0.1474,0.9717,0.0416,1.0125,0.7872,-0.4376,-1.2532,-0.0778,-0.1749,-0.5205,-0.0012,-0.1033,0.0567,0.2799,0.3378,0.3432,-0.1635,0.6726,-0.0891,-0.4873,-1.447,-0.767,-1.5455,-1.4123,-0.584
-1.3202,-0.9668,-1.4928,0.2475,0.3243,-0.243,0.6947,0.1716,0.9843,0.8529,-0.4786,-1.22,-0.4162,-0.6164,-1.0473,-0.6263,-0.6679,-0.3375,-0.2784,-0.2817,-0.1296,-0.7112,0.2129,-0.3698,-0.4594,-1.0516,-0.7078,-1.2984,-1.4144,-0.4179
-1.9013,-1.6414,-1.9417,-0.528,-0.1629,-0.5941,0.4377,0.2931,0.9425,0.9274,-0.4314,-1.071,-0.6562,-0.9652,-1.5652,-1.2266,-1.2196,-0.742,-0.8327,-0.8638,-0.5548,-1.1928,-0.2234,-0.5807,-0.3763,-0.5521,-0.5719,-0.9082,-1.2984,-0.2018
-2.3401,-2.1584,-2.2501,-1.2097,-0.6046,-0.8453,0.2308,0.4054,0.9012,1.008,-0.297,-0.8127,-0.7684,-1.1916,-2.0067,-1.7422,-1.6968,-1.09,-1.3207,-1.3627,-0.9056,-1.5634,-0.5838,-0.6983,-0.2519,-0.0016,-0.3703,-0.4064,-1.0857,0.0501
-2.5794,-2.4621,-2.3513,-1.7215,-0.9521,-0.9484,0.0894,0.5059,0.8677,1.0797,-0.0955,-0.4703,-0.7449,-1.2806,-2.3119,-2.1237,-2.046,-1.3239,-1.6877,-1.742,-1.1622,-1.7911,-0.8269,-0.7156,-0.1062,0.538,-0.1298,0.1556,-0.8099,0.316
-2.5897,-2.5276,-2.2047,-2.0143,-1.1711,-0.8785,0.0136,0.5901,0.841,1.1189,0.1369,-0.0845,-0.5996,-1.232,-2.4366,-2.3366,-2.2277,-1.4063,-1.8933,-1.9755,-1.311,-1.8604,-0.9293,-0.6423,0.0374,1.0033,0.1124,0.7122,-0.5077,0.5688
-2.3716,-2.3596,-1.8039,-2.0686,-1.2437,-0.6396,-0.0093,0.652,0.8113,1.0994,0.3545,0.2948,-0.3641,-1.0582,-2.3573,-2.3619,-2.2196,-1.3248,-1.9148,-2.0474,-1.3436,-1.7716,-0.8877,-0.5028,0.1553,1.3374,0.3158,1.1931,-0.2111,0.78
-1.9518,-1.9875,-1.1789,-1.8936,-1.169,-0.2648,0.0003,0.6851,0.7615,1.0004,0.5102,0.6158,-0.0807,-0.7806,-2.0727,-2.196,-2.0184,-1.0918,-1.7489,-1.9512,-1.2562,-1.5388,-0.718,-0.3298,0.2277,1.4972,0.4455,1.5344,0.0573,0.9245
-1.3763,-1.4591,-0.3925,-1.5228,-0.961,0.1901,0.0214,0.6855,0.6725,0.8141,0.5648,0.834,0.206,-0.4266,-1.6036,-1.851,-1.6399,-0.7386,-1.4109,-1.6912,-1.051,-1.1868,-0.4506,-0.1578,0.2421,1.4602,0.4793,1.6881,0.285,0.9857
-0.7023,-0.8334,0.4679,-1.0074,-0.6463,0.6573,0.0389,0.6546,0.5322,0.5533,0.4975,0.9201,0.4565,-0.0284,-0.9905,-1.3545,-1.1183,-0.3079,-0.933,-1.2853,-0.7399,-0.7484,-0.1257,-0.0167,0.1959,1.2288,0.4104,1.6308,0.4674,0.9593
0.008,-0.1754,1.3025,-0.4085,-0.2613,1.069,0.0488,0.6028,0.3454,0.2531,0.3124,0.8661,0.6416,0.3778,-0.2904,-0.7509,-0.5032,0.1545,-0.3621,-0.7683,-0.3488,-0.2634,0.2124,0.0723,0.0964,0.8316,0.2481,1.3672,0.6052,0.8553
0.6919,0.4487,2.0128,0.2097,0.1501,1.3681,0.059,0.5491,0.1405,-0.0317,0.041,0.6875,0.7445,0.7506,0.4285,-0.1003,0.1433,0.6049,0.2426,-0.1937,0.0794,0.2223,0.5199,0.0977,-0.0405,0.3204,0.0138,0.9305,0.7014,0.6962
1.2898,0.9756,2.5148,0.7835,0.5379,1.5148,0.0852,0.5191,-0.0324,-0.2382,-0.263,0.4206,0.76,1.0444,1.0929,0.5242,0.7517,1.0056,0.814,0.3675,0.4845,0.6577,0.757,0.0568,-0.1943,-0.2372,-0.2637,0.3766,0.7603,0.5135
1.747,1.3485,2.7514,1.2524,0.849,1.49,0.1435,0.5387,-0.1123,-0.3104,-0.5358,0.115,0.6912,1.2114,1.6313,1.0434,1.2519,1.3252,1.2815,0.8321,0.7937,0.989,0.8903,-0.0478,-0.3445,-0.7686,-0.554,-0.2252,0.7864,0.3413
2.0187,1.5221,2.6995,1.5621,1.0317,1.295,0.2412,0.6262,-0.0459,-0.216,-0.7187,-0.1774,0.5449,1.2071,1.9834,1.3814,1.5807,1.5383,1.5786,1.1163,0.9319,1.1648,0.8947,-0.2114,-0.475,-1.2085,-0.8309,-0.8044,0.7839,0.2105
2.0753,1.4692,2.3738,1.6705,1.0429,0.9495,0.3711,0.7858,0.1938,0.0422,-0.7728,-0.4136,0.329,0.9978,2.1082,1.4789,1.6919,1.6251,1.6529,1.15,0.8352,1.1436,0.756,-0.4282,-0.5764,-1.5097,-1.0752,-1.3008,0.7566,0.1431
1.909,1.1865,1.8245,1.5546,0.8576,0.4888,0.5109,1.0055,0.5968,0.4254,-0.6871,-0.566,0.0512,0.5695,1.9925,1.3054,1.5655,1.5745,1.4766,0.8919,0.4662,0.9036,0.4744,-0.6915,-0.6467,-1.6494,-1.2758,-1.6722,0.7069,0.149
1.539,0.6979,1.1304,1.2168,0.4759,-0.0414,0.6277,1.2582,1.1151,0.8669,-0.4792,-0.6264,-0.2795,-0.0655,1.655,0.8677,1.2134,1.3879,1.0549,0.3417,-0.1746,0.4504,0.0664,-0.9909,-0.6884,-1.6315,-1.4281,-1.8983,0.6371,0.226
1.011,0.0533,0.3862,0.6869,-0.0736,-0.5909,0.6872,1.5081,1.673,1.2874,-0.189,-0.6036,-0.6509,-0.8666,1.1443,0.2115,0.6794,1.0831,0.4285,-0.4568,-1.045,-0.1795,-0.4349,-1.3111,-0.7067,-1.4823,-1.5327,-1.9799,0.5499,0.3611
0.392,-0.679,-0.3141,0.0188,-0.7368,-1.1129,0.6623,1.717,2.1834,1.6128,0.1309,-0.5194,-1.0464,-1.7691,0.5314,-0.5857,0.0318,0.6942,-0.3322,-1.4216,-2.0658,-0.9226,-0.9833,-1.632,-0.7068,-1.2432,-1.5922,-1.9347,0.451,0.535
-0.2408,-1.4217,-0.8945,-0.7173,-1.4422,-1.571,0.5397,1.8511,2.5654,1.7885,0.4272,-0.402,-1.4444,-2.6928,-0.1031,-1.4283,-0.6489,0.2679,-1.1384,-2.4458,-3.1344,-1.698,-1.5271,-1.9298,-0.6921,-0.9601,-1.6098,-1.7906,0.3493,0.7264
-0.8119,-2.1006,-1.3094,-1.446,-2.1122,-1.9435,0.3226,1.8855,2.7585,1.7885,0.655,-0.2792,-1.8187,-3.553,-0.683,-2.2185,-1.2848,-0.1446,-1.899,-3.4163,-4.1412,-2.4209,-2.0168,-2.1795,-0.6632,-0.6726,-1.5865,-1.5783,0.2576,0.915
-1.2601,-2.6529,-1.5492,-2.0965,-2.6753,-2.224,0.0291,1.8069,2.7316,1.6165,0.7855,-0.1723,-2.1412,-4.2728,-1.1482,-2.872,-1.8124,-0.4966,-2.5346,-4.2316,-4.9868,-3.017,-2.413,-2.3574,-0.6174,-0.4066,-1.5209,-1.3246,0.19,1.0846
-1.5463,-3.0344,-1.6359,-2.6103,-3.0767,-2.4179,-0.3121,1.6152,2.484,1.3003,0.808,-0.0926,-2.3844,-4.7924,-1.4621,-3.33,-2.1904,-0.7534,-2.9889,-4.8172,-5.5961,-3.4341,-2.6919,-2.444,-0.5483,-0.1714,-1.4097,-1.0482,0.1586,1.2228
-1.6571,-3.2224,-1.6122,-2.9473,-3.2862,-2.5362,-0.6681,1.323,2.0422,0.8822,0.7288,-0.0415,-2.5267,-5.0768,-1.6137,-3.5648,-2.4016,-0.897,-3.2346,-5.1349,-5.9271,-3.6486,-2.8467,-2.4268,-0.448,0.0377,-1.251,-0.7599,0.1695,1.3212
-1.6052,-3.2165,-1.5264,-3.0888,-3.3015,-2.5908,-1.008,0.9536,1.4519,0.4066,0.5654,-0.0136,-2.5566,-5.1192,-1.6145,-3.5811,-2.4505,-0.9272,-3.2742,-5.1857,-5.9741,-3.6672,-2.8866,-2.3035,-0.3097,0.2313,-1.0479,-0.4664,0.22,1.3738
-1.4235,-3.0366,-1.4206,-3.0391,-3.1471,-2.5902,-1.3093,0.5367,0.7697,-0.09,0.3397,-0.0023,-2.4772,-4.9406,-1.4927,-3.4112,-2.3578,-0.8612,-3.1353,-5.0056,-5.7649,-3.5216,-2.8326,-2.0845,-0.132,0.4167,-0.8128,-0.1767,0.2991,1.3762
-1.1583,-2.7186,-1.3216,-2.8235,-2.8681,-2.5392,-1.5595,0.104,0.0548,-0.5841,0.0723,-0.0051,-2.3068,-4.5858,-1.2863,-3.1061,-2.1549,-0.7301,-2.8628,-4.6559,-5.3541,-3.2596,-2.7135,-1.7935,0.0776,0.5908,-0.5689,0.0925,0.3896,1.3248
-0.8587,-2.3084,-1.2399,-2.4836,-2.5201,-2.4396,-1.7567,-0.3142,-0.6377,-1.0648,-0.2205,-0.0261,-2.0771,-4.1149,-1.0348,-2.7241,-1.8767,-0.5739,-2.509,-4.2093,-4.8114,-2.9342,-2.5596,-1.4657,0.3015,0.7369,-0.348,0.3155,0.4735,1.2177
-0.5673,-1.8547,-1.1723,-2.0698,-2.1579,-2.2928,-1.9051,-0.6903,-1.2606,-1.5275,-0.5263,-0.0742,-1.8272,-3.5935,-0.7722,-2.3196,-1.5565,-0.4338,-2.123,-3.7351,-4.21,-2.5919,-2.3978,-1.1413,0.5141,0.829,-0.1847,0.4613,0.5364,1.0557
-0.3125,-1.4023,-1.1085,-1.6337,-1.8248,-2.1022,-2.0097,-0.9999,-1.7756,-1.9643,-0.8323,-0.1587,-1.5948,-3.081,-0.5216,-1.9334,-1.2214,-0.3436,-1.7424,-3.2867,-3.6143,-2.264,-2.2464,-0.8578,0.6882,0.8408,-0.1076,0.5025,0.5718,0.8437
-0.1042,-0.9858,-1.0368,-1.2207,-1.5456,-1.8748,-2.0705,-1.2213,-2.1515,-2.3559,-1.1208,-0.2814,-1.4075,-2.6223,-0.2923,-1.587,-0.8892,-0.3212,-1.3876,-2.8943,-3.0719,-1.9625,-2.1119,-0.6402,0.8025,0.7564,-0.1301,0.4256,0.5815,0.5914
0.065,-0.627,-0.948,-0.8649,-1.3251,-1.6217,-2.0798,-1.3364,-2.362,-2.6683,-1.3662,-0.4327,-1.2773,-2.2421,-0.0804,-1.2822,-0.5678,-0.3643,-1.0613,-2.5631,-2.6089,-1.6807,-1.9878,-0.4951,0.8482,0.5797,-0.2439,0.2387,0.5744,0.3131
0.2141,-0.3346,-0.8376,-0.585,-1.151,-1.3581,-2.0223,-1.3324,-2.3856,-2.8562,-1.5368,-0.5896,-1.199,-1.9466,0.1264,-1.006,-0.2583,-0.4509,-0.7537,-2.2787,-2.2313,-1.4002,-1.8582,-0.4094,0.8321,0.3374,-0.4183,-0.0274,0.5615,0.0263
0.3644,-0.1061,-0.7057,-0.3836,-1.0017,-1.1015,-1.8808,-1.2039,-2.2068,-2.8731,-1.5994,-0.7202,-1.1556,-1.7286,0.342,-0.739,0.0407,-0.5469,-0.4509,-2.0171,-1.9319,-1.1018,-1.7044,-0.357,0.7745,0.0736,-0.6073,-0.325,0.552,-0.2505
0.5303,0.0666,-0.5573,-0.2503,-0.8563,-0.8703,-1.6437,-0.9545,-1.821,-2.6846,-1.5279,-0.7915,-1.1271,-1.5784,0.5738,-0.466,0.3271,-0.6166,-0.1452,-1.7573,-1.6999,-0.777,-1.5136,-0.3097,0.7025,-0.161,-0.7618,-0.6012,0.5484,-0.4994
0.7122,0.1919,-0.4029,-0.169,-0.7051,-0.682,-1.3131,-0.598,-1.2393,-2.2803,-1.3107,-0.7778,-1.1011,-1.4937,0.8171,-0.1851,0.59,-0.6343,0.1565,-1.4926,-1.5316,-0.4376,-1.288,-0.2505,0.6412,-0.3228,-0.8445,-0.8117,0.5457,-0.7043
0.8944,0.2727,-0.26,-0.1276,-0.5567,-0.553,-0.9101,-0.1582,-0.4929,-1.6807,-0.9556,-0.6686,-1.0803,-1.4861,1.0522,0.0868,0.8079,-0.5924,0.4294,-1.2379,-1.4379,-0.1191,-1.0489,-0.1833,0.6066,-0.3867,-0.8409,-0.9308,0.5335,-0.8511
1.0487,0.3034,-0.1531,-0.1246,-0.4388,-0.4991,-0.4735,0.3326,0.3657,-0.9363,-0.4904,-0.4712,-1.084,-1.5811,1.2474,0.315,0.9507,-0.5043,0.6332,-1.0295,-1.444,0.1237,-0.8368,-0.1342,0.6025,-0.35,-0.7636,-0.956,0.4998,-0.9274
1.1418,0.2716,-0.1118,-0.1701,-0.3912,-0.5337,-0.0541,0.8358,1.2659,-0.1197,0.0411,-0.2091,-1.1411,-1.8093,1.3655,0.4544,0.986,-0.3999,0.7213,-0.9167,-1.5825,0.2294,-0.7035,-0.1437,0.6217,-0.2283,-0.6464,-0.9039,0.4352,-0.923
1.1443,0.164,-0.1637,-0.2805,-0.4525,-0.6657,0.2969,1.3105,2.1269,0.6873,0.586,0.0837,-1.2785,-2.1916,1.3738,0.4623,0.8889,-0.3178,0.6548,-0.9473,-1.8802,0.1464,-0.6987,-0.252,0.6531,-0.0458,-0.5314,-0.8,0.3367,-0.8327
1.0394,-0.0252,-0.3255,-0.4709,-0.6463,-0.8948,0.5387,1.7192,2.868,1.4067,1.0899,0.3705,-1.5073,-2.7248,1.2539,0.3124,0.6523,-0.2933,0.4157,-1.1515,-2.3427,-0.1494,-0.8558,-0.4815,0.6885,0.1781,-0.452,-0.6668,0.2084,-0.6595
0.828,-0.2879,-0.5945,-0.7473,-0.9698,-1.2078,0.6496,2.0317,3.4218,1.975,1.5039,0.6184,-1.8141,-3.3723,1.008,0.0053,0.293,-0.3498,0.0165,-1.5292,-2.9448,-0.6452,-1.1801,-0.8246,0.7289,0.438,-0.4202,-0.5139,0.0616,-0.4174
0.5296,-0.5998,-0.9452,-1.1025,-1.3918,-1.5771,0.6288,2.2291,3.7444,2.3484,1.7893,0.8031,-2.1605,-4.0659,0.6603,-0.4276,-0.1482,-0.4928,-0.4997,-2.0459,-3.6295,-1.29,-1.6447,-1.2398,0.7857,0.7457,-0.4203,-0.3342,-0.0879,-0.1325
0.1778,-0.9244,-1.3324,-1.5161,-1.8586,-1.9649,0.4928,2.3057,3.8218,2.5036,1.9197,0.9103,-2.4915,-4.7185,0.2514,-0.9305,-0.6143,-0.7114,-1.0684,-2.6393,-4.3188,-2.0061,-2.1959,-1.6601,0.8773,1.1263,-0.4123,-0.1067,-0.2234,0.1601
-0.1877,-1.2231,-1.7023,-1.9587,-2.3076,-2.3312,0.2679,2.2687,3.6709,2.4355,1.8837,0.9363,-2.751,-5.2448,-0.1707,-1.4364,-1.046,-0.9827,-1.6198,-3.2343,-4.932,-2.7066,-2.7662,-2.0084,1.0229,1.6084,-0.3432,0.1955,-0.3306,0.4222
-0.5306,-1.4657,-2.0064,-2.3986,-2.6836,-2.6441,-0.0184,2.1357,3.3342,2.1552,1.685,0.8875,-2.8966,-5.5824,-0.5628,-1.8846,-1.3968,-1.2806,-2.0961,-3.7617,-5.4063,-3.3157,-3.2899,-2.2169,1.2359,2.2129,-0.1622,0.595,-0.4018,0.6208
-0.8268,-1.6408,-2.2153,-2.8096,-2.9536,-2.8882,-0.3426,1.9313,2.8714,1.6886,1.3444,0.7803,-2.9111,-5.7073,-0.8955,-2.2357,-1.6441,-1.5826,-2.4643,-4.1759,-5.7124,-3.7831,-3.7179,-2.2424,1.5191,2.9436,0.1649,1.1013,-0.4365,0.7346
-1.069,-1.7579,-2.3265,-3.1762,-3.1135,-3.067,-0.6864,1.6831,2.349,1.0784,0.8995,0.6404,-2.8039,-5.6373,-1.1581,-2.48,-1.7934,-1.8736,-2.7208,-4.4638,-5.8597,-4.09,-4.0247,-2.0741,1.8647,3.7817,0.6468,1.7052,-0.4423,0.758
-1.2657,-1.8432,-2.3645,-3.4937,-3.1871,-3.1991,-1.0338,1.418,1.83,0.3841,0.4034,0.5016,-2.605,-5.4247,-1.3573,-2.6371,-1.8724,-2.1462,-2.8866,-4.645,-5.8909,-4.2454,-4.2083,-1.7325,2.2559,4.6845,1.264,2.3778,-0.433,0.7016
-1.4346,-1.929,-2.3712,-3.7646,-3.2146,-3.3087,-1.3647,1.16,1.3669,-0.3174,-0.0785,0.4025,-2.3518,-5.1384,-1.51,-2.7457,-1.9193,-2.3962,-2.9949,-4.7612,-5.8664,-4.275,-4.2816,-1.2591,2.671,5.5893,1.9745,3.0735,-0.4259,0.5876
-1.5914,-2.0399,-2.3917,-3.991,-3.2376,-3.4138,-1.6499,0.9291,0.9951,-0.9374,-0.476,0.3824,-2.0747,-4.8435,-1.6324,-2.848,-1.9671,-2.6161,-3.0751,-4.8592,-5.8442,-4.2063,-4.2608,-0.7028,3.0869,6.4194,2.7232,3.7359,-0.4383,0.4436
-1.7391,-2.1804,-2.4566,-4.1674,-3.282,-3.5169,-1.8492,0.7416,0.7292,-1.3856,-0.7232,0.474,-1.7857,-4.5815,-1.7287,-2.9719,-2.029,-2.7892,-3.1381,-4.9721,-5.8599,-4.0554,-4.1532,-0.1069,3.4812,7.0925,3.4528,4.306,-0.4834,0.2955
-1.8599,-2.3275,-2.5693,-4.2742,-3.3459,-3.6009,-1.9156,0.608,0.5601,-1.5853,-0.7713,0.697,-1.4746,-4.3597,-1.783,-3.1165,-2.0895,-2.8868,-3.1676,-5.1037,-5.9133,-3.8196,-3.9498,0.4994,3.8325,7.5297,4.1121,4.7275,-0.5669,0.1608
-1.914,-2.4315,-2.6992,-4.2763,-3.3961,-3.6294,-1.8057,0.5307,0.4545,-1.4915,-0.5999,1.0515,-1.1132,-4.1488,-1.7564,-3.2461,-2.1029,-2.8677,-3.1203,-5.2223,-5.9649,-3.4767,-3.6249,1.1022,4.1189,7.663,4.6596,4.9529,-0.6854,0.0453
-1.8437,-2.4231,-2.7854,-4.1272,-3.3724,-3.5535,-1.4918,0.5004,0.3569,-1.1048,-0.2253,1.5142,-0.6662,-3.8927,-1.5913,-3.2933,-2.0006,-2.6827,-2.9331,-5.2624,-5.9421,-2.9914,-3.142,1.6994,4.3167,7.4432,5.0633,4.9466,-0.8268,-0.057
-1.5821,-2.2269,-2.7462,-3.7761,-3.2007,-3.3212,-0.9726,0.4933,0.1965,-0.4773,0.2995,2.0409,-0.1034,-3.5229,-1.221,-3.1703,-1.704,-2.2804,-2.537,-5.1377,-5.7556,-2.3267,-2.4638,2.2941,4.4009,6.8461,5.3004,4.6886,-0.9738,-0.1611
-1.0652,-1.7752,-2.4953,-3.1773,-2.8097,-2.8885,-0.279,0.4717,-0.1019,0.2922,0.8923,2.5735,0.5893,-2.9772,-0.5825,-2.7872,-1.1403,-1.6164,-1.8727,-4.7583,-5.3185,-1.4551,-1.5641,2.8882,4.3482,5.8786,5.3577,4.1785,-1.1089,-0.2856
-0.2441,-1.0228,-1.9605,-2.3008,-2.1489,-2.2308,0.528,0.3876,-0.6054,1.0754,1.4566,3.0506,1.4034,-2.2165,0.3688,-2.0711,-0.2586,-0.6619,-0.9053,-4.0513,-4.5684,-0.3699,-0.4378,3.4785,4.1429,4.5819,5.2342,3.4388,-1.2199,-0.4472
0.9025,0.0429,-1.1019,-1.142,-1.2042,-1.3527,1.3656,0.1927,-1.359,1.738,1.9002,3.419,2.307,-1.2366,1.6464,-0.9852,0.957,0.5862,0.3645,-2.9802,-3.4836,0.9078,0.892,4.0552,3.7839,3.0311,4.9438,2.5156,-1.3037,-0.6554
2.3588,1.3951,0.0753,0.271,-0.0057,-0.2917,2.1426,-0.1502,-2.3744,2.1651,2.1521,3.6424,3.2479,-0.0737,3.2231,0.4579,2.4786,2.0991,1.8945,-1.5567,-2.0934,2.3262,2.3706,4.601,3.2896,1.3297,4.5164,1.4757,-1.3666,-0.9086
4.0672,2.9685,1.5153,1.8759,1.3732,0.8837,2.7756,-0.6541,-3.6229,2.2825,2.1752,3.7065,4.1612,1.1994,5.028,2.192,4.2318,3.8132,3.6022,0.1543,-0.4777,3.8057,3.9141,5.0929,2.6973,-0.4013,3.995,0.3989,-1.4207,-1.1929
5.931,4.667,3.1177,3.5802,2.8258,2.0843,3.2027,-1.301,-5.0352,2.0699,1.9718,3.6187,4.9787,2.4836,6.9518,4.1021,6.102,5.6333,5.3728,2.0416,1.2435,5.2468,5.4168,5.5043,2.0588,-2.038,3.4299,-0.6335,-1.4778,-1.4837
7.8248,6.376,4.7527,5.2712,4.2297,3.2143,3.3945,-2.0418,-6.5068,1.5637,1.5814,3.4043,5.6388,3.6701,8.8583,6.0405,7.948,7.4417,7.0736,3.963,2.9289,6.5435,6.7645,5.8082,1.4314,-3.4691,2.8714,-1.5498,-1.5437,-1.7498
