FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.2621,-0.2111,-0.412,-0.3865,-1.6717,-1.2807,-2.1472,-1.6519,-1.606,-1.7288,-1.2803,-1.2685,-2.9574,-3.616,-1.4931,-1.1286,-1.2651,-1.9793,-1.7289,-1.1032,-1.3844,-1.9944,-2.4446,-2.8003,-2.5387,-2.3323,-2.9054,-1.6365,0.1467,1.2458
0.0445,0.0673,-0.1359,-0.1087,-1.3854,-1.1234,-2.2281,-1.8394,-1.8739,-1.9874,-1.5327,-1.3922,-2.9887,-3.6355,-1.0778,-0.805,-0.9725,-1.6461,-1.4567,-0.8803,-1.2345,-1.7931,-2.2906,-2.8131,-2.5943,-2.3499,-2.9537,-1.7532,0.4527,1.1093
0.1404,0.1178,-0.0383,0.01,-1.2016,-1.0562,-2.3424,-2.0012,-2.1052,-2.2796,-1.8095,-1.543,-3.01,-3.7019,-0.7334,-0.6525,-0.7979,-1.3583,-1.2499,-0.8262,-1.2052,-1.6466,-2.1367,-2.8054,-2.5887,-2.3011,-2.9604,-1.8472,0.6664,0.9788
0.077,-0.0405,-0.0986,-0.0092,-1.1093,-1.0656,-2.47,-2.1377,-2.2814,-2.5745,-2.0929,-1.7105,-3.0179,-3.7935,-0.4762,-0.66,-0.7327,-1.1183,-1.1139,-0.922,-1.2813,-1.5591,-1.9824,-2.7789,-2.5276,-2.1956,-2.934,-1.913,0.7397,0.8657
-0.0673,-0.3491,-0.2651,-0.1154,-1.074,-1.1162,-2.5741,-2.2416,-2.3839,-2.8277,-2.3588,-1.8762,-2.9954,-3.8759,-0.3138,-0.7855,-0.7442,-0.9161,-1.036,-1.1185,-1.4229,-1.5181,-1.8208,-2.7262,-2.4183,-2.0443,-2.8788,-1.9462,0.6507,0.7806
-0.2129,-0.7243,-0.4697,-0.2426,-1.049,-1.1627,-2.6102,-2.2966,-2.3964,-2.9898,-2.5794,-2.0169,-2.9164,-3.9112,-0.246,-0.9683,-0.7857,-0.7378,-0.9915,-1.3495,-1.5772,-1.5,-1.6441,-2.6346,-2.2689,-1.8583,-2.7949,-1.9439,0.407,0.7304
-0.3036,-1.0797,-0.6487,-0.3292,-0.9915,-1.1642,-2.5389,-2.282,-2.3085,-3.0182,-2.7278,-2.1091,-2.755,-3.8685,-0.2701,-1.1472,-0.8113,-0.5749,-0.9552,-1.5497,-1.6931,-1.4791,-1.4489,-2.4914,-2.0881,-1.6481,-2.6795,-1.9054,0.0444,0.7172
-0.321,-1.3497,-0.7623,-0.3379,-0.877,-1.0991,-2.3388,-2.1794,-2.1199,-2.8899,-2.785,-2.1356,-2.4971,-3.7344,-0.3832,-1.2794,-0.7915,-0.4329,-0.9127,-1.674,-1.7377,-1.4384,-1.2431,-2.2917,-1.8849,-1.4249,-2.5308,-1.8335,-0.3823,0.7384
-0.2872,-1.5084,-0.8066,-0.2676,-0.7096,-0.9735,-2.0161,-1.9809,-1.8439,-2.6099,-2.7457,-2.0913,-2.1503,-3.5205,-0.5843,-1.3531,-0.7245,-0.3343,-0.869,-1.7102,-1.7068,-1.378,-1.0488,-2.045,-1.6702,-1.2013,-2.3523,-1.7362,-0.8108,0.7886
-0.2564,-1.5761,-0.8152,-0.1559,-0.5239,-0.8218,-1.608,-1.6947,-1.5075,-2.2142,-2.6229,-1.9867,-1.7486,-3.2657,-0.8726,-1.3912,-0.6394,-0.3146,-0.8507,-1.6833,-1.6292,-1.3185,-0.9019,-1.7787,-1.4576,-0.9925,-2.1566,-1.6277,-1.1866,0.8624
