FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-2.1749,-3.2417,-1.5799,-3.2124,-3.5351,-2.3699,-2.3395,-0.942,-0.4663,-1.7454,-1.7645,-0.9572,-2.7933,-2.8207,-3.0383,-3.8981,-2.7037,0.1749,-1.8879,-3.7703,-3.5674,-2.0532,-1.2981,-1.8581,-0.8849,-0.7605,-1.9265,-1.6885,-1.7568,3.0307
-2.4632,-3.5333,-1.8643,-3.5792,-3.8821,-2.6658,-2.7203,-1.1,-0.718,-2.123,-2.0676,-1.2326,-3.1384,-3.2826,-3.3215,-4.3767,-3.3195,-0.0893,-2.3379,-4.3602,-4.0779,-2.503,-1.6387,-2.1522,-0.9222,-0.8543,-1.9329,-1.8778,-1.9112,3.1686
-2.5555,-3.6222,-1.894,-3.8375,-4.0794,-2.7999,-3.0118,-1.2336,-1.003,-2.4827,-2.3399,-1.4334,-3.405,-3.6576,-3.4913,-4.6872,-3.7815,-0.308,-2.6839,-4.7927,-4.4841,-2.8646,-1.9319,-2.4149,-0.9865,-1.0281,-1.9399,-2.0954,-1.945,3.2965
-2.4529,-3.5152,-1.6828,-3.981,-4.1249,-2.7731,-3.1981,-1.3206,-1.2806,-2.7819,-2.5427,-1.5176,-3.5797,-3.9232,-3.5515,-4.8111,-4.0553,-0.4758,-2.8986,-5.0332,-4.7568,-3.1126,-2.1639,-2.6243,-1.0725,-1.2469,-1.9254,-2.3062,-1.8623,3.403
-2.1873,-3.2472,-1.2894,-4.0169,-4.0358,-2.6103,-3.2758,-1.3479,-1.5115,-2.9855,-2.6468,-1.4598,-3.6599,-4.0721,-3.5189,-4.7557,-4.1361,-0.5922,-2.9756,-5.069,-4.8836,-3.2398,-2.3313,-2.7663,-1.1696,-1.4646,-1.8646,-2.4733,-1.6929,3.4745
-1.8137,-2.8728,-0.8027,-3.9623,-3.8422,-2.3521,-3.2522,-1.3139,-1.6651,-3.0699,-2.6377,-1.2547,-3.6533,-4.1123,-3.4197,-4.5517,-4.0492,-0.6629,-2.9314,-4.9135,-4.8712,-3.2584,-2.4406,-2.8363,-1.2648,-1.6353,-1.7367,-2.5658,-1.4823,3.4983
-1.3976,-2.4539,-0.3202,-3.8383,-3.5789,-2.0447,-3.1407,-1.2266,-1.7242,-3.0261,-2.5164,-0.9186,-3.5751,-4.063,-3.2834,-4.2467,-3.842,-0.6979,-2.8011,-4.6028,-4.7431,-3.1964,-2.5065,-2.8391,-1.3464,-1.7243,-1.531,-2.5658,-1.2782,3.4662
-1,-2.0453,0.0751,-3.6628,-3.2761,-1.7282,-2.9561,-1.1,-1.6864,-2.8584,-2.2977,-0.4852,-3.4425,-3.9471,-3.1349,-3.8932,-3.5715,-0.7075,-2.629,-4.1877,-4.5321,-3.0889,-2.549,-2.7853,-1.4066,-1.7167,-1.2486,-2.4717,-1.1164,3.3761
-0.6637,-1.6827,0.3334,-3.4455,-2.9524,-1.4268,-2.7092,-0.9484,-1.5617,-2.5799,-2.0053,0.001,-3.2675,-3.7831,-2.9879,-3.5355,-3.2883,-0.6969,-2.4559,-3.7199,-4.2703,-2.9671,-2.586,-2.686,-1.4428,-1.619,-0.9015,-2.2977,-1.0116,3.2321
-0.4041,-1.3748,0.4471,-3.1855,-2.6116,-1.1449,-2.4047,-0.7822,-1.3675,-2.2081,-1.6658,0.4927,-3.0522,-3.5787,-2.8416,-3.198,-3.0232,-0.6642,-2.3062,-3.2393,-3.9787,-2.8483,-2.627,-2.5476,-1.4566,-1.455,-0.5086,-2.0691,-0.9551,3.0428
-0.2078,-1.1041,0.4489,-2.8727,-2.2439,-0.8689,-2.0415,-0.605,-1.1238,-1.7605,-1.3033,0.949,-2.787,-3.3291,-2.6816,-2.8808,-2.7806,-0.6004,-2.1812,-2.7644,-3.6623,-2.7302,-2.6664,-2.369,-1.4512,-1.2568,-0.0913,-1.8151,-0.9201,2.8189
-0.0387,-0.8335,0.3996,-2.4943,-1.8321,-0.5744,-1.6165,-0.415,-0.8495,-1.2532,-0.9352,1.3413,-2.4547,-3.0204,-2.4843,-2.5611,-2.5393,-0.4918,-2.0591,-2.2905,-3.3106,-2.5918,-2.6832,-2.1421,-1.4281,-1.0545,0.332,-1.5614,-0.8724,2.5709
0.1505,-0.5195,0.3707,-2.0415,-1.3606,-0.2366,-1.1307,-0.2085,-0.5608,-0.7011,-0.5709,1.6569,-2.0374,-2.6369,-2.2226,-2.2014,-2.261,-0.3235,-1.9018,-1.7953,-2.9046,-2.4001,-2.6437,-1.8549,-1.3844,-0.8676,0.7487,-1.3251,-0.7828,2.3067
0.4034,-0.1255,0.4249,-1.5174,-0.824,0.1593,-0.5946,0.0162,-0.2705,-0.12,-0.2121,1.8991,-1.5255,-2.1704,-1.8728,-1.7628,-1.9036,-0.0843,-1.6669,-1.2497,-2.427,-2.121,-2.5099,-1.4968,-1.3121,-0.7001,1.1537,-1.1121,-0.6367,2.0294
0.7469,0.3664,0.6017,-0.9417,-0.2339,0.6113,-0.0315,0.2557,0.0114,0.4721,0.1449,2.0842,-0.9252,-1.6282,-1.4219,-1.219,-1.4367,0.2273,-1.3214,-0.6324,-1.8727,-1.7323,-2.2517,-1.0645,-1.1996,-0.5401,1.5488,-0.9176,-0.4371,1.7368
1.1815,0.9484,0.909,-0.3517,0.3791,1.0978,0.5236,0.5009,0.2779,1.0539,0.5061,2.2363,-0.2609,-1.0358,-0.8748,-0.5681,-0.8546,0.598,-0.8542,0.0574,-1.2564,-1.2337,-1.8584,-0.5662,-1.0344,-0.3635,1.9407,-0.7298,-0.2012,1.4219
1.6793,1.5863,1.3228,0.2016,0.9691,1.5804,1.029,0.7382,0.525,1.602,0.8752,2.381,0.4264,-0.4357,-0.2572,0.1615,-0.1839,0.9978,-0.2833,0.7932,-0.6144,-0.6523,-1.3476,-0.0221,-0.8069,-0.1402,2.339,-0.5328,0.0468,1.0759
2.1883,2.2252,1.7926,0.6621,1.482,2.0114,1.4441,0.9513,0.7514,2.092,1.2495,2.5394,1.0859,0.1201,0.3855,0.9122,0.5186,1.3835,0.3448,1.5215,0.0003,-0.0408,-0.7666,0.5375,-0.5137,0.1584,2.755,-0.3118,0.2832,0.6933
