FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
4.7139,3.9276,3.4268,4.7299,3.1148,2.2673,3.8008,1.6672,0.7317,2.4771,1.3999,0.8447,6.5929,6.8471,4.3117,4.0024,3.3674,3.2396,5.2722,5.9382,6.5728,5.9204,6.5341,3.6761,5.3002,3.0539,2.6845,0.6992,-0.6553,-1.7785
4.567,3.8405,3.4199,4.8619,3.2307,2.4393,3.7414,1.6596,0.6302,2.2319,1.0296,0.5698,6.3404,6.731,4.0914,4.0527,3.2056,3.078,5.1379,5.999,6.5944,5.7434,6.3927,3.4758,4.9592,2.8523,2.5344,0.5794,-0.6721,-1.5012
4.348,3.7343,3.3955,4.9949,3.4232,2.6531,3.8756,1.8346,0.7198,2.2527,0.9079,0.5007,6.2686,6.7304,3.8721,4.0587,3.0288,2.8894,5.0061,6.0467,6.6598,5.6106,6.264,3.4698,4.6483,2.776,2.5987,0.6155,-0.6666,-1.1907
4.0896,3.6185,3.3621,5.1236,3.6708,2.8828,4.1884,2.1578,0.9657,2.5291,1.0539,0.663,6.3973,6.8514,3.6834,4.0258,2.8585,2.7049,4.8993,6.0857,6.7735,5.5495,6.1688,3.6624,4.3842,2.817,2.8697,0.8039,-0.6484,-0.9224
3.8257,3.5,3.3254,5.2462,3.9531,3.1041,4.6505,2.5828,1.3183,3.0282,1.456,1.0506,6.7288,7.0912,3.5434,3.9585,2.7078,2.5475,4.8314,6.1199,6.9365,5.5764,6.1205,4.0397,4.1803,2.9585,3.3208,1.1239,-0.6283,-0.7608
3.5851,3.381,3.2837,5.3628,4.2536,3.296,5.2199,3.0577,1.7214,3.6983,2.0746,1.63,7.2468,7.4373,3.4542,3.8586,2.5775,2.4264,4.8045,6.1513,7.1453,5.6924,6.123,4.5718,4.0467,3.1791,3.9109,1.5416,-0.6169,-0.749
3.3872,3.2595,3.2294,5.473,4.5612,3.4429,5.8463,3.5318,2.1203,4.4738,2.8498,2.3498,7.9155,7.8677,3.4014,3.7258,2.4568,2.3358,4.8097,6.18,7.3908,5.884,6.1705,5.2155,3.9907,3.4568,4.5903,2.0171,-0.6231,-0.9024
3.2409,3.1307,3.1525,5.5749,4.8687,3.5349,6.4766,3.9611,2.4691,5.2824,3.7107,3.149,8.6831,8.3522,3.359,3.5592,2.3277,2.2576,4.8303,6.2038,7.659,6.1271,6.2504,5.9183,4.0155,3.7707,5.306,2.5103,-0.6535,-1.2084
3.145,2.9894,3.0453,5.6641,5.1706,3.5675,7.0602,4.3127,2.7352,6.0525,4.5841,3.9653,9.4859,8.8544,3.2963,3.359,2.1702,2.1668,4.8467,6.2192,7.9324,6.3916,6.3464,6.6228,4.1188,4.1014,6.0059,2.9853,-0.7113,-1.6296
3.0892,2.8314,2.9065,5.7341,5.4589,3.5407,7.5528,4.5662,2.9028,6.7208,5.4029,4.7392,10.254,9.3341,3.1862,3.1273,1.9678,2.0371,4.8403,6.2207,8.1903,6.6461,6.4407,7.2714,4.2909,4.4303,6.6417,3.4129,-0.7959,-2.112
3.0553,2.6538,2.741,5.7763,5.7202,3.458,7.9198,4.7149,2.9733,7.238,6.1118,5.4181,10.9185,9.7499,3.0097,2.8666,1.7093,1.846,4.7948,6.2002,8.4096,6.8605,6.5157,7.8103,4.5131,4.7385,7.1711,3.7712,-0.903,-2.5945
3.0187,2.454,2.5568,5.7809,5.9339,3.3247,8.1369,4.7637,2.9628,7.5741,6.6709,5.9584,11.418,10.0628,2.7584,2.5787,1.3902,1.5782,4.6971,6.1466,8.5661,7.0073,6.5539,8.1943,4.7584,5.0066,7.5597,4.0451,-1.0247,-3.0187
2.9524,2.2289,2.3615,5.7368,6.074,3.147,8.1919,4.7269,2.8984,7.72,7.0577,6.3281,11.7063,10.24,2.435,2.2638,1.0124,1.2286,4.5373,6.0464,8.6364,7.0637,6.539,8.3908,4.9942,5.216,7.7838,4.2259,-1.1501,-3.3375
2.8318,1.9756,2.1581,5.6345,6.1149,2.9321,8.0856,4.6249,2.8117,7.6873,7.2666,6.5103,11.7587,10.2605,2.0522,1.9218,0.5847,0.804,4.3109,5.8879,8.603,7.014,6.4588,8.3849,5.1876,5.3518,7.8332,4.3112,-1.2667,-3.5213
2.6422,1.6927,1.9442,5.4684,6.0393,2.6882,7.8317,4.4803,2.7325,7.5053,7.3075,6.505,11.5763,10.12,1.6318,1.5555,0.1238,0.3238,4.0216,5.6657,8.4595,6.8543,6.3086,8.1834,5.3119,5.4063,7.7142,4.3063,-1.3618,-3.5617
2.3845,1.3828,1.7128,5.2398,5.8449,2.4241,7.4568,4.3149,2.6828,7.2159,7.2029,6.3304,11.188,9.8348,1.2034,1.1744,-0.3454,-0.1807,3.6844,5.3857,8.215,6.5969,6.0953,7.8167,5.352,5.3818,7.4513,4.2241,-1.4252,-3.4706
2.0778,1.0548,1.456,4.9589,5.5484,2.1495,6.9975,4.1463,2.6727,6.866,6.9845,6.0218,10.6463,9.4404,0.801,0.7963,-0.7913,-0.6691,3.3272,5.0675,7.8952,6.2719,5.8389,7.3361,5.3077,5.2916,7.0851,4.085,-1.4514,-3.2763
1.757,0.7236,1.1691,4.644,5.1823,1.8733,6.4954,3.9858,2.6992,6.5009,6.6888,5.6268,10.0194,8.9874,0.4581,0.4467,-1.1792,-1.097,2.9881,4.7424,7.5396,5.925,5.5705,6.8076,5.1928,5.1569,6.6668,3.9144,-1.4414,-3.0164
1.4653,0.408,0.8547,4.3182,4.7877,1.602,5.9914,3.8377,2.7479,6.1577,6.3538,5.2006,9.3799,8.5319,0.2032,0.1543,-1.4762,-1.4225,2.7099,4.4476,7.1933,5.6098,5.3268,6.3002,5.0306,5.0023,6.2504,3.7392,-1.4025,-2.7312
1.2442,0.1279,0.5233,4.0052,4.4036,1.3388,5.5201,3.699,2.7968,5.8612,6.0156,4.7979,8.7935,8.125,0.0556,-0.0551,-1.6573,-1.6124,2.5324,4.2189,6.8982,5.3782,5.143,5.8746,4.8473,4.8498,5.8841,3.5834,-1.3474,-2.4583
1.1255,-0.0992,0.1929,3.7259,4.059,1.084,5.1067,3.5627,2.8219,5.6233,5.7065,4.4673,8.3092,7.805,0.0244,-0.1628,-1.7086,-1.6483,2.4851,4.0834,6.6856,5.2711,5.0466,5.573,4.6663,4.715,5.6034,3.4656,-1.2916,-2.2298
1.1261,-0.2599,-0.115,3.496,3.7688,0.8367,4.7664,3.4204,2.8033,5.4444,5.4528,4.2455,7.9549,7.5917,0.1096,-0.1609,-1.6289,-1.5289,2.5826,4.055,6.5714,5.3108,5.0537,5.4134,4.5036,4.6046,5.4276,3.397,-1.2496,-2.0696
1.2482,-0.3462,-0.3795,3.3256,3.5354,0.5975,4.5054,3.2669,2.7301,5.3176,5.2744,4.1542,7.7366,7.4868,0.3033,-0.0523,-1.4289,-1.2705,2.8222,4.134,6.5561,5.4984,5.1671,5.3898,4.3664,4.5179,5.3599,3.382,-1.2316,-1.9919
