time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.1148	-0.8899	-0.6423	-0.848	-0.7795	-0.2583	-0.1805	0.1762	0.4243	0.6716	0.4895	0.5758	0.0548	-0.4095	-0.9271	-0.9714	-0.8596	-1.1416	-0.8218	-0.9481	-0.7442	-1.0363	-0.6722	-0.1948	-0.2086	-0.2601	-0.0309	0.178	0.0125	-0.2532
-195.3125	-0.2193	-0.8008	-0.5397	-0.8012	-0.7436	-0.2144	-0.191	0.1235	0.3472	0.6345	0.4616	0.4233	0.0912	-0.3328	-0.7413	-0.832	-0.7828	-0.8631	-0.7699	-0.8112	-0.6404	-0.9324	-0.6583	-0.2218	-0.2093	-0.258	-0.0525	0.116	-0.0314	-0.2324
-191.4062	-0.309	-0.7162	-0.4476	-0.7545	-0.7157	-0.1776	-0.2071	0.0686	0.2696	0.5865	0.4209	0.2728	0.1088	-0.2717	-0.5738	-0.7021	-0.7074	-0.6119	-0.7215	-0.6859	-0.5501	-0.8375	-0.6444	-0.2521	-0.2125	-0.2612	-0.0862	0.0496	-0.067	-0.2084
-187.5	-0.3714	-0.6392	-0.3722	-0.7069	-0.7004	-0.1512	-0.232	0.0111	0.1921	0.5192	0.3581	0.1271	0.0936	-0.2379	-0.4382	-0.5896	-0.6354	-0.4098	-0.6785	-0.5813	-0.4835	-0.7584	-0.6295	-0.2876	-0.219	-0.2729	-0.1392	-0.0238	-0.0872	-0.1798
-183.5938	-0.4014	-0.5717	-0.3162	-0.6568	-0.6977	-0.1346	-0.2661	-0.0464	0.1184	0.4304	0.2704	-0.0099	0.0394	-0.2377	-0.3406	-0.4996	-0.5692	-0.27	-0.6422	-0.5029	-0.4467	-0.6986	-0.6139	-0.3278	-0.2283	-0.2932	-0.2131	-0.1039	-0.0872	-0.1492
-179.6875	-0.4011	-0.5148	-0.2788	-0.603	-0.7032	-0.1239	-0.3066	-0.0982	0.055	0.3244	0.1616	-0.1334	-0.0513	-0.2706	-0.2787	-0.4346	-0.5117	-0.1958	-0.6132	-0.452	-0.4399	-0.6586	-0.599	-0.3698	-0.2389	-0.3196	-0.3034	-0.1869	-0.0659	-0.1225
-175.7812	-0.3793	-0.4692	-0.2564	-0.5453	-0.7095	-0.113	-0.3485	-0.1377	0.0088	0.2107	0.0414	-0.2387	-0.1684	-0.3306	-0.2447	-0.3947	-0.4656	-0.1813	-0.5914	-0.4263	-0.459	-0.6361	-0.5867	-0.4094	-0.2489	-0.3476	-0.4006	-0.267	-0.0255	-0.1066
-171.875	-0.3476	-0.4353	-0.243	-0.4854	-0.7089	-0.0966	-0.3868	-0.1596	-0.0149	0.101	-0.0775	-0.3215	-0.297	-0.4076	-0.2278	-0.378	-0.4331	-0.2137	-0.5765	-0.4212	-0.4968	-0.6264	-0.5785	-0.4423	-0.2571	-0.3724	-0.4926	-0.3376	0.0284	-0.1069
-167.9688	-0.3165	-0.4127	-0.2319	-0.4263	-0.6958	-0.0723	-0.4175	-0.162	-0.015	0.0059	-0.1824	-0.3795	-0.4203	-0.4897	-0.218	-0.3809	-0.4151	-0.2762	-0.5673	-0.4304	-0.5442	-0.6241	-0.5739	-0.4651	-0.2633	-0.3904	-0.5678	-0.393	0.0881	-0.1246
-164.0625	-0.2918	-0.3991	-0.2165	-0.3717	-0.6679	-0.0416	-0.4388	-0.1475	0.0048	-0.0675	-0.2631	-0.4125	-0.5234	-0.565	-0.2087	-0.3983	-0.4102	-0.3503	-0.5617	-0.4467	-0.5919	-0.6228	-0.5702	-0.4758	-0.2683	-0.4004	-0.6175	-0.4305	0.1452	-0.1554
-160.1562	-0.2733	-0.3906	-0.1917	-0.3247	-0.6265	-0.0097	-0.4507	-0.1222	0.0362	-0.1171	-0.314	-0.4228	-0.5949	-0.6233	-0.1974	-0.4231	-0.4141	-0.4188	-0.5561	-0.4624	-0.6307	-0.6161	-0.562	-0.4744	-0.2735	-0.4034	-0.6373	-0.4503	0.1919	-0.1898
-156.25	-0.2552	-0.3815	-0.1548	-0.2867	-0.5756	0.0162	-0.4541	-0.0945	0.0692	-0.1452	-0.3342	-0.4138	-0.6288	-0.6567	-0.1854	-0.4476	-0.4207	-0.4676	-0.546	-0.4702	-0.6527	-0.598	-0.5432	-0.4618	-0.2802	-0.4019	-0.6274	-0.4548	0.2225	-0.2158
-152.3438	-0.2296	-0.3661	-0.1067	-0.2572	-0.5207	0.0288	-0.4506	-0.0726	0.0936	-0.1571	-0.3274	-0.3893	-0.6245	-0.6608	-0.1758	-0.464	-0.4229	-0.4877	-0.5272	-0.464	-0.6524	-0.5643	-0.5083	-0.4392	-0.2885	-0.3989	-0.5917	-0.447	0.2341	-0.2219
-148.4375	-0.1903	-0.3406	-0.0524	-0.2345	-0.4674	0.0226	-0.4411	-0.0627	0.102	-0.1589	-0.3	-0.3531	-0.5861	-0.6346	-0.1723	-0.4667	-0.415	-0.4759	-0.4969	-0.4401	-0.6269	-0.5135	-0.4548	-0.4078	-0.2969	-0.3956	-0.536	-0.4294	0.2268	-0.2007
-144.5312	-0.136	-0.3042	-0.0003	-0.2167	-0.4202	-0.0045	-0.4263	-0.0676	0.0904	-0.1562	-0.2601	-0.308	-0.5213	-0.5808	-0.1777	-0.4536	-0.3943	-0.4347	-0.4551	-0.3984	-0.5772	-0.4474	-0.3842	-0.3686	-0.3021	-0.3912	-0.4669	-0.4026	0.2031	-0.1513
-140.625	-0.0719	-0.2598	0.0396	-0.2019	-0.3822	-0.0504	-0.4059	-0.0867	0.0595	-0.1525	-0.2157	-0.2562	-0.4392	-0.505	-0.1922	-0.4261	-0.362	-0.3715	-0.4047	-0.3423	-0.5081	-0.3707	-0.3021	-0.322	-0.2996	-0.3827	-0.3898	-0.3657	0.1673	-0.0799
-136.7188	-0.0084	-0.213	0.0586	-0.1891	-0.3542	-0.1089	-0.3793	-0.1161	0.0137	-0.1487	-0.1735	-0.1997	-0.3492	-0.4142	-0.2137	-0.3888	-0.3224	-0.2959	-0.351	-0.2783	-0.4266	-0.2903	-0.216	-0.2688	-0.2844	-0.3651	-0.309	-0.3171	0.1246	0.0017
-132.8125	0.0414	-0.1697	0.0519	-0.1774	-0.3346	-0.1705	-0.3448	-0.1488	-0.0393	-0.144	-0.1377	-0.1403	-0.2589	-0.3166	-0.2376	-0.3474	-0.2811	-0.2175	-0.2995	-0.2141	-0.3411	-0.2133	-0.1338	-0.21	-0.2529	-0.334	-0.2271	-0.2559	0.0801	0.079
-128.9062	0.0653	-0.1346	0.0206	-0.1658	-0.3195	-0.2237	-0.3007	-0.177	-0.0903	-0.1358	-0.1102	-0.08	-0.1742	-0.2193	-0.2578	-0.3077	-0.2437	-0.1434	-0.2549	-0.1568	-0.2597	-0.1459	-0.0619	-0.1482	-0.2042	-0.2866	-0.1465	-0.1834	0.038	0.1388
-125	0.0553	-0.1098	-0.0288	-0.1529	-0.3035	-0.2571	-0.245	-0.1926	-0.1301	-0.1215	-0.0905	-0.0217	-0.0985	-0.1286	-0.2683	-0.2736	-0.2142	-0.0779	-0.2199	-0.1117	-0.1881	-0.0923	-0.0041	-0.087	-0.1409	-0.2232	-0.0695	-0.1035	0.0013	0.1726
-121.0938	0.0098	-0.0952	-0.0861	-0.1371	-0.2808	-0.2617	-0.1771	-0.1896	-0.1512	-0.0997	-0.0767	0.0317	-0.0335	-0.0491	-0.2652	-0.2476	-0.1947	-0.0221	-0.1952	-0.0818	-0.1301	-0.0543	0.0385	-0.0312	-0.0688	-0.1477	0.001	-0.023	-0.0289	0.1783
-117.1875	-0.0666	-0.0885	-0.1403	-0.1173	-0.2467	-0.2324	-0.0975	-0.165	-0.1498	-0.0707	-0.0659	0.0769	0.0207	0.0161	-0.2473	-0.23	-0.1862	0.0237	-0.1796	-0.0673	-0.0864	-0.0318	0.0664	0.0144	0.004	-0.0664	0.062	0.0502	-0.0532	0.1605
-113.2812	-0.1632	-0.0868	-0.1821	-0.093	-0.1986	-0.1698	-0.0088	-0.1196	-0.1264	-0.0371	-0.0558	0.1109	0.0645	0.0658	-0.2171	-0.2199	-0.1882	0.0595	-0.1712	-0.0658	-0.0557	-0.0223	0.0819	0.0468	0.0697	0.0132	0.1106	0.1086	-0.073	0.129
-109.375	-0.2654	-0.087	-0.2058	-0.0644	-0.1363	-0.0798	0.0846	-0.0582	-0.0858	-0.0034	-0.0445	0.1316	0.0992	0.1008	-0.1801	-0.2152	-0.1992	0.0842	-0.1672	-0.0735	-0.0346	-0.022	0.0879	0.0654	0.1224	0.0847	0.1457	0.1467	-0.0901	0.0949
-105.4688	-0.3565	-0.086	-0.2102	-0.0327	-0.0617	0.0268	0.1769	0.0116	-0.0361	0.0256	-0.0315	0.138	0.1263	0.1235	-0.1432	-0.2126	-0.2156	0.0964	-0.1643	-0.0844	-0.0186	-0.0253	0.0877	0.0737	0.1597	0.1437	0.1677	0.1622	-0.1063	0.0684
-101.5625	-0.4202	-0.0806	-0.1975	0.0007	0.0226	0.1368	0.2622	0.0807	0.0128	0.0457	-0.0166	0.1303	0.1478	0.1381	-0.1126	-0.2076	-0.2321	0.0949	-0.1582	-0.0917	-0.0024	-0.0255	0.0857	0.0781	0.1829	0.1887	0.1793	0.156	-0.1222	0.0554
-97.6562	-0.4431	-0.0677	-0.1715	0.0352	0.1143	0.2366	0.3347	0.1406	0.0516	0.0547	-0.0005	0.1101	0.1661	0.1496	-0.092	-0.1946	-0.2414	0.0807	-0.144	-0.088	0.0192	-0.0155	0.0867	0.0865	0.1959	0.2206	0.1845	0.131	-0.1374	0.0572
-93.75	-0.4174	-0.0437	-0.1365	0.071	0.2115	0.315	0.3904	0.1843	0.0731	0.0528	0.0162	0.08	0.183	0.1632	-0.0809	-0.1675	-0.2349	0.0581	-0.116	-0.0667	0.0511	0.0114	0.0957	0.1065	0.2041	0.2418	0.1874	0.0919	-0.1508	0.0709
