time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.8495	-1.3021	-0.6408	-1.3103	-0.5506	-0.5148	0.7824	1.1931	1.1065	1.0406	1.3667	0.4996	0.4286	0.1095	-1.0841	-1.2218	-1.1676	-0.664	-1.1524	-0.8476	-0.5935	-1.0555	-1.277	0.1466	-0.6079	-0.7074	0.1717	-0.0582	-0.5592	-0.8825
-195.3125	-0.7492	-1.1429	-0.4471	-1.1312	-0.5246	-0.4866	0.5791	0.9396	0.8658	0.7941	1.0621	0.3702	0.2687	0.0207	-0.9319	-1.0381	-1.0455	-0.6195	-1.0168	-0.7272	-0.5617	-0.8792	-1.1022	0.1121	-0.5516	-0.5638	0.114	-0.0313	-0.4852	-0.7475
-191.4062	-0.6716	-1.0198	-0.2844	-0.9864	-0.5162	-0.4704	0.3836	0.697	0.6401	0.5599	0.7772	0.2466	0.1095	-0.0772	-0.8106	-0.888	-0.9472	-0.5871	-0.8998	-0.6362	-0.5468	-0.7235	-0.9441	0.07	-0.4953	-0.4301	0.052	-0.0102	-0.4265	-0.629
-187.5	-0.6342	-0.9588	-0.1804	-0.9009	-0.5394	-0.4768	0.2019	0.4749	0.4422	0.3478	0.5269	0.1319	-0.0479	-0.1894	-0.7411	-0.7958	-0.8899	-0.5752	-0.8173	-0.5973	-0.5621	-0.6059	-0.8157	0.0136	-0.4397	-0.3144	-0.0181	0.001	-0.3938	-0.5395
-183.5938	-0.6442	-0.9688	-0.1451	-0.8841	-0.5986	-0.5098	0.0405	0.2821	0.2808	0.1662	0.3204	0.0298	-0.1987	-0.3148	-0.7305	-0.7712	-0.8803	-0.5875	-0.7769	-0.62	-0.6117	-0.5347	-0.724	-0.0579	-0.3845	-0.2206	-0.0959	0.0012	-0.39	-0.4842
-179.6875	-0.696	-1.0397	-0.1693	-0.9271	-0.6878	-0.5658	-0.0941	0.126	0.1603	0.0221	0.1609	-0.0557	-0.3347	-0.4448	-0.7707	-0.807	-0.9133	-0.6213	-0.7765	-0.6981	-0.6895	-0.5078	-0.6688	-0.1397	-0.3287	-0.1477	-0.176	-0.0074	-0.4095	-0.4606
-175.7812	-0.7742	-1.1453	-0.2296	-1.0058	-0.7915	-0.6346	-0.1957	0.0121	0.0804	-0.0802	0.0464	-0.1206	-0.4453	-0.5652	-0.8413	-0.8825	-0.9736	-0.6681	-0.8061	-0.813	-0.7811	-0.515	-0.6438	-0.2221	-0.2717	-0.0912	-0.2497	-0.0207	-0.4403	-0.4597
-171.875	-0.8572	-1.2514	-0.2972	-1.0887	-0.8892	-0.7025	-0.2598	-0.0572	0.0375	-0.139	-0.0295	-0.1621	-0.5207	-0.6593	-0.9158	-0.9696	-1.041	-0.7164	-0.8515	-0.9386	-0.8682	-0.541	-0.6387	-0.2936	-0.2137	-0.0456	-0.3073	-0.0338	-0.4682	-0.469
-167.9688	-0.9239	-1.3253	-0.3481	-1.1452	-0.961	-0.756	-0.285	-0.0829	0.0256	-0.1565	-0.0748	-0.1795	-0.5545	-0.7124	-0.9695	-1.0408	-1.096	-0.7551	-0.8984	-1.0488	-0.9339	-0.5707	-0.6428	-0.3441	-0.1568	-0.0063	-0.3416	-0.0431	-0.4815	-0.4766
-164.0625	-0.9592	-1.3447	-0.3702	-1.1545	-0.9926	-0.7855	-0.2739	-0.0698	0.0378	-0.1383	-0.098	-0.1748	-0.5463	-0.7158	-0.9862	-1.0768	-1.1252	-0.7779	-0.9374	-1.1242	-0.9669	-0.5934	-0.6474	-0.3674	-0.1042	0.0292	-0.3493	-0.0469	-0.4742	-0.4747
-160.1562	-0.9577	-1.303	-0.3659	-1.1109	-0.9788	-0.7871	-0.2326	-0.0269	0.067	-0.0936	-0.1063	-0.1525	-0.502	-0.6696	-0.962	-1.0704	-1.1249	-0.7852	-0.9656	-1.1558	-0.964	-0.6054	-0.6478	-0.3632	-0.0601	0.0614	-0.3324	-0.0456	-0.4482	-0.4612
-156.25	-0.9241	-1.2096	-0.3495	-1.0243	-0.9242	-0.7626	-0.1704	0.0341	0.1062	-0.0332	-0.1045	-0.1189	-0.4326	-0.5825	-0.9054	-1.027	-1.1013	-0.7841	-0.9874	-1.1468	-0.9298	-0.6095	-0.644	-0.3362	-0.0284	0.0889	-0.2974	-0.0407	-0.4114	-0.4406
-152.3438	-0.8709	-1.086	-0.3409	-0.9161	-0.8411	-0.7188	-0.0979	0.1002	0.1485	0.0318	-0.0954	-0.0806	-0.3515	-0.4705	-0.8336	-0.9614	-1.0676	-0.7858	-1.0111	-1.1089	-0.8745	-0.6135	-0.6391	-0.295	-0.0115	0.1103	-0.2529	-0.0339	-0.3754	-0.4212
-148.4375	-0.8135	-0.9589	-0.3574	-0.8121	-0.7459	-0.6642	-0.0252	0.1588	0.1875	0.0914	-0.0802	-0.043	-0.2716	-0.353	-0.7666	-0.8922	-1.0389	-0.8009	-1.0454	-1.0585	-0.8104	-0.6265	-0.6382	-0.2499	-0.0102	0.1247	-0.2077	-0.0261	-0.351	-0.4126
-144.5312	-0.7656	-0.852	-0.4078	-0.7342	-0.6546	-0.6077	0.0388	0.1993	0.2169	0.1382	-0.0595	-0.0104	-0.2032	-0.2491	-0.7209	-0.8358	-1.0274	-0.8356	-1.0946	-1.0106	-0.7486	-0.655	-0.6457	-0.2105	-0.0231	0.1317	-0.1686	-0.017	-0.3448	-0.4221
-140.625	-0.7348	-0.7805	-0.4892	-0.6949	-0.5796	-0.5559	0.0875	0.2146	0.2318	0.1672	-0.035	0.0151	-0.1528	-0.1742	-0.7044	-0.8012	-1.037	-0.8881	-1.1561	-0.9747	-0.6968	-0.7011	-0.6639	-0.1846	-0.0478	0.1317	-0.14	-0.0058	-0.357	-0.4516
