time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	-0.3059	-0.1512	-0.1983	-0.1579	-0.1228	0.068	-0.1727	0.2439	0.3527	0.1257	0.0218	-0.2997	0.0937	0.1209	0.0372	0.0428	0.1568	-0.2211	-0.1276	-0.0453	-0.2278	-0.0445	-0.0156	0.1547	0.2282	0.0561	0.1144	-0.0113	-0.1898	-0.2694
-195.3125	-0.3631	-0.2474	-0.2344	-0.2645	-0.2677	-0.0946	-0.2878	0.0796	0.3003	0.1008	0.1605	-0.1699	0.064	0.0481	0.0253	-0.0697	0.1643	-0.1257	-0.008	-0.1396	-0.2782	0.0721	0.1088	0.2311	0.347	0.1754	0.1315	0.1197	-0.2374	-0.2061
-191.4062	-0.4191	-0.3384	-0.2682	-0.3639	-0.4026	-0.2477	-0.3921	-0.0735	0.2503	0.0814	0.2962	-0.0392	0.0398	-0.0189	0.0068	-0.1853	0.1584	-0.0478	0.0951	-0.2337	-0.3266	0.175	0.2206	0.3037	0.4553	0.2906	0.1521	0.2468	-0.2877	-0.1521
-187.5	-0.4705	-0.42	-0.2962	-0.4497	-0.5184	-0.3822	-0.4764	-0.2055	0.2044	0.0704	0.4228	0.0892	0.0224	-0.0776	-0.0232	-0.3045	0.1299	-0.0002	0.1673	-0.3274	-0.3727	0.2518	0.3083	0.3655	0.5428	0.396	0.1767	0.364	-0.3399	-0.1133
-183.5938	-0.5162	-0.4902	-0.3172	-0.5196	-0.6103	-0.4927	-0.537	-0.3104	0.1624	0.0662	0.5314	0.2084	0.0086	-0.1298	-0.0681	-0.427	0.0725	0.0087	0.1979	-0.4221	-0.4192	0.2925	0.3621	0.4081	0.6006	0.4848	0.2019	0.4636	-0.3936	-0.0945
-179.6875	-0.5568	-0.5494	-0.3326	-0.575	-0.6782	-0.5782	-0.5753	-0.387	0.1231	0.0632	0.6108	0.308	-0.009	-0.1809	-0.1291	-0.5514	-0.0153	-0.0237	0.1803	-0.5196	-0.4715	0.2907	0.3754	0.4231	0.622	0.5493	0.2214	0.5366	-0.448	-0.0979
-175.7812	-0.5937	-0.5997	-0.345	-0.6206	-0.7258	-0.6404	-0.5965	-0.4375	0.0849	0.054	0.6508	0.3769	-0.0399	-0.238	-0.2045	-0.6745	-0.1301	-0.0938	0.1142	-0.6217	-0.5355	0.2449	0.3454	0.403	0.604	0.5824	0.2276	0.5746	-0.5015	-0.1232
-171.875	-0.6278	-0.6436	-0.3569	-0.6612	-0.7584	-0.6826	-0.6064	-0.466	0.0473	0.0324	0.6451	0.4062	-0.092	-0.3069	-0.2898	-0.7908	-0.2629	-0.1921	0.0057	-0.7278	-0.615	0.1589	0.2749	0.3441	0.5481	0.5796	0.214	0.573	-0.5513	-0.1667
-167.9688	-0.6576	-0.6828	-0.3689	-0.7002	-0.7801	-0.7071	-0.6089	-0.4762	0.0118	-0.0035	0.5943	0.3925	-0.1683	-0.389	-0.378	-0.893	-0.4005	-0.3044	-0.1331	-0.8342	-0.709	0.0416	0.1716	0.2482	0.4603	0.5408	0.1783	0.5329	-0.5926	-0.2221
-164.0625	-0.6795	-0.7171	-0.3795	-0.7377	-0.7929	-0.7149	-0.6045	-0.4704	-0.0179	-0.0503	0.5071	0.3397	-0.2652	-0.4804	-0.4605	-0.9728	-0.5275	-0.4147	-0.2853	-0.9333	-0.8108	-0.094	0.0476	0.1227	0.3509	0.471	0.1235	0.4619	-0.6199	-0.2811
-160.1562	-0.6886	-0.745	-0.3855	-0.7708	-0.7964	-0.7061	-0.5905	-0.4493	-0.037	-0.0998	0.3983	0.2588	-0.3719	-0.5719	-0.5291	-1.0225	-0.6295	-0.5075	-0.4327	-1.0153	-0.9088	-0.2331	-0.0827	-0.0194	0.2329	0.3804	0.0576	0.3732	-0.6279	-0.3351
-156.25	-0.6807	-0.7644	-0.3837	-0.7953	-0.7889	-0.6808	-0.5627	-0.4129	-0.0409	-0.1411	0.2867	0.1658	-0.474	-0.6516	-0.5775	-1.037	-0.6968	-0.5707	-0.5587	-1.0705	-0.9893	-0.3614	-0.2052	-0.1621	0.1201	0.2825	-0.0087	0.2829	-0.6136	-0.3768
-152.3438	-0.6547	-0.7737	-0.3728	-0.8077	-0.7697	-0.6411	-0.5187	-0.3618	-0.0274	-0.1645	0.19	0.0778	-0.556	-0.708	-0.6033	-1.016	-0.7256	-0.5986	-0.6521	-1.0922	-1.0398	-0.4679	-0.3089	-0.2888	0.0243	0.1913	-0.0643	0.2063	-0.5777	-0.4019
-148.4375	-0.6135	-0.7726	-0.3543	-0.8065	-0.74	-0.591	-0.4592	-0.2988	0.0025	-0.164	0.1209	0.0092	-0.6061	-0.7332	-0.6079	-0.9647	-0.7199	-0.5918	-0.7082	-1.0789	-1.0526	-0.5461	-0.3869	-0.3863	-0.0464	0.1181	-0.1012	0.1542	-0.5248	-0.4099
-144.5312	-0.5637	-0.7618	-0.3323	-0.7929	-0.7028	-0.5366	-0.389	-0.2287	0.0442	-0.1397	0.0844	-0.0312	-0.6187	-0.7249	-0.5966	-0.893	-0.689	-0.5571	-0.7297	-1.0351	-1.0269	-0.5948	-0.4375	-0.4463	-0.0888	0.07	-0.1163	0.1307	-0.4628	-0.4031
-140.625	-0.5136	-0.7433	-0.3123	-0.7699	-0.6626	-0.4848	-0.3167	-0.1581	0.0899	-0.0979	0.077	-0.0426	-0.5954	-0.687	-0.5764	-0.8131	-0.6455	-0.5047	-0.7242	-0.9697	-0.9682	-0.6171	-0.4636	-0.4676	-0.1049	0.0478	-0.1123	0.1323	-0.4002	-0.386
-136.7188	-0.471	-0.7186	-0.299	-0.7406	-0.6236	-0.441	-0.2521	-0.0937	0.13	-0.0498	0.0879	-0.0313	-0.5441	-0.6282	-0.5544	-0.7373	-0.602	-0.4458	-0.702	-0.8942	-0.8874	-0.6191	-0.4704	-0.4555	-0.1007	0.0474	-0.0964	0.1493	-0.3444	-0.3632
-132.8125	-0.4407	-0.6888	-0.2953	-0.7074	-0.5883	-0.4081	-0.2042	-0.0414	0.1548	-0.0087	0.1022	-0.0096	-0.4768	-0.5594	-0.5357	-0.6746	-0.568	-0.3898	-0.6731	-0.8193	-0.7968	-0.608	-0.4646	-0.4207	-0.0849	0.0604	-0.0783	0.1685	-0.2997	-0.3382
