time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-199.2188	0.1558	-1.644	-2.1414	-1.5267	-1.4916	-2.102	-1.132	-0.1977	-0.3226	-0.7739	-0.341	-0.2762	-0.6496	-0.8589	-1.3706	-1.3068	-0.6969	-0.8973	-0.8864	-1.4751	-1.3142	-0.9975	-0.4942	-0.7279	-0.1904	-0.3278	-1.2515	-0.6166	-1.3522	-0.4907
-195.3125	-0.1695	-1.6231	-1.9923	-1.5047	-1.4443	-1.7816	-1.0731	-0.2074	-0.3464	-0.7441	-0.3679	-0.2974	-0.7476	-0.9747	-1.0126	-1.4644	-1.0565	-0.9691	-1.2079	-1.6225	-1.4098	-1.1816	-0.7461	-0.8129	-0.2672	-0.3672	-1.1369	-0.5902	-1.2357	-0.6184
-191.4062	-0.4586	-1.59	-1.8477	-1.4662	-1.3951	-1.481	-1.02	-0.2123	-0.3641	-0.7171	-0.395	-0.3201	-0.8359	-1.0715	-0.6874	-1.5889	-1.362	-1.0203	-1.4753	-1.7411	-1.4837	-1.3293	-0.9514	-0.8821	-0.3264	-0.4009	-1.031	-0.5694	-1.1157	-0.7192
-187.5	-0.6795	-1.5319	-1.7051	-1.3966	-1.3394	-1.2123	-0.9743	-0.2091	-0.3714	-0.6941	-0.4231	-0.3468	-0.9054	-1.1332	-0.4243	-1.6522	-1.5678	-1.0364	-1.6468	-1.8052	-1.5172	-1.4128	-1.077	-0.924	-0.3585	-0.4268	-0.941	-0.5602	-0.9905	-0.7704
-183.5938	-0.8101	-1.4436	-1.5621	-1.2897	-1.2747	-0.9833	-0.9344	-0.196	-0.3654	-0.6747	-0.4508	-0.3784	-0.9485	-1.1492	-0.2407	-1.6391	-1.6494	-1.0108	-1.6998	-1.7994	-1.4991	-1.417	-1.1061	-0.9316	-0.3588	-0.444	-0.87	-0.5654	-0.8597	-0.7628
-179.6875	-0.8414	-1.3283	-1.4174	-1.1494	-1.201	-0.7968	-0.8956	-0.1737	-0.3446	-0.6569	-0.4754	-0.4143	-0.9604	-1.1164	-0.1403	-1.5496	-1.6063	-0.945	-1.6345	-1.7208	-1.4272	-1.3411	-1.0402	-0.903	-0.3279	-0.4529	-0.8171	-0.5846	-0.7257	-0.7019
-175.7812	-0.7778	-1.1957	-1.2715	-0.9879	-1.1198	-0.6508	-0.8514	-0.1447	-0.3097	-0.6375	-0.4932	-0.4522	-0.9394	-1.0385	-0.1139	-1.3973	-1.46	-0.8485	-1.4712	-1.5782	-1.3083	-1.1982	-0.8973	-0.842	-0.2721	-0.4552	-0.7782	-0.6141	-0.5932	-0.6051
-171.875	-0.6358	-1.0577	-1.1269	-0.8217	-1.0326	-0.5386	-0.7942	-0.1134	-0.2638	-0.6137	-0.501	-0.4889	-0.8873	-0.9255	-0.1429	-1.2052	-1.2464	-0.7348	-1.2438	-1.3899	-1.1555	-1.0109	-0.7066	-0.7566	-0.2015	-0.4535	-0.7464	-0.648	-0.469	-0.4951
-167.9688	-0.4412	-0.9239	-0.9861	-0.6667	-0.9394	-0.4498	-0.7179	-0.0845	-0.2111	-0.5831	-0.4965	-0.5209	-0.8081	-0.7899	-0.2039	-0.998	-1.0052	-0.6177	-0.991	-1.1775	-0.9848	-0.8051	-0.5001	-0.657	-0.1273	-0.4504	-0.7131	-0.6793	-0.3593	-0.3926
-164.0625	-0.2253	-0.7978	-0.8507	-0.5327	-0.8372	-0.3717	-0.6185	-0.0616	-0.157	-0.5439	-0.4783	-0.5443	-0.7071	-0.6441	-0.2733	-0.7956	-0.7697	-0.5075	-0.7471	-0.9609	-0.8102	-0.6037	-0.3055	-0.5525	-0.0593	-0.4469	-0.6687	-0.7003	-0.2677	-0.309
-160.1562	-0.0204	-0.6753	-0.7193	-0.4208	-0.7211	-0.2914	-0.495	-0.0458	-0.1057	-0.4945	-0.4458	-0.5547	-0.5896	-0.4973	-0.3318	-0.6087	-0.5589	-0.4078	-0.5351	-0.7543	-0.6413	-0.4215	-0.1403	-0.449	-0.0023	-0.4418	-0.6034	-0.7036	-0.1931	-0.2441
-156.25	0.1448	-0.5469	-0.5884	-0.3245	-0.5862	-0.1991	-0.3492	-0.0354	-0.0599	-0.4332	-0.3987	-0.548	-0.4608	-0.3546	-0.3665	-0.4379	-0.3766	-0.3161	-0.3649	-0.564	-0.4821	-0.2638	-0.0101	-0.348	0.0439	-0.4309	-0.5093	-0.6828	-0.1295	-0.1868
-152.3438	0.2485	-0.4025	-0.4548	-0.2332	-0.4308	-0.0909	-0.1865	-0.0264	-0.0207	-0.3584	-0.337	-0.5203	-0.3254	-0.2175	-0.3707	-0.2774	-0.2151	-0.2251	-0.2342	-0.3911	-0.3326	-0.1278	0.0903	-0.2474	0.0849	-0.4086	-0.3822	-0.6333	-0.0677	-0.1207
-148.4375	0.2786	-0.2366	-0.3181	-0.1376	-0.2586	0.0296	-0.0151	-0.0141	0.0123	-0.2692	-0.2622	-0.4696	-0.1887	-0.0866	-0.3422	-0.121	-0.0635	-0.1271	-0.1335	-0.2342	-0.1914	-0.0071	0.1718	-0.1438	0.1284	-0.3685	-0.2231	-0.553	0.0013	-0.0312
-144.5312	0.2346	-0.0526	-0.183	-0.0342	-0.0806	0.1518	0.1538	0.0043	0.0396	-0.1665	-0.1777	-0.3965	-0.0569	0.0368	-0.2825	0.033	0.0842	-0.0174	-0.0515	-0.0937	-0.0589	0.1034	0.2453	-0.0351	0.1812	-0.3063	-0.0399	-0.4435	0.0825	0.0882
-140.625	0.1279	0.1357	-0.0583	0.0723	0.0866	0.26	0.3069	0.0286	0.0611	-0.0545	-0.0895	-0.305	0.0627	0.1479	-0.1961	0.1783	0.2245	0.1016	0.0198	0.0265	0.0608	0.2036	0.3158	0.0762	0.2452	-0.2214	0.1529	-0.31	0.1749	0.2315
-136.7188	-0.0194	0.3055	0.0452	0.1697	0.2237	0.3382	0.4305	0.0551	0.0757	0.0591	-0.0058	-0.2027	0.1619	0.2391	-0.0919	0.301	0.3442	0.2199	0.0828	0.1183	0.1599	0.2868	0.38	0.1829	0.3161	-0.1183	0.3368	-0.1618	0.2706	0.3803
-132.8125	-0.178	0.4303	0.1191	0.2415	0.3136	0.374	0.5125	0.0778	0.0818	0.1634	0.0642	-0.0997	0.2329	0.3008	0.0168	0.3834	0.4243	0.3207	0.1341	0.1721	0.2287	0.3414	0.4266	0.2734	0.3828	-0.0064	0.492	-0.011	0.3568	0.5073
-128.9062	-0.3172	0.4867	0.1605	0.272	0.3459	0.3628	0.5451	0.0906	0.0777	0.2463	0.1126	-0.0067	0.2694	0.3241	0.1143	0.4089	0.4463	0.3846	0.1659	0.1801	0.2582	0.3544	0.4392	0.3338	0.431	0.1014	0.6017	0.1291	0.4193	0.5832
-125	-0.4119	0.461	0.1725	0.2514	0.3201	0.3094	0.5261	0.0894	0.0633	0.296	0.1343	0.0666	0.2678	0.304	0.1867	0.3679	0.397	0.3949	0.169	0.1394	0.2435	0.3157	0.4022	0.3517	0.4462	0.1913	0.6551	0.2461	0.446	0.584
-121.0938	-0.4481	0.3542	0.1634	0.179	0.2464	0.2274	0.4602	0.073	0.0399	0.3045	0.1285	0.1137	0.2286	0.2404	0.2259	0.2617	0.2729	0.3428	0.1354	0.0541	0.1848	0.2225	0.3063	0.3191	0.4187	0.2513	0.6487	0.3304	0.4303	0.498
-117.1875	-0.4259	0.1824	0.1436	0.0643	0.1432	0.1353	0.3574	0.0439	0.0106	0.2692	0.0988	0.1321	0.1561	0.1399	0.2322	0.1034	0.0823	0.2305	0.0622	-0.0645	0.0892	0.0809	0.1529	0.235	0.3459	0.2737	0.5872	0.3767	0.3732	0.3299
-113.2812	-0.3584	-0.0252	0.1223	-0.0747	0.0331	0.0514	0.2315	0.0073	-0.0204	0.1942	0.0522	0.1236	0.0588	0.0145	0.2123	-0.0832	-0.1534	0.0726	-0.0458	-0.1987	-0.0306	-0.0928	-0.0434	0.1067	0.2338	0.2562	0.4817	0.3845	0.283	0.1018
-109.375	-0.2666	-0.2332	0.1058	-0.2157	-0.0625	-0.0106	0.0973	-0.0303	-0.0489	0.0899	-0.003	0.0934	-0.0525	-0.1198	0.1761	-0.2673	-0.4012	-0.1067	-0.1737	-0.3272	-0.1577	-0.2749	-0.2568	-0.051	0.0962	0.203	0.3482	0.3578	0.1748	-0.15
-105.4688	-0.1732	-0.4074	0.0969	-0.3368	-0.1276	-0.0454	-0.0316	-0.0618	-0.0718	-0.0292	-0.0586	0.0482	-0.1659	-0.246	0.1323	-0.4179	-0.6208	-0.2779	-0.2983	-0.429	-0.2738	-0.4372	-0.4539	-0.2175	-0.0483	0.1231	0.2044	0.3038	0.0673	-0.382
-101.5625	-0.0966	-0.5215	0.0959	-0.4215	-0.1542	-0.0555	-0.1446	-0.0821	-0.0876	-0.1476	-0.1082	-0.0045	-0.2704	-0.3486	0.0859	-0.5095	-0.7726	-0.413	-0.3925	-0.4862	-0.3619	-0.5531	-0.6017	-0.3703	-0.18	0.0291	0.067	0.2318	-0.02	-0.552
