FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.0279,0.3125,0.1399,0.2726,0.1593,0.142,0.1159,-0.1193,0.0476,-0.0072,0.1111,-0.0637,0.0634,0.0264,-0.0285,0.0401,-0.0626,-0.046,-0.1264,0.0825,0.0448,-0.0393,-0.0924,-0.0168,0.0462,0.1049,-0.0107,0.0391,0.3085,-0.1384
0.1553,0.4153,0.2857,0.3486,0.2132,0.2159,0.1432,-0.0688,0.0598,0.0231,0.0837,-0.0274,0.1085,0.0914,0.0036,0.1312,0.0136,0.0025,-0.0264,0.1435,0.0951,0.0554,-0.0148,0.0404,0.0714,0.133,0.0513,0.0522,0.3246,-0.0549
0.2891,0.4985,0.4309,0.4064,0.2623,0.2858,0.1713,-0.0077,0.0663,0.0598,0.0532,0.0117,0.1636,0.1581,0.0379,0.2213,0.087,0.0517,0.0677,0.2029,0.1469,0.1502,0.0706,0.1059,0.0967,0.1562,0.1207,0.0628,0.3283,0.0243
0.4156,0.5583,0.5664,0.4439,0.3046,0.346,0.1988,0.0544,0.0691,0.0985,0.024,0.0521,0.2265,0.2234,0.0828,0.3055,0.1561,0.1045,0.1509,0.2576,0.1968,0.2398,0.1628,0.174,0.1213,0.1722,0.1901,0.071,0.3142,0.0851
0.52,0.5931,0.6806,0.461,0.3378,0.3907,0.2227,0.108,0.0712,0.1334,-0.0008,0.0904,0.2896,0.282,0.1414,0.378,0.2187,0.1607,0.2193,0.3032,0.2398,0.318,0.2569,0.2366,0.1424,0.1777,0.2498,0.0746,0.2789,0.1186
0.5893,0.6037,0.7603,0.4596,0.3596,0.4158,0.2392,0.1457,0.0748,0.1585,-0.0199,0.1222,0.342,0.3273,0.2103,0.4332,0.2726,0.2171,0.2714,0.3357,0.2705,0.3788,0.3442,0.2849,0.1552,0.1689,0.2897,0.0704,0.2234,0.1235
0.6153,0.5934,0.7934,0.4438,0.3691,0.4197,0.245,0.1644,0.081,0.1689,-0.0338,0.1429,0.3724,0.353,0.28,0.4675,0.3157,0.2676,0.3084,0.3522,0.2845,0.4176,0.414,0.311,0.1547,0.1429,0.3016,0.0544,0.1525,0.1061
0.5959,0.5668,0.7719,0.4187,0.3661,0.4035,0.2378,0.1657,0.0895,0.1615,-0.0452,0.1485,0.3715,0.3545,0.338,0.4795,0.3469,0.3056,0.3334,0.3516,0.2793,0.4322,0.4563,0.3101,0.137,0.0981,0.2818,0.0234,0.0751,0.0785
0.5354,0.529,0.6953,0.3885,0.351,0.3703,0.2171,0.1541,0.0993,0.1357,-0.0577,0.1365,0.3347,0.3294,0.3728,0.4705,0.3655,0.3251,0.35,0.3346,0.2547,0.4234,0.4643,0.2813,0.101,0.0353,0.2314,-0.0233,0.0013,0.0538
0.4438,0.4836,0.5717,0.3551,0.3244,0.3239,0.1834,0.1351,0.109,0.0929,-0.0757,0.1069,0.263,0.2782,0.3783,0.4433,0.3711,0.3231,0.3604,0.3031,0.2123,0.3938,0.4362,0.2278,0.0495,-0.0419,0.1568,-0.0836,-0.0594,0.0427
0.3348,0.4322,0.4179,0.3175,0.286,0.2674,0.1385,0.1133,0.1169,0.0365,-0.1026,0.0623,0.1628,0.2041,0.3557,0.4016,0.3637,0.2999,0.3647,0.2593,0.1548,0.3478,0.3767,0.1555,-0.0111,-0.127,0.0674,-0.1519,-0.101,0.0501
0.2233,0.3747,0.2558,0.2726,0.2356,0.2035,0.0849,0.0909,0.121,-0.0289,-0.1401,0.0073,0.0447,0.1132,0.3134,0.3491,0.3435,0.26,0.3608,0.2058,0.0862,0.2906,0.2961,0.0717,-0.0716,-0.2106,-0.0258,-0.2198,-0.1215,0.0744
