FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.2319,0.3229,0.1285,0.3167,0.2359,0.0683,-0.0185,-0.1368,-0.0862,-0.0814,0.1012,0.049,0.0483,0.1684,0.2835,0.518,0.35,0.2488,0.2681,0.483,0.3827,0.2209,0.1008,0.0191,-0.0462,-0.1048,-0.1896,-0.0665,-0.077,-0.1666
0.248,0.333,0.145,0.3353,0.2519,0.0812,0.0072,-0.1351,-0.0699,-0.0706,0.0851,0.0517,0.0576,0.1739,0.3133,0.5431,0.4186,0.3407,0.3225,0.5112,0.4072,0.2604,0.1485,0.0366,-0.0364,-0.0962,-0.1774,-0.0434,-0.0675,-0.1684
0.2852,0.3662,0.1761,0.3763,0.2888,0.1105,0.0394,-0.1273,-0.0547,-0.0545,0.0764,0.0494,0.0779,0.1981,0.3562,0.5863,0.5042,0.4379,0.3955,0.5621,0.4525,0.3126,0.206,0.0619,-0.0275,-0.0835,-0.1579,-0.0157,-0.0584,-0.1734
0.3377,0.4167,0.2166,0.4331,0.3422,0.1505,0.076,-0.1152,-0.0428,-0.0352,0.0778,0.0429,0.1095,0.2415,0.4079,0.6428,0.5993,0.5351,0.4836,0.6301,0.5156,0.3748,0.2706,0.0977,-0.0165,-0.0636,-0.1302,0.0165,-0.0525,-0.1807
0.3963,0.4739,0.2591,0.4948,0.4039,0.1928,0.1143,-0.1008,-0.0346,-0.0146,0.0911,0.0348,0.1511,0.301,0.4619,0.7046,0.6939,0.6254,0.5793,0.7056,0.5893,0.4416,0.3366,0.1451,-0.0004,-0.0343,-0.0943,0.0531,-0.0512,-0.1882
0.4504,0.5249,0.2956,0.5479,0.464,0.2282,0.1516,-0.0861,-0.0292,0.0053,0.1166,0.0295,0.1997,0.3708,0.5105,0.7619,0.7772,0.7012,0.6728,0.7773,0.6644,0.506,0.3968,0.2026,0.0226,0.0057,-0.0506,0.0943,-0.0556,-0.1933
0.4898,0.557,0.3185,0.5795,0.5125,0.2482,0.1851,-0.0726,-0.0244,0.0235,0.1533,0.032,0.252,0.4435,0.5469,0.806,0.8401,0.7551,0.7535,0.8342,0.7312,0.5604,0.4429,0.267,0.0535,0.0557,-0.0008,0.1402,-0.0651,-0.1938
0.5069,0.5605,0.3221,0.5802,0.5414,0.247,0.2127,-0.0608,-0.0165,0.0401,0.1992,0.0471,0.3044,0.5117,0.5664,0.8303,0.8763,0.7816,0.8125,0.8685,0.7816,0.5988,0.4683,0.3336,0.0918,0.1139,0.0535,0.1906,-0.0787,-0.1883
0.4984,0.5314,0.3037,0.5462,0.5462,0.2225,0.2333,-0.0504,-0.0014,0.0567,0.2517,0.0787,0.355,0.5703,0.5676,0.8327,0.8846,0.7782,0.8443,0.8768,0.8114,0.6185,0.4691,0.3982,0.1362,0.1774,0.1108,0.2457,-0.0948,-0.1772
0.4659,0.4723,0.2643,0.4812,0.5272,0.1772,0.248,-0.0393,0.0254,0.0764,0.3085,0.129,0.4039,0.6177,0.5534,0.8164,0.8687,0.7469,0.849,0.8621,0.8218,0.621,0.4465,0.4577,0.1851,0.2435,0.1707,0.3054,-0.1116,-0.1628
0.4164,0.3931,0.2089,0.3957,0.4902,0.1181,0.2601,-0.0242,0.0675,0.1036,0.3676,0.1977,0.4538,0.6567,0.5307,0.7897,0.8374,0.6942,0.8328,0.8334,0.8192,0.6123,0.4068,0.5115,0.2371,0.3104,0.234,0.3697,-0.1274,-0.1492
0.3614,0.3096,0.1461,0.3061,0.4454,0.0564,0.2745,-0.0013,0.127,0.1428,0.4276,0.2818,0.5089,0.694,0.5097,0.7653,0.8036,0.6308,0.8073,0.8047,0.815,0.6023,0.3612,0.5609,0.2912,0.3768,0.3023,0.4384,-0.1409,-0.1423
0.3149,0.2413,0.0876,0.2318,0.4062,0.0057,0.2973,0.0327,0.2034,0.1973,0.4869,0.3756,0.5742,0.7383,0.5022,0.7587,0.7819,0.5704,0.7879,0.7927,0.8229,0.603,0.3237,0.6093,0.3468,0.4423,0.3774,0.5101,-0.151,-0.1485
0.2917,0.2076,0.0465,0.1919,0.3869,-0.0202,0.3338,0.0793,0.2924,0.2671,0.5429,0.4706,0.6528,0.7974,0.5191,0.7851,0.7862,0.5277,0.791,0.8137,0.8557,0.6262,0.3092,0.6599,0.4036,0.5067,0.4599,0.5816,-0.1574,-0.174
0.3036,0.2243,0.0349,0.2019,0.3997,-0.0089,0.3866,0.1367,0.3863,0.3482,0.5917,0.5564,0.7444,0.8758,0.5686,0.8562,0.8272,0.5164,0.8306,0.8799,0.9224,0.6811,0.3307,0.7151,0.4616,0.5685,0.5481,0.648,-0.16,-0.2234
0.3574,0.3,0.0617,0.2702,0.4519,0.0475,0.4547,0.2,0.474,0.4319,0.6282,0.6218,0.8442,0.9721,0.6538,0.9772,0.9101,0.5469,0.9153,0.9963,1.025,0.7721,0.3965,0.7744,0.5199,0.6254,0.6373,0.7025,-0.1597,-0.2983
0.4531,0.4338,0.1305,0.3968,0.5443,0.151,0.5329,0.2618,0.5434,0.5063,0.6466,0.6568,0.9428,1.0793,0.7712,1.1448,1.0329,0.6242,1.0455,1.1587,1.1573,0.8969,0.5087,0.8344,0.5775,0.6734,0.7202,0.7376,-0.1574,-0.3962
