FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.0384,0.288,0.0004,0.4222,0.5768,0.4203,0.5081,0.1524,0.1531,0.3727,0.1908,-0.0246,0.4451,0.7284,0.315,0.5618,0.665,0.4463,0.8254,0.648,0.7847,0.6634,0.5292,0.3906,0.3699,0.1471,0.0602,0.1603,0.3221,-0.0323
0.0181,0.2438,-0.0021,0.3694,0.5325,0.4186,0.5337,0.1791,0.2124,0.4052,0.2311,0.0144,0.4339,0.7065,0.3164,0.5134,0.5987,0.3878,0.776,0.6197,0.7518,0.6236,0.4906,0.377,0.3467,0.1412,0.0527,0.1973,0.3303,-0.0857
0.0105,0.1634,-0.0228,0.2839,0.4576,0.3646,0.5434,0.1925,0.2647,0.4349,0.2606,0.0521,0.4177,0.6688,0.3087,0.4494,0.5065,0.3246,0.7001,0.5751,0.7063,0.5672,0.4272,0.3587,0.3103,0.1399,0.0447,0.229,0.3468,-0.1369
0.0311,0.0521,-0.0577,0.1743,0.3573,0.2549,0.533,0.1866,0.3014,0.4552,0.2754,0.0815,0.3979,0.6204,0.2953,0.3815,0.4015,0.2613,0.608,0.524,0.6564,0.4981,0.339,0.3364,0.2577,0.1402,0.0347,0.2486,0.373,-0.1778
0.0903,-0.0777,-0.0995,0.0551,0.242,0.0958,0.5001,0.1568,0.3151,0.4593,0.2725,0.0957,0.3754,0.5668,0.2807,0.3227,0.2982,0.2019,0.5117,0.4779,0.6106,0.4214,0.2296,0.3107,0.1894,0.139,0.022,0.2502,0.4078,-0.2018
0.1901,-0.207,-0.1377,-0.055,0.1263,-0.0962,0.4464,0.1024,0.3013,0.4424,0.2506,0.0902,0.3519,0.5148,0.2705,0.2849,0.2118,0.1506,0.4243,0.4477,0.5763,0.3438,0.1076,0.2829,0.1099,0.1338,0.0072,0.2308,0.4476,-0.2057
0.3219,-0.3132,-0.1607,-0.1357,0.0281,-0.2955,0.3784,0.0278,0.2607,0.4039,0.2116,0.0642,0.3301,0.472,0.2698,0.2777,0.1553,0.1133,0.3586,0.4427,0.5599,0.2737,-0.0127,0.2561,0.0284,0.1241,-0.0075,0.1913,0.4869,-0.1904
0.4673,-0.3741,-0.158,-0.1685,-0.034,-0.4703,0.3071,-0.0571,0.1996,0.3489,0.1605,0.0219,0.3145,0.4461,0.2825,0.3065,0.1392,0.0974,0.3254,0.469,0.5662,0.2213,-0.1125,0.235,-0.043,0.1113,-0.0177,0.1372,0.5197,-0.1612
0.6024,-0.3716,-0.1221,-0.1401,-0.044,-0.5879,0.247,-0.1383,0.1294,0.2871,0.1056,-0.0284,0.3109,0.4441,0.3104,0.372,0.1691,0.111,0.3321,0.528,0.5973,0.1965,-0.1716,0.2258,-0.0913,0.0992,-0.0186,0.0781,0.5399,-0.1259
0.7036,-0.2959,-0.05,-0.0446,0.0085,-0.6197,0.2122,-0.2003,0.0646,0.2316,0.0564,-0.0753,0.3249,0.4705,0.3523,0.4699,0.2458,0.1621,0.3811,0.6166,0.6526,0.2073,-0.1722,0.2344,-0.1061,0.0927,-0.0049,0.0261,0.5427,-0.0926
