FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.6738,-1.028,-0.8233,-0.9045,-0.6268,-0.8077,-0.3552,-0.3029,-0.1461,-0.0314,-0.0588,-0.0721,-0.1108,-0.4165,-0.8988,-0.9894,-1.0066,-1.2412,-0.983,-0.8294,-0.6281,-0.6151,-0.6522,-0.231,0.0119,0.0909,-0.0433,-0.0677,-0.2483,0.0345
-0.797,-0.954,-0.795,-0.8505,-0.5423,-0.7261,-0.2451,-0.2404,-0.1032,0.0277,-0.0046,-0.0039,0.0165,-0.2925,-0.8424,-0.9371,-0.901,-1.042,-0.8267,-0.7835,-0.5429,-0.4544,-0.47,-0.0759,0.0897,0.1546,0.074,0.0237,-0.2063,0.0457
-0.9046,-0.8868,-0.7673,-0.8035,-0.4715,-0.6538,-0.1533,-0.1882,-0.0705,0.0723,0.0382,0.0491,0.1189,-0.189,-0.7928,-0.8919,-0.8086,-0.86,-0.691,-0.747,-0.4737,-0.3144,-0.3048,0.0539,0.1521,0.2016,0.1669,0.0966,-0.1707,0.0743
-0.9831,-0.8316,-0.7397,-0.7689,-0.4251,-0.5973,-0.0944,-0.1529,-0.0556,0.0914,0.061,0.0758,0.176,-0.1235,-0.7559,-0.8603,-0.7415,-0.7099,-0.5933,-0.7278,-0.4341,-0.2133,-0.1729,0.1369,0.1868,0.2193,0.2164,0.1373,-0.1459,0.1347
-1.0247,-0.7929,-0.712,-0.7508,-0.4104,-0.5611,-0.0775,-0.1373,-0.0619,0.0785,0.0595,0.0705,0.175,-0.1075,-0.7359,-0.8469,-0.7075,-0.6005,-0.5448,-0.7309,-0.4331,-0.1641,-0.0875,0.1592,0.1861,0.2009,0.2114,0.1388,-0.1328,0.2314
-1.0286,-0.7736,-0.6843,-0.7516,-0.4298,-0.5466,-0.1041,-0.1398,-0.0876,0.0338,0.0344,0.0337,0.1126,-0.1448,-0.7344,-0.8534,-0.7094,-0.5344,-0.549,-0.758,-0.473,-0.1724,-0.0566,0.1164,0.1479,0.1462,0.15,0.1011,-0.1293,0.3565
-0.9999,-0.7743,-0.6562,-0.7706,-0.4801,-0.552,-0.1686,-0.155,-0.1262,-0.0368,-0.0086,-0.028,-0.0046,-0.2314,-0.7509,-0.8792,-0.7454,-0.5085,-0.602,-0.8073,-0.5498,-0.2365,-0.0825,0.014,0.0758,0.0616,0.0399,0.0314,-0.1306,0.4913
-0.9473,-0.7927,-0.6279,-0.8042,-0.5531,-0.5722,-0.259,-0.1745,-0.1683,-0.1223,-0.0604,-0.1035,-0.162,-0.3561,-0.7827,-0.9207,-0.8103,-0.5159,-0.6935,-0.874,-0.6543,-0.3477,-0.1613,-0.134,-0.0215,-0.0419,-0.1035,-0.0579,-0.1313,0.6103
-0.8811,-0.8234,-0.5989,-0.8453,-0.6363,-0.5992,-0.3593,-0.19,-0.2036,-0.2088,-0.1101,-0.1796,-0.3396,-0.5029,-0.8251,-0.9723,-0.8963,-0.5476,-0.8091,-0.9502,-0.7729,-0.4918,-0.2828,-0.3072,-0.1323,-0.1501,-0.2594,-0.1516,-0.1267,0.6889
-0.8108,-0.8588,-0.5694,-0.885,-0.7153,-0.624,-0.4524,-0.1941,-0.2233,-0.2825,-0.1475,-0.2434,-0.5149,-0.6527,-0.872,-1.0264,-0.9935,-0.5946,-0.9319,-1.0264,-0.8904,-0.6507,-0.4315,-0.4822,-0.2432,-0.2488,-0.4058,-0.2348,-0.1145,0.7114
-0.7446,-0.8902,-0.5401,-0.9134,-0.7762,-0.6378,-0.523,-0.1827,-0.222,-0.3316,-0.1649,-0.285,-0.6666,-0.7866,-0.9164,-1.0744,-1.0899,-0.6482,-1.0453,-1.0918,-0.9915,-0.8049,-0.5885,-0.636,-0.3412,-0.3254,-0.5223,-0.2951,-0.0951,0.6767
-0.6886,-0.9094,-0.5124,-0.9222,-0.8075,-0.6338,-0.5598,-0.1555,-0.1982,-0.3488,-0.1588,-0.299,-0.7773,-0.8884,-0.951,-1.1074,-1.1726,-0.7009,-1.1341,-1.1364,-1.0632,-0.9356,-0.7335,-0.7491,-0.4157,-0.371,-0.5938,-0.3251,-0.0713,0.5997
-0.647,-0.91,-0.4874,-0.9055,-0.8025,-0.6083,-0.5565,-0.1152,-0.1542,-0.3315,-0.1299,-0.2847,-0.8359,-0.9464,-0.9694,-1.1175,-1.2287,-0.7463,-1.1868,-1.1515,-1.0963,-1.0271,-0.8474,-0.8082,-0.4591,-0.3815,-0.6121,-0.3226,-0.0476,0.5063
-0.6213,-0.8889,-0.4659,-0.8613,-0.7596,-0.5604,-0.5128,-0.0671,-0.0955,-0.2824,-0.0827,-0.2462,-0.8381,-0.9547,-0.9667,-1.0994,-1.2475,-0.7784,-1.1961,-1.132,-1.0859,-1.0681,-0.9147,-0.8069,-0.4682,-0.3573,-0.5768,-0.2909,-0.0285,0.4248
-0.6106,-0.8461,-0.4472,-0.7916,-0.6823,-0.4917,-0.4332,-0.0171,-0.0288,-0.2082,-0.0243,-0.1903,-0.7861,-0.9133,-0.9403,-1.051,-1.2229,-0.7925,-1.1603,-1.0768,-1.0322,-1.0533,-0.9256,-0.7458,-0.4438,-0.3031,-0.4938,-0.2371,-0.0178,0.3754
-0.6106,-0.7851,-0.4284,-0.7015,-0.5777,-0.406,-0.3261,0.0295,0.0389,-0.1182,0.0373,-0.1253,-0.6877,-0.8273,-0.8903,-0.9744,-1.1546,-0.7845,-1.0824,-0.9888,-0.9397,-0.9833,-0.8769,-0.6314,-0.3901,-0.2262,-0.3739,-0.1701,-0.0176,0.3642
-0.6147,-0.7114,-0.4053,-0.5986,-0.4559,-0.308,-0.2021,0.0689,0.1014,-0.023,0.0943,-0.0588,-0.5543,-0.7056,-0.8189,-0.8749,-1.0486,-0.7526,-0.9705,-0.8746,-0.8164,-0.8647,-0.773,-0.475,-0.3136,-0.1351,-0.2299,-0.0984,-0.0279,0.381
-0.6145,-0.6307,-0.3725,-0.4908,-0.3276,-0.2036,-0.073,0.0993,0.1543,0.0677,0.1407,0.0033,-0.399,-0.56,-0.7304,-0.7605,-0.9158,-0.6973,-0.8354,-0.7433,-0.6728,-0.7094,-0.6253,-0.2904,-0.2223,-0.0381,-0.0744,-0.0287,-0.0466,0.4044
