FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
-0.5623,-0.6659,-0.5529,-0.6405,-0.647,-0.5519,-0.2719,-0.2451,-0.1715,-0.3058,-0.3074,-0.2425,-0.3815,-0.492,-0.6162,-0.8972,-0.8878,-0.622,-0.6806,-0.7741,-0.6657,-0.1346,-0.3864,-0.2235,-0.1589,-0.1769,-0.3543,-0.3176,-0.1186,0.315
-0.5564,-0.652,-0.516,-0.5846,-0.6244,-0.4796,-0.2669,-0.1892,-0.1718,-0.302,-0.3451,-0.2686,-0.401,-0.4881,-0.616,-0.8973,-0.8644,-0.6693,-0.6413,-0.759,-0.6558,-0.126,-0.3836,-0.2731,-0.2081,-0.2268,-0.3945,-0.3533,-0.104,0.3107
-0.5463,-0.6443,-0.4707,-0.5225,-0.5778,-0.382,-0.2554,-0.1269,-0.1687,-0.2812,-0.3574,-0.2707,-0.4055,-0.4724,-0.6154,-0.8924,-0.8344,-0.7093,-0.6024,-0.7377,-0.6349,-0.1388,-0.3812,-0.3116,-0.2512,-0.2546,-0.4108,-0.3574,-0.093,0.3053
-0.5318,-0.6416,-0.4217,-0.4603,-0.513,-0.2709,-0.2395,-0.0659,-0.1622,-0.2489,-0.3441,-0.2513,-0.3962,-0.4462,-0.6127,-0.8805,-0.7982,-0.7378,-0.5661,-0.7116,-0.6033,-0.1701,-0.3796,-0.3348,-0.2815,-0.2582,-0.4031,-0.3314,-0.0869,0.2997
-0.5125,-0.6397,-0.3727,-0.4015,-0.4371,-0.1591,-0.2211,-0.0133,-0.1519,-0.2121,-0.3088,-0.2173,-0.3757,-0.4112,-0.6056,-0.8587,-0.7562,-0.7509,-0.5344,-0.6809,-0.5616,-0.2139,-0.3786,-0.3413,-0.2948,-0.2403,-0.3748,-0.2821,-0.0858,0.294
-0.4877,-0.6322,-0.3262,-0.347,-0.3564,-0.0576,-0.2012,0.0258,-0.1371,-0.1772,-0.2573,-0.1773,-0.3473,-0.3691,-0.5912,-0.8237,-0.7086,-0.7446,-0.5081,-0.6446,-0.5109,-0.262,-0.3764,-0.3313,-0.2892,-0.2066,-0.3313,-0.2194,-0.0891,0.2875
-0.4569,-0.6116,-0.2828,-0.2943,-0.2755,0.0258,-0.1801,0.0486,-0.1168,-0.1487,-0.1968,-0.1399,-0.3134,-0.3208,-0.5676,-0.7727,-0.6552,-0.7156,-0.4868,-0.601,-0.4519,-0.3042,-0.3699,-0.3058,-0.2647,-0.1638,-0.278,-0.1533,-0.0963,0.2794
-0.4207,-0.571,-0.2413,-0.2385,-0.197,0.0875,-0.1573,0.0555,-0.0906,-0.128,-0.1337,-0.111,-0.2752,-0.2663,-0.5334,-0.704,-0.5955,-0.6621,-0.4679,-0.5485,-0.3851,-0.33,-0.3543,-0.2652,-0.2221,-0.1178,-0.2185,-0.0918,-0.1069,0.2688
-0.3797,-0.5048,-0.199,-0.1742,-0.121,0.128,-0.1316,0.049,-0.0588,-0.1131,-0.0729,-0.0928,-0.2317,-0.2043,-0.4888,-0.6175,-0.5284,-0.584,-0.4466,-0.4854,-0.3104,-0.3294,-0.3237,-0.2087,-0.1623,-0.072,-0.1537,-0.0391,-0.1209,0.255
-0.335,-0.4103,-0.153,-0.0967,-0.0466,0.1509,-0.1015,0.0332,-0.023,-0.1,-0.0174,-0.0836,-0.1806,-0.1333,-0.4344,-0.5142,-0.4523,-0.4837,-0.4161,-0.4109,-0.2275,-0.2948,-0.2721,-0.1349,-0.0864,-0.0276,-0.0823,0.0046,-0.1387,0.2377
