FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.2975,-0.5804,-0.1093,-0.5724,-0.431,-0.3921,-0.1279,0.108,0.2659,0.0122,0.3533,0.2699,-0.0722,-0.1512,-0.5161,-0.5576,-0.6668,-0.3282,-0.3811,-0.3276,-0.1797,-0.1122,-0.1838,0.0765,0.1745,0.3022,0.2154,0.263,-0.1605,-0.0787
-0.3406,-0.5429,-0.1343,-0.5579,-0.4024,-0.3353,-0.1364,0.0818,0.2193,0.0121,0.2986,0.2671,-0.0648,-0.1626,-0.5373,-0.5539,-0.6494,-0.2675,-0.385,-0.3435,-0.1859,-0.1053,-0.1691,0.0938,0.2019,0.3359,0.2449,0.2784,-0.1793,-0.0977
-0.3967,-0.5351,-0.1867,-0.5768,-0.4092,-0.3024,-0.1755,0.0443,0.1512,-0.023,0.1997,0.2211,-0.0947,-0.2205,-0.5611,-0.5821,-0.6556,-0.2225,-0.4119,-0.3994,-0.2447,-0.1282,-0.1712,0.0823,0.2071,0.3342,0.2334,0.2529,-0.2059,-0.1487
-0.4657,-0.556,-0.2597,-0.6267,-0.4489,-0.2948,-0.2435,-0.0025,0.0653,-0.0919,0.0625,0.1337,-0.1615,-0.3206,-0.5841,-0.6386,-0.6809,-0.1919,-0.4612,-0.4903,-0.3521,-0.1831,-0.1937,0.0382,0.1867,0.2958,0.1786,0.1861,-0.2395,-0.2268
-0.5449,-0.6004,-0.3432,-0.6994,-0.5125,-0.3091,-0.3332,-0.0546,-0.0315,-0.1869,-0.1006,0.0137,-0.2591,-0.4521,-0.6044,-0.7159,-0.7195,-0.1749,-0.5308,-0.6055,-0.4968,-0.2697,-0.2401,-0.039,0.1392,0.2243,0.0844,0.0837,-0.2764,-0.3235
-0.6282,-0.6599,-0.4259,-0.7827,-0.5865,-0.3383,-0.4336,-0.1064,-0.13,-0.296,-0.2727,-0.1252,-0.3761,-0.5989,-0.6212,-0.8038,-0.7653,-0.171,-0.6163,-0.731,-0.6612,-0.3834,-0.3114,-0.1455,0.0653,0.1271,-0.0395,-0.0434,-0.3103,-0.4279
-0.7077,-0.7235,-0.4965,-0.8625,-0.6555,-0.373,-0.5316,-0.152,-0.2206,-0.4044,-0.435,-0.266,-0.4977,-0.7418,-0.634,-0.8898,-0.8114,-0.1793,-0.7101,-0.8504,-0.824,-0.5153,-0.4044,-0.2731,-0.0316,0.0144,-0.1795,-0.1804,-0.3339,-0.528
-0.7742,-0.7797,-0.5455,-0.9248,-0.7048,-0.4037,-0.6144,-0.1867,-0.2952,-0.4976,-0.5703,-0.3917,-0.6074,-0.8612,-0.6424,-0.961,-0.8506,-0.1974,-0.8021,-0.9479,-0.9637,-0.6526,-0.511,-0.4099,-0.1451,-0.1024,-0.3196,-0.3111,-0.3408,-0.6124
-0.8195,-0.817,-0.5663,-0.9581,-0.7233,-0.4219,-0.6713,-0.2073,-0.3481,-0.5636,-0.6656,-0.4878,-0.6903,-0.9401,-0.6452,-1.0056,-0.8754,-0.2216,-0.8809,-1.0102,-1.0614,-0.7805,-0.6193,-0.5424,-0.2668,-0.2124,-0.4447,-0.4206,-0.3273,-0.6725
-0.8386,-0.826,-0.5559,-0.9549,-0.7054,-0.4218,-0.6947,-0.213,-0.3764,-0.595,-0.7143,-0.5445,-0.7354,-0.967,-0.6408,-1.0151,-0.8791,-0.2474,-0.9359,-1.0289,-1.1045,-0.8849,-0.7162,-0.6572,-0.3867,-0.3066,-0.5426,-0.4975,-0.2937,-0.7032
-0.8305,-0.8007,-0.5154,-0.9129,-0.6516,-0.4011,-0.6814,-0.2049,-0.3803,-0.5898,-0.716,-0.5578,-0.7374,-0.938,-0.6275,-0.9857,-0.8567,-0.2697,-0.9593,-1.0022,-1.0887,-0.9554,-0.7901,-0.744,-0.4951,-0.3792,-0.6062,-0.5354,-0.244,-0.7037
-0.7982,-0.7393,-0.4505,-0.8353,-0.5682,-0.3615,-0.6324,-0.1858,-0.3625,-0.5508,-0.6765,-0.5297,-0.6975,-0.8579,-0.6041,-0.9197,-0.8065,-0.2846,-0.9484,-0.9347,-1.0187,-0.9874,-0.8338,-0.7965,-0.5838,-0.4284,-0.6341,-0.5344,-0.1849,-0.6771
-0.7476,-0.6446,-0.3699,-0.7297,-0.4658,-0.3076,-0.5525,-0.1593,-0.3268,-0.4846,-0.6053,-0.467,-0.6232,-0.7389,-0.5707,-0.8245,-0.7308,-0.2886,-0.9056,-0.8364,-0.9071,-0.9824,-0.8458,-0.8143,-0.6476,-0.4558,-0.6302,-0.5004,-0.1241,-0.6294
-0.6849,-0.5235,-0.284,-0.6061,-0.3567,-0.2461,-0.4502,-0.1289,-0.2781,-0.4,-0.5139,-0.3802,-0.5264,-0.5983,-0.5281,-0.711,-0.6353,-0.2796,-0.8376,-0.7204,-0.7709,-0.9471,-0.8297,-0.8014,-0.6846,-0.4657,-0.6027,-0.4438,-0.0683,-0.5675
-0.6145,-0.385,-0.2023,-0.4747,-0.252,-0.1833,-0.3358,-0.0977,-0.2211,-0.3064,-0.4137,-0.2819,-0.421,-0.4548,-0.4768,-0.5906,-0.5276,-0.256,-0.753,-0.5992,-0.6281,-0.8906,-0.7919,-0.7652,-0.696,-0.4641,-0.5616,-0.378,-0.0216,-0.4973
-0.5374,-0.2385,-0.1314,-0.3433,-0.1597,-0.1244,-0.2207,-0.068,-0.1605,-0.2127,-0.3146,-0.1845,-0.3204,-0.3242,-0.416,-0.4716,-0.4151,-0.2163,-0.6593,-0.4823,-0.493,-0.8213,-0.7393,-0.7141,-0.685,-0.4568,-0.5167,-0.3158,0.0148,-0.4218
-0.4511,-0.0919,-0.0736,-0.2162,-0.0834,-0.0717,-0.1157,-0.0414,-0.1007,-0.1267,-0.2243,-0.0993,-0.2347,-0.217,-0.3434,-0.3572,-0.3018,-0.1591,-0.5607,-0.3736,-0.374,-0.7446,-0.6764,-0.6555,-0.6561,-0.4484,-0.4755,-0.268,0.0428,-0.3408
-0.351,0.0494,-0.0262,-0.0939,-0.0222,-0.0253,-0.0297,-0.0189,-0.0462,-0.0545,-0.1486,-0.0348,-0.1697,-0.1361,-0.2558,-0.2448,-0.1873,-0.083,-0.4565,-0.2718,-0.2722,-0.6609,-0.6043,-0.5939,-0.6133,-0.4414,-0.4421,-0.241,0.0664,-0.2516
-0.2329,0.1829,0.0169,0.0259,0.0282,0.017,0.0316,-0.0016,-0.0008,-0.0001,-0.0905,0.0041,-0.1261,-0.0783,-0.1504,-0.1274,-0.067,0.0129,-0.3419,-0.171,-0.1827,-0.5667,-0.5204,-0.5308,-0.5602,-0.4358,-0.4172,-0.2361,0.0904,-0.1498
-0.0948,0.3085,0.0633,0.1464,0.0735,0.0584,0.0664,0.0098,0.0324,0.0346,-0.051,0.0164,-0.1003,-0.0354,-0.0262,0.0034,0.0665,0.128,-0.2102,-0.0636,-0.097,-0.456,-0.4198,-0.465,-0.4988,-0.4297,-0.3978,-0.2496,0.1197,-0.0319
0.0608,0.4279,0.12,0.2702,0.1197,0.1019,0.0774,0.015,0.0519,0.051,-0.0282,0.0055,-0.0856,0.0025,0.1149,0.1546,0.2203,0.2601,-0.0554,0.0571,-0.0062,-0.3232,-0.2968,-0.3933,-0.4305,-0.4196,-0.379,-0.2736,0.1577,0.1035
0.2273,0.5428,0.1907,0.3978,0.1709,0.1501,0.0707,0.0141,0.0581,0.0527,-0.0181,-0.0216,-0.0742,0.0446,0.2681,0.3285,0.3978,0.4044,0.1249,0.1942,0.0962,-0.165,-0.1479,-0.3123,-0.3552,-0.401,-0.3548,-0.2978,0.2059,0.2545
0.395,0.6544,0.275,0.5278,0.2293,0.2039,0.0553,0.0082,0.0532,0.0461,-0.0145,-0.0552,-0.0582,0.0972,0.4266,0.5216,0.5974,0.5534,0.328,0.3466,0.2122,0.0173,0.0275,-0.2191,-0.2722,-0.3693,-0.3195,-0.3114,0.2625,0.4154
0.5524,0.7626,0.3675,0.6562,0.2947,0.2629,0.041,-0.0011,0.0409,0.0382,-0.0105,-0.0847,-0.0309,0.1628,0.5825,0.7245,0.8111,0.6973,0.5455,0.5087,0.3397,0.2173,0.225,-0.1126,-0.1806,-0.3205,-0.2683,-0.3043,0.3227,0.5775
0.6888,0.8652,0.459,0.7781,0.3647,0.3253,0.0368,-0.0122,0.0249,0.0363,0.0003,-0.1008,0.0121,0.2406,0.7288,0.9231,1.0258,0.8246,0.7645,0.671,0.4725,0.4248,0.436,0.0064,-0.0794,-0.2517,-0.1988,-0.2698,0.3791,0.7297
0.795,0.9584,0.5379,0.8879,0.4359,0.3881,0.0491,-0.0234,0.0085,0.0458,0.0221,-0.0968,0.0724,0.3268,0.8592,1.1017,1.225,0.9236,0.9694,0.8226,0.6021,0.6266,0.6479,0.135,0.0315,-0.1623,-0.1109,-0.2052,0.4234,0.8606
0.8656,1.0374,0.593,0.9805,0.5045,0.4481,0.081,-0.0336,-0.0059,0.0702,0.0564,-0.0705,0.1489,0.4159,0.9685,1.2455,1.3922,0.9844,1.1443,0.953,0.72,0.8094,0.8463,0.268,0.1503,-0.0548,-0.0069,-0.1128,0.4484,0.9596
0.8991,1.0968,0.6164,1.0517,0.5676,0.5023,0.1316,-0.0423,-0.0175,0.1099,0.1017,-0.024,0.238,0.5021,1.0522,1.3441,1.5131,1.0009,1.2762,1.0538,0.8189,0.9613,1.0171,0.3987,0.2733,0.0656,0.1084,0.0003,0.4494,1.0189
0.8984,1.1318,0.6056,1.0989,0.6239,0.5486,0.1976,-0.0492,-0.0263,0.1635,0.1539,0.0369,0.3344,0.5805,1.1067,1.3929,1.579,0.9721,1.3563,1.1201,0.8947,1.0744,1.149,0.5201,0.3943,0.1904,0.2292,0.1242,0.426,1.0343
0.8708,1.1396,0.5642,1.1215,0.674,0.5863,0.2742,-0.054,-0.0325,0.2279,0.2081,0.1046,0.4327,0.6484,1.1302,1.394,1.5877,0.9034,1.3828,1.1518,0.9468,1.1459,1.2352,0.6258,0.5062,0.3098,0.349,0.2472,0.3819,1.0067
0.8257,1.12,0.5011,1.121,0.7202,0.616,0.3567,-0.0558,-0.0363,0.2993,0.2592,0.1718,0.5283,0.7059,1.1241,1.3565,1.545,0.8054,1.3609,1.1531,0.9785,1.1791,1.275,0.7121,0.6018,0.4144,0.4627,0.3594,0.324,0.9415
0.7736,1.0763,0.4291,1.1016,0.7661,0.6395,0.4417,-0.0536,-0.0373,0.3744,0.3036,0.2333,0.6188,0.7562,1.0932,1.2943,1.464,0.6935,1.3029,1.1327,0.9968,1.1828,1.2745,0.7789,0.6755,0.4973,0.5668,0.4538,0.2608,0.8492
0.7239,1.0162,0.3615,1.0704,0.816,0.6597,0.5276,-0.0457,-0.0349,0.4506,0.3392,0.2867,0.7051,0.8059,1.0459,1.2248,1.3636,0.5848,1.2267,1.1028,1.0114,1.1708,1.2454,0.8299,0.725,0.5555,0.6601,0.5275,0.2005,0.7431
0.6844,0.9514,0.3102,1.0368,0.8738,0.6796,0.6143,-0.031,-0.0287,0.526,0.366,0.3323,0.7903,0.8631,0.9932,1.166,1.266,0.4961,1.1535,1.0769,1.0332,1.1591,1.203,0.8719,0.7512,0.5901,0.7431,0.5818,0.1493,0.6379
0.66,0.8959,0.2836,1.0117,0.9424,0.7027,0.7023,-0.009,-0.0186,0.5987,0.3846,0.3722,0.8783,0.9356,0.946,1.1337,1.1918,0.4406,1.1032,1.0683,1.072,1.1629,1.1631,0.9123,0.7579,0.6061,0.817,0.6198,0.1103,0.5471
0.6531,0.8635,0.2858,1.0055,1.022,0.7317,0.7909,0.0194,-0.0053,0.6666,0.3961,0.4083,0.9721,1.0275,0.9142,1.1388,1.1567,0.4255,1.0913,1.0865,1.1338,1.193,1.1384,0.9564,0.751,0.61,0.882,0.6457,0.0829,0.4813
0.6633,0.8651,0.3162,1.0259,1.1096,0.7681,0.8778,0.0521,0.0095,0.7259,0.4012,0.4414,1.0708,1.1378,0.904,1.1851,1.1676,0.4499,1.1249,1.1353,1.219,1.2529,1.1359,1.0055,0.7362,0.6079,0.9363,0.6623,0.0645,0.4458
0.6879,0.9055,0.3702,1.0753,1.1986,0.8116,0.9575,0.0861,0.0236,0.7717,0.3995,0.4704,1.169,1.2586,0.917,1.2683,1.2206,0.5052,1.2015,1.2117,1.3215,1.3378,1.1553,1.0555,0.7183,0.6042,0.9762,0.6702,0.0513,0.4404
0.7222,0.9819,0.4401,1.15,1.2794,0.8594,1.0226,0.1175,0.0347,0.798,0.3906,0.4925,1.257,1.376,0.9495,1.3761,1.3023,0.5762,1.309,1.3056,1.4287,1.4352,1.1893,1.0982,0.7,0.5998,0.9958,0.668,0.0403,0.4594
0.7595,1.0836,0.5159,1.24,1.3407,0.9061,1.0643,0.1424,0.0404,0.7992,0.3734,0.5038,1.3221,1.4729,0.9928,1.49,1.392,0.6449,1.428,1.4018,1.5239,1.5274,1.226,1.123,0.6814,0.5928,0.9891,0.6529,0.0301,0.4925
0.7916,1.1931,0.5864,1.3302,1.3719,0.9443,1.0744,0.1571,0.0388,0.7714,0.3467,0.501,1.3521,1.5327,1.0348,1.5891,1.4661,0.6942,1.5359,1.4832,1.5898,1.5961,1.2517,1.1203,0.6613,0.5794,0.9516,0.6218,0.0209,0.5273
0.8096,1.2893,0.6407,1.4034,1.3651,0.9651,1.0469,0.1583,0.028,0.7137,0.3098,0.4815,1.3377,1.543,1.0628,1.6539,1.5029,0.7113,1.6111,1.534,1.6116,1.6257,1.2547,1.0839,0.6373,0.5553,0.8821,0.5731,0.0135,0.5511
0.8055,1.3522,0.6699,1.444,1.3173,0.9605,0.98,0.1439,0.0064,0.6289,0.2619,0.4452,1.2761,1.499,1.0675,1.6709,1.4878,0.6902,1.6377,1.5436,1.5813,1.6077,1.2279,1.013,0.6082,0.518,0.7843,0.508,0.0083,0.5541
0.7745,1.3676,0.669,1.442,1.2327,0.9256,0.8774,0.1128,-0.027,0.5237,0.203,0.3941,1.1715,1.4055,1.046,1.6357,1.4165,0.6334,1.6093,1.5093,1.4993,1.5421,1.1709,0.9129,0.5741,0.4679,0.6668,0.4307,0.004,0.5322
0.7175,1.3318,0.6388,1.3959,1.1226,0.8614,0.7482,0.0662,-0.0721,0.4083,0.1339,0.3323,1.0359,1.276,1.0045,1.5552,1.2978,0.5516,1.5307,1.4376,1.3759,1.4386,1.0903,0.7945,0.5382,0.4098,0.5429,0.3491,-0.002,0.488
0.6424,1.2537,0.5869,1.3152,1.0049,0.7765,0.6066,0.0077,-0.1273,0.2949,0.0575,0.266,0.8874,1.1317,0.9577,1.4471,1.1525,0.4623,1.4185,1.3441,1.2301,1.3155,0.9995,0.6729,0.5057,0.3516,0.4284,0.2732,-0.013,0.4319
0.564,1.155,0.5274,1.2191,0.9025,0.6873,0.4706,-0.0564,-0.1882,0.1966,-0.0212,0.2022,0.7471,0.9974,0.9266,1.3369,1.0111,0.3881,1.2986,1.2507,1.0875,1.1968,0.9166,0.5651,0.4835,0.3039,0.3394,0.2139,-0.0306,0.3803
0.5021,1.0663,0.479,1.1342,0.8398,0.6167,0.36,-0.1175,-0.248,0.1261,-0.0945,0.1483,0.6367,0.8988,0.9331,1.2543,0.9085,0.3534,1.2025,1.1832,0.9761,1.1091,0.8621,0.4882,0.479,0.2774,0.2895,0.1815,-0.054,0.3524
0.4772,1.0219,0.4623,1.0905,0.8394,0.5906,0.2944,-0.1651,-0.2973,0.0946,-0.1524,0.1118,0.5753,0.8581,0.995,1.2278,0.8786,0.3811,1.162,1.1664,0.9229,1.0777,0.8565,0.4569,0.4988,0.2818,0.2884,0.1835,-0.0782,0.366
0.5064,1.0528,0.4959,1.1154,0.9194,0.6337,0.291,-0.1885,-0.3246,0.111,-0.1837,0.0995,0.5775,0.892,1.1219,1.2802,0.9485,0.4888,1.2043,1.221,0.9497,1.123,0.9182,0.4826,0.5482,0.3239,0.3408,0.2243,-0.0944,0.4339
0.5998,1.1815,0.5935,1.2303,1.0904,0.765,0.3625,-0.178,-0.3186,0.181,-0.1775,0.1172,0.6521,1.0102,1.313,1.426,1.1349,0.686,1.348,1.3613,1.0707,1.2585,1.061,0.5724,0.6305,0.407,0.4463,0.3041,-0.0908,0.561
0.7599,1.4183,0.7615,1.4472,1.3559,0.995,0.5153,-0.1267,-0.2696,0.3071,-0.1256,0.1691,0.8016,1.2149,1.5582,1.6709,1.4423,0.9728,1.6016,1.5942,1.2916,1.4896,1.2935,0.729,0.7473,0.5305,0.6005,0.4199,-0.0546,0.7446
0.9826,1.7609,0.999,1.768,1.7122,1.3234,0.7489,-0.0322,-0.1726,0.4877,-0.0245,0.2565,1.0231,1.5019,1.842,2.0128,1.8637,1.3391,1.9637,1.9201,1.6104,1.8151,1.6177,0.9508,0.8982,0.6903,0.796,0.5659,0.0253,0.9758
1.2607,2.1966,1.2986,2.1851,2.1502,1.7399,1.0553,0.1021,-0.0286,0.7169,0.1231,0.3774,1.3088,1.8619,2.1466,2.4445,2.3831,1.767,2.4247,2.3342,2.0187,2.2274,2.0293,1.2322,1.0814,0.8794,1.0236,0.7342,0.1555,1.2418
1.5868,2.7062,1.648,2.6836,2.6568,2.2254,1.4193,0.2668,0.1535,0.9845,0.3082,0.5257,1.6471,2.2819,2.4559,2.9551,2.9779,2.2332,2.9691,2.8276,2.5034,2.7148,2.5172,1.5641,1.2928,1.0881,1.2732,0.9157,0.336,1.5292
1.9539,3.268,2.0315,3.2438,3.2154,2.7554,1.8207,0.447,0.3583,1.2759,0.5161,0.6918,2.0232,2.7459,2.7572,3.5319,3.6227,2.7126,3.5777,3.3879,3.0476,3.2619,3.0645,1.9337,1.5265,1.3054,1.5345,1.101,0.5595,1.8262
2.3554,3.8609,2.4313,3.8423,3.8063,3.3021,2.2349,0.6247,0.5653,1.5732,0.7291,0.8635,2.4204,3.2358,3.0413,4.1596,4.2914,3.182,4.2288,3.9987,3.6314,3.85,3.6489,2.325,1.7739,1.5196,1.7967,1.2806,0.8118,2.123
2.7827,4.4659,2.8281,4.4539,4.4061,3.837,2.6366,0.7814,0.7524,1.8571,0.9281,1.0273,2.8205,3.7315,3.3013,4.8194,4.96,3.622,4.899,4.6391,4.2318,4.4572,4.2443,2.7197,2.0243,1.7188,2.0493,1.4459,1.0746,2.4118
3.2222,5.0644,3.2018,5.0517,4.987,4.3323,3.0009,0.9014,0.8996,2.1083,1.0959,1.1704,3.2047,4.2116,3.5314,5.4877,5.6063,4.0177,5.5627,5.2833,4.8226,5.0578,4.8218,3.0978,2.265,1.8919,2.2813,1.5888,1.3276,2.6855
3.6542,5.6369,3.5318,5.6069,5.518,4.762,3.3062,0.9736,0.9925,2.31,1.2191,1.2821,3.5541,4.6537,3.7257,6.1352,6.2099,4.3574,6.1927,5.9005,5.3749,5.6232,5.3516,3.4385,2.4822,2.0292,2.4821,1.7026,1.5518,2.9356
4.0529,6.161,3.7987,6.09,5.966,5.1027,3.5356,0.9939,1.0242,2.4493,1.2889,1.355,3.8512,5.0357,3.8785,6.7278,6.7508,4.6314,6.7597,6.4571,5.8584,6.1225,5.8049,3.7219,2.662,2.1231,2.6413,1.7822,1.7322,3.1519
4.3895,6.6112,3.9866,6.4725,6.2997,5.3358,3.6781,0.9647,0.9963,2.519,1.3027,1.3863,4.0804,5.3367,3.9859,7.2296,7.2085,4.8315,7.2352,6.919,6.2437,6.5257,6.1571,3.9306,2.7925,2.169,2.75,1.8248,1.8594,3.3234
4.6375,6.9607,4.0849,6.7305,6.4944,5.4492,3.7293,0.8938,0.918,2.5186,1.2635,1.3776,4.2295,5.5397,4.048,7.6075,7.5624,4.951,7.5936,7.2569,6.506,6.807,6.3897,4.0518,2.8648,2.1659,2.802,1.8306,1.9298,3.4404
4.778,7.1855,4.0906,6.8482,6.5362,5.4397,3.6917,0.793,0.8042,2.4536,1.1799,1.335,4.2917,5.6332,4.0702,7.8364,7.7938,4.9865,7.8158,7.45,6.6289,6.9487,6.4936,4.079,2.8751,2.1172,2.7955,1.8028,1.9458,3.4972
4.8046,7.2686,4.0092,6.8215,6.4261,5.3149,3.5746,0.6757,0.6723,2.3358,1.0652,1.2683,4.2665,5.6142,4.0631,7.9037,7.8878,4.9393,7.8922,7.491,6.6085,6.9449,6.4697,4.0141,2.8255,2.0305,2.7339,1.748,1.9136,3.494
4.7255,7.2035,3.8549,6.6599,6.1808,5.0928,3.3934,0.5545,0.5399,2.181,0.9355,1.1899,4.1609,5.4899,4.0393,7.8122,7.8373,4.816,7.8249,7.3875,6.4557,6.8028,6.3286,3.8673,2.7235,1.9175,2.6263,1.6756,1.8421,3.4373
4.5632,6.9976,3.6482,6.3859,5.8314,4.7996,3.1682,0.4401,0.4219,2.0078,0.8081,1.1127,3.9895,5.2776,4.0103,7.5805,7.6452,4.6282,7.6271,7.1616,6.1951,6.5425,6.0893,3.6566,2.5817,1.7922,2.4865,1.5965,1.7418,3.3388
4.3508,6.6723,3.4133,6.0321,5.4186,4.4663,2.9215,0.3406,0.3296,1.8349,0.6996,1.0488,3.7724,5.0035,3.9819,7.2403,7.3264,4.3903,7.3222,6.8468,5.8621,6.1938,5.7755,3.4052,2.4149,1.6692,2.3317,1.522,1.6234,3.2136
4.1257,6.2616,3.1748,5.6363,4.986,4.1234,2.6761,0.2612,0.27,1.6796,0.6234,1.0077,3.5332,4.6983,3.9519,6.8321,6.9076,4.1182,6.9407,6.4822,5.4968,5.7918,5.4124,3.1385,2.2382,1.5609,2.1792,1.4619,1.4984,3.0772
3.9233,5.8082,2.9537,5.2363,4.5734,3.7967,2.4527,0.205,0.246,1.5557,0.5884,0.9951,3.2956,4.3932,3.9112,6.3996,6.4255,3.8273,6.5163,6.1065,5.1372,5.372,5.0239,2.8804,2.0643,1.4761,2.0441,1.4228,1.3776,2.9442
3.7697,5.3575,2.7655,4.8649,4.2113,3.5042,2.2676,0.1738,0.2576,1.4725,0.5976,1.0121,3.0803,4.1152,3.8468,5.9829,5.9226,3.5318,6.0828,5.7525,4.8134,4.9659,4.6312,2.6505,1.9023,1.418,1.9372,1.4077,1.2716,2.8255
3.6774,4.9513,2.618,4.5459,3.9182,3.2552,2.1321,0.1682,0.3018,1.4339,0.6486,1.0555,2.9034,3.8842,3.7472,5.6137,5.4418,3.2433,5.6698,5.4427,4.5443,4.5984,4.2517,2.4622,1.7569,1.3845,1.8638,1.4148,1.1894,2.7281
3.6431,4.6209,2.5114,4.2923,3.7,3.0513,2.0515,0.1888,0.3742,1.4392,0.7336,1.1184,2.7747,3.7119,3.607,5.3113,5.0198,2.9706,5.3007,5.1882,4.3367,4.2862,3.8999,2.3228,1.6293,1.3686,1.824,1.4385,1.1374,2.6534
3.649,4.382,2.4388,4.1063,3.5523,2.8885,2.0252,0.2347,0.4684,1.483,0.8411,1.191,2.6979,3.6019,3.4295,5.0809,4.6811,2.7193,4.9902,4.9893,4.1884,4.0385,3.5877,2.2336,1.5183,1.3612,1.8133,1.4705,1.1184,2.5977
3.6676,4.2332,2.3884,3.981,3.4642,2.7601,2.0479,0.304,0.5768,1.5559,0.9572,1.2623,2.6715,3.5518,3.2261,4.915,4.4348,2.4917,4.7443,4.8388,4.091,3.8578,3.3255,2.1915,1.4222,1.3525,1.8244,1.5011,1.1306,2.5526
3.6683,4.1572,2.3462,3.9031,3.4211,2.6589,2.1096,0.3921,0.6905,1.6455,1.067,1.321,2.6885,3.5541,3.0133,4.7959,4.2733,2.2875,4.5605,4.7246,4.0339,3.7413,3.1215,2.1894,1.3396,1.3347,1.8484,1.5212,1.1666,2.5067
3.6249,4.1247,2.2988,3.8555,3.4081,2.5785,2.1961,0.4919,0.7989,1.7367,1.1562,1.3568,2.7379,3.5977,2.8076,4.7004,4.1751,2.1049,4.4294,4.6332,4.0065,3.682,2.9814,2.2175,1.2701,1.3033,1.8756,1.5231,1.2141,2.4471
