FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
-0.4097,-0.5444,-0.0744,-0.4397,-0.5644,-0.2764,-0.2901,0.0772,-0.1549,-0.1984,-0.1525,-0.1929,-0.4426,-0.645,-0.368,-0.6506,-0.5664,-0.2405,-0.5535,-0.7403,-0.7628,-0.4773,-0.2541,-0.3667,-0.2732,-0.2791,-0.3198,-0.2757,-0.019,0.008
-0.3843,-0.5402,-0.0738,-0.434,-0.5538,-0.273,-0.2847,0.0588,-0.1551,-0.1985,-0.1471,-0.1748,-0.4423,-0.6281,-0.3396,-0.6366,-0.55,-0.2141,-0.5465,-0.7292,-0.7444,-0.4768,-0.245,-0.3812,-0.2827,-0.2908,-0.3389,-0.2726,0.0057,0.0396
-0.3749,-0.5349,-0.088,-0.4315,-0.544,-0.276,-0.2811,0.0416,-0.1513,-0.2011,-0.1435,-0.1536,-0.4418,-0.611,-0.3259,-0.6222,-0.536,-0.1956,-0.5395,-0.7126,-0.7226,-0.4746,-0.2395,-0.392,-0.2819,-0.2906,-0.3482,-0.2581,0.0127,0.0509
-0.3771,-0.5262,-0.115,-0.4289,-0.5328,-0.2816,-0.2794,0.0248,-0.1461,-0.2059,-0.1422,-0.131,-0.4382,-0.59,-0.3217,-0.6024,-0.5187,-0.1815,-0.5269,-0.6848,-0.6921,-0.4659,-0.2344,-0.3941,-0.2687,-0.276,-0.3437,-0.2327,0.0042,0.0424
-0.3847,-0.5122,-0.1518,-0.4235,-0.5176,-0.2856,-0.2779,0.0078,-0.1411,-0.2108,-0.1424,-0.1079,-0.4278,-0.5614,-0.3205,-0.5732,-0.4933,-0.1686,-0.5045,-0.6415,-0.6483,-0.4468,-0.2261,-0.3832,-0.2417,-0.2458,-0.3223,-0.1976,-0.0155,0.0169
-0.3916,-0.4921,-0.1936,-0.4131,-0.4954,-0.2841,-0.2736,-0.0092,-0.1371,-0.213,-0.1422,-0.0847,-0.4068,-0.5214,-0.3166,-0.5321,-0.4565,-0.1548,-0.4692,-0.581,-0.5882,-0.4146,-0.2119,-0.3558,-0.2011,-0.1999,-0.2824,-0.1544,-0.041,-0.0209
-0.3919,-0.4657,-0.2354,-0.3966,-0.4641,-0.2745,-0.2626,-0.0252,-0.1338,-0.209,-0.1392,-0.0606,-0.3717,-0.4673,-0.3052,-0.4788,-0.4076,-0.1391,-0.4202,-0.5042,-0.5112,-0.3685,-0.1898,-0.3107,-0.1483,-0.1398,-0.2242,-0.1047,-0.0663,-0.065
-0.3814,-0.4328,-0.2713,-0.3737,-0.4222,-0.2551,-0.2414,-0.0387,-0.1301,-0.1957,-0.1305,-0.0347,-0.3203,-0.3985,-0.2834,-0.4149,-0.348,-0.1214,-0.3588,-0.4149,-0.4192,-0.3091,-0.159,-0.2484,-0.0861,-0.0684,-0.1499,-0.0499,-0.0855,-0.1083
-0.3576,-0.3934,-0.2949,-0.3445,-0.3695,-0.2258,-0.2075,-0.0478,-0.1248,-0.1716,-0.1142,-0.006,-0.2526,-0.3161,-0.2501,-0.344,-0.281,-0.102,-0.2881,-0.3186,-0.3168,-0.2392,-0.1197,-0.1719,-0.0184,0.0097,-0.0635,0.0083,-0.093,-0.1435
-0.3192,-0.3473,-0.3006,-0.309,-0.307,-0.1872,-0.1607,-0.0508,-0.1169,-0.1368,-0.0894,0.0256,-0.1707,-0.224,-0.2053,-0.2704,-0.2111,-0.0812,-0.2126,-0.2219,-0.2106,-0.1627,-0.0729,-0.0864,0.05,0.0885,0.0285,0.0677,-0.0847,-0.1638
-0.2669,-0.2944,-0.2841,-0.2678,-0.2373,-0.1405,-0.1035,-0.047,-0.106,-0.0935,-0.0573,0.0586,-0.0799,-0.128,-0.1504,-0.1988,-0.1429,-0.0588,-0.1371,-0.1315,-0.1081,-0.0848,-0.0209,0.0013,0.1139,0.1607,0.1185,0.1247,-0.0586,-0.1643
-0.2026,-0.2354,-0.2436,-0.2216,-0.1641,-0.0876,-0.0405,-0.0366,-0.0922,-0.0461,-0.0211,0.0899,0.0124,-0.0354,-0.0874,-0.1335,-0.0804,-0.0345,-0.0669,-0.053,-0.017,-0.0115,0.0329,0.0832,0.1677,0.2185,0.1974,0.1744,-0.0153,-0.1426
-0.1298,-0.1717,-0.1811,-0.1718,-0.0917,-0.0313,0.0219,-0.0208,-0.076,0,0.0145,0.1146,0.0972,0.0461,-0.0198,-0.0776,-0.0269,-0.0079,-0.0063,0.0093,0.0565,0.0512,0.0843,0.1508,0.2062,0.2547,0.2564,0.2108,0.0414,-0.0996
-0.0531,-0.1056,-0.1018,-0.1203,-0.0249,0.0256,0.0771,-0.002,-0.0579,0.0392,0.0442,0.1275,0.1655,0.11,0.0489,-0.0329,0.0159,0.0211,0.0414,0.0534,0.1084,0.0984,0.1284,0.1969,0.2255,0.2633,0.2879,0.228,0.1054,-0.0396
0.0225,-0.0397,-0.0137,-0.0694,0.0327,0.0798,0.1197,0.0172,-0.0385,0.0671,0.064,0.1242,0.2101,0.1524,0.1147,0.0007,0.0482,0.0524,0.0748,0.0802,0.1385,0.1273,0.1612,0.2167,0.2234,0.2416,0.2873,0.2218,0.1693,0.0311
0.0931,0.0233,0.0742,-0.0212,0.079,0.1284,0.1468,0.0342,-0.0177,0.0815,0.0716,0.103,0.227,0.1731,0.1748,0.0256,0.0716,0.0857,0.095,0.0934,0.1501,0.1384,0.1805,0.2094,0.2004,0.1908,0.2546,0.1911,0.2263,0.1051
0.1558,0.0819,0.1535,0.023,0.1141,0.1695,0.1586,0.047,0.0044,0.0828,0.0675,0.0656,0.2171,0.1756,0.2278,0.0456,0.0899,0.1209,0.1057,0.099,0.1497,0.1358,0.1867,0.1788,0.16,0.1164,0.1945,0.1392,0.2712,0.1758
0.21,0.1351,0.218,0.0627,0.14,0.202,0.1574,0.0545,0.0272,0.0735,0.0546,0.0173,0.1854,0.1666,0.2743,0.0659,0.1076,0.1585,0.1126,0.1045,0.146,0.1265,0.1827,0.1326,0.1081,0.028,0.1165,0.0736,0.302,0.2381
0.2563,0.1831,0.2638,0.0987,0.1597,0.2254,0.1476,0.0556,0.0492,0.0578,0.0371,-0.0344,0.1403,0.1543,0.3163,0.0918,0.1296,0.1988,0.1223,0.1175,0.1475,0.1188,0.1727,0.0808,0.0525,-0.0625,0.0323,0.0044,0.3195,0.2889
0.2964,0.2264,0.2898,0.132,0.1765,0.24,0.1335,0.05,0.0679,0.0396,0.0194,-0.081,0.0915,0.1467,0.3567,0.1274,0.16,0.2416,0.141,0.144,0.1612,0.1204,0.1615,0.034,0.001,-0.1426,-0.0457,-0.0575,0.3263,0.3262
0.3316,0.2656,0.2968,0.164,0.1927,0.2455,0.1184,0.0369,0.0802,0.0224,0.0048,-0.115,0.048,0.1499,0.397,0.1748,0.201,0.2852,0.1727,0.187,0.1908,0.1361,0.1523,0.0004,-0.0396,-0.202,-0.1072,-0.1026,0.325,0.3488
0.3627,0.3009,0.2871,0.1956,0.2096,0.2421,0.1043,0.0157,0.0835,0.0083,-0.0051,-0.1315,0.0169,0.1671,0.4375,0.2336,0.2522,0.3266,0.2181,0.2462,0.2369,0.1672,0.1468,-0.0151,-0.0648,-0.234,-0.1457,-0.125,0.3175,0.3553
0.3892,0.3322,0.2641,0.2272,0.2275,0.2301,0.0917,-0.0139,0.0766,-0.0018,-0.0103,-0.1289,0.0023,0.1984,0.4755,0.3009,0.3109,0.3614,0.2748,0.3181,0.2967,0.2105,0.1445,-0.0117,-0.0734,-0.2363,-0.159,-0.1234,0.3037,0.3447
0.4099,0.3596,0.2316,0.2586,0.2463,0.2108,0.0802,-0.0509,0.0603,-0.0079,-0.0121,-0.1089,0.0054,0.2412,0.5068,0.372,0.3721,0.3843,0.3373,0.3966,0.365,0.2599,0.143,0.0074,-0.0666,-0.2116,-0.1492,-0.1008,0.2821,0.3165
0.4235,0.3833,0.1939,0.2897,0.2658,0.1865,0.0695,-0.0929,0.0375,-0.01,-0.012,-0.076,0.025,0.2913,0.526,0.4413,0.43,0.3911,0.3986,0.4744,0.4358,0.3077,0.1397,0.0368,-0.0484,-0.166,-0.1215,-0.0636,0.2506,0.2717
0.4288,0.4041,0.1553,0.3199,0.2866,0.1609,0.0602,-0.1359,0.0129,-0.0079,-0.0108,-0.0356,0.0582,0.3441,0.5284,0.5032,0.4789,0.3792,0.4515,0.5446,0.5032,0.3468,0.1322,0.0703,-0.024,-0.108,-0.0827,-0.0199,0.2077,0.2132
0.4259,0.4236,0.1201,0.3492,0.3098,0.1387,0.0539,-0.1747,-0.0083,-0.0006,-0.0085,0.0064,0.1016,0.3954,0.5115,0.5541,0.515,0.3487,0.4908,0.6018,0.5624,0.3723,0.1201,0.1023,0.0016,-0.046,-0.0396,0.0224,0.1535,0.1461
0.4166,0.4437,0.0917,0.3778,0.3371,0.1244,0.053,-0.2038,-0.021,0.013,-0.0038,0.0457,0.1516,0.4424,0.4764,0.5923,0.5368,0.3032,0.5141,0.6431,0.6105,0.3831,0.1052,0.1295,0.0244,0.0129,0.0027,0.0576,0.0904,0.077
0.404,0.4666,0.0729,0.4065,0.3703,0.1223,0.0603,-0.2188,-0.0218,0.0341,0.005,0.0795,0.2048,0.4834,0.4279,0.6188,0.5458,0.2492,0.5227,0.6688,0.6467,0.3817,0.0916,0.1513,0.0422,0.0644,0.0412,0.0829,0.0231,0.0132
0.3933,0.4939,0.0654,0.4366,0.4109,0.1351,0.0778,-0.2169,-0.0093,0.0633,0.0198,0.107,0.2584,0.5185,0.3742,0.637,0.5462,0.1955,0.5211,0.6819,0.6721,0.3732,0.0841,0.1693,0.0552,0.1071,0.0752,0.0986,-0.0418,-0.0384
0.3897,0.5268,0.07,0.4698,0.4596,0.1639,0.1064,-0.1981,0.0154,0.1,0.0415,0.1288,0.3105,0.5486,0.325,0.6517,0.5438,0.1512,0.5155,0.6876,0.6895,0.3644,0.0874,0.1867,0.0653,0.1418,0.1063,0.1074,-0.0971,-0.0725
0.3987,0.5657,0.0865,0.5077,0.5162,0.2077,0.1455,-0.1648,0.0496,0.1422,0.0699,0.1462,0.3597,0.5761,0.2901,0.6685,0.5448,0.1249,0.5128,0.6925,0.7026,0.3619,0.1045,0.2075,0.075,0.1709,0.137,0.1129,-0.1362,-0.0857
0.424,0.6104,0.114,0.5516,0.5796,0.2638,0.193,-0.1215,0.0892,0.1871,0.1033,0.1609,0.406,0.6039,0.2769,0.6927,0.5554,0.1224,0.5197,0.7033,0.7163,0.3711,0.1357,0.235,0.087,0.1964,0.1699,0.1188,-0.1545,-0.0775
0.4671,0.6603,0.151,0.6027,0.6481,0.3282,0.2461,-0.0739,0.1298,0.2317,0.1391,0.1743,0.4503,0.6358,0.2897,0.7286,0.5803,0.1463,0.5412,0.7262,0.736,0.3959,0.1791,0.2714,0.1029,0.2199,0.2065,0.1275,-0.1503,-0.0496
0.5268,0.715,0.1959,0.6613,0.7194,0.3962,0.3019,-0.0279,0.1677,0.2737,0.1749,0.1876,0.4946,0.6758,0.3283,0.779,0.623,0.1954,0.581,0.766,0.7672,0.4384,0.2309,0.3178,0.1231,0.2419,0.2472,0.1401,-0.1252,-0.0058
0.5993,0.7736,0.2466,0.7271,0.7913,0.4629,0.3581,0.0116,0.2002,0.3121,0.2086,0.2019,0.5412,0.7278,0.3887,0.845,0.6849,0.2646,0.6407,0.8256,0.8149,0.4989,0.2868,0.3732,0.1466,0.2619,0.2908,0.1565,-0.0841,0.0487
0.6787,0.8353,0.3007,0.7988,0.8616,0.5237,0.413,0.0418,0.226,0.3473,0.2393,0.2176,0.5924,0.7942,0.4634,0.9252,0.7647,0.3462,0.7192,0.9052,0.8823,0.5756,0.3419,0.4354,0.171,0.2789,0.3353,0.1757,-0.0341,0.1079
0.7577,0.8984,0.3551,0.8735,0.9277,0.5742,0.4656,0.0615,0.2453,0.3807,0.2672,0.235,0.6494,0.875,0.5428,1.0157,0.8588,0.4306,0.8128,1.0018,0.9694,0.6641,0.392,0.5006,0.1937,0.2916,0.378,0.1963,0.0167,0.1652
0.8286,0.9601,0.4056,0.9471,0.9867,0.6106,0.5148,0.0712,0.2584,0.4139,0.2927,0.2538,0.7116,0.9669,0.6167,1.1104,0.9603,0.5083,0.9148,1.109,1.0723,0.7583,0.4337,0.5641,0.212,0.2994,0.4164,0.2167,0.0596,0.2138
0.8836,1.0164,0.4472,1.0141,1.0349,0.6294,0.5593,0.072,0.2656,0.4478,0.3163,0.2731,0.7769,1.0639,0.6755,1.2012,1.0606,0.5707,1.0165,1.2177,1.1828,0.8507,0.4651,0.6214,0.2243,0.3024,0.4491,0.2361,0.0872,0.2469
0.9169,1.0621,0.4744,1.0688,1.069,0.6281,0.5975,0.0649,0.2664,0.4822,0.3378,0.292,0.8417,1.1578,0.7115,1.2798,1.1498,0.6123,1.1088,1.3175,1.2904,0.9337,0.4865,0.6692,0.2307,0.302,0.4759,0.2543,0.0938,0.258
0.9249,1.0927,0.4823,1.1062,1.0865,0.6057,0.6276,0.0499,0.26,0.5159,0.3566,0.3098,0.9025,1.2403,0.7206,1.3389,1.2191,0.6313,1.1834,1.3985,1.3841,1.0015,0.5009,0.7065,0.2337,0.3011,0.499,0.272,0.0762,0.242
0.9084,1.1052,0.4678,1.1242,1.0875,0.5645,0.6484,0.0271,0.2453,0.5472,0.3722,0.3266,0.9567,1.3055,0.7026,1.3745,1.2623,0.63,1.2352,1.4543,1.4559,1.0515,0.5131,0.7351,0.2373,0.3034,0.5219,0.2911,0.0349,0.1971
0.8728,1.1005,0.4322,1.1252,1.0761,0.5102,0.6603,-0.0035,0.2226,0.5751,0.3846,0.3438,1.0039,1.3516,0.6625,1.3875,1.278,0.6148,1.2638,1.4841,1.5027,1.0853,0.5293,0.7598,0.2467,0.3138,0.5497,0.3144,-0.0257,0.1255
0.8295,1.0846,0.3817,1.1171,1.0605,0.4531,0.6655,-0.0403,0.1937,0.5993,0.3948,0.3636,1.0465,1.3817,0.6097,1.3851,1.2708,0.5953,1.2743,1.4937,1.5288,1.1089,0.5558,0.7869,0.2666,0.3363,0.5875,0.3445,-0.0971,0.0355
0.7941,1.069,0.3281,1.1131,1.0531,0.4073,0.6688,-0.0797,0.1622,0.6209,0.4048,0.3885,1.0889,1.4039,0.5579,1.3804,1.2516,0.5831,1.2772,1.4958,1.545,1.1314,0.5977,0.8231,0.2994,0.373,0.6388,0.3836,-0.1682,-0.0593
0.7854,1.0702,0.2882,1.1304,1.069,0.3889,0.6766,-0.1158,0.1335,0.6422,0.417,0.4201,1.137,1.4299,0.5233,1.3915,1.2364,0.5899,1.2874,1.5085,1.5673,1.164,0.6579,0.8731,0.3438,0.4229,0.7045,0.4316,-0.2263,-0.1407
0.8223,1.1068,0.281,1.1876,1.1235,0.4135,0.6965,-0.1408,0.1136,0.6659,0.4339,0.4589,1.1965,1.472,0.5225,1.4382,1.2446,0.6262,1.3218,1.5522,1.6136,1.217,0.7358,0.9383,0.3946,0.4808,0.7819,0.4857,-0.2598,-0.1887
0.9204,1.197,0.3248,1.3006,1.2291,0.4937,0.7355,-0.1464,0.1081,0.6949,0.4572,0.5029,1.2711,1.5413,0.5702,1.5391,1.2959,0.6998,1.3962,1.6463,1.7006,1.2979,0.8278,1.0162,0.4429,0.5378,0.8643,0.5407,-0.2599,-0.1846
1.089,1.3543,0.433,1.4795,1.3928,0.6361,0.7989,-0.1255,0.1211,0.7312,0.4877,0.5489,1.3615,1.6446,0.6766,1.7075,1.4063,0.8144,1.5216,1.8048,1.8394,1.4095,0.9272,1.1,0.4777,0.5828,0.9426,0.5894,-0.2217,-0.1148
1.3289,1.5847,0.6115,1.7257,1.614,0.8398,0.889,-0.0739,0.155,0.776,0.5251,0.5923,1.465,1.7831,0.8461,1.9483,1.5848,0.9687,1.7022,2.033,2.0333,1.549,1.0253,1.18,0.4889,0.6051,1.0063,0.6246,-0.1453,0.0265
1.632,1.8844,0.8568,2.0308,1.8837,1.0952,1.004,0.0082,0.2098,0.8289,0.5684,0.6288,1.5752,1.9513,1.0757,2.2563,1.831,1.1568,1.9332,2.3258,2.2761,1.7084,1.1135,1.246,0.4692,0.5964,1.0458,0.6404,-0.035,0.2359
1.9814,2.2395,1.1556,2.3774,2.185,1.3854,1.1378,0.1158,0.2826,0.8881,0.6156,0.6554,1.6834,2.1377,1.3556,2.6156,2.1342,1.3682,2.2016,2.6675,2.5531,1.8757,1.1846,1.2885,0.4164,0.5535,1.0542,0.6343,0.1013,0.5003
2.3539,2.6273,1.4869,2.7406,2.4952,1.688,1.2803,0.2393,0.3681,0.9503,0.6638,0.6704,1.7795,2.3262,1.6688,3.0017,2.4737,1.5886,2.4876,3.0333,2.8425,2.0371,1.2343,1.3009,0.3335,0.4788,1.0283,0.607,0.2527,0.7987
2.7211,3.0175,1.823,3.0911,2.7879,1.977,1.4187,0.3657,0.4584,1.0104,0.7095,0.6734,1.853,2.4978,1.9925,3.3826,2.8207,1.8007,2.766,3.3915,3.1177,2.1779,1.2608,1.2799,0.2283,0.3794,0.9684,0.5625,0.4062,1.1039
3.0519,3.3752,2.133,3.397,3.0361,2.2261,1.5382,0.4811,0.544,1.0618,0.7483,0.6652,1.8939,2.632,2.2987,3.722,3.1398,1.9847,3.0083,3.7064,3.3501,2.2836,1.2641,1.2252,0.1116,0.2662,0.8784,0.5065,0.5465,1.3853
3.314,3.6637,2.3845,3.627,3.214,2.4104,1.624,0.5722,0.6145,1.0973,0.7752,0.6467,1.8938,2.7092,2.5557,3.9815,3.3926,2.1198,3.185,3.9412,3.511,2.3401,1.2447,1.1396,-0.0047,0.1513,0.7646,0.4456,0.6578,1.6119
3.4768,3.8478,2.5471,3.7525,3.2995,2.5095,1.6627,0.6287,0.6605,1.1095,0.7855,0.619,1.8463,2.7132,2.731,4.1248,3.5416,2.1855,3.268,4.0617,3.5754,2.3355,1.2018,1.0275,-0.1095,0.0461,0.6352,0.3857,0.7245,1.7555
3.5143,3.898,2.5957,3.7515,3.2767,2.5089,1.6445,0.6448,0.6745,1.0922,0.7749,0.5827,1.7487,2.6331,2.7951,4.1223,3.5551,2.1651,3.2345,4.0408,3.5246,2.2603,1.1337,0.8952,-0.1936,-0.04,0.4995,0.3309,0.7338,1.794
3.409,3.7947,2.5139,3.6108,3.1375,2.4023,1.5644,0.6197,0.6527,1.0415,0.7408,0.5383,1.603,2.4661,2.7262,3.9557,3.4127,2.0478,3.0707,3.8627,3.3492,2.1101,1.0383,0.7506,-0.2503,-0.1007,0.3675,0.2838,0.678,1.7149
3.1562,3.5316,2.2979,3.3294,2.8834,2.1927,1.4235,0.5573,0.5953,0.9567,0.6827,0.4862,1.416,2.2182,2.5154,3.6221,3.1102,1.8331,2.776,3.5265,3.0517,1.8871,0.9146,0.6024,-0.2759,-0.1327,0.2489,0.245,0.5573,1.518
2.7657,3.1178,1.9576,2.9189,2.5259,1.8921,1.2297,0.466,0.507,0.8412,0.6028,0.4274,1.1994,1.9046,2.1693,3.1366,2.662,1.5318,2.3646,3.0479,2.6468,1.6012,0.7645,0.4599,-0.2691,-0.1357,0.1522,0.2137,0.3808,1.2163
2.2633,2.578,1.5172,2.4042,2.0863,1.521,0.9964,0.3563,0.3961,0.7022,0.5064,0.3635,0.9682,1.5479,1.7118,2.5322,2.1014,1.1674,1.8658,2.4589,2.1609,1.2703,0.5946,0.3324,-0.231,-0.1117,0.0837,0.1893,0.1658,0.8356
1.6881,1.9512,1.0124,1.8212,1.5938,1.1064,0.7417,0.2401,0.2739,0.5503,0.4009,0.2975,0.7392,1.1757,1.182,1.8566,1.4773,0.7732,1.3219,1.8049,1.6297,0.9191,0.4166,0.2276,-0.1648,-0.0645,0.0466,0.1709,-0.0647,0.4108
1.0887,1.2867,0.486,1.2134,1.0833,0.6794,0.486,0.1281,0.1528,0.3981,0.2955,0.2336,0.5288,0.8171,0.6296,1.1675,0.8483,0.3889,0.783,1.1403,1.0951,0.5771,0.2467,0.1518,-0.0755,0.0004,0.041,0.1588,-0.2854,-0.0183
0.518,0.6391,-0.0168,0.6279,0.5922,0.2716,0.2495,0.0291,0.045,0.2588,0.1997,0.1766,0.3516,0.5002,0.1085,0.5261,0.2754,0.0544,0.301,0.5227,0.6011,0.2751,0.1029,0.1087,0.0299,0.0768,0.0635,0.1538,-0.4733,-0.4125
0.0264,0.0633,-0.4543,0.1111,0.1578,-0.087,0.0509,-0.0507,-0.0396,0.1446,0.1224,0.1317,0.2196,0.2498,-0.3296,-0.0103,-0.1863,-0.1961,-0.0777,0.0064,0.19,0.0414,0.0025,0.0999,0.143,0.1577,0.1091,0.1572,-0.6105,-0.7378
-0.3431,-0.3918,-0.7919,-0.2954,-0.186,-0.3714,-0.0944,-0.1082,-0.0937,0.066,0.0714,0.1044,0.1421,0.0859,-0.642,-0.394,-0.4944,-0.3386,-0.318,-0.3627,-0.1015,-0.1012,-0.0417,0.1252,0.2547,0.2366,0.1722,0.1708,-0.6867,-0.9695
-0.5595,-0.6873,-1.0055,-0.5586,-0.4112,-0.5625,-0.1742,-0.1422,-0.1134,0.0315,0.0528,0.0995,0.1262,0.0229,-0.7995,-0.5916,-0.6236,-0.362,-0.3999,-0.5519,-0.2456,-0.1383,-0.023,0.1836,0.356,0.3083,0.2488,0.1966,-0.6986,-1.0936
-0.6059,-0.798,-1.0824,-0.6556,-0.4971,-0.6483,-0.1804,-0.1533,-0.0978,0.0473,0.0712,0.1219,0.1771,0.07,-0.7885,-0.5871,-0.567,-0.2684,-0.3198,-0.5443,-0.2252,-0.0645,0.0581,0.274,0.4399,0.3702,0.3371,0.2371,-0.6497,-1.107
-0.4803,-0.7138,-1.022,-0.5762,-0.4327,-0.6244,-0.1083,-0.1426,-0.0488,0.1176,0.1294,0.1755,0.2982,0.2305,-0.6115,-0.3813,-0.3345,-0.0712,-0.0886,-0.3388,-0.0355,0.1166,0.1948,0.3962,0.5025,0.4224,0.4387,0.2953,-0.5477,-1.0167
-0.1947,-0.4408,-0.8349,-0.3231,-0.217,-0.4933,0.0432,-0.1117,0.0295,0.2441,0.2283,0.2627,0.4908,0.5019,-0.2846,0.0087,0.0503,0.208,0.2717,0.0499,0.3157,0.3939,0.3757,0.5506,0.5436,0.4686,0.5572,0.3744,-0.4032,-0.8374
0.2271,-0.0006,-0.5414,0.0881,0.1403,-0.2639,0.2705,-0.0623,0.1319,0.4257,0.3662,0.3843,0.7527,0.8754,0.1645,0.5526,0.5543,0.5428,0.7312,0.5938,0.8091,0.7504,0.5867,0.7373,0.5666,0.5145,0.6973,0.4768,-0.2287,-0.5894
0.7516,0.5718,-0.1691,0.6291,0.6185,0.049,0.5655,0.0042,0.2524,0.6575,0.5388,0.538,1.0772,1.3355,0.6999,1.2098,1.1382,0.9049,1.2564,1.2545,1.4148,1.1643,0.8128,0.955,0.5777,0.5664,0.8622,0.6035,-0.0373,-0.2969
1.3381,1.2308,0.2496,1.2613,1.1873,0.4258,0.915,0.0859,0.3846,0.9307,0.7386,0.7182,1.4521,1.8594,1.2806,1.9325,1.7599,1.2665,1.8115,1.9857,2.0944,1.6104,1.0389,1.1991,0.5837,0.6297,1.0519,0.7528,0.1568,0.0145
1.9422,1.9242,0.6805,1.9383,1.8083,0.8428,1.3007,0.181,0.5221,1.2316,0.9546,0.9159,1.859,2.4176,1.863,2.6696,2.3765,1.6018,2.3609,2.7367,2.8035,2.0609,1.2499,1.4609,0.5906,0.707,1.2618,0.92,0.339,0.3188
2.5183,2.5976,1.0907,2.6094,2.4382,1.2736,1.6996,0.2865,0.6587,1.5424,1.1733,1.1193,2.2743,2.9755,2.404,3.3692,2.9455,1.8877,2.8695,3.4559,3.4945,2.4868,1.4322,1.7271,0.6021,0.7975,1.4821,1.0971,0.4947,0.5918
